,SRMS (6725)
ACH-000004,-0.009135312323518928
ACH-000005,0.06899177765087462
ACH-000007,-0.0987150065445201
ACH-000009,0.06357776284197955
ACH-000011,0.05807235288664489
ACH-000012,0.2302749050181916
ACH-000013,0.020883560410935337
ACH-000014,0.015854639817016226
ACH-000015,0.21705521962838453
ACH-000017,-0.009294643171037427
ACH-000018,-0.11181556065928748
ACH-000019,-0.03686484165474122
ACH-000021,0.08001809949728411
ACH-000022,0.18765974890852424
ACH-000025,0.11164662322131058
ACH-000028,0.07342662312893175
ACH-000030,0.04159250101257583
ACH-000035,0.10210565298681927
ACH-000036,0.014792068145121197
ACH-000037,0.04247830973541542
ACH-000039,0.15757659018231518
ACH-000040,0.05243515644022512
ACH-000041,0.08312703568033215
ACH-000042,0.06459085551218627
ACH-000045,0.16347011414320595
ACH-000047,-0.16371442037049064
ACH-000052,0.2661177166515665
ACH-000053,0.06369294397074866
ACH-000054,0.07005490906563823
ACH-000055,0.2329084712120075
ACH-000060,-0.05078324363105904
ACH-000067,0.08936540550184413
ACH-000070,0.18019874644872344
ACH-000075,0.06744834831485788
ACH-000078,0.1440210135048625
ACH-000082,0.043079550753758585
ACH-000085,-0.11166395021427043
ACH-000086,0.06373329173324763
ACH-000087,0.12196088396837447
ACH-000092,0.10835931704683648
ACH-000095,-0.0048478967935317325
ACH-000097,0.0354421704458937
ACH-000098,0.13782876329534205
ACH-000099,0.12295647135071655
ACH-000108,-0.04695611401757091
ACH-000113,-0.06707586681061635
ACH-000116,0.11058596800357848
ACH-000118,0.09065058567617328
ACH-000120,-0.12484044043792905
ACH-000123,-0.04318479607197158
ACH-000127,0.10660638438931408
ACH-000128,-0.01045905321949972
ACH-000132,0.14687922987522214
ACH-000133,0.07196914317515192
ACH-000137,0.10793978168183524
ACH-000138,0.08254907185563667
ACH-000142,-0.0054155572334268496
ACH-000143,-0.0936447708232101
ACH-000146,0.15072597112755134
ACH-000148,0.09033295150712772
ACH-000150,-0.11356805912313635
ACH-000152,0.09526850240195027
ACH-000153,0.2053449311446492
ACH-000159,0.033073565624009815
ACH-000160,0.14548503490581
ACH-000163,0.07247839574952436
ACH-000167,-0.06034335533653079
ACH-000168,0.023009954645485043
ACH-000169,-0.009283131174363895
ACH-000178,0.12838405158930827
ACH-000183,0.07556148020460977
ACH-000188,0.04951384052503259
ACH-000189,0.3202253244910919
ACH-000190,0.1210217046098592
ACH-000198,0.04540038266738077
ACH-000203,0.04592222064301653
ACH-000204,-0.02151561104893437
ACH-000206,0.03841077181471056
ACH-000207,-0.010269200438339095
ACH-000208,0.2337013815420305
ACH-000210,-0.21601491564443326
ACH-000211,-0.03586209860871487
ACH-000215,0.0008546501879482418
ACH-000221,0.022328386190772462
ACH-000222,-0.2517573821020601
ACH-000223,0.04924262137454573
ACH-000226,0.05462140074923714
ACH-000227,0.025163523460797445
ACH-000228,-0.012164104749138876
ACH-000231,0.03854945622446365
ACH-000232,0.08884559146290844
ACH-000233,0.10457605166367404
ACH-000234,-0.0766842862460605
ACH-000235,0.0053870354410248495
ACH-000237,0.048814999552237386
ACH-000238,-0.053109447245159404
ACH-000242,0.30134877483493033
ACH-000243,0.09152928811639877
ACH-000244,0.1862496075910206
ACH-000246,0.10823540518047657
ACH-000248,-0.09195801273943513
ACH-000250,0.10854508384511136
ACH-000251,-0.11564404160400962
ACH-000252,0.2636566189814805
ACH-000253,0.050904864608388896
