,CLEC12B (387837)
ACH-000004,-0.024493812092017724
ACH-000005,0.27370145425027936
ACH-000007,-0.01727699242675115
ACH-000009,0.10505442267148007
ACH-000011,0.025960383543713196
ACH-000012,0.10634076869350063
ACH-000013,0.025439575340410043
ACH-000014,-0.04013300376216705
ACH-000015,0.062169113772573226
ACH-000017,-0.027661783836886767
ACH-000018,0.02525974259133149
ACH-000019,0.1155335737113679
ACH-000021,0.0846387296430412
ACH-000022,0.05108562764463453
ACH-000025,0.1084595684330984
ACH-000028,0.015652850321099566
ACH-000030,0.061823776578450465
ACH-000035,-0.038647482585426524
ACH-000036,0.010932028424461112
ACH-000037,0.004774064093203545
ACH-000039,0.0864158508146818
ACH-000040,0.09228803289123104
ACH-000041,0.02535816908105855
ACH-000042,0.06305354132345098
ACH-000045,0.014547628887160213
ACH-000047,0.049274424989319915
ACH-000052,0.061274685728176015
ACH-000053,0.04463410122810844
ACH-000054,-0.066252875351544
ACH-000055,-0.1279435923512627
ACH-000060,-0.006050733466987711
ACH-000067,0.10892503772946134
ACH-000070,0.008942098684230083
ACH-000075,-0.03568430326010213
ACH-000078,-0.04731953323173668
ACH-000082,0.016788615994332283
ACH-000085,-0.22430310907058332
ACH-000086,-0.029770175292440575
ACH-000087,-0.011135767698223444
ACH-000092,0.08284547741039824
ACH-000095,0.00201873504411328
ACH-000097,-0.023448338636806797
ACH-000098,0.11581117715295584
ACH-000099,0.07638089097513209
ACH-000108,0.03967521778858345
ACH-000113,-0.023671479377033632
ACH-000116,0.05409173544412768
ACH-000118,0.06784582466131812
ACH-000120,-0.07363212480825655
ACH-000123,-0.00978003631679959
ACH-000127,0.08101963539338433
ACH-000128,0.0026346255230072987
ACH-000132,0.014748660431291737
ACH-000133,0.09274092844425057
ACH-000137,0.1032872774305204
ACH-000138,-0.008193055355679544
ACH-000142,0.1009817473215615
ACH-000143,0.11544231240702432
ACH-000146,0.03494377740029196
ACH-000148,0.18264050355455505
ACH-000150,0.05889097782101607
ACH-000152,0.22389042818046784
ACH-000153,0.2851911640407396
ACH-000159,0.06831736245089673
ACH-000160,-0.06624436808296515
ACH-000163,0.0591701410250538
ACH-000167,0.14328688328644867
ACH-000168,0.13411962331410385
ACH-000169,0.03735749383579196
ACH-000178,0.02089160309791173
ACH-000183,-0.0330633381787156
ACH-000188,0.010293289364622149
ACH-000189,0.08198094774043449
ACH-000190,0.14955522890538925
ACH-000198,-0.011023764109725602
ACH-000203,-0.045141658044563486
ACH-000204,-0.03076217567840565
ACH-000206,0.2118621763875034
ACH-000207,0.10198377177218568
ACH-000208,0.42993813036616657
ACH-000210,0.017405922338387572
ACH-000211,0.031403773248444955
ACH-000215,-0.08231008300199913
ACH-000221,0.11296610148445448
ACH-000222,0.19266760197284225
ACH-000223,-0.0358987529799153
ACH-000226,0.13067312154902833
ACH-000227,0.11976134240133883
ACH-000228,-0.10934121181677052
ACH-000231,0.08914727844287999
ACH-000232,-0.05254591991769971
ACH-000233,-0.004428530007923895
ACH-000234,-0.061585482049770476
ACH-000235,0.059624164117284176
ACH-000237,-0.01828673540779384
ACH-000238,0.09013733109240518
ACH-000242,0.015856668964160568
ACH-000243,0.033355780845480236
ACH-000244,0.04733370769447656
ACH-000246,-0.10010216167244088
ACH-000248,-0.012287224057403724
ACH-000250,0.09912910409675163
ACH-000251,0.08838663484457407
ACH-000252,0.102796558145426
ACH-000253,-0.054965697089418585
ACH-000255,-0.1289779478062825
ACH-000256,-0.05820753947269418
ACH-000257,0.1582123712520482
ACH-000258,0.066420625519222
ACH-000259,0.06879593394181348
