,PPM1E (22843)
ACH-000277,-0.11383584412437545
ACH-000278,-0.03271575615889636
ACH-000279,-0.12689547013071964
ACH-000280,0.010620889148538077
ACH-000281,-0.026687135979520157
ACH-000288,-0.1080131328282542
ACH-000291,-0.16425682609776898
ACH-000293,-0.17441109114425568
ACH-000294,-0.12209079246674195
ACH-000295,-0.03848044392048429
ACH-000296,-0.2752860463407807
ACH-000302,-0.021724812974221557
ACH-000304,0.08692011505983617
ACH-000307,-0.08573720139224464
ACH-000308,-0.1262104784973113
ACH-000310,-0.06848216628599409
ACH-000311,-0.11375230587486465
ACH-000312,-0.11498869318268383
ACH-000315,-0.10351721264335438
ACH-000316,-0.07136704470963671
ACH-000317,-0.0834329355086891
ACH-000318,-0.02415730104489037
ACH-000319,-0.04082485868419525
ACH-000320,-0.026729580359145143
ACH-000322,0.02613685111002598
ACH-000323,-0.09536246341476907
ACH-000324,-0.09641672816898687
ACH-000329,-0.08761564441211651
ACH-000330,-0.09171294251974148
ACH-000331,-0.16525027660458472
ACH-000332,-0.0956438495400926
ACH-000334,-0.11926132874285353
ACH-000335,-0.1171459268317276
ACH-000336,-0.056841179508797274
ACH-000337,-0.1006942963203221
ACH-000338,0.4499467080670971
ACH-000339,-0.1574151580937148
ACH-000341,-0.08918951004982438
ACH-000348,-0.0984111016565398
ACH-000350,-0.18083769883232834
ACH-000352,-0.13760671385510478
ACH-000356,-0.023413930763887696
ACH-000361,-0.023103575835006662
ACH-000362,-0.05468767118814453
ACH-000363,-0.1660653507699889
ACH-000364,-0.11890500853148588
ACH-000365,-0.1135372326979018
ACH-000366,-0.13233779793646494
ACH-000368,-0.1281632834180176
ACH-000374,-0.05630534452961049
ACH-000375,0.10133934986715044
ACH-000376,-0.03639318901474908
ACH-000381,-0.11825287724899695
ACH-000383,-0.1050239619694886
ACH-000387,-0.08828193341399095
ACH-000389,-0.08635711427557194
ACH-000390,-0.12018692627360007
ACH-000393,-0.10590089719417813
ACH-000395,-0.07667987240874416
ACH-000396,-0.008010771874773077
ACH-000397,-0.1798636351453685
ACH-000401,-0.1857396497812354
ACH-000402,-0.12968293371371906
ACH-000403,-0.17138639010371734
ACH-000404,-0.08621017438104718
ACH-000406,-0.0762685322367008
ACH-000407,-0.3124401520218568
ACH-000408,-0.09475855708593486
ACH-000410,-0.12637983286412816
ACH-000411,-0.12805223523168416
ACH-000414,-0.02609809756158728
ACH-000415,-0.1067463245009181
ACH-000416,-0.1382929335303559
ACH-000420,-0.11883681323395308
ACH-000421,-0.1226980139490498
ACH-000424,-0.12333206016834328
ACH-000425,-0.12329927849474125
ACH-000426,-0.07990707105774493
ACH-000427,-0.26469492458367544
ACH-000433,-0.15182218297910766
ACH-000435,-0.2536956622055633
ACH-000436,-0.10316082798622596
ACH-000444,-0.1376673635571615
ACH-000445,-0.18526415240037736
ACH-000448,-0.08037067725589629
ACH-000450,-0.1637998366658226
ACH-000452,-0.06810850592833617
ACH-000454,-0.050068771496138094
ACH-000458,-0.011308191133512745
ACH-000459,-0.20322833197136106
ACH-000460,-0.17874375535329864
ACH-000461,-0.08702332946377192
ACH-000463,-0.15934125536426172
ACH-000464,0.09451198765650128
ACH-000466,-0.04512114076512848
ACH-000467,0.024928904155972854
ACH-000468,-0.1488645245973967
ACH-000469,0.054066785410618885
ACH-000470,-0.016812836037946144
ACH-000471,-0.09616963697985303
ACH-000472,-0.12468732471965795
ACH-000473,-0.17561206332628965
ACH-000475,-0.06937382629272767
ACH-000476,-0.1492236806604887
ACH-000477,-0.11042967611471798
ACH-000479,-0.1900007827143836
ACH-000480,-0.2587284034701873
ACH-000481,-0.06537829499260189
ACH-000483,-0.12037654936936355
ACH-000484,-0.029447267453237055
ACH-000485,-0.06474732929111407
ACH-000486,-0.08758469627150463
ACH-000487,-0.1465885676257728
ACH-000488,-0.06293195142078127
ACH-000490,0.02026952803884149
ACH-000491,-0.027044238377146045
ACH-000495,0.10962153942445
ACH-000496,-0.05818357186090103
ACH-000499,-0.16949604644607494
ACH-000500,0.13429870574376646
ACH-000502,-0.13703719550274912
ACH-000503,-0.0734144625636569
ACH-000505,-0.14886275007517508
ACH-000507,0.042902914027250966
ACH-000510,-0.1575763636363469
ACH-000511,-0.2288057999703989
ACH-000512,-0.08185264281935388
ACH-000516,-0.15369785432547015
ACH-000517,-0.09652239316163072
ACH-000518,-0.08776231788148398
ACH-000520,-0.05221904460696892
ACH-000521,-0.06976430637461166
ACH-000522,-0.09290630972374063
ACH-000524,-0.04047464875703942
ACH-000527,-0.13765909110299304
ACH-000528,-0.1250839698730242
ACH-000537,-0.08985043972075045
ACH-000541,-0.07596565370617299
ACH-000542,-0.12579821840183725
ACH-000544,-0.0773605708664889
ACH-000545,-0.14278951461081424
ACH-000547,-0.07491793196079774
ACH-000548,-0.09708641937706534
ACH-000549,-0.1345507470974964
ACH-000550,-0.04114759239278494
ACH-000552,-0.12255086036202133
ACH-000556,-0.29802743296471623
ACH-000557,-0.10196740628266124
ACH-000569,-0.1193445540011448
ACH-000570,-0.16594294792024314
ACH-000571,-0.14277591918015656
ACH-000573,-0.08633030479933727
ACH-000576,-0.03957323743810788
ACH-000579,0.035572941617241755
ACH-000580,-0.16901965879621406
ACH-000584,-0.03425505075052365
ACH-000585,-0.0643790424620652
ACH-000588,-0.131267477487102
ACH-000589,-0.1073253060059148
ACH-000591,0.0775302639502704
ACH-000593,-0.052584586549205135
ACH-000600,-0.054068237051378136
ACH-000601,-0.1088647609275479
ACH-000605,-0.06932414721662858
ACH-000606,0.0285220539951075
ACH-000608,-0.13247833836002293
ACH-000614,-0.12337436977323267
ACH-000616,-0.0998817089227442
ACH-000618,-0.08849796526876975
ACH-000619,-0.052276201999686515
ACH-000620,-0.07534553230475466
ACH-000621,-0.19361173397664044
ACH-000622,-0.06403204461806067
ACH-000623,-0.22274702806494828
ACH-000624,-0.07726338115582287
ACH-000627,-0.21471676431436576
ACH-000630,-0.11353726063519355
ACH-000631,0.05407820086434001
ACH-000632,-0.11098044067564433
ACH-000633,-0.17775411651270626
ACH-000637,-0.03861893883859425
ACH-000638,-0.08567936349855136
ACH-000646,-0.07476667239883289
ACH-000647,-0.21084432762770428
ACH-000648,-0.11168273298714533
ACH-000649,-0.055734824962971934
ACH-000651,0.00905160065618553
ACH-000652,-0.20661686723304173
ACH-000653,-0.09208734543112057
ACH-000657,-0.06871961846980637
ACH-000658,-0.018100243478705664
ACH-000661,-0.01939015110803342
ACH-000662,0.15229274627812864
ACH-000663,-0.1883773046329024
ACH-000665,0.011490274403373765
ACH-000671,-0.10020385171190907
ACH-000672,-0.12488517084088295
ACH-000673,-0.14186969206807376
ACH-000676,-0.22331265109042372
ACH-000677,-0.03662460727164142
ACH-000681,-0.13016755934260651
ACH-000683,-0.11465576522114253
ACH-000684,-0.10648375623638898
ACH-000688,-0.03728223614081938
ACH-000693,-0.13686492972773698
ACH-000694,-0.11924401657912773
ACH-000695,-0.0785462188904561
ACH-000696,-0.13321875426928526
ACH-000697,-0.1797845164505837
ACH-000699,-0.058576707887500086
ACH-000701,-0.15241250865554054
ACH-000706,-0.10733427105484528
ACH-000711,-0.17329836023399328
ACH-000713,-0.003787334106787904
ACH-000714,-0.22711676347570456
ACH-000718,-0.017953739238802526
ACH-000720,-0.12705609822673378
ACH-000721,-0.1553596663341151
ACH-000724,0.017159231481897817
ACH-000725,-0.09361760542369464
ACH-000732,-0.2535095152928021
ACH-000734,-0.01747461121728075
ACH-000735,-0.07355676078338434
ACH-000736,-0.1286363153060142
ACH-000738,-0.15197906579591866
ACH-000746,-0.09900545378199567
ACH-000747,0.01224443755342741
ACH-000748,0.054877422785697065
ACH-000753,-0.035903367188096065
ACH-000756,-0.1317022763555772
ACH-000757,-0.10998338169573887
ACH-000758,-0.1250257773085041
ACH-000760,-0.17066589658005615
ACH-000762,-0.15117790162951786
ACH-000763,-0.08169166521242327
ACH-000764,-0.19147923550917528
ACH-000765,-0.20092769038605612
ACH-000766,-0.20363022726584493
ACH-000767,-0.09914625905972167
ACH-000768,-0.1933367547571664
ACH-000769,-0.009943656970550637
ACH-000770,-0.032170317430012474
ACH-000771,0.01760946406855157
ACH-000773,-0.046431337180969916
ACH-000776,-0.18093379858507047
ACH-000777,-0.08238635298838504
ACH-000778,-0.07342501050658408
ACH-000781,-0.1719544303344095
ACH-000782,0.005496182937604608
ACH-000783,-0.061086289701406025
ACH-000784,-0.1786337123091925
ACH-000785,-0.01778315297674532
ACH-000787,-0.02021348540487511
ACH-000788,-0.12135407742971112
ACH-000791,-0.136877701167145
ACH-000792,-0.06976752222481553
ACH-000794,-0.14749127202856316
ACH-000796,-0.040551686258371286
ACH-000798,-0.28037579436295995
ACH-000799,-0.05638046385888321
ACH-000800,-0.08266835541427353
ACH-000802,-0.146793959830327
ACH-000804,-0.06041889663208961
ACH-000805,-0.07244201054928183
ACH-000809,-0.07650885548320445
ACH-000810,-0.03816102889056834
ACH-000811,-0.14380605488259526
ACH-000817,-0.15764096650554588
ACH-000819,-0.14773117384542606
ACH-000820,-0.3810037853588269
ACH-000821,-0.16215286856368272
ACH-000822,-0.11338979772649466
ACH-000823,-0.07330905643237359
ACH-000824,-0.1121079278507126
ACH-000827,-0.006654608527438769
ACH-000829,-0.08701892407874667
ACH-000831,-0.02726768073372354
ACH-000832,-0.21227647910189834
ACH-000833,-0.08398216228688082
ACH-000834,-0.10098836764790148
ACH-000835,-0.11142959477060713
ACH-000836,-0.10955479266641388
ACH-000837,-0.11531611626999645
ACH-000838,-0.11867023057081072
ACH-000839,-0.12366805734039266
ACH-000840,-0.05926934835443048
ACH-000841,0.0194321052295092
ACH-000843,-0.051649711558550686
ACH-000846,0.0056255552612737856
ACH-000847,-0.06346644035734321
ACH-000848,-0.00877366743709627
ACH-000849,-0.06758277414070885
ACH-000851,-0.21050199107972545
ACH-000855,-0.20654545277352784
ACH-000856,-0.04513509027912351
ACH-000858,-0.14817842257132507
ACH-000859,0.05469960253839342
ACH-000861,-0.0645512975451429
ACH-000862,-0.053317122746290455
ACH-000865,-0.06336955547375564
ACH-000866,-0.11939620144395055
ACH-000867,-0.2081241248449995
ACH-000869,-0.08885061423282002
ACH-000872,-0.23000384625425604
ACH-000873,-0.15449043125921455
ACH-000876,-0.017748266502123432
ACH-000878,0.051345489624752085
ACH-000880,0.004877195788804828
ACH-000881,-0.09686634967459813
ACH-000882,-0.009637095726306326
ACH-000884,-0.14602442335295074
ACH-000885,0.02079956640953005
ACH-000887,-0.23516304480910666
ACH-000889,-0.0508997908613366
ACH-000896,-0.20663972291710184
ACH-000898,-0.11390624661974505
ACH-000900,-0.08176626513365791
ACH-000901,-0.14852879320792758
ACH-000905,-0.07619233826634446
ACH-000906,-0.09266415211498084
ACH-000907,-0.17765638070782866
ACH-000910,-0.03295372404084334
ACH-000911,-0.15955191527867446
ACH-000912,-0.11310493789582635
ACH-000913,-0.09883713864816293
ACH-000915,-0.26165387443125304
ACH-000916,-0.07622533397603655
ACH-000917,-0.14170083273299527
ACH-000920,-0.06951045349596965
ACH-000921,-0.26117990624855913
ACH-000924,-0.1047361431095069
ACH-000926,-0.2024408347134007
ACH-000928,-0.09775109365057642
ACH-000929,0.06025958306075541
ACH-000932,-0.07239205691472042
ACH-000935,0.0589710102012083
ACH-000936,-0.0573542470183619
ACH-000937,-0.02416888577003456
ACH-000938,0.07187602002476337
ACH-000939,-0.11516984464616345
ACH-000941,-0.04382194669096502
ACH-000943,-0.19689098222722184
ACH-000946,-0.23624594762629866
ACH-000947,-0.12457374875857312
ACH-000948,-0.07033380978057772
ACH-000950,-0.259065478926276
ACH-000953,-0.006058529561106787
ACH-000954,-0.21278929229064827
ACH-000957,-0.1319539514171811
ACH-000958,-0.14266016906121087
ACH-000960,-0.03878484774969524
ACH-000963,-0.18932703598446493
ACH-000968,-0.2158749502050198
ACH-000969,0.050684722527130834
ACH-000972,-0.136364308538619
ACH-000973,-0.13692429689463362
ACH-000974,-0.1867462155361888
ACH-000978,-0.05007052669392339
ACH-000984,-0.14425906713389092
ACH-000986,-0.17541060317100654
ACH-000988,-0.13812754779549746
ACH-000993,-0.09832343019835504
ACH-000994,-0.12201342179481753
ACH-000996,-0.08559159144662536
ACH-001001,-0.1336512778816836
ACH-001020,0.011504779486236422
ACH-001028,-0.20566380499739187
ACH-001031,-0.17963978028825694
ACH-001038,-0.11498567252613252
ACH-001048,-0.14699357490681975
ACH-001050,-0.1481614967209906
ACH-001053,-0.12402273547117278
ACH-001054,-0.1535203047920535
ACH-001061,-0.0486382234166852
ACH-001067,-0.20704477726354756
ACH-001075,-0.05423300070449759
ACH-001096,0.041743993080921984
ACH-001111,-0.18247602962021725
ACH-001119,-0.05644164187769893
ACH-001128,-0.010474329889214954
ACH-001134,-0.005948644625881585
ACH-001151,-0.05772373166840509
ACH-001163,-0.11113935399002804
ACH-001164,-0.16636229039718187
ACH-001183,-0.07050681759739624
ACH-001192,-0.08728864829815985
ACH-001193,-0.06341313109145516
ACH-001196,-0.1117182655200107
ACH-001197,-0.013069624145893896
ACH-001205,-0.08428922358625493
ACH-001211,-0.15518685042048105
ACH-001212,-0.10208224679694043
ACH-001228,-0.1436136820847955
ACH-001232,-0.08575720084847595
ACH-001239,-0.1594981064612392
ACH-001270,-0.2457398744868756
ACH-001274,-0.15416603060408682
ACH-001275,-0.09674563484028142
ACH-001277,0.006586202539352481
ACH-001278,-0.04900841356469805
ACH-001280,-0.05002840036115396
ACH-001283,-0.1546318066507298
ACH-001289,-0.08891569173064205
ACH-001300,-0.19440540395052985
ACH-001301,-0.18272453723613086
ACH-001302,-0.4730487853833026
ACH-001306,-0.03964349644548524
ACH-001318,-0.1769327908128396
ACH-001322,0.044663261467551535
ACH-001328,-0.12706755710264905
ACH-001332,-0.04337127781174007
ACH-001336,-0.1727688534432658
ACH-001346,-0.15855796501847658
ACH-001353,-0.09336935757742032
ACH-001354,-0.041792062293244905
ACH-001367,-0.0017350725908991445
ACH-001368,-0.1258560014387687
ACH-001374,0.009447029463243826
ACH-001377,-0.05281289027746094
ACH-001380,-0.04934629615142929
ACH-001391,-0.11272710289529553
ACH-001408,0.02219296366995385
ACH-001430,-0.03033372273169248
ACH-001431,-0.23800823402126384
ACH-001450,-0.045925714884911366
ACH-001496,-0.06902252909758114
ACH-001500,-0.023576823300818426
ACH-001523,-0.07979045428277838
ACH-001532,-0.03995853460066353
ACH-001550,-0.13516299140662738
ACH-001552,-0.10390370059701247
ACH-001554,-0.13009163785506456
ACH-001654,-0.1205742883897557
ACH-001735,-0.01818984900004705
ACH-001736,-0.05472563221419529
ACH-001737,-0.31640889385824017
ACH-001740,-0.12731157217161748
ACH-001745,-0.02559440008406431
ACH-001765,-0.06880606227347877
