,RASGRP1 (10125)
ACH-000395,-0.14012197027547088
ACH-000396,-0.18060572425061053
ACH-000397,-0.2760523496161492
ACH-000401,-0.3255514021449299
ACH-000402,-0.04443308364898678
ACH-000403,-0.22061178818185812
ACH-000404,-0.2856537768394253
ACH-000406,-0.14837773796854822
ACH-000407,-0.27392580424213
ACH-000408,-0.07215096797128817
ACH-000410,-0.3427266016493673
ACH-000411,-0.10557413072935262
ACH-000414,-0.31530909191400525
ACH-000415,-0.2294823629539628
ACH-000416,-0.19826557233396366
ACH-000420,-0.22875261060522026
ACH-000421,-0.260331635557324
ACH-000424,-0.543246643063352
ACH-000425,-0.20149462888669548
ACH-000426,-0.03923473638296417
ACH-000427,-0.2904130523726977
ACH-000433,-0.0003067581821711062
ACH-000435,-0.3369660705507335
ACH-000436,-0.23177822313626514
ACH-000444,-0.2106683312262505
ACH-000445,-0.2042592586887726
ACH-000448,-0.3437189089200015
ACH-000450,-0.3586329283200431
ACH-000452,-0.23785228618537
ACH-000454,-0.1937890076081008
ACH-000458,-0.07088366073422106
ACH-000459,-0.15826301506970902
ACH-000460,-0.3027287611533149
ACH-000461,-0.3798723562067677
ACH-000463,-0.1731860915214679
ACH-000464,-0.18530586125027687
ACH-000466,-0.3777319783627167
ACH-000467,-0.2285240735167852
ACH-000468,-0.2484466637212188
ACH-000469,-0.09981365847472767
ACH-000470,-0.18202336474934408
ACH-000471,-0.13565005540081346
ACH-000472,-0.22007426734736965
ACH-000473,-0.13128211302308007
ACH-000475,-0.17101606392257795
ACH-000476,-0.06489762414546257
ACH-000477,-0.14886977231768225
ACH-000479,0.14610616654218664
ACH-000480,-0.09862639004213962
ACH-000481,-0.4005115169720769
ACH-000483,-0.22690481845526225
ACH-000484,-0.22673593725758756
ACH-000485,-0.10851297363880676
ACH-000486,-0.3104304835311338
ACH-000487,-0.1793812480102029
ACH-000488,-0.18271227220231875
ACH-000490,-0.2540312226666302
ACH-000491,-0.2834246376690199
ACH-000495,-0.20180178082293054
ACH-000496,-0.2560648493655121
ACH-000499,-0.39181549751217737
ACH-000500,-0.3211241426968522
ACH-000502,-0.11109024360073476
ACH-000503,-0.3352706876557684
ACH-000505,-0.27267541567669706
ACH-000507,-0.2984919983771471
ACH-000510,-0.2551758963095074
ACH-000511,-0.15128608097410046
ACH-000512,-0.35530414747485795
ACH-000516,-0.06861719103019938
ACH-000517,-0.28065996879309346
ACH-000518,-0.15474531870826488
ACH-000520,-0.3440513756285143
ACH-000521,-0.12378539654310684
ACH-000522,-0.2555859176757286
ACH-000524,-0.15042097772757712
ACH-000527,-0.23002788578411806
ACH-000528,-0.17798071154539025
ACH-000537,-0.4320832934996343
ACH-000541,0.09301220866129138
ACH-000542,-0.1936216387437444
ACH-000544,-0.33607892541082723
ACH-000545,-0.12905579735997386
ACH-000547,-0.2558069296436105
ACH-000548,-0.2815829147746477
ACH-000549,-0.06019997289874403
ACH-000550,-0.16494969923685476
ACH-000552,-0.0522057295777392
ACH-000556,-0.14062251977050666
ACH-000557,-0.23503794138609674
ACH-000569,0.006073315043475185
ACH-000570,-0.2332577299743369
ACH-000571,-0.17490518897523394
ACH-000573,-0.3539946310326026
ACH-000576,-0.17347621883025838
ACH-000579,-0.059956742857237434
ACH-000580,-0.28400715017583217
ACH-000584,-0.2339754604708479
ACH-000585,-0.3640155589030552
ACH-000588,-0.35485941995486403
ACH-000589,-0.2060309580233613
ACH-000591,-0.2605107016480629
ACH-000593,-0.28870054149449104
ACH-000600,-0.1691761394373346
ACH-000601,-0.1716227560188545
ACH-000605,-0.15841952672247858
ACH-000606,-0.13296251438254592
ACH-000608,-0.19485957745663032
ACH-000614,-0.2072522867476741
ACH-000616,-0.025448675011678964
ACH-000618,-0.2557877766687509
ACH-000619,-0.1862674160866279
ACH-000620,-0.2812231603712992
ACH-000621,-0.15706452142978214
ACH-000622,-0.2501576939472347
ACH-000623,-0.2622483738114305
ACH-000624,-0.19753029733494648
ACH-000627,-0.15925634113769574
ACH-000630,-0.21762372458096815
ACH-000631,-0.30574175761845795
ACH-000632,-0.21610818396049755
ACH-000633,-0.1433906335970335
ACH-000637,-0.10516079837237166
ACH-000638,-0.3340126933416615
ACH-000646,-0.1411224148346916
ACH-000647,-0.2932766746870961
ACH-000648,-0.08200479800337122
ACH-000649,-0.2709682782755577
ACH-000651,-0.2202814382997472
ACH-000652,-0.22739047264747864
ACH-000653,-0.26365472701313186
ACH-000657,-0.2126365986218557
ACH-000658,-0.1553430295005244
ACH-000661,-0.21148354783225448
ACH-000662,-0.00845307856534115
ACH-000663,-0.09606472863297973
ACH-000665,-0.2289207298416292
ACH-000671,-0.13629341425751734
ACH-000672,-0.5250337300436608
ACH-000673,-0.23158810246103784
ACH-000676,-0.18838546030048706
ACH-000677,-0.19569010590942498
ACH-000681,-0.14519578940029393
ACH-000683,-0.1464732133719937
ACH-000684,-0.3472631285025776
ACH-000688,-0.12069701249883323
ACH-000693,-0.3378470872917153
ACH-000694,-0.32367594682094336
ACH-000695,-0.2945475093201313
ACH-000696,-0.11229169128783058
ACH-000697,-0.15646035410159695
ACH-000699,-0.2184020223616893
ACH-000701,-0.3011773716415952
ACH-000706,-0.23513501121539
ACH-000711,-0.28566470444008946
ACH-000713,-0.2876468432580872
ACH-000714,-0.12121088309941695
ACH-000718,-0.1497303350615376
ACH-000720,-0.22470349752896254
ACH-000721,-0.18818284558492188
ACH-000724,-0.20856746413222213
ACH-000725,-0.4237340041620529
ACH-000732,-0.1101205633409278
ACH-000734,-0.188276902801693
ACH-000735,-0.19882498109971086
ACH-000736,-0.18583586209537198
ACH-000738,-0.2257599666363317
ACH-000746,-0.11940640758357722
ACH-000747,-0.1212621631526337
ACH-000748,-0.15141545327681713
ACH-000753,-0.2217345076086384
ACH-000756,-0.2497808654887334
ACH-000757,-0.2078938190929548
ACH-000758,-0.15760612558503334
ACH-000760,-0.2777317110837346
ACH-000762,-0.2191174446658008
ACH-000763,-0.3775685763144149
ACH-000764,-0.2606078016705993
ACH-000765,-0.15462479653921718
ACH-000766,-0.12587442445059718
ACH-000767,-0.3514399520636574
ACH-000768,-0.2674164997858147
ACH-000769,-0.1251789556225187
ACH-000770,-0.09618142571050883
ACH-000771,-0.1428718500026786
ACH-000773,-0.3216908232756649
ACH-000776,-0.13232831521391467
ACH-000777,-0.2824206288216508
ACH-000778,-0.17106728461157095
ACH-000781,-0.22822656235917746
ACH-000782,-0.1685746060844355
ACH-000783,-0.24907362913721784
ACH-000784,-0.2614382436085428
ACH-000785,-0.35285628091305016
ACH-000787,-0.18081804763165216
ACH-000788,-0.18328247132650605
ACH-000791,-0.2945459353158009
ACH-000792,-0.2490473846171461
ACH-000794,-0.32270574301209937
ACH-000796,-0.21187422901962047
ACH-000798,-0.1262879406945827
ACH-000799,-0.12456611574982787
ACH-000800,-0.25335425129027345
ACH-000802,-0.21644669791197516
ACH-000804,-0.4957673646434559
ACH-000805,-0.16903581198389048
ACH-000809,-0.3222713396673853
ACH-000810,-0.12744607329206886
ACH-000811,-0.2218325787744584
ACH-000817,0.07079835220427137
ACH-000819,-0.07408608438965121
ACH-000820,-0.5497304861400681
ACH-000821,-0.2812702995321138
ACH-000822,-0.126540828407376
ACH-000823,-0.17541326614644576
ACH-000824,-0.16451566433934708
ACH-000827,-0.22478077232175414
ACH-000829,-0.1941605052982115
ACH-000831,-0.3153996151802149
ACH-000832,-0.2321264195056298
ACH-000833,-0.2576179203678323
ACH-000834,-0.05186788574089027
ACH-000835,-0.0363437906697788
ACH-000836,-0.18375433370231006
ACH-000837,-0.2823762899624421
ACH-000838,-0.2250805116928084
ACH-000839,0.0025518541550046013
ACH-000840,-0.16389386015136306
ACH-000841,-0.3793280736739099
ACH-000843,-0.13938924638506028
ACH-000846,-0.2310839245952165
ACH-000847,-0.30415282770744706
ACH-000848,-0.2072335033441134
ACH-000849,-0.378328363295993
ACH-000851,0.012442218210905746
ACH-000855,-0.25653595727452605
ACH-000856,-0.18833972029881965
ACH-000858,-0.18935902011140687
ACH-000859,-0.3086186547739304
ACH-000861,-0.24165375942926096
ACH-000862,-0.10789630832123877
ACH-000865,-0.2356721299034772
ACH-000866,-0.1862178156554087
ACH-000867,-0.14796239471455935
ACH-000869,-0.2347798598387858
ACH-000872,-0.11441530888164
ACH-000873,-0.08706342065045626
ACH-000876,-0.08308390565721205
ACH-000878,-0.3796768405790304
ACH-000880,-0.13236397728333968
ACH-000881,-0.23766165150423
ACH-000882,-0.1889320505370873
ACH-000884,-0.23055285337116846
ACH-000885,-0.2819782685240465
ACH-000887,-0.2076268413325648
ACH-000889,-0.1707560635732148
ACH-000896,-0.3143276318721453
ACH-000898,-0.2357405118353094
ACH-000900,-0.09629890076691794
ACH-000901,-0.2248994601608044
ACH-000905,-0.32607852034827217
ACH-000906,-0.2312910288600229
ACH-000907,-0.2510544452192337
ACH-000910,-0.20189497828399466
ACH-000911,-0.2270873415815396
ACH-000912,-0.1320700176412895
ACH-000913,-0.13659173613107728
ACH-000915,-0.4224102206001892
ACH-000916,-0.03254891090577169
ACH-000917,-0.26732707880993656
ACH-000920,-0.12570425619350153
ACH-000921,-0.20849295105062585
ACH-000924,-0.12280928677077275
ACH-000926,-0.22620267573710034
ACH-000928,-0.0451956743954643
ACH-000929,-0.3172949828544969
ACH-000932,-0.3468713258959466
ACH-000935,-0.0621610928179093
ACH-000936,-0.19308426643327406
ACH-000937,-0.32805522898639994
ACH-000938,-0.24594745505544105
ACH-000939,-0.17340008457542516
ACH-000941,-0.12603489271430107
ACH-000943,-0.2632774389134662
ACH-000946,-0.21614698611283314
ACH-000947,-0.24000149570839144
ACH-000948,-0.3508352147586277
ACH-000950,-0.09903842313813084
ACH-000953,-0.2476364552321365
ACH-000954,-0.0174999062234995
ACH-000957,-0.2261256509152177
ACH-000958,-0.27148547558510466
ACH-000960,-0.18836357748480195
ACH-000963,-0.018790791691582924
ACH-000968,-0.3382060806245684
ACH-000969,-0.3008791280504036
ACH-000972,-0.2859279106475537
ACH-000973,-0.20109798888623176
ACH-000974,-0.1573914375637612
ACH-000978,-0.4993210274092745
ACH-000984,-0.17932239276003573
ACH-000986,-0.16832758517718824
ACH-000988,-0.18591609554258026
ACH-000993,-0.19798730495985367
ACH-000994,-0.28344773987160754
ACH-000996,-0.2306218802069297
ACH-001001,-0.3593789673620857
ACH-001020,-0.0819603545089538
ACH-001028,-0.19887985584882104
ACH-001031,-0.2698545697998256
ACH-001038,-0.2394115078008352
ACH-001048,-0.139342088713205
ACH-001050,-0.2872393051653114
ACH-001053,-0.17439342246379966
ACH-001054,-0.24931324688919498
ACH-001061,-0.17495728909818384
ACH-001067,-0.15612405179181718
ACH-001075,-0.2298635431230787
ACH-001096,-0.29050085956624633
ACH-001111,-0.08012791580476196
ACH-001119,-0.14639214363155242
ACH-001128,-0.274969227111267
ACH-001134,-0.15633842917360982
ACH-001151,-0.3918080361932065
ACH-001163,-0.3969174578857252
ACH-001164,-0.29851374998855723
ACH-001183,-0.2699150660990913
ACH-001192,-0.20611769277666134
ACH-001193,-0.07243131635961389
ACH-001196,-0.2388865903981008
ACH-001197,-0.0667460769158043
ACH-001205,-0.31955565966012844
ACH-001211,-0.2622416939885922
ACH-001212,-0.3357936920655416
ACH-001228,-0.3521228578807602
ACH-001232,-0.19361742797477027
ACH-001239,-0.08063091366231631
ACH-001270,0.09000215802909023
ACH-001274,-0.10951579212966804
ACH-001275,-0.23449125763398865
ACH-001277,-0.12917542711561866
ACH-001278,-0.1162325781735928
ACH-001280,-0.09063090549028352
ACH-001283,-0.3278977936554265
ACH-001289,-0.21476149040359704
ACH-001300,-0.20312777470338025
ACH-001301,-0.3999239030518799
ACH-001302,-0.17531408120322356
ACH-001306,-0.3827863503395294
ACH-001318,-0.17677371823384935
ACH-001322,-0.2670375864763601
ACH-001328,-0.2165238089397663
ACH-001332,-0.08379865338377601
ACH-001336,0.011087416171329058
ACH-001346,-0.12066314193357265
ACH-001353,-0.16045784833875604
ACH-001354,-0.5712564721106012
ACH-001367,-0.025086992720848675
ACH-001368,-0.22059889564355728
ACH-001374,-0.013847768638302956
ACH-001377,-0.29619803371476955
ACH-001380,-0.235582689588533
ACH-001391,-0.38759342377712813
ACH-001408,-0.43765793343196974
ACH-001430,0.25961257392730497
ACH-001431,-0.18614210718292976
ACH-001450,-0.3426674000370072
ACH-001496,-0.2405788155094529
ACH-001500,-0.11244520407650882
ACH-001523,-0.16759870138596605
ACH-001532,-0.40291617512308203
ACH-001550,-0.2793094751138069
ACH-001552,-0.2029812420791409
ACH-001554,-0.3050903794532129
ACH-001654,-0.29315675534452723
ACH-001735,-0.07503596226467013
ACH-001736,-0.2119176803558863
ACH-001737,-0.5575480255978577
ACH-001740,-0.3376934749089511
ACH-001745,-0.1942717292757941
ACH-001765,-0.26973110567412595
