,MERTK (10461)
ACH-000468,-0.19968204733447945
ACH-000469,-0.042735306587716286
ACH-000470,-0.06342958461836723
ACH-000471,-0.2120088670193816
ACH-000472,-0.13544981772671544
ACH-000473,-0.07455081724967247
ACH-000475,-0.13509185598036544
ACH-000476,0.020824983817418298
ACH-000477,0.021792528174984258
ACH-000479,-0.3314752780397001
ACH-000480,-0.07431642780091456
ACH-000481,-0.16290240290466712
ACH-000483,-0.06037615409402891
ACH-000484,-0.05868849151460801
ACH-000485,-0.2304898631573001
ACH-000486,-0.030130113922485238
ACH-000487,-0.6601529483960271
ACH-000488,-0.034331338349572894
ACH-000490,-0.04973994003318059
ACH-000491,-0.2095070532276335
ACH-000495,0.05139063142364902
ACH-000496,-0.25848580816035943
ACH-000499,-0.003118572286313237
ACH-000500,0.010483866180423941
ACH-000502,-0.13610489215188334
ACH-000503,-0.2368045220074412
ACH-000505,-0.1874768649121024
ACH-000507,-0.04275515026645657
ACH-000510,-0.2431425563026867
ACH-000511,0.034706827835294114
ACH-000512,0.12385434889585385
ACH-000516,-0.18148793178958664
ACH-000517,-0.10110719070272677
ACH-000518,-0.09322218737803596
ACH-000520,-0.2011980695805332
ACH-000521,-0.21768319243713047
ACH-000522,-0.11503729632431413
ACH-000524,-0.030349324800245218
ACH-000527,-0.0937288360821444
ACH-000528,-0.06404551391308845
ACH-000537,-0.2939813349208097
ACH-000541,-0.2836660043336355
ACH-000542,0.006620068236378812
ACH-000544,-0.0975483439802746
ACH-000545,-0.21919760604287666
ACH-000547,-0.10726551326615498
ACH-000548,-0.17367661922474634
ACH-000549,-0.2455460571569303
ACH-000550,-0.20760229649646275
ACH-000552,-0.11651550003783563
ACH-000556,-0.12784268396976967
ACH-000557,-0.09851830368490584
ACH-000569,0.07381029016331518
ACH-000570,-0.1837505998478884
ACH-000571,-0.14377744926108024
ACH-000573,-0.15145148850851098
ACH-000576,-0.2383325377588671
ACH-000579,-0.094099363227961
ACH-000580,-0.17792827695686547
ACH-000584,-0.13509593528195515
ACH-000585,-0.10531285915414304
ACH-000588,-0.20865290383210502
ACH-000589,-0.10252263273876328
ACH-000591,-0.2739857269437723
ACH-000593,-0.032006716198536775
ACH-000600,-0.08861463859803513
ACH-000601,-0.10321919064729423
ACH-000605,-0.2409393787934095
ACH-000606,-0.17965277133232113
ACH-000608,-0.13027092271117666
ACH-000614,-0.2138084738760695
ACH-000616,-0.18012833478684054
ACH-000618,-0.17409784608438794
ACH-000619,-0.2657823200576044
ACH-000620,-0.09649083053232757
ACH-000621,-0.14792757125814313
ACH-000622,-0.12548458489793626
ACH-000623,-0.14075845449991042
ACH-000624,-0.11756424903344515
ACH-000627,-0.12159244009859
ACH-000630,-0.2256424054909656
ACH-000631,-0.4056317568522488
ACH-000632,-0.12292574749345116
ACH-000633,-0.19072067754466712
ACH-000637,-0.1603404140217477
ACH-000638,-0.01599157984776776
ACH-000646,0.11547278858028698
ACH-000647,-0.10147683158686813
ACH-000648,-0.31410077872956704
ACH-000649,-0.10771744045579387
ACH-000651,-0.22959657484477056
ACH-000652,-0.026269209870817246
ACH-000653,-0.1377235284484958
ACH-000657,-0.15286725228730427
ACH-000658,-0.1555279434479924
ACH-000661,-0.021498656366312083
ACH-000662,0.17497118567819342
ACH-000663,-0.14784002794435616
ACH-000665,-0.12902023695810136
ACH-000671,-0.2629540101163337
ACH-000672,-0.21707251312232392
ACH-000673,-0.1894969382574464
ACH-000676,-0.18509948054757974
ACH-000677,-0.1662119020888891
ACH-000681,-0.0036918018252061657
ACH-000683,-0.14207653896466454
ACH-000684,-0.1812989759432952
ACH-000688,-0.2155542481692174
ACH-000693,0.0009690850636349316
ACH-000694,-0.045813684869827266
ACH-000695,-0.41491142259769903
ACH-000696,-0.12265052669630573
ACH-000697,-0.09629387320408084
ACH-000699,-0.2568028410345521
ACH-000701,-0.1923206265254128
ACH-000706,-0.18283439581706448
ACH-000711,-0.1951013021952472
ACH-000713,-0.15840671125058087
ACH-000714,-0.20635981179351567
ACH-000718,-0.14014878973048164
ACH-000720,-0.10201927475200316
ACH-000721,-0.31890078484003564
ACH-000724,-0.16436824426141414
ACH-000725,0.023462107739152957
ACH-000732,-0.10608706014526324
ACH-000734,-0.10774060013572206
ACH-000735,-0.08371204987163518
ACH-000736,-0.09667475297968674
ACH-000738,-0.1847765233166221
ACH-000746,-0.1509986849648576
ACH-000747,-0.24406750794087415
ACH-000748,-0.0692322141365476
ACH-000753,-0.12046189477707553
ACH-000756,-0.005250168838460018
ACH-000757,-0.2041047117661826
ACH-000758,-0.08504085616246486
ACH-000760,-0.19855564541341425
ACH-000762,-0.1283897171330402
ACH-000763,-0.3238356518139016
ACH-000764,-0.0382996893239012
ACH-000765,-0.2894803200564385
ACH-000766,-0.1694958622159956
ACH-000767,-0.10075100413527688
ACH-000768,-0.17588518720003266
ACH-000769,-0.07135713446392218
ACH-000770,-0.09684651507473624
ACH-000771,-0.13456468548344094
ACH-000773,0.060898485078170285
ACH-000776,0.004040187747702215
ACH-000777,-0.06272375486117122
ACH-000778,-0.2391410619623065
ACH-000781,-0.17210663964640088
ACH-000782,-0.3270545130877948
ACH-000783,-0.0561476943567972
ACH-000784,-0.09409715718727446
ACH-000785,-0.08116413651366519
ACH-000787,-0.06710004408823368
ACH-000788,-0.05258229242932227
ACH-000791,-0.025861712910460175
ACH-000792,-0.17373607077100536
ACH-000794,0.08277317145322237
ACH-000796,-0.17699592371234427
ACH-000798,0.015006798699967712
ACH-000799,-0.22647908100308364
ACH-000800,-0.12849920342364804
ACH-000802,-0.10252402928789583
ACH-000804,0.10418172314997533
ACH-000805,-0.1176293293620592
ACH-000809,-0.1033736304795196
ACH-000810,-0.0290910092473504
ACH-000811,-0.07438467451401748
ACH-000817,-0.4997835292927168
ACH-000819,-0.01038210424363028
ACH-000820,0.29237561394599265
ACH-000821,0.055380009437681184
ACH-000822,-0.16973216055992693
ACH-000823,-0.09586011669505164
ACH-000824,-0.04925633441531288
ACH-000827,-0.2389115263902719
ACH-000829,-0.16949630626707962
ACH-000831,-0.1368477567681418
ACH-000832,-0.2515325735536809
ACH-000833,-0.1466416473222091
ACH-000834,-0.14330490495885653
ACH-000835,-0.150608796634546
ACH-000836,-0.10487920685861966
ACH-000837,-0.1453359653549421
ACH-000838,-0.05131345166172602
ACH-000839,0.10956596443579253
ACH-000840,-0.2192440022176351
ACH-000841,-0.1850271034957381
ACH-000843,-0.1915132902805232
ACH-000846,0.062328178004435526
ACH-000847,-0.09898514539883413
ACH-000848,0.07525002301030315
ACH-000849,-0.07782821605663222
ACH-000851,-0.3214452681743665
ACH-000855,-0.17240617343005388
ACH-000856,-0.04845421975340575
ACH-000858,-0.1180237461774264
ACH-000859,-0.2573707252623327
ACH-000861,-0.0897824857812125
ACH-000862,-0.1560551824706816
ACH-000865,-0.18149299610432051
ACH-000866,-0.04813864615039131
ACH-000867,-0.03474369343951586
ACH-000869,-0.2120521675933611
ACH-000872,-0.11980171299731375
ACH-000873,0.07205949517773451
ACH-000876,-0.12241234175438205
ACH-000878,-0.0161572361366646
ACH-000880,-0.2409131016683777
ACH-000881,-0.2664932540659797
ACH-000882,-0.19409037747171992
ACH-000884,0.0489929081072663
ACH-000885,-0.07502358202999734
ACH-000887,-0.15375868242200216
ACH-000889,-0.062177012973535006
ACH-000896,-0.11950981689357736
ACH-000898,0.12370350894829313
ACH-000900,-0.08579802154282927
ACH-000901,-0.18770445261796911
ACH-000905,-0.08315730005349788
ACH-000906,-0.20540017820896
ACH-000907,0.11574485890481802
ACH-000910,-0.043563444062817536
ACH-000911,-0.1828088654510317
ACH-000912,-0.1727774038487518
ACH-000913,-0.20087020929497468
ACH-000915,-0.10268028002726352
ACH-000916,-0.22342425327990345
ACH-000917,-0.030964165078161875
ACH-000920,-0.04377827548086849
ACH-000921,-0.3243903366444178
ACH-000924,-0.10690034262891336
ACH-000926,-0.11211272204322999
ACH-000928,-0.3405583689612171
ACH-000929,-0.21539786321351864
ACH-000932,-0.06886808621130784
ACH-000935,-0.3724750509334413
ACH-000936,-0.09840420398220916
ACH-000937,-0.1404371959839366
ACH-000938,0.012833983570996656
ACH-000939,-0.05892896184477761
ACH-000941,-0.2719891117057434
ACH-000943,-0.2758074688928324
ACH-000946,-0.20347210472742785
ACH-000947,-0.13592391892454114
ACH-000948,-0.06001835881191734
ACH-000950,-0.09791351010918772
ACH-000953,-0.14567618906898186
ACH-000954,-0.1011101953565018
ACH-000957,-0.14519042405272126
ACH-000958,-0.10094599858170013
ACH-000960,-0.11798743010187193
ACH-000963,-0.19942297491129224
ACH-000968,-0.18427578257396626
ACH-000969,-0.027042152231371016
ACH-000972,-0.2485432543796648
ACH-000973,-0.2509611557632144
ACH-000974,-0.17991955756240322
ACH-000978,-0.03834849775485099
ACH-000984,-0.15531086686242332
ACH-000986,0.02477195526044522
ACH-000988,-0.2068540318187416
ACH-000993,-0.19648171352293248
ACH-000994,-0.16805531332530055
ACH-000996,-0.3235883765209646
ACH-001001,-0.17944193965982533
ACH-001020,-0.06839421102116032
ACH-001028,-0.15995861582094348
ACH-001031,-0.20138764591607786
ACH-001038,-0.1952315104525797
ACH-001048,-0.04723827206114628
ACH-001050,-0.1431976137430568
ACH-001053,-0.10444058277420007
ACH-001054,-0.03662997744322381
ACH-001061,-0.09964877841654916
ACH-001067,-0.06877967310291884
ACH-001075,0.04902244846684963
ACH-001096,-0.12675228620506068
ACH-001111,0.13239530992525128
ACH-001119,-0.10312937135977354
ACH-001128,-0.1741301730946556
ACH-001134,-0.1176046106679977
ACH-001151,0.01620287414563592
ACH-001163,-0.16569372770820764
ACH-001164,-0.29862408785990424
ACH-001183,-0.03563066109996835
ACH-001192,-0.20098949028030288
ACH-001193,0.00216806429773696
ACH-001196,0.013008132500900368
ACH-001197,-0.1212746183048621
ACH-001205,-0.4715311770099332
ACH-001211,-0.29754316189219243
ACH-001212,-0.028601333156595986
ACH-001228,-0.13110278262164535
ACH-001232,-0.1095756701741825
ACH-001239,-0.1456353313214494
ACH-001270,-0.11549844890676228
ACH-001274,-0.19179633895946704
ACH-001275,-0.1491517755490477
ACH-001277,-0.2866868287331805
ACH-001278,-0.1437525610616917
ACH-001280,-0.01329881748807039
ACH-001283,-0.589194751755186
ACH-001289,-0.06836503019096128
ACH-001300,-0.11656058716051515
ACH-001301,-0.17857444958752694
ACH-001302,-0.16754459698554144
ACH-001306,-0.19417733875877527
ACH-001318,-0.253362773048726
ACH-001322,-0.0395051031036392
ACH-001328,-0.22450293289977494
ACH-001332,0.22008679878211204
ACH-001336,-0.06697497452373892
ACH-001346,-0.029352610032736644
ACH-001353,-0.14538413424738678
ACH-001354,0.08921922330035567
ACH-001367,0.18751310213187894
ACH-001368,-0.17084641455189326
ACH-001374,-0.5924120373844971
ACH-001377,-0.05272466788036796
ACH-001380,-0.07614164574691124
ACH-001391,-0.16934800585139073
ACH-001408,-0.11884774812023875
ACH-001430,-0.24055153659385525
ACH-001431,-0.25926986977796834
ACH-001450,0.07936805348194538
ACH-001496,-0.031202282464426474
ACH-001500,-0.1902994550829392
ACH-001523,-0.13706177565275734
ACH-001532,-0.16060178363251554
ACH-001550,-0.06323197393990371
ACH-001552,0.032225747536581716
ACH-001554,-0.1703545796894689
ACH-001654,-0.12813183196462244
ACH-001735,-0.07700563616571947
ACH-001736,-0.1262562749621708
ACH-001737,0.4767890426393149
ACH-001740,-0.1345596460913193
ACH-001745,-0.00679968654219635
ACH-001765,-0.11920008121216714
