,CSNK1D (1453)
ACH-000415,-0.2152005594304944
ACH-000416,-0.011006171457242342
ACH-000420,-0.2149962349036212
ACH-000421,-0.16560737831507685
ACH-000424,-0.27878564285179114
ACH-000425,-0.08516451531692586
ACH-000426,0.11937067379403772
ACH-000427,-0.0015896298380087294
ACH-000433,-0.5777733676706414
ACH-000435,-0.2802046878647373
ACH-000436,0.031442500492321224
ACH-000444,-0.05052816891441552
ACH-000445,-0.10208756884312728
ACH-000448,-0.11366751469576515
ACH-000450,0.12324017301724448
ACH-000452,-0.10967531453469456
ACH-000454,0.0016454109662696653
ACH-000458,-0.13560683799065226
ACH-000459,0.014105166799329154
ACH-000460,-0.0684332577155023
ACH-000461,-0.3772224755681111
ACH-000463,-0.0531714159557678
ACH-000464,-0.2095003140961927
ACH-000466,0.030751791599043867
ACH-000467,-0.15249460599731873
ACH-000468,-0.21883419436303894
ACH-000469,-0.07465311196971854
ACH-000470,-0.21213578593249108
ACH-000471,-0.27574466920132257
ACH-000472,-0.28534331327192464
ACH-000473,-0.02133009552627989
ACH-000475,-0.011850585957970484
ACH-000476,0.05066374257973682
ACH-000477,0.16575739655070634
ACH-000479,-0.38252881450362575
ACH-000480,-0.1378556698707286
ACH-000481,-0.08613459778230892
ACH-000483,-0.3235173595892259
ACH-000484,-0.2248179217762571
ACH-000485,-0.3728345223605563
ACH-000486,-0.2803317410198231
ACH-000487,-0.15432099521842754
ACH-000488,-0.4315587827020032
ACH-000490,0.004082771040010991
ACH-000491,-0.1022081466496346
ACH-000495,0.010223599698600642
ACH-000496,-0.05262493432696005
ACH-000499,0.011690054654856695
ACH-000500,-0.050978125059483584
ACH-000502,-0.2389644750294241
ACH-000503,-0.12884291525163702
ACH-000505,0.014102666511394375
ACH-000507,-0.21189247108389636
ACH-000510,-0.059320832819221785
ACH-000511,-0.12259268852976993
ACH-000512,-0.03840071216554
ACH-000516,-0.0625260400873969
ACH-000517,-0.2257586262274623
ACH-000518,-0.23116212883113815
ACH-000520,-0.2685178328522948
ACH-000521,-0.157187123625522
ACH-000522,-0.061488002485336986
ACH-000524,-0.10575144680319233
ACH-000527,-0.18926574516831465
ACH-000528,0.008803995087507064
ACH-000537,-0.024341480557639152
ACH-000541,-0.23788475416579866
ACH-000542,0.06352457702022728
ACH-000544,0.08116960841638447
ACH-000545,-0.18658262461607208
ACH-000547,-0.3029129208405301
ACH-000548,-0.14356923266916313
ACH-000549,0.0379219089534539
ACH-000550,-0.030387549449677507
ACH-000552,-0.25440384713040776
ACH-000556,-0.03714916782646987
ACH-000557,-0.018541682294237992
ACH-000569,-0.6130287339052274
ACH-000570,-0.10119180768855897
ACH-000571,-0.2611074194343732
ACH-000573,-0.030809109677404425
ACH-000576,-0.0342747030656727
ACH-000579,-0.04140471475634756
ACH-000580,-0.15283127175245198
ACH-000584,-0.23288885135663365
ACH-000585,-0.12596897199358426
ACH-000588,-0.161991352177648
ACH-000589,-0.11634983184105828
ACH-000591,-0.041862633178465634
ACH-000593,-0.1273164048181469
ACH-000600,0.004828407613431247
ACH-000601,-0.1682823907874278
ACH-000605,-0.2842502811118299
ACH-000606,-0.05303025933808557
ACH-000608,-0.2289198801215157
ACH-000614,0.013040904289786293
ACH-000616,-0.2051669120772919
ACH-000618,-0.2834851269745141
ACH-000619,-0.30553027258698084
ACH-000620,-0.050439753332905214
ACH-000621,-0.1901629729338856
ACH-000622,0.028683495827586187
ACH-000623,-0.32757050862784143
ACH-000624,-0.11288789919012615
ACH-000627,-0.12527734706270666
ACH-000630,0.032404271820595014
ACH-000631,-0.1571969376857743
ACH-000632,-0.15254800306573185
ACH-000633,-0.20864705725113816
ACH-000637,-0.14201622386367332
ACH-000638,-0.257994301017668
ACH-000646,-0.19792645605956255
ACH-000647,-0.2305699675077697
ACH-000648,-0.1354643661078898
ACH-000649,-0.1347875975578582
ACH-000651,0.015960601521195834
ACH-000652,-0.2739024018659253
ACH-000653,-0.05216465938680853
ACH-000657,-0.09988183630187074
ACH-000658,0.015387997263374975
ACH-000661,0.055910192223060894
ACH-000662,-0.13307266391076025
ACH-000663,-0.2263304095989403
ACH-000665,0.00538358576054958
ACH-000671,-0.04214145931102305
ACH-000672,-0.015549287176436012
ACH-000673,-0.11791960921855725
ACH-000676,0.049096730988436435
ACH-000677,-0.23630930587511856
ACH-000681,0.07592212657984357
ACH-000683,-0.10513765885689724
ACH-000684,-0.3615112707906313
ACH-000688,-0.07324552867916853
ACH-000693,-0.3303713003685889
ACH-000694,-0.16483271277508796
ACH-000695,-0.0290060401517069
ACH-000696,0.008991421097473449
ACH-000697,-0.3056440862018131
ACH-000699,-0.21022735217824107
ACH-000701,-0.3809120029198472
ACH-000706,0.004010898835741115
ACH-000711,-0.16878875832331466
ACH-000713,-0.10007453723999106
ACH-000714,-0.08334048500933006
ACH-000718,-0.2726175864252497
ACH-000720,-0.06531855694648325
ACH-000721,-0.01460657137919261
ACH-000724,0.02050965209325506
ACH-000725,-0.169087760286743
ACH-000732,-0.13613441393423806
ACH-000734,-0.017068121436931857
ACH-000735,-0.21122124134727133
ACH-000736,0.1429342477629213
ACH-000738,-0.01145803886381246
ACH-000746,-0.19321728370523292
ACH-000747,-0.11320282839102827
ACH-000748,-0.1009790790460354
ACH-000753,-0.023544048285873045
ACH-000756,-0.0846254108784803
ACH-000757,-0.05311686251445679
ACH-000758,-0.10723150208179788
ACH-000760,-0.032669361873142594
ACH-000762,-0.13331256686170265
ACH-000763,0.1659129201767105
ACH-000764,-0.06866783022269587
ACH-000765,-0.0835546567591148
ACH-000766,-0.046226885667697115
ACH-000767,-0.17838434278494647
ACH-000768,0.011061434613794042
ACH-000769,-0.0627418195822099
ACH-000770,-0.06320174637916216
ACH-000771,-0.02296697310712272
ACH-000773,-0.3178256435397645
ACH-000776,-0.16163043252655085
ACH-000777,-0.20959571358990486
ACH-000778,0.0848462349138632
ACH-000781,-0.02440471472025468
ACH-000782,0.03330840322415317
ACH-000783,-0.3207919571538621
ACH-000784,0.02721886355810793
ACH-000785,0.01859768933158824
ACH-000787,-0.10362848723046864
ACH-000788,0.08099884116027592
ACH-000791,-0.0626910904035876
ACH-000792,-0.2630679713683222
ACH-000794,-0.0606173851691173
ACH-000796,-0.06869654625713664
ACH-000798,-0.2782021485721232
ACH-000799,-0.021886765355963383
ACH-000800,-0.5502229122962297
ACH-000802,-0.20302855615507626
ACH-000804,0.03794151339037762
ACH-000805,-0.06867147387765613
ACH-000809,-0.2430370938931921
ACH-000810,-0.13873120466783198
ACH-000811,-0.098330154943437
ACH-000817,0.004324836352075806
ACH-000819,-0.03854568583575654
ACH-000820,0.06876746968030241
ACH-000821,0.011472693974990546
ACH-000822,-0.1899963977195488
ACH-000823,-0.2587624477045171
ACH-000824,-0.2058312208980292
ACH-000827,-0.026869038868141692
ACH-000829,-0.058135502346650186
ACH-000831,0.013653168425933691
ACH-000832,-0.21725539888423928
ACH-000833,-0.15065348388845073
ACH-000834,-0.307997361060954
ACH-000835,0.09702849995218536
ACH-000836,-0.009916488776809904
ACH-000837,-0.056679108813984726
ACH-000838,0.09607743913665397
ACH-000839,-0.16846158578658899
ACH-000840,-0.15763373205007689
ACH-000841,-0.10944537059855362
ACH-000843,-0.24272989911391396
ACH-000846,-0.3700280879625332
ACH-000847,-0.09689945602247052
ACH-000848,-0.24149022034617
ACH-000849,-0.13267007695621688
ACH-000851,0.07395545506323815
ACH-000855,-0.10602955588112446
ACH-000856,0.17344498214681758
ACH-000858,-0.4561732364938487
ACH-000859,-0.15046084843840085
ACH-000861,-0.08522764421429638
ACH-000862,-0.13578479006838054
ACH-000865,-0.21938737792442892
ACH-000866,-0.10215593121475897
ACH-000867,-0.10464240973082127
ACH-000869,-0.0686285601075762
ACH-000872,-0.33163698968221417
ACH-000873,-0.1202631110373577
ACH-000876,-0.05065206132936422
ACH-000878,0.04162130517762521
ACH-000880,0.1793603005933458
ACH-000881,0.1892693302299842
ACH-000882,-0.17920541097455386
ACH-000884,0.023825396522760927
ACH-000885,-0.3386067290271361
ACH-000887,-0.05950257601433656
ACH-000889,-0.03371005390003784
ACH-000896,-0.19681553924104608
ACH-000898,-0.21400094879871506
ACH-000900,-0.07468865634698436
ACH-000901,-0.04037854001554879
ACH-000905,-0.1280703877577562
ACH-000906,-0.028804582322885224
ACH-000907,-0.08495331895429803
ACH-000910,-0.08028077692079423
ACH-000911,-0.03397013098523773
ACH-000912,0.0229670137866908
ACH-000913,-0.03323193212231962
ACH-000915,0.20990689090030884
ACH-000916,-0.13472824547337814
ACH-000917,-0.07530350768440479
ACH-000920,-0.0961859829287726
ACH-000921,-0.07698127145226849
ACH-000924,-0.18347399133595427
ACH-000926,-0.019396890241592024
ACH-000928,-0.26471233839081204
ACH-000929,-0.3212518402437271
ACH-000932,-0.015566711370753997
ACH-000935,-0.22885933801683955
ACH-000936,-0.19222600922432334
ACH-000937,-0.06636428185672702
ACH-000938,0.006701798398622976
ACH-000939,0.09659006933795466
ACH-000941,-0.15163737703584534
ACH-000943,-0.07147600823820176
ACH-000946,-0.4157074655402036
ACH-000947,-0.052522684609603014
ACH-000948,-0.332361893663448
ACH-000950,0.1293104550213231
ACH-000953,-0.0848419533327175
ACH-000954,-0.13816969098994958
ACH-000957,-0.06524819554221525
ACH-000958,0.03094043773549265
ACH-000960,0.03626487682942541
ACH-000963,-0.1350947110125225
ACH-000968,-0.04375555083390188
ACH-000969,-0.03789014829690975
ACH-000972,0.10146635892842218
ACH-000973,-0.12071300422650424
ACH-000974,-0.1506635255276021
ACH-000978,-0.3112198984439284
ACH-000984,0.053671281674648914
ACH-000986,-0.05962850757624559
ACH-000988,0.12932447445686227
ACH-000993,-0.2359580288615137
ACH-000994,-0.032901574086066435
ACH-000996,-0.23370041713463516
ACH-001001,-0.04578535940999071
ACH-001020,-0.16835777280046615
ACH-001028,-0.12660924255721348
ACH-001031,-0.486545006671589
ACH-001038,0.027329786730416115
ACH-001048,-0.10157714650279852
ACH-001050,-0.11543930412125042
ACH-001053,-0.07792916655071888
ACH-001054,-0.03516795092347202
ACH-001061,-0.16693148274804273
ACH-001067,-0.208902772860554
ACH-001075,-0.179401047788192
ACH-001096,-0.19110489119569896
ACH-001111,-0.23368996381608045
ACH-001119,-0.23800287310677476
ACH-001128,-0.3355180115234629
ACH-001134,0.00859263681197396
ACH-001151,0.105443037843588
ACH-001163,-0.10061489745638737
ACH-001164,-0.7904861733189316
ACH-001183,-0.14968865701566694
ACH-001192,-0.13029759467094826
ACH-001193,-0.18519470396454404
ACH-001196,0.07625589517818003
ACH-001197,-0.32882440434243704
ACH-001205,-0.018074721226716727
ACH-001211,0.1160524888952677
ACH-001212,-0.3082960094912152
ACH-001228,-0.08769714415214055
ACH-001232,-0.11286858224392544
ACH-001239,0.08794938921460295
ACH-001270,-0.331131806075138
ACH-001274,-0.15143348197298706
ACH-001275,-0.18280128126650502
ACH-001277,0.2188106263096519
ACH-001278,-0.2183557643618025
ACH-001280,-0.05406403002547442
ACH-001283,0.0365963472789388
ACH-001289,-0.11563944013937685
ACH-001300,0.057037200814897125
ACH-001301,-0.17618093666114806
ACH-001302,0.09010062438159164
ACH-001306,-0.039976357410845306
ACH-001318,0.005410015055673443
ACH-001322,-0.0050254972981996545
ACH-001328,-0.22752686946058395
ACH-001332,0.11949876546335875
ACH-001336,-0.016319923508098348
ACH-001346,0.05315223438829941
ACH-001353,-0.18524767696665986
ACH-001354,-0.056531005426876314
ACH-001367,-0.09662375217985164
ACH-001368,-0.06638307879695013
ACH-001374,0.002605191440310552
ACH-001377,-0.19789173039445326
ACH-001380,-0.20521677831355925
ACH-001391,0.00755398403024714
ACH-001408,-0.0542845012786481
ACH-001430,0.09639262731365013
ACH-001431,-0.10153222746896888
ACH-001450,-0.10889012492682422
ACH-001496,-0.18689838384704455
ACH-001500,-0.08827857096526608
ACH-001523,-0.13076535764742198
ACH-001532,0.056495085053977774
ACH-001550,-0.11339407211319287
ACH-001552,-0.004274966960605993
ACH-001554,-0.017219050766264364
ACH-001654,-0.17966871974424914
ACH-001735,-0.08751847733104362
ACH-001736,-0.057065201547545776
ACH-001737,-0.5774279548379723
ACH-001740,0.1187317441575846
ACH-001745,0.1164308532055445
ACH-001765,0.05776312319451842
