,PKHD1 (5314)
ACH-000148,-0.06533482681309212
ACH-000150,0.08871076528139242
ACH-000152,-0.2473412002655644
ACH-000153,-0.4724535578215629
ACH-000159,-0.19623655816035726
ACH-000160,-0.014805917102292869
ACH-000163,-0.01705943158370869
ACH-000167,0.11223194076906924
ACH-000168,-0.30221275871407777
ACH-000169,-0.13059576013409294
ACH-000178,-0.13921269737577488
ACH-000183,-0.1880669299231055
ACH-000188,-0.14002302768364258
ACH-000189,0.12473278544118085
ACH-000190,-0.2421404161346636
ACH-000198,-0.10258886585218366
ACH-000203,-0.4257946835328205
ACH-000204,0.025745876526251484
ACH-000206,-0.24107319465277746
ACH-000207,-0.2677112466595714
ACH-000208,0.0556156048739946
ACH-000210,0.0779177328386654
ACH-000211,-0.021184010811777967
ACH-000215,-0.15234089111249202
ACH-000221,-0.13129564807536467
ACH-000222,-0.12500526415317142
ACH-000223,-0.2181428875006529
ACH-000226,-0.10612207386635164
ACH-000227,-0.2611428654369928
ACH-000228,-0.19870517551172512
ACH-000231,-0.17805766064089432
ACH-000232,-0.07717740979263511
ACH-000233,-0.19934363645832376
ACH-000234,-0.0028788686369940713
ACH-000235,-0.0665166069278871
ACH-000237,0.05330441214939982
ACH-000238,-0.2381681668429467
ACH-000242,-0.10288385124351086
ACH-000243,-0.0837643457926713
ACH-000244,-0.4054479680359114
ACH-000246,-0.08661968263529107
ACH-000248,-0.24401988953083825
ACH-000250,-0.13847961207834894
ACH-000251,0.2316060203348137
ACH-000252,-0.3852624503888082
ACH-000253,-0.2286437415012669
ACH-000255,-0.05345293944326664
ACH-000256,0.006136303034794589
ACH-000257,0.16046507905345075
ACH-000258,-0.060726802305466336
ACH-000259,-0.0451534180735569
ACH-000260,-0.11729462594796344
ACH-000261,-0.15425337763711774
ACH-000262,-0.0464701242302516
ACH-000263,0.046332838811239764
ACH-000264,-0.2710414770372473
ACH-000265,-0.14948917042848606
ACH-000266,-0.09829992486216446
ACH-000272,-0.025142172673755615
ACH-000274,-0.1299071466948587
ACH-000277,0.009181943856417884
ACH-000278,-0.15908230827939715
ACH-000279,-0.1963742834761333
ACH-000280,-0.008436199420984274
ACH-000281,-0.0233832991712659
ACH-000288,-0.09621259688997706
ACH-000291,-0.06012452831860006
ACH-000293,-0.1810724748119008
ACH-000294,-0.022823123484183163
ACH-000295,-0.2544144563109915
ACH-000296,-0.050447954130896346
ACH-000302,-0.04348890493112819
ACH-000304,0.1246876691845903
ACH-000307,-0.07366878664257626
ACH-000308,-0.06141800220782888
ACH-000310,-0.2436484135204346
ACH-000311,0.03963560436610161
ACH-000312,-0.15293941193005692
ACH-000315,-0.4889837497800703
ACH-000316,-0.207623926676992
ACH-000317,-0.038062433717284544
ACH-000318,0.009458585462159587
ACH-000319,-0.10357453236999654
ACH-000320,-0.13113814667275772
ACH-000322,-0.07829861145690184
ACH-000323,-0.19541752700677328
ACH-000324,-0.0571537438321245
ACH-000329,0.010303374091664937
ACH-000330,-0.2690353213094151
ACH-000331,-0.10486025028896008
ACH-000332,-0.11398480433474195
ACH-000334,-0.019069754251096797
ACH-000335,-0.08376931331085642
ACH-000336,-0.1609630430844088
ACH-000337,-0.22996154656336196
ACH-000338,-0.35369471013057896
ACH-000339,-0.25654065777095664
ACH-000341,0.058470556104103615
ACH-000348,-0.16633590249612198
ACH-000350,0.027278809361476367
ACH-000352,-0.2239926203678492
ACH-000356,-0.2642592450714503
ACH-000361,-0.2696776396913185
ACH-000362,-0.11024701440107998
ACH-000363,-0.03771012653186586
ACH-000364,-0.04525350399917519
ACH-000365,-0.17126609015597455
ACH-000366,-0.07932514305385774
ACH-000368,-0.13041131369752648
ACH-000374,-0.14373733879053452
ACH-000375,-0.21428744892130985
ACH-000376,-0.08379914763286916
ACH-000381,-0.07708831910682817
ACH-000383,-0.1175440704770954
ACH-000387,-0.14616028445722082
ACH-000389,-0.03650674278298919
ACH-000390,-0.12388579285246318
ACH-000393,-0.17873729103509045
ACH-000395,0.028111806847391986
ACH-000396,-0.24447805890791185
ACH-000397,-0.2342749020350769
ACH-000401,0.02741126794882526
ACH-000402,0.057182968220314725
ACH-000403,-0.06009215858573937
ACH-000404,-0.15204387585894338
ACH-000406,-0.0725832708169068
ACH-000407,-0.1449773358944216
ACH-000408,-0.20452219387212284
ACH-000410,-0.1998610966819748
ACH-000411,0.00952371365930264
ACH-000414,-0.08626939886710419
ACH-000415,-0.21256452226285225
ACH-000416,-0.08424153900289709
ACH-000420,-0.11204112497313756
ACH-000421,-0.17940883793239926
ACH-000424,-0.04543271713659643
ACH-000425,-0.0606459363469886
ACH-000426,-0.16900895985282358
ACH-000427,0.004160041331935265
ACH-000433,0.14223022139213987
ACH-000435,0.07859374311779818
ACH-000436,-0.036413133841959565
ACH-000444,-0.185505068010016
ACH-000445,0.1293495952859985
ACH-000448,-0.12897521511662355
ACH-000450,-0.009768006110161754
ACH-000452,-0.1403515357363477
ACH-000454,-0.4162284603328276
ACH-000458,-0.2080095609029516
ACH-000459,0.005242602654125026
ACH-000460,-0.09848994419827084
ACH-000461,-0.14384336739832312
ACH-000463,-0.044066088543911315
ACH-000464,-0.20582036636462944
ACH-000466,-0.05760933200108637
ACH-000467,-0.044902443368980825
ACH-000468,-0.1322295397601799
ACH-000469,-0.14534852897936584
ACH-000470,-0.04523787136982547
ACH-000471,-0.1038516954241442
ACH-000472,-0.08057840158595451
ACH-000473,-0.19685376205507635
ACH-000475,-0.06863732460797599
ACH-000476,-0.04297907597092434
ACH-000477,-0.011455821322624392
ACH-000479,-0.3726694787266112
ACH-000480,-0.2668122305492095
ACH-000481,-0.1671274396685894
ACH-000483,-0.07607792765854561
ACH-000484,-0.05347432247886842
ACH-000485,0.002971708908948609
ACH-000486,-0.1352425882803687
ACH-000487,-0.13252110819087284
ACH-000488,-0.23310792512523615
ACH-000490,-0.07733923323012812
ACH-000491,-0.4036770339252517
ACH-000495,-0.004180561171222544
ACH-000496,-0.3067291125191566
ACH-000499,-0.4701238115906158
ACH-000500,-0.19065815140558895
ACH-000502,-0.13677652118450487
ACH-000503,-0.024609370330684218
ACH-000505,-0.20261873082533632
ACH-000507,0.012732396916101405
ACH-000510,-0.08674647231083964
ACH-000511,-0.07721972781439815
ACH-000512,-0.2728679713567039
ACH-000516,0.003745655921750362
ACH-000517,-0.11400558986609845
ACH-000518,-0.10006772090421964
ACH-000520,0.043491136879216505
ACH-000521,-0.02549361779711732
ACH-000522,-0.10557494213095464
ACH-000524,-0.155851958745365
ACH-000527,-0.09090445080706283
ACH-000528,-0.1661274709933358
ACH-000537,-0.10781018078537594
ACH-000541,-0.07631885252484095
ACH-000542,-0.07493547869758901
ACH-000544,-0.2438168189220604
ACH-000545,-0.0825035425292095
ACH-000547,-0.3054253537024073
ACH-000548,-0.13680657672653992
ACH-000549,-0.2705698638372528
ACH-000550,-0.2154290560839912
ACH-000552,-0.11196329607957622
ACH-000556,-0.11759613121826253
ACH-000557,-0.099341791722256
ACH-000569,-0.17871045992681414
ACH-000570,-0.06314272988364111
ACH-000571,-0.0354125388092693
ACH-000573,-0.09367370923645844
ACH-000576,-0.08920676350774781
ACH-000579,0.07618817445195596
ACH-000580,-0.26463548604766035
ACH-000584,-0.06457965116144519
ACH-000585,-0.1944192848797782
ACH-000588,-0.13785361462166462
ACH-000589,-0.10605837130053923
ACH-000591,-0.1903753656002711
ACH-000593,-0.15785557570327127
ACH-000600,-0.1255945516328823
ACH-000601,-0.0842218657908453
ACH-000605,-0.1977667647641936
ACH-000606,-0.1801655430457339
ACH-000608,-0.10096733331331316
ACH-000614,-0.034009185498215536
ACH-000616,-0.13666051984453273
ACH-000618,-0.1988046846720034
ACH-000619,-0.09745868570537816
ACH-000620,0.027446878625662877
ACH-000621,-0.1552237122780023
ACH-000622,-0.13304353289054988
ACH-000623,-0.2310334980606845
ACH-000624,-0.17228054096401735
ACH-000627,-0.07020821792975136
ACH-000630,-0.10262628178877793
ACH-000631,-0.13617376281234825
ACH-000632,0.08025488774199188
ACH-000633,-0.11764070092000566
ACH-000637,-0.1295787933135222
ACH-000638,-0.12440240200883056
ACH-000646,0.021733142009046368
ACH-000647,-0.17010962515141026
ACH-000648,-0.02669300986410109
ACH-000649,-0.14157299002041476
ACH-000651,-0.21454687830404195
ACH-000652,-0.04429496449649783
ACH-000653,-0.3091250869827032
ACH-000657,-0.11048963328114624
ACH-000658,-0.17611754881436578
ACH-000661,-0.062038457526359385
ACH-000662,0.243369337920621
ACH-000663,-0.09998709772476527
ACH-000665,-0.1268079992416325
ACH-000671,-0.17137041640312134
ACH-000672,0.10460732308479437
ACH-000673,-0.17794870575415986
ACH-000676,-0.12268985974735346
ACH-000677,-0.18925320312450086
ACH-000681,-0.15573545423777949
ACH-000683,-0.2974203562917303
ACH-000684,-0.03967363504959135
ACH-000688,-0.06550096919863688
ACH-000693,-0.09742321340814986
ACH-000694,-0.09371348516631073
ACH-000695,-0.12569943418530685
ACH-000696,-0.11829430766167212
ACH-000697,-0.039576210264587616
ACH-000699,-0.09903610131091667
ACH-000701,0.033229216689953316
ACH-000706,-0.1289241171726328
ACH-000711,-0.1559399063178297
ACH-000713,-0.4014020049245099
ACH-000714,-0.10463689412198293
ACH-000718,0.09975983540530936
ACH-000720,-0.15466174718388026
ACH-000721,-0.17678841713374865
ACH-000724,0.12114220249392567
ACH-000725,-0.3632089448846016
ACH-000732,-0.2990312059799893
ACH-000734,-0.19176019867125715
ACH-000735,-0.11021520064389458
ACH-000736,-0.09584220415436516
ACH-000738,0.009917559499291332
ACH-000746,0.03676158388558239
ACH-000747,0.06470157822081457
ACH-000748,-0.11460357072319255
ACH-000753,-0.06308787235324925
ACH-000756,-0.06542672226270674
ACH-000757,-0.009887935842068296
ACH-000758,-0.05236827421594484
ACH-000760,-0.13223158112915787
ACH-000762,-0.21877866476937893
ACH-000763,-0.25764454895373345
ACH-000764,-0.470926470047514
ACH-000765,-0.0156828731353745
ACH-000766,-0.2876044500067965
ACH-000767,-0.12046137825581545
ACH-000768,-0.15263049841655296
ACH-000769,-0.183079240308058
ACH-000770,-0.14218355591597515
ACH-000771,-0.12309093124687565
ACH-000773,-0.1552222697521466
ACH-000776,0.02143201376139529
ACH-000777,-0.07454531818903863
ACH-000778,-0.4637296193471864
ACH-000781,-0.11898219592499815
ACH-000782,-0.059467599119142275
ACH-000783,-0.14704893033595404
ACH-000784,-0.14364131661339485
ACH-000785,-0.12238523786952694
ACH-000787,-0.148291816629472
ACH-000788,-0.12399014946938115
ACH-000791,-0.1277990971422067
ACH-000792,-0.10769212165874396
ACH-000794,-0.11564880610262225
ACH-000796,0.026934405126024703
ACH-000798,-0.07144248486679072
ACH-000799,-0.2069929524556398
ACH-000800,0.0057281988758288716
ACH-000802,-0.13310403512558894
ACH-000804,-0.1194554264450335
ACH-000805,-0.1164682023228856
ACH-000809,-0.05074179750120798
ACH-000810,-0.09766919585385747
ACH-000811,-0.1100689405990611
ACH-000817,-0.16344124379309502
ACH-000819,-0.017740268290903832
ACH-000820,0.054300157229674365
ACH-000821,-0.020977160905552624
ACH-000822,-0.08917540501559991
ACH-000823,-0.14211055641393056
ACH-000824,-0.0977721838770861
ACH-000827,-0.2062851748691592
ACH-000829,-0.1481010300780676
ACH-000831,-0.3239148085582689
ACH-000832,-0.17315380176897355
ACH-000833,-0.1787383170188195
ACH-000834,-0.09936085458473977
ACH-000835,-0.11921221682697605
ACH-000836,-0.1607525127164785
ACH-000837,-0.15628448156838054
ACH-000838,-0.10589912240900017
ACH-000839,-0.2926402261060041
ACH-000840,0.0404784723533692
ACH-000841,-0.1319314960629219
ACH-000843,-0.183454895197376
ACH-000846,-0.3188976885308138
ACH-000847,-0.060361135861973024
ACH-000848,0.10387516435408184
ACH-000849,-0.12628131454417285
ACH-000851,-0.2160002728463408
ACH-000855,-0.33907993785124885
ACH-000856,-0.16849125528777512
ACH-000858,-0.12475410367149667
ACH-000859,-0.3180791658291892
ACH-000861,-0.08664715763986902
ACH-000862,-0.25633597158766097
ACH-000865,-0.14694249246154048
ACH-000866,-0.17016549524960134
ACH-000867,-0.16264951484677564
ACH-000869,-0.17979575953266438
ACH-000872,0.052932988269125375
ACH-000873,-0.1087205046112223
ACH-000876,-0.17399007977144598
ACH-000878,-0.20398403771271906
ACH-000880,-0.15712888557906962
ACH-000881,-0.1538221616072578
ACH-000882,-0.2670420964556642
ACH-000884,-0.10165012418575524
ACH-000885,-0.21233822565039975
ACH-000887,-0.010062589498140706
ACH-000889,-0.2413848703433477
ACH-000896,-0.2331442485023188
ACH-000898,-0.09533303263398207
ACH-000900,-0.12179917363400528
ACH-000901,-0.17611948624272866
ACH-000905,-0.19267648622002406
ACH-000906,-0.13852088480078656
ACH-000907,-0.051488562097533684
ACH-000910,-0.22067258119398514
ACH-000911,-0.04468301553013088
ACH-000912,-0.033346326929875617
ACH-000913,-0.010843862673893305
ACH-000915,-0.10709358488460602
ACH-000916,0.19337400120870185
ACH-000917,-0.14428339336868332
ACH-000920,-0.12166873622708957
ACH-000921,-0.06682109048189819
ACH-000924,-0.09129066170509197
ACH-000926,-0.07927249684377892
ACH-000928,-0.059688563452779266
ACH-000929,-0.16851095459761994
ACH-000932,-7.911879648128946e-05
ACH-000935,-0.10495974595475267
ACH-000936,-0.1134741825458026
ACH-000937,-0.17825998239986315
ACH-000938,-0.14993543019846695
ACH-000939,-0.12717997432393136
ACH-000941,-0.1587665018491742
ACH-000943,-0.165672065042651
ACH-000946,-0.1895823903954288
ACH-000947,-0.06931130282215721
ACH-000948,0.01254695801031858
ACH-000950,-0.21219295782265926
ACH-000953,-0.07763895306098338
ACH-000954,-0.09419053877873766
ACH-000957,-0.13148855055061529
ACH-000958,-0.09195806320807724
ACH-000960,-0.16730870585419302
ACH-000963,0.1232319411366614
ACH-000968,-0.09895781533183892
ACH-000969,-0.20543349414109413
ACH-000972,0.05456816830615791
ACH-000973,-0.1276427629941091
ACH-000974,0.09078068339913728
ACH-000978,-0.2617956207375847
ACH-000984,0.011658577064280765
ACH-000986,-0.2379979658490116
ACH-000988,-0.03372662474117416
ACH-000993,-0.05788629136887299
ACH-000994,-0.055387118557492884
ACH-000996,-0.19587291110594374
ACH-001001,-0.0871392338186472
ACH-001020,0.007112584759628338
ACH-001028,-0.10259225774170493
ACH-001031,-0.10034646684325736
ACH-001038,-0.06440800664063423
ACH-001048,-0.22340957860035224
ACH-001050,-0.04813259970760833
ACH-001053,-0.05319330667649811
ACH-001054,-0.06402016341101982
ACH-001061,-0.2385834789922646
ACH-001067,-0.09148762032568712
ACH-001075,-0.12184267583971425
ACH-001096,-0.17379091092381058
ACH-001111,-0.2826258526095945
ACH-001119,-0.1366971625143434
ACH-001128,0.2738447522520797
ACH-001134,-0.10213222146119556
ACH-001151,-0.19362331685943704
ACH-001163,-0.16749229650597655
ACH-001164,0.15394366385768396
ACH-001183,-0.0008648994994251089
ACH-001192,-0.1570387396098338
ACH-001193,-0.2706418317719047
ACH-001196,-0.20266935625538832
ACH-001197,-0.05814750070905333
ACH-001205,0.035337344087837695
ACH-001211,0.06364377140990513
ACH-001212,-0.09421882206653803
ACH-001228,-0.1449748519128056
ACH-001232,-0.11791529780389952
ACH-001239,0.038501770325262585
ACH-001270,-0.10306661206268287
ACH-001274,-0.0605562396523158
ACH-001275,-0.3031810258300862
ACH-001277,-0.07706576848779459
ACH-001278,-0.09338683316560334
ACH-001280,0.004335594009770375
ACH-001283,-0.11872254111108327
ACH-001289,0.05116830536692711
ACH-001300,-0.13862308683200394
ACH-001301,-0.008987089198337399
ACH-001302,0.2251590074466421
ACH-001306,-0.1845459050472132
ACH-001318,-0.3429994697524873
ACH-001322,-0.14672692855566755
ACH-001328,-0.28338839601215154
ACH-001332,-0.04640273013351664
ACH-001336,-0.2059621654016542
ACH-001346,-0.015944143350058653
ACH-001353,-0.1907118834183088
ACH-001354,-0.1991475632088137
ACH-001367,-0.1510668568006925
ACH-001368,-0.1435695775501098
ACH-001374,-0.6415505491931077
ACH-001377,-0.2129452758756735
ACH-001380,0.003932720105350604
ACH-001391,-0.13731046458255194
ACH-001408,-0.043420760288132514
ACH-001430,-0.3132100740758067
ACH-001431,-0.2585162163456291
ACH-001450,-0.19251763348153267
ACH-001496,-0.0629298890297587
ACH-001500,-0.15857169497271054
ACH-001523,-0.3232685804332097
ACH-001532,-0.06645282645199503
ACH-001550,-0.08794388552134283
ACH-001552,-0.2752954044001685
ACH-001554,-0.06254183967473004
ACH-001654,-0.2148732486867999
ACH-001735,-0.10606549552991328
ACH-001736,-0.14756737446232526
ACH-001737,-0.33720256901707857
ACH-001740,-0.03439354876362063
ACH-001745,-0.1347690864185213
ACH-001765,-0.22251502531621065
