,MICALCL (84953)
ACH-000004,0.1252750893711158
ACH-000005,-0.015210060932106634
ACH-000007,0.06284330245918729
ACH-000009,0.004409758507032784
ACH-000011,0.11869910837542495
ACH-000012,0.10872712184577613
ACH-000013,0.0303381422216949
ACH-000014,-0.04005032166301602
ACH-000015,0.14578311337411068
ACH-000017,-0.03945495014817572
ACH-000018,0.05326263292138332
ACH-000019,0.12958573452743907
ACH-000021,0.011152051008234907
ACH-000022,0.06348412317004963
ACH-000025,-0.06846435058618243
ACH-000028,0.06427862214031721
ACH-000030,0.002787325998889957
ACH-000035,-0.056611119543725615
ACH-000036,0.02561978708703681
ACH-000037,0.025538070147058767
ACH-000039,-0.00200337624342588
ACH-000040,-0.001281379837380832
ACH-000041,-0.0008507665065345682
ACH-000042,0.022613230710131903
ACH-000045,0.02944242313825028
ACH-000047,-0.03995721387784879
ACH-000052,0.16800231577671887
ACH-000053,0.05982618275157671
ACH-000054,0.04977738589195827
ACH-000055,0.14252722369363954
ACH-000060,0.06955281453062673
ACH-000067,0.12430054695974135
ACH-000070,0.06379969258517076
ACH-000075,-0.1854354711975381
ACH-000078,0.06349708731812251
ACH-000082,0.13430652805661758
ACH-000085,-0.11451262454300655
ACH-000086,0.06918269628862805
ACH-000087,0.10233897686613104
ACH-000092,0.139871866086706
ACH-000095,0.038439724713218944
ACH-000097,0.016462347580528756
ACH-000098,0.06800880221938115
ACH-000099,0.07871054925339116
ACH-000108,0.06277764407906265
ACH-000113,0.03782836710950705
ACH-000116,0.03303885164984857
ACH-000118,0.036475733853486805
ACH-000120,0.16862854738176886
ACH-000123,-0.029850792386049124
ACH-000127,0.09964837437732624
ACH-000128,0.04500955388631617
ACH-000132,0.09180435424901824
ACH-000133,-0.03899635363923794
ACH-000137,-0.12032352278544052
ACH-000138,-0.02054718935412459
ACH-000142,-0.17906255864772244
ACH-000143,-0.05453696369286876
ACH-000146,0.07206805986390273
ACH-000148,0.01611913089761898
ACH-000150,0.11729964633686392
ACH-000152,0.02223871035256051
ACH-000153,-0.014286706680599122
ACH-000159,-0.0023116659510551345
ACH-000160,0.07174755219157601
ACH-000163,0.12959631933867552
ACH-000167,0.2843210562589397
ACH-000168,0.025628162040426058
ACH-000169,0.05557950894261369
ACH-000178,0.073003354893752
ACH-000183,0.2410509463041247
ACH-000188,0.05913505188849956
ACH-000189,-0.008138267087577589
ACH-000190,0.1487249644775099
ACH-000198,0.014271790271840513
ACH-000203,-0.19328849308078788
ACH-000204,0.18190674043210714
ACH-000206,0.20779537929901604
ACH-000207,0.12031223280180575
ACH-000208,0.08599911902021509
ACH-000210,0.06001586378740535
ACH-000211,0.10518740797715237
ACH-000215,0.036787892924231784
ACH-000221,0.013117658937503872
ACH-000222,0.07153045831449574
ACH-000223,0.20410727589263208
ACH-000226,0.12399063756720292
ACH-000227,0.09556793800882096
ACH-000228,0.12498616347996686
ACH-000231,0.08908706329934525
ACH-000232,0.01834564492307989
ACH-000233,0.0599766917271609
ACH-000234,0.0864989393251851
ACH-000235,0.07851064576277447
ACH-000237,0.0597015324388794
ACH-000238,0.06694828110610361
ACH-000242,-0.4119887554067534
ACH-000243,0.045545502585623766
ACH-000244,-0.2557965912734865
ACH-000246,0.09192017369778543
ACH-000248,0.16226406406984706
ACH-000250,-0.013099404644964108
ACH-000251,0.18385500451791487
ACH-000252,-0.029145042849720894
ACH-000253,0.016042838792852357
ACH-000255,0.10564693139566604
ACH-000256,-0.060617308920615474
ACH-000257,0.11318145228937228
ACH-000258,0.06009238383041982
ACH-000259,-0.014288102518171437
ACH-000260,0.06446417043607428
ACH-000261,0.07708352167079968
ACH-000262,0.1956866797789208
ACH-000263,-0.14281376920505334
ACH-000264,0.11781845342212202
ACH-000265,0.04934930261476855
ACH-000266,0.07397444680468653
ACH-000272,0.0474793527074616
ACH-000274,0.09602558817749184
ACH-000277,0.1168666081860016
ACH-000278,0.11832976087419092
ACH-000279,0.06200976287808485
ACH-000280,0.04411520751777098
ACH-000281,0.030848667711166705
ACH-000288,0.03189971312940204
ACH-000291,0.083321581196261
ACH-000293,0.034787793485136526
ACH-000294,0.019750884980317532
ACH-000295,0.08283037249696816
ACH-000296,0.25467290507783585
ACH-000302,0.11289047560665323
ACH-000304,0.15095110726718672
ACH-000307,0.11159606112002972
ACH-000308,0.07174553252728184
ACH-000310,0.15144075694367767
ACH-000311,0.0582704032802295
ACH-000312,0.13003116799525538
ACH-000315,0.027410585021485467
ACH-000316,0.3277924008447241
ACH-000317,-0.03927681087068857
ACH-000318,0.06611091835279824
ACH-000319,-0.06765967064938225
ACH-000320,-0.006654398247799322
ACH-000322,-0.013445649430792786
ACH-000323,-0.05638745793359765
ACH-000324,0.014110123410239688
ACH-000329,0.1043093273774173
ACH-000330,0.06112552180543707
ACH-000331,0.2028558409425576
ACH-000332,0.04118100678802249
ACH-000334,-0.0035348041292724243
ACH-000335,0.016749680014237867
ACH-000336,0.21880922122104954
ACH-000337,0.2910410927249761
ACH-000338,0.1263790802314815
ACH-000339,0.1457374772000199
ACH-000341,0.2355579068001271
ACH-000348,0.05954386001197836
ACH-000350,-0.03820647930661585
ACH-000352,0.08064080412598136
