,NADK (65220)
ACH-000004,0.092715056074124
ACH-000005,-0.4432888865004597
ACH-000007,0.060668730552758426
ACH-000009,-0.02715728244141687
ACH-000011,0.0060903401181841045
ACH-000012,-0.0888867514349553
ACH-000013,0.0027842934245286147
ACH-000014,0.03298374177335566
ACH-000015,0.0009137623599002055
ACH-000017,0.13380257583706254
ACH-000018,0.06361680754044674
ACH-000019,0.0233336100458277
ACH-000021,0.09572343325140044
ACH-000022,0.0051899640720056974
ACH-000025,0.10612002048591723
ACH-000028,0.07527721343368733
ACH-000030,-0.008915146830399517
ACH-000035,-0.0026098285100196192
ACH-000036,-0.09332676948933998
ACH-000037,-0.051181780098586274
ACH-000039,-0.0867325806765263
ACH-000040,-0.09633991550156296
ACH-000041,0.011613556489714042
ACH-000042,-0.002016563790132192
ACH-000045,0.06311766801695842
ACH-000047,0.09083783240857957
ACH-000052,0.013022789565591164
ACH-000053,0.09116668110514133
ACH-000054,-0.0018085400327085086
ACH-000055,-0.10670553099660103
ACH-000060,-0.12401580197304675
ACH-000067,-0.06109518692812824
ACH-000070,0.06222673394545573
ACH-000075,-0.056855143339519326
ACH-000078,-0.04386047386194937
ACH-000082,0.03630967084996283
ACH-000085,-0.16007979489923502
ACH-000086,-0.07346960112819922
ACH-000087,0.16490550981048596
ACH-000092,-0.12346462401291905
ACH-000095,0.12358419219442783
ACH-000097,-0.06403328677639697
ACH-000098,0.02083356648973905
ACH-000099,-0.0703568742051956
ACH-000108,0.13846308512600164
ACH-000113,0.14298806118768104
ACH-000116,0.06656312840740462
ACH-000118,0.062439016083906576
ACH-000120,0.09610214891583893
ACH-000123,-0.035393375255468235
ACH-000127,0.037722447746191635
ACH-000128,0.12491075666938245
ACH-000132,-0.04974105353989847
ACH-000133,0.019456717322341523
ACH-000137,-0.16292096791708738
ACH-000138,0.0071489839459994734
ACH-000142,0.01985613386463106
ACH-000143,0.1491038963432106
ACH-000146,-0.024379309318629524
ACH-000148,0.07624209829504178
ACH-000150,-0.08866585572476647
ACH-000152,-0.052165199849290585
ACH-000153,0.4245605838601216
ACH-000159,0.0041286472710125735
ACH-000160,0.020555030867387962
ACH-000163,0.06362657132694569
ACH-000167,-0.2380439906940829
ACH-000168,-0.03755314780128445
ACH-000169,-0.041429673017381284
ACH-000178,0.06570587727938693
ACH-000183,0.115569178888694
ACH-000188,-0.10148900577948487
ACH-000189,-0.20903712127502105
ACH-000190,-0.3260261773305273
ACH-000198,0.0033887931614515
ACH-000203,-0.027780873455366444
ACH-000204,-0.0006303501546334563
ACH-000206,0.1203245557219784
ACH-000207,0.03227199594545641
ACH-000208,-0.08647858080708933
ACH-000210,0.3703562240928969
ACH-000211,-0.01989144749824068
ACH-000215,0.007015129336590891
ACH-000221,0.09236824550165276
ACH-000222,0.03373119380296402
ACH-000223,-0.05116052255874273
ACH-000226,0.15464466779879701
ACH-000227,0.1273956751667654
ACH-000228,-0.0510527181845762
ACH-000231,-0.03811293797644805
ACH-000232,0.06956405055850078
ACH-000233,-0.013843055474306648
ACH-000234,-0.053207859627618745
ACH-000235,-0.06458706588316139
ACH-000237,-0.00502256254642095
ACH-000238,-0.07390026078720227
ACH-000242,-0.10627446864102903
ACH-000243,0.0606529483337105
ACH-000244,0.2444489489492997
ACH-000246,0.019898632943480026
ACH-000248,-0.014773490612804916
ACH-000250,0.00919734937086102
ACH-000251,-0.104696142326253
ACH-000252,-0.039787821043522326
ACH-000253,0.07946918359344701
ACH-000255,0.03244560407882295
ACH-000256,-0.05035725435308391
ACH-000257,-0.0437218031539523
ACH-000258,-0.21495006058153449
ACH-000259,0.06925091526264393
ACH-000260,-0.045815374227890684
ACH-000261,-0.014552338717167282
ACH-000262,0.020583195642988203
ACH-000263,-0.06062615752066219
ACH-000264,-0.04289420812004867
ACH-000265,0.06361605177396072
ACH-000266,-0.03840773816963866
ACH-000272,-0.04615375351392582
ACH-000274,-0.021487568136672283
ACH-000277,0.04319928758171436
ACH-000278,0.09097543197655864
ACH-000279,0.08640140614180493
ACH-000280,0.003165374828977557
ACH-000281,0.10406489572610278
ACH-000288,-0.13259719134779968
ACH-000291,0.04133108282164458
ACH-000293,-0.026778762078784345
ACH-000294,0.016368630537384462
ACH-000295,-0.10036764009639836
ACH-000296,0.059586766948755185
ACH-000302,0.036573182409385965
ACH-000304,-0.07464896737059333
ACH-000307,0.044889381362116385
ACH-000308,0.019272087653758246
ACH-000310,0.022165621927243855
ACH-000311,-0.05329784093173962
ACH-000312,0.035942551378151874
ACH-000315,0.13713086681221776
ACH-000316,0.05451882201906246
ACH-000317,0.04129985053189287
ACH-000318,-0.07074346999151322
ACH-000319,-0.09401893939371032
ACH-000320,0.030786962361420388
ACH-000322,0.019312367463307396
ACH-000323,0.013354532924902029
ACH-000324,-0.07922630987678855
ACH-000329,0.005051428805525892
ACH-000330,-0.04955568645796525
ACH-000331,-0.0453332703945853
ACH-000332,0.01429613444186841
ACH-000334,0.19194728471223774
ACH-000335,-0.3050370066755223
ACH-000336,-0.005992413898302429
ACH-000337,-0.011728361872531658
ACH-000338,0.263277769156306
ACH-000339,-0.09462323926542432
ACH-000341,0.098539157010059
ACH-000348,0.06873171847457182
ACH-000350,0.06713216933874401
ACH-000352,0.0032413389532445712
ACH-000356,0.16109383455295884
ACH-000361,-0.15600243662897265
ACH-000362,0.11475365007642535
ACH-000363,0.19177508176324512
ACH-000364,0.027829242354982728
ACH-000365,0.005066033361151415
ACH-000366,0.2163976492133256
ACH-000368,0.09160671138008043
ACH-000374,0.038225658624316594
ACH-000375,0.1082578695171779
ACH-000376,0.15114588144886545
ACH-000381,0.07917482261351738
ACH-000383,0.014866078154665898
ACH-000387,0.1501885543817299
ACH-000389,0.3053896167105985
ACH-000390,-0.04252530552457515
ACH-000393,-0.04170714753199439
ACH-000395,0.10473634275126503
ACH-000396,0.060243753633572275
ACH-000397,-0.008743704235898344
ACH-000401,0.34399589114244666
ACH-000402,0.2609068709185597
ACH-000403,-0.04420229806035969
ACH-000404,-0.05010570882289042
ACH-000406,0.027555426138578903
ACH-000407,0.008733316560577001
ACH-000408,0.07551648947980355
ACH-000410,0.2411991092542416
ACH-000411,-0.09143037819936256
ACH-000414,-0.016760151208194667
ACH-000415,0.04823026303867148
ACH-000416,-0.003450858815550109
ACH-000420,-0.0025417386930840138
ACH-000421,0.013121872083849509
ACH-000424,-0.19528972725116545
ACH-000425,0.0672037624930838
ACH-000426,0.210294686575964
ACH-000427,-0.18005613124581432
ACH-000433,-0.10087354527274052
ACH-000435,-0.03786075284069865
ACH-000436,0.06713156709705623
ACH-000444,-0.04956236005179751
ACH-000445,0.012716762659512366
ACH-000448,0.016335592870964182
ACH-000450,-0.0343069764501327
ACH-000452,0.07701539498893098
ACH-000454,0.02533291039566803
ACH-000458,0.1551718211570571
ACH-000459,-0.0040828270413407535
ACH-000460,0.006404289168009693
ACH-000461,0.022278430011912823
ACH-000463,-0.13120392867136704
ACH-000464,-0.0521873095868516
ACH-000466,-0.1335797898762008
ACH-000467,0.03458593674373011
ACH-000468,0.009955409121794882
ACH-000469,-0.11565883635572792
ACH-000470,-0.07154195788999708
ACH-000471,0.038177354195226346
ACH-000472,0.029377614270189263
ACH-000473,0.02847643091257487
ACH-000475,-0.030351784029558137
ACH-000476,0.007111444633434469
ACH-000477,-0.10604757528222078
ACH-000479,-0.08532117434722135
ACH-000480,0.0003554067496463258
ACH-000481,-0.100955364721648
ACH-000483,0.04606123538585378
ACH-000484,-0.03940221293955595
ACH-000485,-0.20752588403680555
ACH-000486,-0.05973105036063541
ACH-000487,0.12364575349154908
ACH-000488,0.037981213160794766
ACH-000490,-0.023711081119809897
ACH-000491,0.177662861033649
ACH-000495,-0.06202326944180815
ACH-000496,-0.0023291371928038807
ACH-000499,0.08644757912283735
ACH-000500,-0.13294798992234044
ACH-000502,-0.09294174354492064
ACH-000503,0.16869367167566535
ACH-000505,0.08253566037894487
ACH-000507,-0.03325661136093504
ACH-000510,0.07334643058128099
ACH-000511,0.03900178881188701
ACH-000512,0.15827437257858454
ACH-000516,0.08739423426632584
ACH-000517,-0.0020217001030152157
ACH-000518,0.0024162720770014943
ACH-000520,-0.03860978948411016
ACH-000521,0.09558433496200172
ACH-000522,-0.11306086676309575
ACH-000524,0.057548674861105674
ACH-000527,0.08097713532579479
ACH-000528,0.0615768347155033
ACH-000537,0.06410321217211877
ACH-000541,-0.07818636145673483
ACH-000542,-0.05846906302047448
ACH-000544,0.06015627485407553
ACH-000545,0.13896877416157147
ACH-000547,0.14634141496129746
ACH-000548,0.08695499588342362
ACH-000549,-0.047395365273599166
ACH-000550,-0.0267711371392056
ACH-000552,-0.024793031730017852
ACH-000556,-0.026749068411153258
ACH-000557,0.11902159793999086
ACH-000569,-0.1600601545894471
ACH-000570,-0.00432041653194639
ACH-000571,-0.0030268376714995496
ACH-000573,0.030032284268177337
ACH-000576,-0.07365072904038053
ACH-000579,-0.014766425260291859
ACH-000580,0.0421506682555637
ACH-000584,0.03991434691784422
ACH-000585,0.022417901872176512
ACH-000588,0.18571789184910187
ACH-000589,-0.0016306096774468995
ACH-000591,0.024262062924333118
ACH-000593,0.00702246662050858
ACH-000600,0.00872024494590541
ACH-000601,-0.004619718917280588
ACH-000605,0.033369878536561176
ACH-000606,0.027959122619471453
ACH-000608,-0.030786335190499094
ACH-000614,-0.1158904455626628
ACH-000616,-0.027265295014718686
ACH-000618,0.05617933882758869
ACH-000619,-0.11086483498017667
ACH-000620,0.08505236898896394
ACH-000621,0.04981978230311991
ACH-000622,0.10399909039337396
ACH-000623,-0.1386027463681993
ACH-000624,0.12427211886426452
ACH-000627,-0.05846310287560645
ACH-000630,-0.04596847904951646
ACH-000631,0.2941242800095209
ACH-000632,0.007911923705958494
ACH-000633,-0.11746930131799853
ACH-000637,0.14524886490348415
ACH-000638,-0.16752383878347027
ACH-000646,0.09160792633821656
ACH-000647,-0.01870047771587189
ACH-000648,-0.07934842753176652
