,FAM50B (26240)
ACH-000004,-0.07907002443306199
ACH-000005,0.5116794399903406
ACH-000007,0.15818744495099674
ACH-000009,0.09698414418108584
ACH-000011,0.2047089993317512
ACH-000012,0.16103295764877454
ACH-000013,0.08209651595379022
ACH-000014,0.2305369291682602
ACH-000015,0.15977795430365402
ACH-000017,0.07282185737585566
ACH-000018,0.15719731401945225
ACH-000019,0.10478867517986827
ACH-000021,0.16718342271628944
ACH-000022,0.11524362739356825
ACH-000025,0.10210843110162324
ACH-000028,0.09612964848391302
ACH-000030,0.09838994438934584
ACH-000035,0.13269062570641332
ACH-000036,0.07729316117543666
ACH-000037,0.185058412774837
ACH-000039,-0.07057219568617204
ACH-000040,0.02570350452891458
ACH-000041,0.017260175282657164
ACH-000042,0.11590719478766395
ACH-000045,0.051456204557991714
ACH-000047,0.2144633874422967
ACH-000052,-0.1237946623385583
ACH-000053,0.09853075459655174
ACH-000054,0.1635603857425253
ACH-000055,0.06287127092696829
ACH-000060,0.18859379451195774
ACH-000067,0.08632665438562832
ACH-000070,-0.048337068361045725
ACH-000075,0.2042461123546486
ACH-000078,-0.006268865285516736
ACH-000082,0.05211736548442155
ACH-000085,0.1993938422762221
ACH-000086,0.02042887655433239
ACH-000087,0.12587679723611936
ACH-000092,0.19310888858210445
ACH-000095,0.10907489026189526
ACH-000097,0.15622552113075286
ACH-000098,-0.046564855704985
ACH-000099,0.04473894142010434
ACH-000108,0.0659448284689206
ACH-000113,0.09188118296919168
ACH-000116,0.03672701054773569
ACH-000118,0.10669525588576563
ACH-000120,0.13753735481112506
ACH-000123,0.017411238443709676
ACH-000127,0.08355201308383788
ACH-000128,-0.01349670472055865
ACH-000132,0.12406655710326613
ACH-000133,0.2758392281383602
ACH-000137,0.049872384928003576
ACH-000138,-0.003974971130348871
ACH-000142,0.22695804420395205
ACH-000143,0.1319133942097533
ACH-000146,0.10596067566370247
ACH-000148,0.14948001519137294
ACH-000150,0.11348535517591188
ACH-000152,0.16983848101491952
ACH-000153,0.2994340104204257
ACH-000159,0.2296907643346389
ACH-000160,0.08949092924240498
ACH-000163,0.2424989618188152
ACH-000167,0.0703797280212522
ACH-000168,-0.08680943715614751
ACH-000169,0.013586603452938226
ACH-000178,0.08375927512078585
ACH-000183,0.07967427514442621
ACH-000188,0.07194774387955268
ACH-000189,0.2167098908120884
ACH-000190,0.19310753283457988
ACH-000198,0.15179327210820534
ACH-000203,-0.3479235484923344
ACH-000204,0.16414117715932672
ACH-000206,0.04908943695359648
ACH-000207,0.150901714944811
ACH-000208,0.3313105778289029
ACH-000210,0.3057803350824095
ACH-000211,0.025382131137171787
ACH-000215,0.11852222268328567
ACH-000221,0.011250535634150651
ACH-000222,0.19516097257338894
ACH-000223,0.08690607710855648
ACH-000226,0.1231747051301365
ACH-000227,0.2985070687017011
ACH-000228,0.0951656178314282
ACH-000231,0.045725426110963495
ACH-000232,0.19188776180687966
ACH-000233,0.02437272726082628
ACH-000234,0.1275827544061909
ACH-000235,0.12003209047332092
ACH-000237,-0.034706370579406016
ACH-000238,0.06613441209070532
ACH-000242,0.03550362555042005
ACH-000243,0.07992717966111401
ACH-000244,0.1633563538016491
ACH-000246,0.08171230624952826
ACH-000248,-0.03298642702025878
ACH-000250,0.13108101045011886
ACH-000251,0.10637769232107452
ACH-000252,0.4029665068816353
ACH-000253,0.052352838939973695
ACH-000255,0.15389730582326053
ACH-000256,-0.006426735054690915
ACH-000257,0.07613517741946582
ACH-000258,0.05970286626841319
ACH-000259,0.17841334835591685
ACH-000260,0.1812829365846173
ACH-000261,0.15673047781766178
ACH-000262,0.20865228028183333
ACH-000263,0.07034934148016157
ACH-000264,0.1613540214283852
ACH-000265,0.10677874952744217
ACH-000266,0.1479980009189772
ACH-000272,0.07054999392847043
ACH-000274,0.10982863234836776
ACH-000277,0.06763943418941197
ACH-000278,0.1872432308078028
ACH-000279,0.14885473585474088
ACH-000280,-0.01885362700798684
ACH-000281,0.16195644969853992
ACH-000288,0.16386942394458162
ACH-000291,0.22035177339749148
ACH-000293,0.2172843389092636
ACH-000294,0.2359414634260312
ACH-000295,-0.04229406240452302
ACH-000296,0.05260084215026603
ACH-000302,0.14051028827031525
ACH-000304,0.19570088326888632
ACH-000307,0.10196558079576214
ACH-000308,0.09371797079735417
ACH-000310,-0.02012721357710748
ACH-000311,0.06504792335407743
ACH-000312,0.06636561083779582
ACH-000315,0.09304656268090854
ACH-000316,0.09066823898695002
ACH-000317,0.17440124261343462
ACH-000318,0.1964510733665353
ACH-000319,0.2058401186336783
ACH-000320,0.17776963559225833
ACH-000322,0.17483455503180334
ACH-000323,0.12514339404839794
ACH-000324,0.16707997795059545
ACH-000329,0.12448099049620615
ACH-000330,0.20589544810459529
ACH-000331,0.05324831621014678
ACH-000332,0.09733491423297956
ACH-000334,0.12532449751477925
ACH-000335,0.21753504302219964
ACH-000336,-0.06390219848642244
ACH-000337,0.2729961838238832
ACH-000338,0.7601961675669675
ACH-000339,0.08141047237305284
ACH-000341,0.04719438992591005
ACH-000348,0.15684124550994716
ACH-000350,0.05583961916464211
ACH-000352,0.05328120782842526
ACH-000356,0.03780378422118415
ACH-000361,0.06580272749014206
ACH-000362,0.22397545943558825
ACH-000363,0.1355122077381665
ACH-000364,0.08706978860743557
ACH-000365,0.1335326365713451
ACH-000366,0.102839724941269
ACH-000368,0.010874814632432459
ACH-000374,-0.016811850891883976
ACH-000375,-0.039346000229725925
ACH-000376,0.2638389207542034
ACH-000381,-0.09902616640510882
ACH-000383,0.07063870882866248
ACH-000387,0.013653887150555368
ACH-000389,0.10551543532153007
ACH-000390,0.08491521554184264
ACH-000393,0.04965442468542819
ACH-000395,0.05333757353153208
ACH-000396,0.3615228460004761
ACH-000397,0.16419023212020475
ACH-000401,-0.10414128074364816
ACH-000402,0.4727985165786181
ACH-000403,0.17890818559428498
ACH-000404,-0.00029575073046075715
ACH-000406,0.1263957309171475
ACH-000407,0.12521838539303454
ACH-000408,0.23616974620896145
ACH-000410,0.20731929193521284
ACH-000411,0.03074119426728952
ACH-000414,-0.006148974922173405
ACH-000415,0.12196821921353662
ACH-000416,0.1439813474635
ACH-000420,-0.06802920272583532
ACH-000421,0.1691642255619801
ACH-000424,0.13510426737712455
ACH-000425,0.16552529933293428
ACH-000426,0.09472088842780188
ACH-000427,0.1314982379641816
ACH-000433,0.21586503474769067
ACH-000435,-0.07257060017838422
ACH-000436,-0.042518977888722935
ACH-000444,0.08982800525524022
ACH-000445,-0.04631437754533058
ACH-000448,-0.016018477880805158
ACH-000450,-0.24513422857035985
ACH-000452,0.10805634275735904
ACH-000454,-0.09127150142900443
ACH-000458,0.22310610280354248
ACH-000459,-0.02540323719634264
ACH-000460,-0.041081309560374174
ACH-000461,0.16862899790301608
ACH-000463,0.10817999489686192
ACH-000464,0.025780043565857426
ACH-000466,0.03155302018191737
ACH-000467,0.07121234614510479
ACH-000468,0.08047290957941318
