,CARD10 (29775)
ACH-000004,-0.4186257569435469
ACH-000005,-0.16854924294769827
ACH-000007,-0.1362194425513367
ACH-000009,-0.14557602994480018
ACH-000011,-0.3164512951006473
ACH-000012,-0.2578253778448636
ACH-000013,-0.37691083850632506
ACH-000014,-0.3041382311900768
ACH-000015,-0.3236107728267163
ACH-000017,-0.22359804118309512
ACH-000018,-0.09730760621688976
ACH-000019,-0.20054375227611787
ACH-000021,-0.06569680773662008
ACH-000022,-0.0038137973738177947
ACH-000025,-0.2328158421860529
ACH-000028,-0.28914006746888704
ACH-000030,-0.3346093316323838
ACH-000035,-0.09368973288573017
ACH-000036,-0.22570437158237106
ACH-000037,-0.5813903349994666
ACH-000039,-0.32754954780131496
ACH-000040,-0.16216904263839724
ACH-000041,-0.2994999561070989
ACH-000042,-0.3547561307144244
ACH-000045,-0.2260984632501596
ACH-000047,-0.3112248722540837
ACH-000052,-0.29997902722799297
ACH-000053,-0.3216872808505959
ACH-000054,-0.2516478293162419
ACH-000055,-0.2810645007436043
ACH-000060,-0.6623426052643748
ACH-000067,-0.15592444387579496
ACH-000070,-0.2456479985444573
ACH-000075,0.05285835469157514
ACH-000078,-0.21436633335877908
ACH-000082,-0.14706866955287803
ACH-000085,-0.23345394681197185
ACH-000086,-0.12780855827782509
ACH-000087,-0.11619683708921573
ACH-000092,-0.364058637063632
ACH-000095,-0.3079563652162706
ACH-000097,-0.10753675091461104
ACH-000098,-0.1884058876372
ACH-000099,-0.2566416078619761
ACH-000108,-0.027045041502509026
ACH-000113,-0.2350666189922528
ACH-000116,-0.08042068888349628
ACH-000118,-0.14578338313321196
ACH-000120,-0.15507364739348195
ACH-000123,-0.14701742983409796
ACH-000127,-0.13282649934951665
ACH-000128,-0.06584167871458134
ACH-000132,-0.16829983285516426
ACH-000133,-0.19263416465191474
ACH-000137,-0.11579951242070664
ACH-000138,0.0014802872625789315
ACH-000142,-0.17512692012671144
ACH-000143,-0.24261230453780944
ACH-000146,-0.18060668810838154
ACH-000148,-0.14206293646095158
ACH-000150,-0.21466318941462334
ACH-000152,-0.07473171064643938
ACH-000153,-0.020890056712265063
ACH-000159,-0.34686412651521026
ACH-000160,-0.20427213073964254
ACH-000163,-0.21187381095506272
ACH-000167,-0.0919465525424047
ACH-000168,-0.16953339027622708
ACH-000169,-0.19294166382089736
ACH-000178,-0.18100577235790544
ACH-000183,-0.05665458945280286
ACH-000188,-0.1770656329456516
ACH-000189,-0.21603634882687467
ACH-000190,-0.08627487631705279
ACH-000198,-0.27265869233869183
ACH-000203,0.12316619286593125
ACH-000204,-0.3653295318865135
ACH-000206,-0.18531648590002955
ACH-000207,-0.03272997491052312
ACH-000208,-0.14934334405651328
ACH-000210,-0.2694472976708638
ACH-000211,-0.10889333295885817
ACH-000215,-0.17734755685768308
ACH-000221,-0.2948987101966336
ACH-000222,-0.2656364131909049
ACH-000223,-0.10621435297885666
ACH-000226,-0.17936732520339227
ACH-000227,-0.2452768585832125
ACH-000228,-0.1851974015330438
ACH-000231,-0.2093235668303068
ACH-000232,-0.20706572834485407
ACH-000233,-0.19515163360334287
ACH-000234,-0.2296226928154373
ACH-000235,-0.18792507022804453
ACH-000237,-0.2481717270451087
ACH-000238,-0.2131412998491764
ACH-000242,0.4261737478120054
ACH-000243,-0.14944920585003865
ACH-000244,-0.26126924515152283
ACH-000246,-0.5095186373720098
ACH-000248,-0.3751464821787531
ACH-000250,-0.39784362910209503
ACH-000251,-0.0508264521802716
ACH-000252,-0.04003726367616816
ACH-000253,-0.18587222304881731
ACH-000255,-0.21248849316472007
ACH-000256,-0.20788152331205856
ACH-000257,-0.20629446139645244
ACH-000258,-0.0921436048102148
ACH-000259,-0.12940754827273188
ACH-000260,-0.07389654226847818
ACH-000261,-0.24948603382619336
ACH-000262,-0.4340250356478017
ACH-000263,-0.17666727108186567
ACH-000264,-0.13302525135536156
ACH-000265,-0.20403467097860864
ACH-000266,-0.2368961018652624
ACH-000272,-0.4087794604333825
ACH-000274,-0.3933981383789061
ACH-000277,-0.28223983226932065
ACH-000278,-0.2143426343373805
ACH-000279,-0.2314965664038943
ACH-000280,-0.34734913455567196
ACH-000281,-0.3333666357838473
ACH-000288,-0.347125055244018
ACH-000291,-0.12772747179106833
ACH-000293,-0.19526823589604245
ACH-000294,-0.049725480128841516
ACH-000295,-0.3913183297842215
ACH-000296,-0.20564712470043311
ACH-000302,-0.2941942738154936
ACH-000304,-0.19249969143559345
