,NRAS (4893)
ACH-000004,-0.007238206823167119
ACH-000005,0.0039063084683976035
ACH-000007,-0.1036256387160354
ACH-000009,-0.15159676146898718
ACH-000011,0.26357369975068
ACH-000012,-0.15951460454782826
ACH-000013,-0.07023044244159209
ACH-000014,-0.10447731757002793
ACH-000015,-0.34981785687982137
ACH-000017,-0.001798506706537689
ACH-000018,-0.0035226155752111398
ACH-000019,-0.41164428234703293
ACH-000021,-0.15809234294200464
ACH-000022,-0.19100945408928868
ACH-000025,-0.9768998171004496
ACH-000028,-0.3672403816948329
ACH-000030,0.00014275633054717097
ACH-000035,-0.3640489746365441
ACH-000036,-0.12694878172840413
ACH-000037,-0.2289144275277535
ACH-000039,-0.10886154593248636
ACH-000040,-0.1639816774661751
ACH-000041,-0.08089468870067072
ACH-000042,0.17722813068185272
ACH-000045,0.13794132773764994
ACH-000047,0.02176500194821718
ACH-000052,0.07213361092718408
ACH-000053,-0.0824231609926196
ACH-000054,-0.9694177727439252
ACH-000055,-0.2616765109689683
ACH-000060,0.14973673390395445
ACH-000067,-0.07835924134550022
ACH-000070,-0.7556259864419921
ACH-000075,-0.269044942663332
ACH-000078,-0.1921750618773855
ACH-000082,-0.10523050389515977
ACH-000085,0.04296388282796584
ACH-000086,-0.03953680405654123
ACH-000087,-0.04522236190507595
ACH-000092,-0.24166125229975846
ACH-000095,0.11513172421884972
ACH-000097,0.0987449800276091
ACH-000098,0.08947287735970555
ACH-000099,0.0074856415880446186
ACH-000108,0.1049920229826215
ACH-000113,-0.03150792918368279
ACH-000116,-0.024645236903319847
ACH-000118,-0.16056140506537256
ACH-000120,-0.7607131567886845
ACH-000123,-0.07589584390018331
ACH-000127,-0.099977598172266
ACH-000128,-0.10954643345177784
ACH-000132,-0.197777134458372
ACH-000133,-0.06511338382169454
ACH-000137,-0.3360571919930557
ACH-000138,0.02242133854899727
ACH-000142,-0.2296102407236608
ACH-000143,-0.000637715093427552
ACH-000146,-1.3021504026920432
ACH-000148,-0.0692084817355961
ACH-000150,0.13004614878367804
ACH-000152,-0.25215809053104543
ACH-000153,-0.2847866992636341
ACH-000159,-0.14709841840355045
ACH-000160,-0.006765430268137955
ACH-000163,-0.004638099699128328
ACH-000167,-0.22896615511889226
ACH-000168,0.0446175184293304
ACH-000169,-1.2912411080583923
ACH-000178,-0.08876735566510395
ACH-000183,-0.8491084401042155
ACH-000188,-0.09685431595002704
ACH-000189,-0.12359546303501293
ACH-000190,-0.8314725720250048
ACH-000198,0.056650749335769475
ACH-000203,-0.5139434130673508
ACH-000204,-0.09021745503504816
ACH-000206,-0.9331824544563156
ACH-000207,-0.1299660578814852
ACH-000208,-0.3194407857794097
ACH-000210,0.0450019434714744
ACH-000211,-0.134154300650152
ACH-000215,-0.15140075996157046
ACH-000221,-0.2523484829877936
ACH-000222,0.05413597557347384
ACH-000223,-0.16585995540075069
ACH-000226,0.011395931079390223
ACH-000227,-0.20405118821522428
ACH-000228,-0.17210374252810146
ACH-000231,-0.13852424484301007
ACH-000232,0.00611202717676491
ACH-000233,0.028230899851836112
ACH-000234,-0.1498027213334207
ACH-000235,-0.008819927860153644
ACH-000237,-0.2707211746792636
ACH-000238,-0.2454900765775411
ACH-000242,0.11215432643747758
ACH-000243,-0.0956890932426881
ACH-000244,-0.11408497013734918
ACH-000246,-0.014244441931358385
ACH-000248,-0.11057940217728232
ACH-000250,-0.03818572834190502
