,TCP11L2 (255394)
ACH-000004,-0.024977818220546497
ACH-000005,0.2638393173634857
ACH-000007,0.2160156788367864
ACH-000009,0.07579348524543365
ACH-000011,0.07059367868412084
ACH-000012,0.11009062635402682
ACH-000013,0.21708569216043952
ACH-000014,0.01092445445842458
ACH-000015,0.09585542242578736
ACH-000017,-0.0519523176494
ACH-000018,0.020003154700689287
ACH-000019,0.23522407346974586
ACH-000021,0.10362684322823304
ACH-000022,0.17313762087280415
ACH-000025,0.1837122342940647
ACH-000028,0.09828500344354013
ACH-000030,0.18686918824539928
ACH-000035,0.2549100738742716
ACH-000036,0.15604974213849584
ACH-000037,0.11262314383374306
ACH-000039,0.21703810807210444
ACH-000040,0.046817383052941405
ACH-000041,-0.09721274167936657
ACH-000042,0.14932903744024972
ACH-000045,0.10338647169381468
ACH-000047,0.029423913455232938
ACH-000052,0.02616832410796676
ACH-000053,0.11881536694708618
ACH-000054,0.06817107327049811
ACH-000055,0.11298091962797367
ACH-000060,0.025433988753685945
ACH-000067,0.13923350194090664
ACH-000070,0.12161595587080445
ACH-000075,0.0599718384179502
ACH-000078,0.0944064661790054
ACH-000082,0.12310380741026335
ACH-000085,0.020314350770546004
ACH-000086,0.05795216931382423
ACH-000087,0.13155595572916454
ACH-000092,0.102262664058227
ACH-000095,0.07664638020962178
ACH-000097,0.20314790748031605
ACH-000098,0.08467905550441236
ACH-000099,0.11997732734849108
ACH-000108,0.323874422040985
ACH-000113,0.07991486773691542
ACH-000116,0.1542288676795123
ACH-000118,0.2516508156277539
ACH-000120,0.10430267445011993
ACH-000123,0.10198749958587694
ACH-000127,0.16295379647794914
ACH-000128,0.09392101876059844
ACH-000132,0.16104141251625673
ACH-000133,0.0573200831761888
ACH-000137,0.15324653297042984
ACH-000138,0.2188347035479824
ACH-000142,0.10400337626208196
ACH-000143,0.050077875959829696
ACH-000146,0.14774171561159233
ACH-000148,0.05705534999922055
ACH-000150,-0.02352390606191047
ACH-000152,0.06412798529600502
ACH-000153,0.21515077960625995
ACH-000159,0.14157753357562802
ACH-000160,0.14405949149147199
ACH-000163,0.1035395881784364
ACH-000167,-0.05310971698743446
ACH-000168,0.1849555491060082
ACH-000169,0.2788277238286869
ACH-000178,0.11431619367123386
ACH-000183,-0.0024957127606850637
ACH-000188,0.10277852812205217
ACH-000189,0.2944688009412413
ACH-000190,0.16258995471360102
ACH-000198,0.20000610642742025
ACH-000203,0.40946897809245547
ACH-000204,0.18354923080722155
ACH-000206,0.2019663925470187
ACH-000207,0.17555370215021454
ACH-000208,-0.07714043727253504
ACH-000210,0.2523034055287113
ACH-000211,0.13472866694245567
ACH-000215,0.054601132390206884
ACH-000221,0.14832141623901188
ACH-000222,0.13471477921258931
ACH-000223,0.07740431765795848
ACH-000226,0.0300000999347603
ACH-000227,0.11089057148243008
ACH-000228,0.18639731535915469
ACH-000231,0.11116710972174716
ACH-000232,0.20656743874548145
ACH-000233,0.13519031626731878
ACH-000234,0.09390241881603124
ACH-000235,0.10195203636586878
ACH-000237,0.10603091017713652
ACH-000238,0.058924872972848714
ACH-000242,0.16359733069426896
ACH-000243,0.13496978340324953
ACH-000244,0.1824442272999606
ACH-000246,0.12854638208513774
ACH-000248,0.16982436921419006
ACH-000250,0.14448144215663167
ACH-000251,0.07873133142204973
ACH-000252,-0.13766877702449967
ACH-000253,0.21223124020497766
ACH-000255,0.1120954692923098
ACH-000256,0.18541016600770605
ACH-000257,0.2551714698215123
ACH-000258,0.07283221940313862
ACH-000259,0.044624768267516005
ACH-000260,0.1804214768767717
ACH-000261,0.1124408595626616
ACH-000262,0.2601356506145005
ACH-000263,-0.05126824693509597
ACH-000264,0.1693560617394877
ACH-000265,0.14304611068390224
ACH-000266,0.11149484058130978
ACH-000272,0.1425352550537954
ACH-000274,0.1184865650377422
ACH-000277,0.0936633785912206
ACH-000278,0.013436749880799114
ACH-000279,0.1639473164243043
ACH-000280,0.10075339041169752
ACH-000281,0.1020613972767182
ACH-000288,0.1369068209806904
ACH-000291,0.16661666714496634
ACH-000293,0.12213320021739875
ACH-000294,0.03954173596274483
ACH-000295,0.047276034898463035
ACH-000296,0.11630597187858475
ACH-000302,0.09702472093987877
ACH-000304,0.08268264366094598
ACH-000307,0.0772050264869615
ACH-000308,0.1052894390012195
ACH-000310,0.0771295166485025
ACH-000311,0.19546199160443745
ACH-000312,0.1938752077344498
ACH-000315,0.18404535412046194
ACH-000316,0.11721160950223147
ACH-000317,0.2600966152059556
ACH-000318,0.14051151325984335
ACH-000319,0.1323453700424906
ACH-000320,0.25204411045467945
ACH-000322,0.1866015351842308
ACH-000323,0.2222231871922748
ACH-000324,0.07559884803627923
ACH-000329,0.14205006691061858
ACH-000330,0.0048174013702923435
ACH-000331,0.1885141969835636
ACH-000332,0.08881816016083464
ACH-000334,0.10563607403590602
ACH-000335,0.012757847700330146
ACH-000336,0.026868485384907045
ACH-000337,0.01706169081681299
ACH-000338,0.2998972263749174
ACH-000339,0.1181946184809196
ACH-000341,0.0977619061228302
ACH-000348,0.09249514907245934
ACH-000350,0.07174733421873494
ACH-000352,0.11265352620530728
ACH-000356,0.3772031881039152
ACH-000361,0.007972062719149691
ACH-000362,0.0006153441597903567
ACH-000363,0.1205079113988438
ACH-000364,0.2428204502769895
ACH-000365,0.09784464352955813
ACH-000366,0.05569093443584405
ACH-000368,0.015936902827367982
ACH-000374,0.23335760242391906
ACH-000375,0.12121128307287155
ACH-000376,0.1654970992537965
ACH-000381,0.043748692511193066
ACH-000383,0.1266723827382908
ACH-000387,0.1443503164227734
ACH-000389,0.09744631533859746
ACH-000390,0.12941235080076413
ACH-000393,0.10933113552463077
ACH-000395,0.1866713857905544
ACH-000396,0.3630763170680455
ACH-000397,0.22162497252854876
ACH-000401,0.08581186309916257
ACH-000402,0.37293954168809945
ACH-000403,0.12903520585554445
ACH-000404,0.19502768126097705
ACH-000406,0.060141495679638036
ACH-000407,-0.072334479520763
ACH-000408,0.06169221044817495
ACH-000410,0.011834413082045936
ACH-000411,0.1753399298225714
ACH-000414,0.053228885695769335
ACH-000415,0.1964441435832684
ACH-000416,0.035955498373291706
ACH-000420,0.1867362046718134
ACH-000421,-0.02076958832095846
ACH-000424,0.1718581470143086
ACH-000425,0.13627228038773934
ACH-000426,-0.048524980485373466
ACH-000427,0.16558432900915399
ACH-000433,0.004751946394553301
ACH-000435,0.2962867218044362
ACH-000436,0.1426538135896
ACH-000444,0.2069400092089169
ACH-000445,-0.004896524772439963
ACH-000448,0.053100390235295884
ACH-000450,-0.0925522859095866
ACH-000452,0.10495164781986538
ACH-000454,0.06643570563025984
ACH-000458,0.08077899480870672
ACH-000459,0.10941514338159364
ACH-000460,0.05272614452139215
ACH-000461,-0.011383842344212016
ACH-000463,0.16869217512806045
ACH-000464,0.1207391609503706
ACH-000466,0.15375491205757527
ACH-000467,0.15456649019729615
ACH-000468,-0.020206137482804788
ACH-000469,0.04340722878885811
ACH-000470,0.06924940863381454
ACH-000471,0.16248288251816054
ACH-000472,0.11984650590919918
