,ZAP70 (7535)
ACH-000004,-0.04155126095820416
ACH-000005,0.4921011340980132
ACH-000007,-0.027041420612210914
ACH-000009,-0.09219248311778044
ACH-000011,0.07177572970187908
ACH-000012,-0.1930257190544573
ACH-000013,0.006158366623876582
ACH-000014,-0.09724032644216236
ACH-000015,-0.10433548388917777
ACH-000017,-0.10457927776347484
ACH-000018,-0.08321760636299508
ACH-000019,-0.14600263124092133
ACH-000021,0.06701916478087364
ACH-000022,-0.15934603584002915
ACH-000025,-0.020205664245303373
ACH-000028,-0.14121554091163022
ACH-000030,-0.07408023977474767
ACH-000035,-0.2945759581408315
ACH-000036,0.07051664499690895
ACH-000037,0.005908576318800131
ACH-000039,-0.016092861982585072
ACH-000040,0.025357102626451848
ACH-000041,-0.15960361906613627
ACH-000042,-0.014705487602986681
ACH-000045,0.025086883833098633
ACH-000047,-0.042364007138439456
ACH-000052,-0.4509237544305702
ACH-000053,-0.11928486598418657
ACH-000054,-0.04293890110643525
ACH-000055,-0.13552949773989106
ACH-000060,-0.1542650932295419
ACH-000067,-0.20135552309837296
ACH-000070,-0.036931255942874684
ACH-000075,-0.18289956653197506
ACH-000078,0.13695655685096414
ACH-000082,-0.0710663006656185
ACH-000085,-0.07035540579817172
ACH-000086,-0.21935732625500504
ACH-000087,0.06916457491577553
ACH-000092,-0.2168669637116988
ACH-000095,0.12482162491370423
ACH-000097,-0.06479822310473418
ACH-000098,-0.149312639892721
ACH-000099,-0.14034417133878244
ACH-000108,-0.18402538000589497
ACH-000113,-0.046898598387520106
ACH-000116,0.0414553348355586
ACH-000118,-0.14306992342258334
ACH-000120,0.002484485772538209
ACH-000123,-0.15851819271755127
ACH-000127,-0.1084152794019304
ACH-000128,-0.20372945771509696
ACH-000132,-0.03377186474185776
ACH-000133,-0.17682399536500842
ACH-000137,-0.04066787549867825
ACH-000138,0.007089249460006903
ACH-000142,0.014203519770661182
ACH-000143,-0.17395056270733594
ACH-000146,-0.0051603931031189
ACH-000148,-0.019844015503856647
ACH-000150,0.027406943492161318
ACH-000152,-0.20507222643647344
ACH-000153,0.05893383536949166
ACH-000159,-0.0030197008292418
ACH-000160,0.02471927295749147
ACH-000163,-0.1735669249764421
ACH-000167,0.04424671977417398
ACH-000168,-0.30584925072555225
ACH-000169,-0.15168948424836684
ACH-000178,-0.04513927744751227
ACH-000183,-0.12139218874813755
ACH-000188,-0.1940725417802164
ACH-000189,-0.13926585216179935
ACH-000190,-0.18560658894300625
ACH-000198,0.0374895230573409
ACH-000203,0.005372721356485999
ACH-000204,-0.011131521848362013
ACH-000206,-0.3392543718369623
ACH-000207,0.103493397963705
ACH-000208,0.049370709000933134
ACH-000210,0.08016465506661256
ACH-000211,-0.06613080101530698
ACH-000215,-0.004524757227516822
ACH-000221,-0.33178426709013376
ACH-000222,-0.051461722914693066
ACH-000223,-0.09827967373931183
ACH-000226,-0.08974440597061065
ACH-000227,-0.01350219548843863
ACH-000228,0.0034226646627924747
ACH-000231,-0.19447150382925574
ACH-000232,-0.15716343782366876
ACH-000233,-0.11120062249360464
ACH-000234,-0.013083268054645084
ACH-000235,-0.08498718905592476
ACH-000237,-0.1072146289359581
ACH-000238,0.10734689964909874
ACH-000242,0.02087781834326595
ACH-000243,-0.13912578388456076
ACH-000244,-0.1749469209935796
ACH-000246,-0.03703249344514427
ACH-000248,-0.16691988844665648
ACH-000250,-0.16068492343844426
ACH-000251,-0.341271221862751
ACH-000252,-0.2100800768136329
ACH-000253,0.02205732393871461
ACH-000255,-0.27689904283782435
ACH-000256,0.11757294473898094
ACH-000257,-0.2638109578986399
ACH-000258,0.003986147050992032
ACH-000259,-0.07379725784016028
ACH-000260,-0.11321611104287276
ACH-000261,-0.07634887441305911
ACH-000262,-0.05584789607070971
ACH-000263,0.2356196355093713
ACH-000264,-0.05704887435774918
ACH-000265,-0.09193110442791816
ACH-000266,-0.025980155027190963
ACH-000272,-0.04851799800704264
ACH-000274,-0.059244109088442874
ACH-000277,0.18168375641180434
ACH-000278,0.06935852772034473
ACH-000279,-0.0666064388819686
ACH-000280,-0.09827669214815
ACH-000281,0.09251961963412147
ACH-000288,-0.045897881951926935
ACH-000291,-0.14326614433705345
ACH-000293,-0.006499960639390086
ACH-000294,-0.14133126037878632
ACH-000295,0.005116546424539012
ACH-000296,-0.217969822564344
ACH-000302,-0.0754419316920974
ACH-000304,-0.17599288637568938
ACH-000307,-0.08705505247068328
ACH-000308,-0.19237972870279035
ACH-000310,0.009350506806766651
ACH-000311,-0.09440989799210248
ACH-000312,0.015912350602506814
ACH-000315,-0.3246813040460992
ACH-000316,0.057658978149511285
ACH-000317,-0.06372274351061477
ACH-000318,-0.1685540114179265
ACH-000319,-0.014050731978832144
ACH-000320,-0.020129199857315483
ACH-000322,-0.13009161843314215
ACH-000323,-0.1698376648388046
ACH-000324,-0.13257811300950206
ACH-000329,-0.18844433094284668
ACH-000330,-0.17131006561579504
ACH-000331,-0.2494354452967628
ACH-000332,0.05877762683000558
ACH-000334,0.0014441105739472864
ACH-000335,-0.030172296060090545
ACH-000336,0.011544894439524427
ACH-000337,-0.20660812007793272
ACH-000338,-0.40820747528854745
ACH-000339,-0.2513174640927474
ACH-000341,-0.051225435239460236
ACH-000348,-0.039402060619731484
ACH-000350,0.09712461759201736
ACH-000352,-0.0480495551592427
ACH-000356,0.04320658681003482
ACH-000361,0.141031794731682
ACH-000362,-0.11163827479014972
ACH-000363,-0.1849682931374712
ACH-000364,-0.011235535624605934
ACH-000365,-0.06571056072749422
ACH-000366,0.004510283496849689
ACH-000368,-0.04949509418505997
ACH-000374,-0.1373255395532357
ACH-000375,-0.2142200280035544
ACH-000376,-0.13031528097617567
ACH-000381,-0.10422401396217967
ACH-000383,-0.08983339099285438
ACH-000387,-0.06587697475999918
ACH-000389,-0.1378634601673258
ACH-000390,-0.1517668887167939
ACH-000393,-0.2573754680085246
ACH-000395,-0.07023158350395743
ACH-000396,-0.35539138523441594
ACH-000397,-0.009007140305307882
ACH-000401,0.0410168270037723
ACH-000402,-0.22694670330985925
ACH-000403,-0.07532874575615321
ACH-000404,-0.0533686566100449
ACH-000406,-0.23707810572429305
ACH-000407,-0.2130487868816639
ACH-000408,0.04748837433309016
ACH-000410,-0.07276916226761694
ACH-000411,-0.031356593826013586
ACH-000414,0.0033270265475165584
ACH-000415,-0.20507355883825346
ACH-000416,-0.10725227718344166
ACH-000420,0.1280972265100567
ACH-000421,-0.013531591912099218
ACH-000424,-0.1145764842661392
ACH-000425,-0.197524779590688
ACH-000426,-0.17348034734874
ACH-000427,-0.14505694144597905
ACH-000433,-0.20591440487980556
ACH-000435,-0.2862642550942821
ACH-000436,-0.2280948254671785
ACH-000444,-0.10526962008784277
ACH-000445,-0.14856677054352252
ACH-000448,0.047925114759277215
ACH-000450,0.2310370874859753
ACH-000452,0.057878830263139475
ACH-000454,-0.19318488812167245
ACH-000458,-0.06264056143838839
ACH-000459,-0.28214305672176915
ACH-000460,-0.06609071689488777
ACH-000461,0.017136355916216876
ACH-000463,0.00268191474430366
ACH-000464,-0.13730505968984155
ACH-000466,-0.11901715923843514
ACH-000467,-0.12164313458075153
ACH-000468,-0.05616583383539412
ACH-000469,-0.12167630688065514
ACH-000470,-0.06234402348542396
ACH-000471,-0.08367194907655896
ACH-000472,-0.04720521017048935
ACH-000473,0.057153790958933484
ACH-000475,-0.17702356139251993
ACH-000476,0.08706344904414796
ACH-000477,-0.29849877449963524
ACH-000479,0.08982988773534765
ACH-000480,-0.00215651862534885
ACH-000481,-0.06291841118309968
ACH-000483,-0.002888103294345102
ACH-000484,-0.2064378121282926
ACH-000485,0.002331330522905376
ACH-000486,-0.2491304384864061
ACH-000487,-0.2059489643041373
ACH-000488,-0.07601864699713318
ACH-000490,0.03809749771090108
ACH-000491,0.0069317375787914404
ACH-000495,-0.2501449415773289
ACH-000496,-0.18201381828410154
ACH-000499,0.005743295956309923
ACH-000500,-0.4440859025452922
ACH-000502,-0.1562442874128456
ACH-000503,0.406787397202663
ACH-000505,-0.009384159237539323
ACH-000507,-0.08302829374183605
ACH-000510,-0.14483453259902712
ACH-000511,-0.10167406565900196
ACH-000512,-0.06368561314159316
ACH-000516,-0.0066335346044592725
ACH-000517,-0.0752685124928388
ACH-000518,-0.04169902378197327
ACH-000520,-0.18019434001609394
ACH-000521,-0.19887764893733534
ACH-000522,-0.09266887152477177
ACH-000524,-0.006748979216853846
ACH-000527,-0.07697384969217891
ACH-000528,-0.06566475807989851
ACH-000537,-0.035086830319505616
ACH-000541,-0.1330430411616748
ACH-000542,0.02938750417341957
ACH-000544,-0.20363738022553085
ACH-000545,0.0597004135298101
ACH-000547,-0.3813815444527111
ACH-000548,-0.04079145290138092
ACH-000549,-0.14951791338414974
ACH-000550,-0.2387595758468423
ACH-000552,-0.17821109616598138
ACH-000556,-0.18534850637610054
ACH-000557,0.05338045069270967
ACH-000569,0.10937527428930216
ACH-000570,-0.17922232009911526
ACH-000571,0.0008055205904341586
ACH-000573,-0.10987407319306397
ACH-000576,0.0831690413670581
ACH-000579,-0.1978886239535591
ACH-000580,-0.30044031030637225
ACH-000584,-0.15826692368953074
ACH-000585,-0.11386821094866725
ACH-000588,-0.07082374064563689
ACH-000589,-0.2901507618332869
ACH-000591,-0.062095752280105686
ACH-000593,-0.07169683235271228
ACH-000600,-0.1300167804542024
ACH-000601,-0.14412966058543986
ACH-000605,0.009302535823351728
ACH-000606,-0.0812897403343038
ACH-000608,-0.008690087500621429
ACH-000614,-0.1295096489579652
ACH-000616,-0.2495186920356389
ACH-000618,-0.1064806345734999
ACH-000619,-0.07913302039062706
ACH-000620,-0.058993811904783686
ACH-000621,-0.09613305842651497
ACH-000622,0.04616859751204619
ACH-000623,-0.07636141055565923
ACH-000624,-0.05024443321609225
ACH-000627,-0.07254920741125
ACH-000630,-0.1264986422299465
ACH-000631,-0.44054810968824604
ACH-000632,-0.1095003117815768
ACH-000633,-0.17850895035545852
ACH-000637,-0.07869413295443779
ACH-000638,-0.041639872061191366
ACH-000646,0.11464904627491905
ACH-000647,-0.1606157186404031
ACH-000648,0.1082650367523664
ACH-000649,-0.11183380819912236
ACH-000651,-0.1438716101567062
ACH-000652,-0.17898124603231896
ACH-000653,0.01912604005818528
ACH-000657,0.07241328509733261
ACH-000658,-0.12796573758921406
ACH-000661,-0.23125999446859505
ACH-000662,0.1027255698095727
ACH-000663,-0.11955244254928014
ACH-000665,-0.26621291221037874
ACH-000671,-0.13787430916716226
ACH-000672,-0.004313515382184419
ACH-000673,-0.18258503817198812
ACH-000676,-0.19899249955751208
ACH-000677,-0.16424203090355308
ACH-000681,-0.0016768207816082756
ACH-000683,-0.0778156319218971
ACH-000684,-0.0320441764006932
ACH-000688,0.0770200123807671
ACH-000693,0.005138843793568036
ACH-000694,0.01919219126595773
ACH-000695,0.13586011106024162
ACH-000696,-0.052558477169688464
ACH-000697,-0.13295752350654635
ACH-000699,-0.03559319245265377
ACH-000701,-0.1758970858105709
ACH-000706,-0.1967934798530527
ACH-000711,-0.1512939350725755
ACH-000713,-0.3415617985109187
ACH-000714,0.1029320964786638
ACH-000718,0.028615784217438794
ACH-000720,-0.1043982154045882
ACH-000721,-0.3224466509152541
ACH-000724,0.04472866749869326
ACH-000725,-0.12125803282213372
ACH-000732,-0.0783353618105103
ACH-000734,-0.08582978659535043
ACH-000735,0.019865857373127332
ACH-000736,0.04451315854323176
ACH-000738,-0.11984367139090885
ACH-000746,0.10575763479532954
ACH-000747,-0.0975899799655001
ACH-000748,0.0272851864484185
ACH-000753,-0.06213371662040856
ACH-000756,-0.12973730159429894
ACH-000757,-0.06366534917187053
ACH-000758,-0.017140969349938102
ACH-000760,-0.08342171943616802
ACH-000762,0.02307770018657172
ACH-000763,-0.004358434129383535
ACH-000764,-0.337869981830021
ACH-000765,-0.11061919206525936
ACH-000766,-0.1794850203635107
ACH-000767,-0.10622412137712288
ACH-000768,-0.4232441380266234
ACH-000769,-0.2456146716955282
ACH-000770,-0.07036087913280265
ACH-000771,0.0012433179879551858
ACH-000773,-0.042820274951986564
ACH-000776,-0.14685207389969593
ACH-000777,-0.003011557279626734
ACH-000778,-0.06961795879577573
ACH-000781,-0.0801425705384554
ACH-000782,0.2238509259651728
ACH-000783,-0.022427588851545888
ACH-000784,-0.049445567626961576
ACH-000785,-0.06664903498798122
ACH-000787,-0.10298590187817078
ACH-000788,-0.14844264445529726
ACH-000791,-0.1444972386981203
ACH-000792,-0.034769351966492966
ACH-000794,0.074337835706683
ACH-000796,-0.19400409123604093
ACH-000798,-0.03192820405782525
ACH-000799,-0.08101011644006298
ACH-000800,0.2729313696417995
ACH-000802,-0.2911620946732374
ACH-000804,-0.24488618436112305
ACH-000805,0.19024514814260926
ACH-000809,-0.05978158842720147
ACH-000810,-0.20465155872042207
ACH-000811,-0.15931899265768285
ACH-000817,-0.11050168214129777
ACH-000819,-0.08057264284240744
ACH-000820,0.07439757364004967
ACH-000821,-0.2115189138283756
ACH-000822,0.1009987494484406
ACH-000823,-0.15239570350651635
ACH-000824,0.0910079201425321
ACH-000827,-0.13934771617427613
ACH-000829,-0.12681040590985967
ACH-000831,-0.1875731173197102
ACH-000832,-0.0590675972896005
ACH-000833,-0.04506748476501017
ACH-000834,-0.10100254663505906
ACH-000835,-0.051978836271759074
ACH-000836,-0.09643055997309492
ACH-000837,-0.12486666070768808
ACH-000838,-0.011725384194589426
ACH-000839,-0.056604622876783535
ACH-000840,0.03607268625404935
ACH-000841,-0.0610514841926437
ACH-000843,-0.3034609484911195
ACH-000846,-0.03628118985032612
ACH-000847,-0.14895489165254575
ACH-000848,-0.012229560554034943
ACH-000849,0.014692918315424618
ACH-000851,-0.14828610393007996
ACH-000855,0.12067111319492857
ACH-000856,-0.11071430315569113
ACH-000858,-0.011538255662257031
ACH-000859,-0.10120336625090924
ACH-000861,-0.0061385306159610405
ACH-000862,-0.08253090045654446
ACH-000865,-0.028303968416450567
ACH-000866,-0.12620517988551966
ACH-000867,-0.011607182653899751
ACH-000869,-0.08329337588259231
ACH-000872,-0.2770442939736679
ACH-000873,-0.12248395556616674
ACH-000876,-0.1154381983576398
ACH-000878,-0.00957777720267467
ACH-000880,0.05995600388944027
ACH-000881,-0.16438399097553538
ACH-000882,-0.077912388558694
ACH-000884,-0.0602264054852688
ACH-000885,-0.08820014472175154
ACH-000887,-0.20713982726509197
ACH-000889,-0.05020917101472185
ACH-000896,0.04209049957458293
ACH-000898,0.05346899583388686
ACH-000900,-0.022101151058552124
ACH-000901,-0.030177485788328236
ACH-000905,0.0680328897517762
ACH-000906,-0.12359614841195495
ACH-000907,-0.08906816254137932
ACH-000910,-0.06939126920802123
ACH-000911,-0.028578379245851444
ACH-000912,-0.07190034627129999
ACH-000913,-0.10395426446873138
ACH-000915,-0.3393542047552505
ACH-000916,0.15590058134066628
ACH-000917,-0.1291655442325476
ACH-000920,-0.2064118502557312
ACH-000921,-0.13710812825130542
ACH-000924,-0.07667078121680758
ACH-000926,0.005948090016576414
ACH-000928,-0.08131607214012276
ACH-000929,0.03466898614158949
ACH-000932,-0.2484661849714081
ACH-000935,0.03030827964709688
ACH-000936,-0.10042218180186856
ACH-000937,-0.5337692867624965
ACH-000938,0.1142250517969825
ACH-000939,0.09296285976188837
ACH-000941,-0.3235198207560793
ACH-000943,-0.07939045232858319
ACH-000946,-0.03746874828672965
ACH-000947,0.024272651016522196
ACH-000948,-0.02629288720122649
ACH-000950,-0.05947414774374376
ACH-000953,-0.7165413319540261
ACH-000954,-0.4925219417481107
ACH-000957,-0.2213537594254879
ACH-000958,-0.05401755905054606
ACH-000960,-0.056727907612786774
ACH-000963,-0.21823653251248698
ACH-000968,-0.06254362441486193
ACH-000969,-0.21550127016659384
ACH-000972,-0.23959848886488205
ACH-000973,-0.03725173423148859
ACH-000974,-0.16873597389649195
ACH-000978,-0.19679778847411086
ACH-000984,-0.13245046055793128
ACH-000986,-0.20447732904950988
ACH-000988,0.11855362143747115
ACH-000993,-0.09607775536154804
ACH-000994,-0.03530175894029334
ACH-000996,-0.23407481423239165
ACH-001001,0.07088755301748348
ACH-001020,-0.2120359148896932
ACH-001028,-0.15605362407145915
ACH-001031,0.1289605908665326
ACH-001038,-0.11318638816832477
ACH-001048,-0.01996055684484983
ACH-001050,0.02860107744825912
ACH-001053,0.09555666266147443
ACH-001054,-0.2254838615127506
ACH-001061,-0.19419185561771016
ACH-001067,-0.3157500538417653
ACH-001075,0.09916719587788878
ACH-001096,0.016082828841402587
ACH-001111,0.09760548617041204
ACH-001119,-0.11316192548788336
ACH-001128,-0.05322181773587027
ACH-001134,0.04029758009611433
ACH-001151,-0.20515531026169329
ACH-001163,-0.10030423141020814
ACH-001164,-0.1366554486057811
ACH-001183,-0.019030508135325003
ACH-001192,-0.21125578947153664
ACH-001193,-0.06555469749153396
ACH-001196,0.07234150663883543
ACH-001197,0.12230245546220947
ACH-001205,0.16954915635100226
ACH-001211,-0.08114274288451884
ACH-001212,-0.2990910843647655
ACH-001228,-0.1301942958451843
ACH-001232,-0.056356462418665126
ACH-001239,-0.12375747721261154
ACH-001270,-0.4529004147126474
ACH-001274,0.013772491862879484
ACH-001275,-0.06509286351884018
ACH-001277,-0.1271021517546944
ACH-001278,-0.03331566421378053
ACH-001280,-0.043539888968706315
ACH-001283,-0.004260725573014175
ACH-001289,-0.14474742254772005
ACH-001300,0.09763063213625496
ACH-001301,0.12758853119547467
ACH-001302,-0.13220178972342686
ACH-001306,-0.15307672568310482
ACH-001318,-0.017070730148018028
ACH-001322,-0.06373456810042277
ACH-001328,-0.12947982470018818
ACH-001332,-0.08249442299012212
ACH-001336,-0.3257321250881643
ACH-001346,-0.02336466193203078
ACH-001353,-0.10506910015175612
ACH-001354,-0.0572237916660612
ACH-001367,-0.19459032587956868
ACH-001368,-0.2362008355120462
ACH-001374,-0.17619084637557722
ACH-001377,-0.1078414152857985
ACH-001380,-0.0987926638734898
ACH-001391,0.06015504629514566
ACH-001408,0.08782450945528852
ACH-001430,-0.08399797523954833
ACH-001431,-0.21126180010620474
ACH-001450,0.0141193250978929
ACH-001496,-0.1018319465160092
ACH-001500,-0.038131100915114326
ACH-001523,0.05471919256067609
ACH-001532,0.027419346667308383
ACH-001550,-0.006008284025782396
ACH-001552,0.02959343819870412
ACH-001554,-0.19939388349544804
ACH-001654,-0.007132172070510064
ACH-001735,-0.07013296290381021
ACH-001736,0.02737028224008589
ACH-001737,-0.37996542038524495
ACH-001740,-0.02915493270173799
ACH-001745,0.015890405939092318
ACH-001765,-0.09510048879148862
