,CROCC (9696)
ACH-000004,0.004161493614937161
ACH-000005,0.12719356563403122
ACH-000007,-0.008160186344706085
ACH-000009,-0.08471830068003414
ACH-000011,-0.09623246977846253
ACH-000012,-0.05637404640109641
ACH-000013,-0.10642963954499668
ACH-000014,-0.19762451780765347
ACH-000015,-0.25168400965215904
ACH-000017,-0.17157180569124306
ACH-000018,-0.20915019680851826
ACH-000019,-0.14594327870063414
ACH-000021,0.0200137269625475
ACH-000022,-0.1868865664135453
ACH-000025,-0.23816941164130795
ACH-000028,0.0001888079204632857
ACH-000030,-0.14716461712839984
ACH-000035,-0.2273534324054148
ACH-000036,-0.03356255772237751
ACH-000037,-0.08856113456952074
ACH-000039,-0.4083921941707694
ACH-000040,-0.17237849101507693
ACH-000041,-0.029266111213181588
ACH-000042,-0.24145348878298706
ACH-000045,-0.1286948550079652
ACH-000047,-0.15891069993707574
ACH-000052,-0.25064574235827297
ACH-000053,0.002615974046128178
ACH-000054,-0.031926097739027326
ACH-000055,-0.11333800688441698
ACH-000060,-0.07093789926704304
ACH-000067,-0.1523578927770267
ACH-000070,0.06904856260243203
ACH-000075,-0.2781490838533781
ACH-000078,-0.09382269927122147
ACH-000082,0.0057062839054615845
ACH-000085,-0.42342349799688733
ACH-000086,-0.16636822155181735
ACH-000087,0.22441560255654164
ACH-000092,-0.14737106149823925
ACH-000095,-0.3257052720087517
ACH-000097,-0.10397940783398027
ACH-000098,-0.13981398917230528
ACH-000099,-0.22231332164721648
ACH-000108,-0.2770459238872731
ACH-000113,-0.08498822401708372
ACH-000116,-0.07604970101743085
ACH-000118,0.0520335358566235
ACH-000120,-0.2550376459538597
ACH-000123,-0.05727104483891714
ACH-000127,-0.1902681833030028
ACH-000128,-0.646993731486236
ACH-000132,-0.1142200757814448
ACH-000133,-0.1433927831229552
ACH-000137,-0.25164515446163005
ACH-000138,-0.1438842228000629
ACH-000142,0.12526095610631227
ACH-000143,-0.07174636082012346
ACH-000146,0.07955982102090374
ACH-000148,-0.2088953703564241
ACH-000150,0.06048230555983684
ACH-000152,-0.05821312050558785
ACH-000153,-0.3925325574316005
ACH-000159,-0.09893932084108888
ACH-000160,-0.1060803386631305
ACH-000163,-0.15345957300686622
ACH-000167,-0.2979900658196094
ACH-000168,0.059986931888967865
ACH-000169,-0.04534496641982955
ACH-000178,-0.07962953305873446
ACH-000183,-0.017958239568328968
ACH-000188,0.0178090659515372
ACH-000189,-0.1627284917958662
ACH-000190,0.017613412912106326
ACH-000198,-0.11353427876568994
ACH-000203,-0.1950003257552984
ACH-000204,-0.21345692319407966
ACH-000206,-0.03449509468178417
ACH-000207,0.03431373881165164
ACH-000208,0.07553327114405584
ACH-000210,-0.08052960853540966
ACH-000211,-0.12745643249178684
ACH-000215,-0.20329670842190486
ACH-000221,-0.3274624946015485
ACH-000222,-0.25131700297049075
ACH-000223,-0.17610840664196448
ACH-000226,-0.2714916105980648
ACH-000227,0.08791353125076974
ACH-000228,-0.05992667023429045
ACH-000231,-0.00791965433758541
ACH-000232,-0.22164131611459187
ACH-000233,-0.0357643920599532
ACH-000234,-0.25831974291872306
ACH-000235,-0.12853514826756962
ACH-000237,-0.27470537315278026
ACH-000238,-0.13403092898735092
ACH-000242,0.2448074694315641
ACH-000243,-0.02633851900721132
ACH-000244,0.039672841040077414
ACH-000246,-0.13367970725283448
ACH-000248,0.08079082332589359
ACH-000250,-0.09382174367762956
ACH-000251,-0.08093625648102712
ACH-000252,-0.1301713170038085
ACH-000253,-0.09710638830780056
ACH-000255,-0.17080108228815952
ACH-000256,-0.18269959948262726
ACH-000257,-0.07026675187576112
ACH-000258,-0.20172490743901506
ACH-000259,-0.13967772231445402
ACH-000260,-0.16461955331211206
ACH-000261,-0.15653265005085562
ACH-000262,-0.3747921573445532
ACH-000263,0.004272240360172442
ACH-000264,-0.1887344098725792
ACH-000265,-0.1431982075440229
ACH-000266,-0.12399375111839255
ACH-000272,-0.12303108906788232
ACH-000274,-0.2388686003407075
ACH-000277,-0.12601488253218687
ACH-000278,-0.2838731282020305
ACH-000279,-0.18283903280230585
ACH-000280,-0.28751729563340284
ACH-000281,-0.13307421416441242
ACH-000288,-0.20191538680263246
ACH-000291,-0.11643302550684813
ACH-000293,-0.2441510734789239
ACH-000294,-0.08779373916316419
ACH-000295,-0.15105522340443575
ACH-000296,-0.3034489523296518
ACH-000302,-0.08641925157135269
ACH-000304,-0.3937910194123135
ACH-000307,-0.12214064981621245
ACH-000308,-0.057970463092699064
ACH-000310,-0.2117441983791854
ACH-000311,-0.16759084280631972
ACH-000312,-0.18827300359385615
ACH-000315,-0.04167438903015725
ACH-000316,-0.035692771251645834
ACH-000317,-0.17654652834521706
ACH-000318,0.17117534459119807
ACH-000319,-0.2325886487758116
ACH-000320,-0.005527004992732825
ACH-000322,0.0628772198466389
ACH-000323,-0.2878980505550096
ACH-000324,-0.2260983058377206
ACH-000329,-0.22608081258684634
ACH-000330,-0.19911433895337427
ACH-000331,-0.15632015255141155
ACH-000332,-0.08750879866355575
ACH-000334,-0.28610595429274155
ACH-000335,-0.015402520973433238
ACH-000336,0.2303606574576057
ACH-000337,-0.12207691143200915
ACH-000338,0.07715637483335817
ACH-000339,-0.1023989295103594
ACH-000341,-0.28462041548188194
ACH-000348,-0.08045298929710877
ACH-000350,-0.14176877879820876
ACH-000352,-0.2433436782670389
ACH-000356,-0.3144289685358424
ACH-000361,-0.25507640048299
ACH-000362,-0.12304083115201715
ACH-000363,-0.017017462533244338
ACH-000364,-0.4276320483285328
ACH-000365,-0.07953427277852161
ACH-000366,-0.17525519815342713
ACH-000368,-0.3668667302833768
ACH-000374,-0.26048576435276644
ACH-000375,-0.16739895986580508
ACH-000376,-0.19826523791236125
ACH-000381,-0.28473302935136485
ACH-000383,-0.13383333455914434
ACH-000387,-0.04070976478158365
ACH-000389,0.056589788970096463
ACH-000390,-0.2142254163085716
ACH-000393,-0.19655081604951846
ACH-000395,-0.18610585388246167
ACH-000396,0.048914586877081084
ACH-000397,-0.09493371697692342
ACH-000401,-0.03054705169553598
ACH-000402,-0.15183811941165906
ACH-000403,-0.2644413844827913
ACH-000404,0.08768437201804515
ACH-000406,-0.028725934804029137
ACH-000407,-0.1816260601952057
ACH-000408,-0.2347005092467591
ACH-000410,-0.11377973563404613
ACH-000411,-0.15015734477141596
ACH-000414,-0.18540338956796104
ACH-000415,-0.15702168334202166
ACH-000416,0.0052592810563645035
ACH-000420,-0.3064166996777973
ACH-000421,-0.1328480519828597
ACH-000424,-0.10425198776024004
ACH-000425,-0.16838149260598576
ACH-000426,-0.2376465861947803
ACH-000427,-0.24379083060140835
ACH-000433,-0.1649847698670426
ACH-000435,-0.048963845754207536
ACH-000436,-0.2835703625064264
ACH-000444,-0.07513432852760334
ACH-000445,-0.2655692354512564
ACH-000448,-0.15426675236643592
ACH-000450,-0.005604725592196863
ACH-000452,-0.13822320939995256
ACH-000454,-0.3550641096821745
ACH-000458,-0.2905806806988395
ACH-000459,-0.12832884449239018
ACH-000460,-0.12283740369138668
ACH-000461,-0.1257360560913762
ACH-000463,-0.11028403537055853
ACH-000464,-0.31947272542183425
ACH-000466,-0.16632632596075606
ACH-000467,0.004745290997199467
ACH-000468,-0.10792143378951004
ACH-000469,-0.18521359751815944
ACH-000470,0.030448363588212818
ACH-000471,-0.2030308044816486
ACH-000472,-0.003978524968297879
ACH-000473,-0.19611050700470614
ACH-000475,-0.15411765429275764
