,LHFP (10186)
ACH-000265,-0.05975171779818372
ACH-000266,-0.02959040975940556
ACH-000272,-0.05593922120184225
ACH-000274,0.04229477405676376
ACH-000277,0.03195418883757094
ACH-000278,-0.1557942374372343
ACH-000279,-0.060917978964602285
ACH-000280,-0.026211100945751385
ACH-000281,0.02708996063916579
ACH-000288,-0.1011895708752792
ACH-000291,-0.06326268324341294
ACH-000293,0.03456412756956239
ACH-000294,-0.0923775034414748
ACH-000295,-0.01857961604991562
ACH-000296,-0.14500315430911026
ACH-000302,-0.024525448616246247
ACH-000304,-0.21926182667534347
ACH-000307,0.09600011868874718
ACH-000308,-0.0214294754194966
ACH-000310,-0.1012923867832238
ACH-000311,-0.031159666796579364
ACH-000312,0.013276591016979658
ACH-000315,0.02727943241773677
ACH-000316,-0.017457841503899698
ACH-000317,-0.032495868651074594
ACH-000318,0.08151073136880709
ACH-000319,0.05091082906839732
ACH-000320,-0.13238011726157495
ACH-000322,-0.08291150891409274
ACH-000323,-0.2239247087058488
ACH-000324,-0.10295468639649227
ACH-000329,-0.06270302235058145
ACH-000330,0.05130184473427518
ACH-000331,0.07968770329167163
ACH-000332,-0.0498719589196234
ACH-000334,-0.0010734662133582307
ACH-000335,-0.06766585798615045
ACH-000336,0.33635625858078355
ACH-000337,0.2357606023830913
ACH-000338,-0.36225436781012665
ACH-000339,0.020534135468847556
ACH-000341,0.21514842351519808
ACH-000348,0.0644399061352793
ACH-000350,-0.02746045629915592
ACH-000352,-0.021682375820873852
ACH-000356,0.2755450016652403
ACH-000361,-0.1822751720116365
ACH-000362,-0.032493276219230115
ACH-000363,-0.001927641650603731
ACH-000364,-0.008190647610252214
ACH-000365,-0.19538680795975152
ACH-000366,-0.017385112981271083
ACH-000368,0.08044436115005071
ACH-000374,0.026929362972527224
ACH-000375,-0.10676491491985683
ACH-000376,-0.0581369029431151
ACH-000381,0.044633881772572
ACH-000383,-0.02303637849124378
ACH-000387,-0.13041687634490845
ACH-000389,-0.04120757742645867
ACH-000390,-0.07551954692189293
ACH-000393,-0.02146264715877184
ACH-000395,0.016523930437279802
ACH-000396,0.2932353750640894
ACH-000397,-0.07818296248542765
ACH-000401,-0.22005034983726235
ACH-000402,-0.028117223834160945
ACH-000403,-0.04784009780482658
ACH-000404,-0.1131523115289012
ACH-000406,-0.033120392920746394
ACH-000407,0.03645136800073536
ACH-000408,-0.10575694747563914
ACH-000410,-0.08157160854967407
ACH-000411,-0.08920112044925088
ACH-000414,-0.07533150436602039
ACH-000415,-0.13558646778393302
ACH-000416,-0.09896760926870407
ACH-000420,-0.08091072896486078
ACH-000421,-0.02667410789896617
ACH-000424,-0.3667196677511895
ACH-000425,-0.0911058606125004
ACH-000426,-0.07426261654358915
ACH-000427,-0.05679386351220168
ACH-000433,-0.052137481472458384
ACH-000435,-0.10530920686784896
ACH-000436,0.009212428152714159
ACH-000444,-0.13322588753418246
ACH-000445,0.10673024102572902
ACH-000448,-0.007684522261557716
ACH-000450,-0.011156588742979884
ACH-000452,-0.0383443052449853
ACH-000454,-0.006763929336623294
ACH-000458,-0.04035356161722296
ACH-000459,-0.0605086502810436
ACH-000460,-0.006006343296886128
ACH-000461,0.03319908230017248
ACH-000463,-0.16431720734779978
ACH-000464,-0.0368185720348236
ACH-000466,-0.026129608960969896
ACH-000467,-0.047825330119826925
ACH-000468,-0.10425020355711108
ACH-000469,-0.07496682752652796
ACH-000470,0.15199838846556107
ACH-000471,0.01754583206727106
ACH-000472,-0.09501536648246263
ACH-000473,-0.040476471502433636
ACH-000475,-0.06878049319494818
ACH-000476,0.00908598461238654
ACH-000477,-0.2695047368184896
ACH-000479,-0.3325240488605241
ACH-000480,-0.0689774451563433
ACH-000481,0.004443140096320309
ACH-000483,0.08595558780267906
ACH-000484,-0.33551329023041576
ACH-000485,0.026005210479580404
ACH-000486,-0.010481277930142896
ACH-000487,-0.042476108876119766
ACH-000488,0.035178742256716536
ACH-000490,0.06294554865504612
ACH-000491,0.032602085240853625
ACH-000495,0.06201570747909069
ACH-000496,-0.06957485377340357
ACH-000499,0.04535133043933647
ACH-000500,-0.08160601664270425
ACH-000502,-0.04678892762847054
ACH-000503,0.11504299893173313
ACH-000505,0.059719213668364815
ACH-000507,0.02678849821450063
ACH-000510,-0.08324127271446485
ACH-000511,-0.11508144793230367
ACH-000512,-0.219641918739498
ACH-000516,-0.015183045351433166
ACH-000517,-0.11257870263856813
ACH-000518,0.018741477681531626
ACH-000520,0.12031825615973687
ACH-000521,-0.06993322435436575
ACH-000522,-0.16849536229945047
ACH-000524,-0.09186245127562384
ACH-000527,-0.029907555611326436
ACH-000528,-0.07973856385458483
ACH-000537,-0.014847934088690281
ACH-000541,0.1661701883588456
ACH-000542,-0.07813849268693099
ACH-000544,-0.1654236393070549
ACH-000545,-0.19608151278158703
ACH-000547,-0.007834092632252387
ACH-000548,-0.11220368889013066
ACH-000549,-0.11522364218172848
ACH-000550,0.02086427098299832
ACH-000552,-0.1065986892980625
ACH-000556,-0.030105462460164264
ACH-000557,-0.2450528511232728
ACH-000569,-0.21372104161076094
ACH-000570,-0.08915213959248973
ACH-000571,-0.0507513918186704
ACH-000573,-0.16959335904559042
ACH-000576,0.16001645199974412
ACH-000579,-0.03716430406662678
ACH-000580,0.08098766907406428
ACH-000584,-0.0527827187987478
ACH-000585,0.0064563541447680995
ACH-000588,0.1673889033762878
ACH-000589,0.019782976308240226
ACH-000591,-0.019932076012607467
ACH-000593,0.0008016175120922582
ACH-000600,-0.08875862036466754
ACH-000601,0.006506771034255904
ACH-000605,-0.18636844999864455
ACH-000606,-0.10636046666725488
ACH-000608,-0.06564867379354691
ACH-000614,-0.11750224035773806
ACH-000616,-0.07427712267526991
ACH-000618,0.05960452864567565
ACH-000619,0.24628392277620284
ACH-000620,-0.08269364253308753
ACH-000621,-0.008465936382719844
ACH-000622,-0.002581069808235001
ACH-000623,0.03081746712207037
ACH-000624,-0.01986940259744429
ACH-000627,-0.1629675993352399
ACH-000630,0.033799541588516856
ACH-000631,-0.16184048229569073
ACH-000632,-0.1028787411403902
ACH-000633,-0.06577754855259255
ACH-000637,0.07983319557374884
ACH-000638,-0.08795420268918963
ACH-000646,-0.028156099384103125
ACH-000647,-0.050219607380491374
ACH-000648,-0.005166824113052132
ACH-000649,-0.023446518911421167
ACH-000651,-0.10264284684480718
ACH-000652,-0.07001001381746688
ACH-000653,-0.02316541071801571
ACH-000657,-0.04615605777981924
ACH-000658,0.08781132440603692
ACH-000661,0.039413622666151935
ACH-000662,-0.04597970591624705
ACH-000663,-0.17262793717241093
ACH-000665,-0.08986863012008929
ACH-000671,-0.1167260471314308
ACH-000672,-0.14126069915596728
ACH-000673,0.0069818231948155455
ACH-000676,0.06546574244592254
ACH-000677,-0.0185149405283204
ACH-000681,-0.05087704920948922
ACH-000683,-0.045931818165440425
ACH-000684,-0.11901008399142166
ACH-000688,0.0616295277984979
ACH-000693,-0.016528427499619018
ACH-000694,-0.04343299519130297
ACH-000695,-0.08017798398143508
ACH-000696,-0.03466870376275883
ACH-000697,0.1884368111094887
ACH-000699,-0.0037412926140681967
ACH-000701,0.004446292380023866
ACH-000706,-0.0973269481574882
ACH-000711,-0.02693757947098062
ACH-000713,0.0216117840844852
ACH-000714,-0.04173779404635265
ACH-000718,-0.04057374130233428
ACH-000720,-0.05384811938843069
ACH-000721,-0.0004734829456959249
ACH-000724,-0.1049571023613371
ACH-000725,-0.13147430876484734
ACH-000732,0.03742425746724232
ACH-000734,-0.13352479608726356
ACH-000735,-0.16381276870951494
ACH-000736,-0.02055234750498737
ACH-000738,-0.038019759820510604
ACH-000746,0.04101877192546405
ACH-000747,0.03080788402425097
ACH-000748,-0.07491201209354935
ACH-000753,-0.009351814284446338
ACH-000756,-0.007667809761547011
ACH-000757,0.05279403585790935
ACH-000758,-0.019387763011824
ACH-000760,-0.040425410058261835
ACH-000762,-0.056940499885471535
ACH-000763,-0.07247007432928992
ACH-000764,-0.10926047679429424
ACH-000765,0.0440209084455784
ACH-000766,-0.17898256563188852
ACH-000767,-0.03255624115666622
ACH-000768,-0.10230553518098336
ACH-000769,0.01652091334488128
ACH-000770,-0.0548971701661202
ACH-000771,-0.14190347209001852
ACH-000773,-0.02380321875589013
ACH-000776,-0.024617706929426046
ACH-000777,-0.15681333501761574
ACH-000778,-0.10538149574080308
ACH-000781,-0.10841152625642096
ACH-000782,0.05935016222573869
ACH-000783,0.10649666459187232
ACH-000784,0.027095780937532874
ACH-000785,0.01685585252929745
ACH-000787,-0.11374719305043385
ACH-000788,-0.0228517550418801
ACH-000791,0.06576121140921519
ACH-000792,-0.1935826338367147
ACH-000794,0.004892818315944453
ACH-000796,0.04309294455536978
ACH-000798,0.06811444246248831
ACH-000799,0.17946293813171646
ACH-000800,-0.2916932097764639
ACH-000802,-0.05722449336652581
ACH-000804,0.10428180121877424
ACH-000805,-0.06152361221874045
ACH-000809,-0.018170336951417933
ACH-000810,-0.07945407145842899
ACH-000811,-0.07115676348246262
ACH-000817,0.00785123051814612
ACH-000819,-0.0284144119422221
ACH-000820,-0.38671069751883147
ACH-000821,0.14703091054239628
ACH-000822,0.036881731134789084
ACH-000823,0.016528651724787853
ACH-000824,0.0050419287491635725
ACH-000827,0.02619445526461207
ACH-000829,-0.014933843817447803
ACH-000831,-0.1401815011343009
ACH-000832,-0.02788443022779681
ACH-000833,-0.22778381002969894
ACH-000834,-0.07678712571804346
ACH-000835,0.0515096158428108
ACH-000836,0.030060401866582355
ACH-000837,-0.0497577648496418
ACH-000838,0.1940012694659536
ACH-000839,-0.07144304651141485
ACH-000840,0.11551294878483713
ACH-000841,-0.10436181385131292
ACH-000843,-0.0571693840147057
ACH-000846,-0.24162565619431897
ACH-000847,0.1427425852138859
ACH-000848,-0.11511968840982673
ACH-000849,-0.15310579451289422
ACH-000851,0.04561722135729228
ACH-000855,-0.06400946784196768
ACH-000856,0.08696136177634899
ACH-000858,-0.14724671732101638
ACH-000859,0.0239239715146608
ACH-000861,-0.10959821839306708
ACH-000862,-0.06373605182004455
ACH-000865,-0.07111225887309883
ACH-000866,0.011124248043033538
ACH-000867,-0.02014958878870111
ACH-000869,-0.018956996565057102
ACH-000872,-0.0950333121179156
ACH-000873,-0.013066782606324616
ACH-000876,0.0065925777820770035
ACH-000878,0.03465887612092617
ACH-000880,-0.0934593745538104
ACH-000881,-0.041429449314462616
ACH-000882,-0.04769060656128882
ACH-000884,0.02344111887690825
ACH-000885,-0.05516870992132116
ACH-000887,-0.05967650153294207
ACH-000889,0.048605540120760515
ACH-000896,-0.07029975909702592
ACH-000898,-0.12305703841679948
ACH-000900,-0.07323889108110627
ACH-000901,-0.07037631496329197
ACH-000905,-0.016636735148537415
ACH-000906,-0.07535409651120567
ACH-000907,0.06215352190487779
ACH-000910,-0.0006795964126477291
ACH-000911,-0.028213161008701294
ACH-000912,-0.010991345532950942
ACH-000913,0.03737309799048357
ACH-000915,-0.0949570048690599
ACH-000916,0.2238707728058197
ACH-000917,-0.03997158152736762
ACH-000920,-0.02044076322486425
ACH-000921,-0.08104307437224435
ACH-000924,-0.04276091871959108
ACH-000926,0.14221067689264585
ACH-000928,-0.05498815379295965
ACH-000929,-0.09583172690707938
ACH-000932,-0.027143548582185054
ACH-000935,-0.012813392402693887
ACH-000936,-0.1375388757680051
ACH-000937,-0.061287826481448864
ACH-000938,0.03319039079021379
ACH-000939,0.0779659878217963
ACH-000941,0.06655811558901006
ACH-000943,-0.03200322465910917
ACH-000946,-0.15079120792651587
ACH-000947,-0.10255305230365187
ACH-000948,0.010982070769469427
ACH-000950,0.15041818296331608
ACH-000953,-0.06638031911914803
ACH-000954,-0.13703121126022466
ACH-000957,0.04488446378974369
ACH-000958,-0.0053341684645927005
ACH-000960,-0.04486742367328592
ACH-000963,-0.10731710969432603
ACH-000968,-0.04818950385822729
ACH-000969,0.02757303771911585
ACH-000972,-0.29536441942624136
ACH-000973,0.006445044202202003
ACH-000974,-0.03914828037440131
ACH-000978,0.0693689556301933
ACH-000984,-0.043892520913275786
ACH-000986,0.024785407291845585
ACH-000988,-0.12235226369687745
ACH-000993,-0.05074536149149743
ACH-000994,-0.04643517890504943
ACH-000996,-0.42615412325488333
ACH-001001,-0.037089240987525404
ACH-001020,-0.4282899107180202
ACH-001028,-0.007387253286182472
ACH-001031,-0.1289430340092985
ACH-001038,-0.05386065469477539
ACH-001048,0.05199244202023929
ACH-001050,-0.013724026617438156
ACH-001053,-0.07185458223815712
ACH-001054,0.01977613015766789
ACH-001061,-0.08122691091803626
ACH-001067,0.06417508891144974
ACH-001075,-0.07353979935978305
ACH-001096,-0.19894047093975573
ACH-001111,-0.08852688761989902
ACH-001119,-0.15919869638004053
ACH-001128,0.2920873220555472
ACH-001134,-0.12727733445652312
ACH-001151,-0.001242490066704034
ACH-001163,-0.0886561569734191
ACH-001164,-0.2191803760350467
ACH-001183,-0.12474541190281647
ACH-001192,-0.09303436382870198
ACH-001193,-0.2403581584052945
ACH-001196,-0.11372747497148923
ACH-001197,0.02871010990410256
ACH-001205,-0.1002738812668792
ACH-001211,-0.19070332072776328
ACH-001212,0.2624084337287402
ACH-001228,0.03375667147849885
ACH-001232,0.059745431838450526
ACH-001239,-0.10699628773395656
ACH-001270,-0.08665159150855467
ACH-001274,0.02346787575940441
ACH-001275,-0.0099673702754232
ACH-001277,-0.04959544431627825
ACH-001278,-0.04666978357181307
ACH-001280,-0.12993220113633613
ACH-001283,-0.0005541877256032148
ACH-001289,-0.037641539242408976
ACH-001300,-0.11849561047395242
ACH-001301,-0.2804582949671849
ACH-001302,0.2387559937685822
ACH-001306,-0.04456837914723158
ACH-001318,-0.08021257824357299
ACH-001322,0.031130479705131588
ACH-001328,0.032459759974719775
ACH-001332,0.2212576654158315
ACH-001336,0.06943432703247507
ACH-001346,-0.028057858054498886
ACH-001353,0.011908223034492332
ACH-001354,0.1550498363756149
ACH-001367,-0.26118466970108906
ACH-001368,-0.015969152550095827
ACH-001374,0.04229355763623016
ACH-001377,-0.07059162173549012
ACH-001380,-0.033437095618126744
ACH-001391,-0.07341498171577172
ACH-001408,-0.06350752366145485
ACH-001430,-0.09663535764152847
ACH-001431,-0.227340135075018
ACH-001450,0.18651696130522066
ACH-001496,-0.007053718290883014
ACH-001500,-0.14247357516867012
ACH-001523,-0.0007450180057707478
ACH-001532,-0.0919584996605605
ACH-001550,0.004869736733091911
ACH-001552,0.10720378400969738
ACH-001554,-0.0012830613224627113
ACH-001654,-0.05174636361852448
ACH-001735,-0.0044276872028439045
ACH-001736,-0.007265278609651195
ACH-001737,0.21453527325330954
ACH-001740,-0.2593278109348052
ACH-001745,-0.288032834726876
ACH-001765,0.0083089234927205
