,VPS13C (54832)
ACH-000004,-0.031613323839068785
ACH-000005,-0.12602395808380715
ACH-000007,0.10231699617388634
ACH-000009,0.03577579723356082
ACH-000011,0.01008471466071426
ACH-000012,-0.014378829576667987
ACH-000013,-0.11605046131621645
ACH-000014,-0.130668560785032
ACH-000015,-0.02600793763390034
ACH-000017,-0.0761254412663364
ACH-000018,0.17377034408860975
ACH-000019,-0.01274485005732698
ACH-000021,0.05281744183546947
ACH-000022,-0.11265157360385893
ACH-000025,-0.13063389761227545
ACH-000028,0.03327799708487464
ACH-000030,0.04723514712321776
ACH-000035,0.05456318644472394
ACH-000036,-0.030213369587414437
ACH-000037,0.029707656951043125
ACH-000039,0.05347432619083302
ACH-000040,0.09559940923405988
ACH-000041,-0.14149422444491824
ACH-000042,-0.028822321080277817
ACH-000045,0.1028734526380336
ACH-000047,-0.010805394135728057
ACH-000052,-0.1549459524785824
ACH-000053,0.053817258452896144
ACH-000054,0.06641899618497515
ACH-000055,-0.13975336554734472
ACH-000060,0.04900189393898212
ACH-000067,-0.17968866921595075
ACH-000070,-0.07864249010347467
ACH-000075,0.13994662369813649
ACH-000078,0.17851633182404014
ACH-000082,-0.07480796932293061
ACH-000085,-0.0950366308995748
ACH-000086,0.10426320643807294
ACH-000087,0.21224113914219386
ACH-000092,-0.02069245830468039
ACH-000095,0.09702404922073546
ACH-000097,0.16185625011489796
ACH-000098,0.044041466275084776
ACH-000099,-0.06030898927198058
ACH-000108,-0.023158012054396385
ACH-000113,0.05359359559584463
ACH-000116,0.08270491689301941
ACH-000118,0.06484444193860188
ACH-000120,0.09278768546329813
ACH-000123,-0.011136796902187792
ACH-000127,0.04170124031293606
ACH-000128,-0.015252155362628509
ACH-000132,-0.10466490174236392
ACH-000133,-0.0816767035998737
ACH-000137,-0.0647086900535258
ACH-000138,0.1320556067496471
ACH-000142,0.09840603360480683
ACH-000143,-0.04430752499878513
ACH-000146,-0.07721342563469502
ACH-000148,-0.02220722153267905
ACH-000150,0.16744216330436024
ACH-000152,-0.009114625847139249
ACH-000153,-0.002232516530475668
ACH-000159,-0.07527857162272215
ACH-000160,-0.08018732010223836
ACH-000163,-0.06986166603307548
ACH-000167,-0.13771758479310942
ACH-000168,-0.1208763095964821
ACH-000169,0.18000800795997018
ACH-000178,0.017643772004047025
ACH-000183,0.057045657543579785
ACH-000188,-0.058535014591819375
ACH-000189,0.08978039252298735
ACH-000190,-0.09556984807311464
ACH-000198,-0.1691301464148039
ACH-000203,0.6684980249535992
ACH-000204,-0.026435844573570042
ACH-000206,0.12991931306509813
ACH-000207,-0.1750224040632879
ACH-000208,0.2027211812464977
ACH-000210,-0.041498114358481886
ACH-000211,0.0343548188758956
ACH-000215,0.07779538331566499
ACH-000221,0.05876718647220359
ACH-000222,0.07417612595811142
ACH-000223,-0.00029759932396588787
ACH-000226,-0.05109011626579884
ACH-000227,-0.1138717545188941
ACH-000228,-0.03811376573725967
ACH-000231,0.048662217928830034
ACH-000232,-0.050617635751528375
ACH-000233,0.0024023182261487127
ACH-000234,-0.08045920953047705
ACH-000235,-0.0054410986677326
ACH-000237,0.21973676198445768
ACH-000238,-0.1588472397792919
ACH-000242,0.10325840803334198
