,AQP12B (653437)
ACH-000403,-0.3539370415749111
ACH-000404,-0.011898454328194223
ACH-000406,-0.08156090434945874
ACH-000407,-0.2189626684604633
ACH-000408,-0.0015824905591423821
ACH-000410,-0.11927182577337712
ACH-000411,-0.14782425063600965
ACH-000414,-0.27363149543651394
ACH-000415,-0.0527651117420462
ACH-000416,-0.15574142818229175
ACH-000420,-0.3213567495028258
ACH-000421,-0.15713330508203735
ACH-000424,-0.056704252087313514
ACH-000425,-0.07412737535284633
ACH-000426,-0.4041736427984133
ACH-000427,0.001979354422484062
ACH-000433,-0.18068521685629
ACH-000435,-0.07165541408632349
ACH-000436,-0.3443727551381331
ACH-000444,-0.218139319543216
ACH-000445,-0.1517263451185505
ACH-000448,-0.116416404283269
ACH-000450,0.01508130922896106
ACH-000452,-0.10311881750849887
ACH-000454,-0.3022816284411822
ACH-000458,-0.1364749587305119
ACH-000459,-0.2599771036903842
ACH-000460,-0.07661291536161861
ACH-000461,-0.244019268839638
ACH-000463,-0.13216486766058078
ACH-000464,-0.16344544601348754
ACH-000466,0.0011050370870537818
ACH-000467,-0.2427087540837093
ACH-000468,-0.08628962735625054
ACH-000469,-0.3206573970218837
ACH-000470,-0.19004316304029395
ACH-000471,-0.16684236171193326
ACH-000472,0.06407685066662078
ACH-000473,-0.25002706727060003
ACH-000475,-0.08097631566070075
ACH-000476,-0.2434977554835165
ACH-000477,-0.11146608367396037
ACH-000479,-0.28725528248241183
ACH-000480,-0.14672537354302626
ACH-000481,-0.057425040369502085
ACH-000483,-0.09758227106961552
ACH-000484,-0.23764598041553706
ACH-000485,-0.286196821099589
ACH-000486,-0.014466397592562054
ACH-000487,-0.07721349468441879
ACH-000488,0.03328212894001235
ACH-000490,-0.2194764391265206
ACH-000491,0.012204293144919708
ACH-000495,-0.28713197107507793
ACH-000496,-0.28286938631561703
ACH-000499,-0.010993095367173134
ACH-000500,-0.7120727879603888
ACH-000502,-0.2576632677147421
ACH-000503,-0.0301050945409601
ACH-000505,-0.16662333719756467
ACH-000507,-0.1752242508474456
ACH-000510,-0.03448103767136493
ACH-000511,-0.245822134135083
ACH-000512,-0.3591712011516566
ACH-000516,0.0823272656799844
ACH-000517,-0.30436780452087586
ACH-000518,-0.2106357839614949
ACH-000520,-0.347805952977404
ACH-000521,-0.29341803843560443
ACH-000522,-0.15951224302293554
ACH-000524,-0.1799279652232609
ACH-000527,-0.21156412697104174
ACH-000528,-0.14411973593239344
ACH-000537,-0.2563232596369274
ACH-000541,-0.3320552890736377
ACH-000542,-0.1131783223585525
ACH-000544,-0.12642815446302472
ACH-000545,-0.17754897706451722
ACH-000547,-0.02808591686426861
ACH-000548,-0.2748545846061192
ACH-000549,-0.2389363215240411
ACH-000550,0.04422039382693761
ACH-000552,-0.2386307133370048
ACH-000556,-0.3551797452040511
ACH-000557,-0.29727512381234433
ACH-000569,-0.04814821198821388
ACH-000570,-0.23112066406095466
ACH-000571,-0.1722996655951096
ACH-000573,0.01968880634286543
ACH-000576,-0.17853248586965692
ACH-000579,-0.19868946476178406
ACH-000580,-0.24757445629776445
ACH-000584,-0.058931909324859574
ACH-000585,-0.22660595782332796
ACH-000588,-0.2474367796006627
ACH-000589,-0.20483624164567266
ACH-000591,-0.004735042999084883
ACH-000593,-0.27570052803007555
ACH-000600,-0.2425891126164895
ACH-000601,-0.1445847806574057
ACH-000605,-0.019676861157328432
ACH-000606,-0.1800111973166049
ACH-000608,-0.17180628637956188
ACH-000614,-0.02539683794709769
ACH-000616,-0.17397460710783594
ACH-000618,-0.14037601350319867
ACH-000619,-0.28157835368298223
ACH-000620,-0.1904006344957064
ACH-000621,-0.0954804673040616
ACH-000622,-0.2663800999578901
ACH-000623,-0.2371877276640912
ACH-000624,-0.30038654860407626
ACH-000627,-0.2143906998571628
ACH-000630,-0.14700178213023646
ACH-000631,0.06660917148521044
ACH-000632,-0.16705769830555645
ACH-000633,-0.22503249175373186
ACH-000637,-0.18195200917316973
ACH-000638,-0.20321831650504474
ACH-000646,-0.17070838078414916
ACH-000647,-0.12635300169650868
ACH-000648,-0.20975150337776946
ACH-000649,-0.21881796318411653
ACH-000651,0.0029636629658286212
ACH-000652,-0.22810055519928454
ACH-000653,-0.406664593193921
ACH-000657,-0.1348781015834244
ACH-000658,-0.06767754846789828
ACH-000661,0.1432434406532014
ACH-000662,-0.05029700125188174
ACH-000663,-0.21474071339474066
ACH-000665,-0.07687922563998158
ACH-000671,-0.05406101084610532
ACH-000672,-0.4003255553645306
ACH-000673,-0.2791279673153036
ACH-000676,-0.11149555952366062
ACH-000677,-0.1254272691281979
ACH-000681,-0.2279829154219879
ACH-000683,-0.19348068837562726
ACH-000684,-0.01921229006457913
ACH-000688,-0.15476929255880192
ACH-000693,-0.10516301440634716
ACH-000694,-0.09459480685378162
ACH-000695,-0.00031282084536480816
ACH-000696,-0.20000249988579472
ACH-000697,0.012934436993133723
ACH-000699,-0.10630966690496717
ACH-000701,-0.2924902815857003
ACH-000706,-0.04865920811773379
ACH-000711,-0.1687030754562578
ACH-000713,-0.12888744834396218
ACH-000714,-0.07291098706498435
ACH-000718,-0.19667725605942973
ACH-000720,-0.2155215724049968
ACH-000721,-0.08498385858168397
ACH-000724,-0.16481193794435645
ACH-000725,-0.042604128997106895
ACH-000732,-0.10038690272146074
ACH-000734,0.004872076194100885
ACH-000735,-0.1102557826748842
ACH-000736,-0.0950687903448908
ACH-000738,-0.006436767486434407
ACH-000746,-0.11276396346124308
ACH-000747,0.0826731995354656
ACH-000748,0.02311787792158329
ACH-000753,-0.10683433284656804
ACH-000756,-0.14713870244296068
ACH-000757,-0.2946737918914615
ACH-000758,-0.0195390624925986
ACH-000760,-0.22462575916788405
ACH-000762,-0.16307777143342309
ACH-000763,-0.161020250574959
ACH-000764,0.06822565867946452
ACH-000765,-0.19943081325370968
ACH-000766,-0.1941923668578284
ACH-000767,-0.08917995031405211
ACH-000768,-0.09500565880871263
ACH-000769,-0.04597063651249866
ACH-000770,-0.1887953580609972
ACH-000771,0.01856477085687244
ACH-000773,-0.39334485798389857
ACH-000776,-0.36417699390169705
ACH-000777,-0.25088571026959783
ACH-000778,0.09195967014378607
ACH-000781,-0.2314331529597092
ACH-000782,-0.06092780474522747
ACH-000783,-0.1234022620464794
ACH-000784,-0.10439649103417437
ACH-000785,-0.20840726283170785
ACH-000787,-0.09648262189552416
ACH-000788,-0.10847442553475696
ACH-000791,-0.14047248365070367
ACH-000792,-0.2411483145857693
ACH-000794,-0.18176897844769185
ACH-000796,-0.06486121247905394
ACH-000798,-0.21859706804170612
ACH-000799,-0.2499011586115621
ACH-000800,-0.1137686822182256
ACH-000802,0.001434948324666603
ACH-000804,-0.14267803143403895
ACH-000805,-0.0026848100454685965
ACH-000809,-0.1921021159980096
ACH-000810,-0.2446203244988343
ACH-000811,-0.1582230169856658
ACH-000817,-0.1453871282026293
ACH-000819,-0.04490314303479605
ACH-000820,-0.11854050881124695
ACH-000821,-0.15829105697647355
ACH-000822,-0.10981280808530776
ACH-000823,-0.06529871706874038
ACH-000824,-0.25203700196562284
ACH-000827,-0.11382462099344327
ACH-000829,-0.2052106611616092
ACH-000831,-0.1764797052834076
ACH-000832,-0.16370270992816432
ACH-000833,-0.2051576485025264
ACH-000834,-0.1311987982095543
ACH-000835,-0.13368167331992473
ACH-000836,-0.15290934779419915
ACH-000837,-0.16357097501172693
ACH-000838,-0.09332921959201906
ACH-000839,-0.11536163183498516
ACH-000840,-0.02449301458000401
ACH-000841,-0.25334670537828863
ACH-000843,0.013775000902754195
ACH-000846,-0.014535185480717082
ACH-000847,-0.1947772001758876
ACH-000848,-0.3801584777969781
ACH-000849,0.032308041361061954
ACH-000851,-0.1310966374111211
ACH-000855,-0.4051166907311167
ACH-000856,-0.11788973991369395
ACH-000858,-0.21617391909154385
ACH-000859,-0.3414639497808597
ACH-000861,-0.12987854536032062
ACH-000862,-0.2352069971673399
ACH-000865,-0.12227073176971165
ACH-000866,-0.17521269669170214
ACH-000867,-0.11297607889551745
ACH-000869,-0.20354376746822084
ACH-000872,-0.29631813904696724
ACH-000873,-0.14948988162007468
ACH-000876,-0.2440391489394293
ACH-000878,-0.04055410416773776
ACH-000880,-0.1708847338477742
ACH-000881,-0.1980963498452828
ACH-000882,-0.2013067254042029
ACH-000884,-0.10549995791957564
ACH-000885,-0.18178583324318373
ACH-000887,-0.17253110939867256
ACH-000889,-0.18557090056281875
ACH-000896,-0.14923826555001246
ACH-000898,-0.20456651560441064
ACH-000900,-0.059976343284734765
ACH-000901,-0.0646521589180574
ACH-000905,-0.05649675061087935
ACH-000906,-0.1892725072741933
ACH-000907,-0.11493867699955235
ACH-000910,-0.12624935799117676
ACH-000911,-0.214272269531262
ACH-000912,-0.14886857184088476
ACH-000913,-0.22492750046726326
ACH-000915,-0.18506507157731136
ACH-000916,-0.4168095209710297
ACH-000917,-0.15336206041292955
ACH-000920,-0.1999412979930526
ACH-000921,-0.34295053961004673
ACH-000924,-0.2054575097722394
ACH-000926,-0.4785708877648195
ACH-000928,-0.1003565490319176
ACH-000929,0.05151507485445797
ACH-000932,-0.1376876937635152
ACH-000935,-0.40954263219163595
ACH-000936,-0.12130273740045587
ACH-000937,-0.09707930734976067
ACH-000938,-0.03957218345614492
ACH-000939,-0.06004695236340495
ACH-000941,-0.06719820131186527
ACH-000943,-0.17937353451024782
ACH-000946,-0.10180633630018517
ACH-000947,-0.08759017705534809
ACH-000948,-0.16347315439685814
ACH-000950,-0.04806709692619529
ACH-000953,-0.2561444493057546
ACH-000954,-0.04391204372887048
ACH-000957,-0.15984533807219087
ACH-000958,-0.13024627509828893
ACH-000960,-0.19371386547056665
ACH-000963,-0.1219431569617552
ACH-000968,-0.25208017920516457
ACH-000969,-0.3087446712925966
ACH-000972,0.0946363416602078
ACH-000973,-0.06269987514327535
ACH-000974,-0.2633619219969854
ACH-000978,-0.2179171679463426
ACH-000984,-0.0851465741276805
ACH-000986,-0.200244769105755
ACH-000988,-0.15850719275000902
ACH-000993,-0.25626132646523364
ACH-000994,0.012683260958299941
ACH-000996,-0.019320728736959263
ACH-001001,-0.1373423457815538
ACH-001020,-0.2738826467740325
ACH-001028,-0.0625277163269351
ACH-001031,-0.18915393393514654
ACH-001038,-0.2757101474461577
ACH-001048,-0.20524772419075551
ACH-001050,-0.199054423274783
ACH-001053,-0.3400809167035486
ACH-001054,-0.09480815871116928
ACH-001061,0.038314593914932096
ACH-001067,-0.2059981603136232
ACH-001075,-0.22237569882177927
ACH-001096,-0.32953176924367833
ACH-001111,-0.05339400250011817
ACH-001119,-0.19966316191175415
ACH-001128,-0.3949581151661461
ACH-001134,-0.2661588192910877
ACH-001151,-0.16132704555336047
ACH-001163,0.048233447473855516
ACH-001164,-0.21954806229789867
ACH-001183,-0.14568172211049513
ACH-001192,-0.20246645287685935
ACH-001193,-0.06609761764083108
ACH-001196,-0.2714214145589069
ACH-001197,-0.0767575143178655
ACH-001205,-0.08498962496784959
ACH-001211,-0.2680521600983973
ACH-001212,-0.4659165487581529
ACH-001228,-0.03165968101943945
ACH-001232,-0.1772870234743511
ACH-001239,-0.11487258264369883
ACH-001270,0.11581364235630336
ACH-001274,-0.2935892623666041
ACH-001275,-0.0856916944907829
ACH-001277,-0.2334319637325463
ACH-001278,0.015596996976546219
ACH-001280,-0.17015183901284694
ACH-001283,-0.07735692381395078
ACH-001289,-0.2334263038107597
ACH-001300,-0.15017903404039618
ACH-001301,0.007911501004295761
ACH-001302,-0.12474346801872405
ACH-001306,-0.05071795131455623
ACH-001318,-0.015015653634987204
ACH-001322,-0.23556999970620984
ACH-001328,-0.2431339290015652
ACH-001332,-0.23324381756973125
ACH-001336,-0.26069728246228235
ACH-001346,-0.18388737890881626
ACH-001353,-0.16352867261186335
ACH-001354,0.05175683815393841
ACH-001367,-0.012654172847756351
ACH-001368,-0.20361494058578064
ACH-001374,-0.26523578288278776
ACH-001377,-0.19227463919393173
ACH-001380,-0.19381098137225164
ACH-001391,-0.3852175350885147
ACH-001408,-0.26382935515000416
ACH-001430,0.038280123392944884
ACH-001431,-5.9150719531924156e-05
ACH-001450,-0.14372242679420566
ACH-001496,-0.10366111389012372
ACH-001500,-0.217986856728486
ACH-001523,-0.06416357585042776
ACH-001532,-0.03526995508555823
ACH-001550,-0.023298687689187882
ACH-001552,-0.07867134338252224
ACH-001554,-0.22482019357900376
ACH-001654,-0.01414229567578438
ACH-001735,-0.057786677731355984
ACH-001736,-0.13122361802648294
ACH-001737,-0.2371280990237739
ACH-001740,-0.2017018525225176
ACH-001745,-0.1502080140470301
ACH-001765,-0.11997325085470965
