,RAD9A (5883)
ACH-000421,-0.7590345953792735
ACH-000424,-0.8026734745626886
ACH-000425,-0.8966940040898543
ACH-000426,-1.3753697428423364
ACH-000427,-0.6947116268318572
ACH-000433,-0.7652307560698095
ACH-000435,-0.6325344385956568
ACH-000436,-1.221473333587894
ACH-000444,-1.017559818129001
ACH-000445,-0.4516525886869364
ACH-000448,-1.1024862006660878
ACH-000450,-0.9828400941260209
ACH-000452,-0.7697812043897918
ACH-000454,-0.9699842176093691
ACH-000458,-0.8857447301056766
ACH-000459,-1.3417437323565926
ACH-000460,-0.9438107331259192
ACH-000461,-1.2431477048858584
ACH-000463,-1.0960483159893477
ACH-000464,-0.9716431418799252
ACH-000466,-0.6723609104051037
ACH-000467,-1.1283271142034563
ACH-000468,-0.6729961856217865
ACH-000469,-1.1843932545138909
ACH-000470,-0.8229323588590469
ACH-000471,-1.098507256142409
ACH-000472,-1.0312311281855022
ACH-000473,-0.9878787831050986
ACH-000475,-1.13946413361325
ACH-000476,-0.6793426808429334
ACH-000477,-0.5945642205497207
ACH-000479,-0.38469872442415604
ACH-000480,-0.8108323366284612
ACH-000481,-0.7167810088396034
ACH-000483,-0.9272263995491072
ACH-000484,-0.6228709304506229
ACH-000485,-0.8063710714317833
ACH-000486,-0.8767847255901569
ACH-000487,-0.7243077377350398
ACH-000488,-0.7330274905963409
ACH-000490,-0.6557460998456632
ACH-000491,-0.9017224518351742
ACH-000495,-1.2815001937032893
ACH-000496,-0.9305435817071116
ACH-000499,-1.4088070076796084
ACH-000500,-0.5776145244248083
ACH-000502,-1.0330831555345628
ACH-000503,-1.2889044633376865
ACH-000505,-0.7884000513439221
ACH-000507,-0.8195431421220163
ACH-000510,-0.7471198017313481
ACH-000511,-0.6706222990700481
ACH-000512,-0.9758486504001306
ACH-000516,-0.5053238284002384
ACH-000517,-0.6010867253086224
ACH-000518,-0.8387992978888562
ACH-000520,-1.1618826621219491
ACH-000521,-0.7641065503466499
ACH-000522,-1.0930166035827102
ACH-000524,-0.8953217793615482
ACH-000527,-1.029952637880432
ACH-000528,-0.9912727785389438
ACH-000537,-0.375860523537335
ACH-000541,-0.8985461185885271
ACH-000542,-1.039166434399768
ACH-000544,-1.1678402153494083
ACH-000545,-0.9782531386251482
ACH-000547,-1.188653941402087
ACH-000548,-1.200282676462333
ACH-000549,-0.6599384145429019
ACH-000550,-0.6265293083108319
ACH-000552,-0.5429092233415937
ACH-000556,-0.5497316138236845
ACH-000557,-1.3574312733983829
ACH-000569,-0.7102234273718377
ACH-000570,-0.8163077420041971
ACH-000571,-0.8219545068317968
ACH-000573,-1.0767546332604965
ACH-000576,-0.3534652566157803
ACH-000579,-0.8478788014727865
ACH-000580,-1.1418336838624927
ACH-000584,-1.0318860771599117
ACH-000585,-1.3640865511043716
ACH-000588,-1.1751818606046938
ACH-000589,-0.9711200688565168
ACH-000591,-0.7175556947438665
ACH-000593,-1.3182634167082332
ACH-000600,-1.159479408710141
ACH-000601,-0.9643607454765576
ACH-000605,-0.7907500984254053
ACH-000606,-0.7896136670372939
ACH-000608,-0.7226881805663332
ACH-000614,-1.3654471257591376
ACH-000616,-1.0119771129885815
ACH-000618,-0.4067917502616916
ACH-000619,-0.975021842197616
ACH-000620,-1.1950110964747314
ACH-000621,-0.5465589578277856
ACH-000622,-0.7275106298948364
ACH-000623,-0.6458807514507454
ACH-000624,-1.1207081218147257
ACH-000627,-0.7841490937253335
ACH-000630,-1.0482606618867991
ACH-000631,-1.190160769279229
ACH-000632,-1.5282244985142468
ACH-000633,-0.3842402533967474
ACH-000637,-1.2133905552451485
ACH-000638,-0.9186564505717176
ACH-000646,-0.2283041277058215
ACH-000647,-0.9688937291760804
ACH-000648,-0.9839906601460434
ACH-000649,-1.0945925367650389
ACH-000651,-0.6276904791749154
ACH-000652,-0.6308782169587975
ACH-000653,-0.6328418078519316
ACH-000657,-0.794671565183362
ACH-000658,-0.9112699846283796
ACH-000661,-1.6625997172160494
ACH-000662,-0.9138907176781011
ACH-000663,-1.240077619513897
ACH-000665,-1.3772586550009542
ACH-000671,-1.327071057217997
ACH-000672,-1.0536917283815732
ACH-000673,-0.7541397870712638
ACH-000676,-1.281696729384317
ACH-000677,-0.8533355948534108
ACH-000681,-1.0400699458967346
ACH-000683,-0.7368156855936726
ACH-000684,-1.3277885227851352
ACH-000688,-0.617405272504173
ACH-000693,-0.7245463613912861
ACH-000694,-0.9174411188715944
ACH-000695,-0.5346014216030727
ACH-000696,-0.917356837404222
ACH-000697,-0.7932597138359271
ACH-000699,-1.2786046833124975
ACH-000701,-0.4110151199586386
ACH-000706,-0.9074997385961244
ACH-000711,-1.0766280302097884
ACH-000713,-1.0468137439780667
ACH-000714,-0.9564573473232348
ACH-000718,-0.771897650782484
ACH-000720,-1.2143448556746257
ACH-000721,-0.9487230983487712
ACH-000724,-0.4051655677678481
ACH-000725,-0.7137269592758508
ACH-000732,-0.807602479774279
ACH-000734,-1.068043728018005
ACH-000735,-0.7453811581503218
ACH-000736,-0.9902348099626004
ACH-000738,-0.9663862202181156
ACH-000746,-0.96106421556689
ACH-000747,-1.0291745058065027
ACH-000748,-0.7726601257423388
ACH-000753,-1.2202230819202111
ACH-000756,-1.128852513464096
ACH-000757,-0.9806833270752906
ACH-000758,-0.9042941589537086
ACH-000760,-0.7425583120146642
ACH-000762,-1.1815746373760558
ACH-000763,-0.7865134020881696
ACH-000764,-0.9491155476872329
ACH-000765,-1.2000118741663952
ACH-000766,-0.91778123967771
ACH-000767,-0.670519349595416
ACH-000768,-1.0892106595639486
ACH-000769,-0.8658460809686173
ACH-000770,-0.961577237542768
ACH-000771,-1.077431895851543
ACH-000773,-0.9901779721241852
ACH-000776,-0.9684894595552034
ACH-000777,-1.2058224605259102
ACH-000778,-0.8561278869994864
ACH-000781,-1.1483381130385242
ACH-000782,-0.8373764070359941
ACH-000783,-0.9095315889158524
ACH-000784,-0.6986882567186046
ACH-000785,-0.9544898391070508
ACH-000787,-0.8982083984979066
ACH-000788,-1.1608879051180654
ACH-000791,-0.7896816170481232
ACH-000792,-1.3600839315818132
ACH-000794,-1.1233849052347615
ACH-000796,-1.0140030951016583
ACH-000798,-1.0887200052363144
ACH-000799,-0.8811734649907008
ACH-000800,-1.2914931510970946
ACH-000802,-1.070683894022587
ACH-000804,-1.1424722849749442
ACH-000805,-1.2690714370301088
ACH-000809,-0.9582743226709319
ACH-000810,-1.1059004770369023
ACH-000811,-0.8196997218712979
ACH-000817,-0.6739539307302436
ACH-000819,-0.8138631855331779
ACH-000820,-1.4140019771511236
ACH-000821,-0.9029918428795378
ACH-000822,-0.7713521963654175
ACH-000823,-1.2059762046643516
ACH-000824,-0.8515540691893609
ACH-000827,-1.0128462995605003
ACH-000829,-0.5722255270531095
ACH-000831,-1.1753310365776422
ACH-000832,-0.9138687701936512
ACH-000833,-1.1727702147875496
ACH-000834,-1.0246566453494053
ACH-000835,-0.983797537585692
ACH-000836,-0.6774359733472108
ACH-000837,-1.011466473343865
ACH-000838,-0.8615561047345873
ACH-000839,-0.9667195855919788
ACH-000840,-0.8678171242376739
ACH-000841,-0.9144189517941794
ACH-000843,-0.9553463088354096
ACH-000846,-0.7838341794685942
ACH-000847,-1.0059858134617037
ACH-000848,-0.8857882070287528
ACH-000849,-0.9954976124871484
ACH-000851,-0.5953656288043861
ACH-000855,-1.463072286150621
ACH-000856,-0.9758692097675792
ACH-000858,-0.9481580882779762
ACH-000859,-1.1129826223988966
ACH-000861,-0.9716524627542564
ACH-000862,-0.6613829688548959
ACH-000865,-0.8713662099883437
ACH-000866,-0.913311995432073
ACH-000867,-0.8674494374234998
ACH-000869,-1.3118155891566872
ACH-000872,-1.1152753825886124
ACH-000873,-1.0972527405603762
ACH-000876,-0.6997361665829656
ACH-000878,-1.292509084247749
ACH-000880,-1.1076748722088343
ACH-000881,-0.7844913705024008
ACH-000882,-1.0749287264350154
ACH-000884,-0.5670999943164002
ACH-000885,-0.9932352120322376
ACH-000887,-0.7410652457388994
ACH-000889,-1.089333500132294
ACH-000896,-1.069835983852324
ACH-000898,-0.8281547848938114
ACH-000900,-0.5694803061371787
ACH-000901,-0.9418127272136148
ACH-000905,-0.9761139462468108
ACH-000906,-1.143447172563813
ACH-000907,-1.282895970495795
ACH-000910,-1.0198759586816781
ACH-000911,-0.8871721251542983
ACH-000912,-1.145088650812627
ACH-000913,-1.033417254508156
ACH-000915,-1.0121126280398116
ACH-000916,-0.8106161657169989
ACH-000917,-0.9202745900721842
ACH-000920,-0.9674286151300816
ACH-000921,-0.9097673290500132
ACH-000924,-0.8694871680133649
ACH-000926,-0.872373508045679
ACH-000928,-0.9483782629656888
ACH-000929,-0.9720974076359681
ACH-000932,-0.8008652876979178
ACH-000935,-0.6589978314232462
ACH-000936,-0.9811998024848722
ACH-000937,-0.8268113280289671
ACH-000938,-1.144559602325755
ACH-000939,-1.0730610842502115
ACH-000941,-1.0661823645364774
ACH-000943,-1.203269835863605
ACH-000946,-0.9924466846296279
ACH-000947,-1.040471282597344
ACH-000948,-1.0929019466463703
ACH-000950,-1.1426070614271808
ACH-000953,-0.9606430765836598
ACH-000954,-1.004010792664792
ACH-000957,-0.8216252201295977
ACH-000958,-1.12445476607151
ACH-000960,-0.7365565792954489
ACH-000963,-1.386290022775291
ACH-000968,-0.7541577747498489
ACH-000969,-0.8476948376497497
ACH-000972,-0.8842664030658247
ACH-000973,-1.0598164116720206
ACH-000974,-1.0264298727986605
ACH-000978,-1.3168231939663253
ACH-000984,-1.0184295871039215
ACH-000986,-1.05858550071615
ACH-000988,-0.8195626829859189
ACH-000993,-1.1268513452013489
ACH-000994,-0.95562425139052
ACH-000996,-1.0300432627395384
ACH-001001,-0.8142709938902852
ACH-001020,-0.7381189881006596
ACH-001028,-0.8233852845166066
ACH-001031,-0.9574189096562444
ACH-001038,-1.0767776465625851
ACH-001048,-0.9362365429169168
ACH-001050,-0.7194381258181856
ACH-001053,-1.23048699021181
ACH-001054,-0.8150375302448178
ACH-001061,-0.6329834016928128
ACH-001067,-0.7286879111919271
ACH-001075,-0.9808070959977394
ACH-001096,-0.8981697240514168
ACH-001111,-0.9639106865727644
ACH-001119,-0.948170714832693
ACH-001128,-0.9941095430009586
ACH-001134,-1.016139387760988
ACH-001151,-1.0108427230806527
ACH-001163,-0.8148596927662001
ACH-001164,-1.1233098553267524
ACH-001183,-1.208336277310643
ACH-001192,-1.203092247538687
ACH-001193,-1.4477763047121488
ACH-001196,-1.1056880800100557
ACH-001197,-0.9018467910260274
ACH-001205,-0.7231602079560341
ACH-001211,-1.2730622806994574
ACH-001212,-1.0226827464867885
ACH-001228,-1.161553840009468
ACH-001232,-0.9225277023207432
ACH-001239,-1.0573789474874782
ACH-001270,-1.104205790537801
ACH-001274,-0.921184616959583
ACH-001275,-0.9825368458703512
ACH-001277,-1.218344312626371
ACH-001278,-0.9332891758182134
ACH-001280,-0.947006083594228
ACH-001283,-1.1203069487841306
ACH-001289,-0.6902217718220164
ACH-001300,-0.5146388746903986
ACH-001301,-0.7300886249306491
ACH-001302,-0.9703127635437312
ACH-001306,-0.9894789033995002
ACH-001318,-1.0561415496912463
ACH-001322,-0.7592603685989439
ACH-001328,-1.0758535486525616
ACH-001332,-0.9659952993136188
ACH-001336,-1.049129037949979
ACH-001346,-0.9979268809494306
ACH-001353,-1.0446846032159731
ACH-001354,-1.2992674381767877
ACH-001367,-0.9936506633055135
ACH-001368,-0.8743723822533862
ACH-001374,-0.7510267911445706
ACH-001377,-0.9667941539983962
ACH-001380,-0.819212111917718
ACH-001391,-0.7362093007585596
ACH-001408,-1.1286240655254214
ACH-001430,-0.502722491962699
ACH-001431,-0.9679398330606129
ACH-001450,-1.3207933981527191
ACH-001496,-0.8688568067725491
ACH-001500,-0.9268391796330012
ACH-001523,-0.8462789974993835
ACH-001532,-0.8250380384561021
ACH-001550,-1.0767436922730542
ACH-001552,-0.9588766122543784
ACH-001554,-1.0194734336016535
ACH-001654,-0.9513792441609396
ACH-001735,-1.069866178625927
ACH-001736,-1.0111944512544138
ACH-001737,-0.2698053824161773
ACH-001740,-1.4821655646943073
ACH-001745,-1.2446415793735808
ACH-001765,-1.1012664948353206
