,GDF2 (2658)
ACH-000004,-0.16705604057370846
ACH-000005,0.2270975825119721
ACH-000007,-0.30147278343401457
ACH-000009,-0.07102432019806157
ACH-000011,-0.08946136502206306
ACH-000012,-0.143722392252638
ACH-000013,-0.01234802321686373
ACH-000014,-0.14976964319889913
ACH-000015,-0.18636752438231266
ACH-000017,0.14908358955746007
ACH-000018,-0.2568228477120147
ACH-000019,-0.11933508930022407
ACH-000021,0.07815509694106869
ACH-000022,-0.13722231065776672
ACH-000025,-0.20797161081262447
ACH-000028,0.034936369740016744
ACH-000030,-0.2708617943656397
ACH-000035,-0.11666114521132237
ACH-000036,-0.027814029259494617
ACH-000037,-0.015713612594073532
ACH-000039,-0.10996583589695164
ACH-000040,0.1162565123280489
ACH-000041,-0.011402857638340414
ACH-000042,-0.028924992614385095
ACH-000045,-0.01183208219640663
ACH-000047,-0.07266966737547773
ACH-000052,-0.11304098466409575
ACH-000053,-0.09441226479706788
ACH-000054,-0.03757006518166415
ACH-000055,-0.06429103804025872
ACH-000060,-0.13205310140140253
ACH-000067,-0.17672745033876644
ACH-000070,0.07928684720496493
ACH-000075,0.15488730556696154
ACH-000078,0.012486204404202865
ACH-000082,-0.006387211743897859
ACH-000085,-0.11969495368939495
ACH-000086,-0.2093824463787831
ACH-000087,0.04504208942882367
ACH-000092,-0.10348782922892663
ACH-000095,0.025243339309165197
ACH-000097,-0.11661613539797658
ACH-000098,0.020700634406568615
ACH-000099,-0.020714102880542044
ACH-000108,0.06902327437258979
ACH-000113,-0.02757295463441336
ACH-000116,0.06137448347390469
ACH-000118,-0.12625218891695913
ACH-000120,-0.0321238003576268
ACH-000123,-0.03138010114203103
ACH-000127,-0.20430808225808164
ACH-000128,-0.012202144251910732
ACH-000132,-0.11706439497865682
ACH-000133,-0.07524618070042352
ACH-000137,-0.03232071708710819
ACH-000138,0.12073931332811767
ACH-000142,-0.10733356755654028
ACH-000143,-0.1399179054953414
ACH-000146,-0.04341802029697133
ACH-000148,-0.10433427727395857
ACH-000150,-0.031837746207856656
ACH-000152,-0.06400886367674417
ACH-000153,-0.06416111174739543
ACH-000159,-0.04440233728730779
ACH-000160,-0.20421305592389696
ACH-000163,-0.025402570733700613
ACH-000167,0.025675849934684157
ACH-000168,-0.14922905525475685
ACH-000169,-0.038747110066603516
ACH-000178,-0.0010351303400311738
ACH-000183,-0.07970498723600981
ACH-000188,-0.02148365758162448
ACH-000189,-0.2024743755839088
ACH-000190,-0.04662938969249932
ACH-000198,-0.07957789832246759
ACH-000203,-0.15536837295097686
ACH-000204,0.13864512754151415
