,INPP5E (56623)
ACH-000420,-0.1983189528010068
ACH-000421,-0.009768369330869437
ACH-000424,-0.0036692066460317853
ACH-000425,-0.15463815757561916
ACH-000426,-0.2180011675139937
ACH-000427,-0.043801003350812544
ACH-000433,-0.22672698357420404
ACH-000435,0.03917695949163846
ACH-000436,-0.012651484705455459
ACH-000444,-0.04187241744462925
ACH-000445,0.024536126662743782
ACH-000448,-0.05230180678060137
ACH-000450,0.10088373762841817
ACH-000452,-0.025415625730109703
ACH-000454,-0.004476788529032346
ACH-000458,0.09148713322138127
ACH-000459,0.06659234187981586
ACH-000460,0.004022282172628349
ACH-000461,-0.1893490199922972
ACH-000463,-0.08022723231319105
ACH-000464,-0.21397512538582628
ACH-000466,0.043359878344012136
ACH-000467,-0.005203211976700303
ACH-000468,-0.010348944151206123
ACH-000469,-0.10251568079044786
ACH-000470,-0.1121468786484748
ACH-000471,-0.16653094529301748
ACH-000472,-0.06066614391422169
ACH-000473,-0.049241744605177884
ACH-000475,-0.06905591911395666
ACH-000476,-0.11868842189843493
ACH-000477,-0.04513610064352327
ACH-000479,-0.09137873316576026
ACH-000480,0.22828650475872544
ACH-000481,0.015563969946671809
ACH-000483,-0.1804057148114404
ACH-000484,0.054165256421547986
ACH-000485,-0.23154325272432305
ACH-000486,-0.027752150915467014
ACH-000487,-0.0609434377849892
ACH-000488,-0.07344520643317944
ACH-000490,0.04400208126856029
ACH-000491,-0.1643861012623221
ACH-000495,-0.4229076648351008
ACH-000496,-0.08028368452319068
ACH-000499,0.0520834322243047
ACH-000500,-0.1094040382586888
ACH-000502,-0.0015193735189741773
ACH-000503,-0.3813233111697609
ACH-000505,0.008358389577914113
ACH-000507,0.10163753677548563
ACH-000510,-0.012538828204901131
ACH-000511,-0.1774577425260255
ACH-000512,0.3596723980031156
ACH-000516,-0.12239949458471565
ACH-000517,-0.15170067504048235
ACH-000518,-0.03198613602701288
ACH-000520,-0.003392614811602356
ACH-000521,-0.12689922480886415
ACH-000522,-0.013026095111389316
ACH-000524,-0.1423081005649524
ACH-000527,-0.1505761551704013
ACH-000528,-0.08830922114124189
ACH-000537,-0.24013548808922205
ACH-000541,-0.0394962109593506
ACH-000542,-0.0376186355028671
ACH-000544,-0.037852349369778486
ACH-000545,-0.20296099272199053
ACH-000547,0.4093244795853573
ACH-000548,-0.1437215085161142
ACH-000549,-0.24374626800861954
ACH-000550,-0.07415482821255015
ACH-000552,-0.11329802940974296
ACH-000556,0.013618196632122487
ACH-000557,-0.11378622895970135
ACH-000569,-0.3103066700985559
ACH-000570,-0.055588386584640014
ACH-000571,-0.17934989600837034
ACH-000573,-0.1290363605835296
ACH-000576,0.1299966077536659
ACH-000579,0.22182383113691184
ACH-000580,-0.1930084848939458
ACH-000584,-0.09447718253817182
ACH-000585,-0.0947026268076434
ACH-000588,-0.030011122393784274
ACH-000589,-0.06840462109878717
ACH-000591,-0.006724224256706418
ACH-000593,-0.16914965165553353
ACH-000600,-0.09965185272351858
ACH-000601,0.009139806539296752
ACH-000605,-0.0068428576622066315
ACH-000606,-0.020567752605049484
ACH-000608,-0.11282072682096718
ACH-000614,-0.0070003179096789605
ACH-000616,-0.2026934310807689
ACH-000618,0.0222885763189892
ACH-000619,-0.5064372314263782
ACH-000620,-0.11895307517412115
ACH-000621,-0.0820832415569939
ACH-000622,-0.06609679863390913
ACH-000623,0.03402529223105685
ACH-000624,-0.07366129005947764
ACH-000627,-0.08968124930592923
ACH-000630,-0.09351791567217156
ACH-000631,0.045529634117485264
ACH-000632,0.037105951134983814
ACH-000633,-0.029295110952220163
ACH-000637,-0.11134932604196364
ACH-000638,0.05645672165049409
ACH-000646,-0.11848818473846665
ACH-000647,0.041659691739555665
ACH-000648,-0.18230144226694364
ACH-000649,-0.16148651252567564
ACH-000651,-0.09253535984799724
ACH-000652,0.07834446130245132
ACH-000653,-0.1947150780574197
ACH-000657,0.09993665078104698
ACH-000658,0.0038921452992237006
ACH-000661,-0.10895091981136143
ACH-000662,-0.24370424217040104
ACH-000663,-0.11793920686805776
ACH-000665,-0.0972215684851385
ACH-000671,-0.022107218974004885
ACH-000672,-0.1005558482826856
ACH-000673,0.023284183232915742
ACH-000676,0.01930883864470041
ACH-000677,-0.06647193914505868
ACH-000681,-0.011918124865228232
ACH-000683,-0.0594627572493109
ACH-000684,-0.10929253354863458
ACH-000688,-0.26008079333158945
ACH-000693,-0.001409103108453115
ACH-000694,-0.0454811893283668
ACH-000695,-0.17459197222454828
ACH-000696,0.025473373337462142
ACH-000697,-0.03839473913289269
ACH-000699,-0.07466932075332194
ACH-000701,-0.15916386336035365
ACH-000706,-0.05239981929976602
ACH-000711,-0.0035316105143293718
ACH-000713,0.11875135089753945
ACH-000714,-0.04971677018397571
ACH-000718,-0.1280001808212982
ACH-000720,-0.1477639037375288
ACH-000721,-0.14668795959148742
ACH-000724,0.26271056040242585
ACH-000725,-0.08805594787596006
ACH-000732,-0.29610503875338146
ACH-000734,-0.11115717955039377
ACH-000735,-0.1471727157386655
ACH-000736,-0.0854370721930012
ACH-000738,-0.002705224791217159
ACH-000746,-0.1164146561686989
ACH-000747,-0.017744223072050484
ACH-000748,0.14011036060392573
ACH-000753,-0.024993059069926042
ACH-000756,-0.1972467640266232
ACH-000757,-0.2520823024620789
ACH-000758,0.03333776901441462
ACH-000760,0.06331252267567182
ACH-000762,0.06087355748701265
ACH-000763,-0.07539997646566328
ACH-000764,-0.08211582463734117
ACH-000765,-0.010595043060791018
ACH-000766,0.07352161040676862
ACH-000767,0.0178240790062328
ACH-000768,-0.015023234216348609
ACH-000769,-0.07523715054129776
ACH-000770,-0.01893451928833196
ACH-000771,-0.11419420175502673
ACH-000773,-0.014448762412396794
ACH-000776,-0.02057057191614176
ACH-000777,-0.08666037588457715
ACH-000778,0.013580302397971708
ACH-000781,-0.050306054440798297
ACH-000782,0.066621109377288
ACH-000783,-0.1420870503566823
ACH-000784,-0.04030886285645067
ACH-000785,0.0950521099733104
ACH-000787,-0.13144993729400622
ACH-000788,-0.016060584514169488
ACH-000791,-0.10876032228091463
ACH-000792,0.03840169472573858
ACH-000794,-0.007835759052371936
ACH-000796,0.006794325077677847
ACH-000798,-0.2979508897170583
ACH-000799,0.04976252149940042
ACH-000800,0.18298425577986685
ACH-000802,0.021178063120421982
ACH-000804,-0.13408790395658596
ACH-000805,0.1002590973676076
ACH-000809,0.017621538970039617
ACH-000810,-0.1896521373321057
ACH-000811,-0.08980509499310847
ACH-000817,0.12546377505793746
ACH-000819,-0.02778423060778856
ACH-000820,-0.04821555896468678
ACH-000821,0.0112180539189246
ACH-000822,-0.017763166952529594
ACH-000823,-0.06147033744316473
ACH-000824,-0.0474057431850436
ACH-000827,-0.15090603420482754
ACH-000829,0.0845189330260544
ACH-000831,-0.007546814316743105
ACH-000832,-0.05385653359022333
ACH-000833,0.1055465859672612
ACH-000834,-0.072880628981099
ACH-000835,0.006923160974909965
ACH-000836,-0.013176986025170388
ACH-000837,-0.05745682032647245
ACH-000838,0.011414050507587441
ACH-000839,-0.003951434228553108
ACH-000840,-0.09089387159968428
ACH-000841,0.027417072487340214
ACH-000843,0.015743070424961342
ACH-000846,0.023292607532191496
ACH-000847,0.14374387977640735
ACH-000848,0.18794599700639272
ACH-000849,-0.008573782850232092
ACH-000851,0.03215752891410646
ACH-000855,-0.003529164594830492
ACH-000856,0.026864427311622575
ACH-000858,0.10995091266297732
ACH-000859,-0.03747502778060797
ACH-000861,-0.2249103524833254
ACH-000862,-0.05111844254461688
ACH-000865,-0.05945413229818765
ACH-000866,0.03699038969954983
ACH-000867,0.018116823091797362
ACH-000869,-0.011542447843976731
ACH-000872,-0.11064432148662927
ACH-000873,-0.14776771153448084
ACH-000876,-0.08261025067983359
ACH-000878,-0.0449858638246563
ACH-000880,-0.12337857481066625
ACH-000881,-0.0894965475025132
ACH-000882,-0.05996404289210262
ACH-000884,-0.11995655019094813
ACH-000885,-0.05060110466043022
ACH-000887,-0.019709723557719255
ACH-000889,0.04838708754891265
ACH-000896,0.08416759979192419
ACH-000898,0.04701823829563216
ACH-000900,-0.12236532105246688
ACH-000901,0.012858189082730882
ACH-000905,-0.14644742871614727
ACH-000906,0.04185340822641187
ACH-000907,0.010290308331149271
ACH-000910,-0.12855663242754126
ACH-000911,-0.10097510850145136
ACH-000912,0.06482525359807967
ACH-000913,-0.1759895949091551
ACH-000915,0.026149679736566223
ACH-000916,-0.0002951233530192615
ACH-000917,-0.04987036089208338
ACH-000920,-0.14069780572626855
ACH-000921,-0.2379741654784475
ACH-000924,-0.05269577024399757
ACH-000926,-0.01919554443386838
ACH-000928,-0.005445057055046714
ACH-000929,-0.11922921268920356
ACH-000932,0.035525393901728895
ACH-000935,-0.11303645660210684
ACH-000936,-0.11634600290509485
ACH-000937,-0.0846708401876535
ACH-000938,-0.11593314621048464
ACH-000939,0.031643361520577284
ACH-000941,0.07923269310974197
ACH-000943,-0.15994437252354013
ACH-000946,-0.07356593107690458
ACH-000947,0.11032197165353667
ACH-000948,-0.0926444057829658
ACH-000950,0.04515288558096432
ACH-000953,-0.16402740483697548
ACH-000954,0.2653930090391598
ACH-000957,0.08548337341800129
ACH-000958,-0.14092261192472044
ACH-000960,-0.02382948541774392
ACH-000963,-0.004208946536660881
ACH-000968,-0.10443129612747193
ACH-000969,-0.05375204004897263
ACH-000972,-0.24093393785760736
ACH-000973,-0.031001933644320724
ACH-000974,0.005047533914417545
ACH-000978,0.09811239566083353
ACH-000984,-0.18948706108979724
ACH-000986,-0.08032369499093847
ACH-000988,-0.07806643953920457
ACH-000993,-0.2349063337641048
ACH-000994,-0.04796059085231238
ACH-000996,-0.12628487833286198
ACH-001001,-0.03770076667204593
ACH-001020,0.14351080823137946
ACH-001028,-0.006098846901296617
ACH-001031,-0.033438293797849815
ACH-001038,-0.08794099125799078
ACH-001048,-0.05489838018641235
ACH-001050,-0.001095461980815341
ACH-001053,0.1350367118156047
ACH-001054,-0.04934751655779274
ACH-001061,-0.16565181044675809
ACH-001067,-0.20649619741698216
ACH-001075,0.27033813143973995
ACH-001096,-0.038941179381988
ACH-001111,-0.11794951925535095
ACH-001119,-0.23417276183664576
ACH-001128,0.16254726512016018
ACH-001134,-0.249220633091308
ACH-001151,-0.047115682244542136
ACH-001163,-0.14677846955814985
ACH-001164,-0.17820768303967469
ACH-001183,-0.13964812478132738
ACH-001192,-0.2348143142857846
ACH-001193,-0.3091109801858814
ACH-001196,-0.1404452094481477
ACH-001197,0.11885299473910405
ACH-001205,0.006845352920118561
ACH-001211,0.09831299036088184
ACH-001212,0.21129110162798215
ACH-001228,-0.10259948976782217
ACH-001232,0.062137644240544875
ACH-001239,-0.15043031920940722
ACH-001270,-0.009556961868529631
ACH-001274,-0.3222663216707079
ACH-001275,-0.2015092391476869
ACH-001277,0.07578019321614712
ACH-001278,-0.2396237723509933
ACH-001280,-0.2221590790109858
ACH-001283,-0.038679815976625766
ACH-001289,-0.022176179630039056
ACH-001300,-0.2399305998037832
ACH-001301,-0.08250128605898784
ACH-001302,-0.13640098177636228
ACH-001306,0.1930747626591824
ACH-001318,0.09486692051318324
ACH-001322,-0.3522985074352972
ACH-001328,-0.08928109775840272
ACH-001332,-0.061953217483536764
ACH-001336,-0.05590674823372214
ACH-001346,0.07492275703580753
ACH-001353,-0.12707048249024075
ACH-001354,-0.3452441475965528
ACH-001367,-0.08029237571511677
ACH-001368,-0.06280435286693384
ACH-001374,0.09913548686221753
ACH-001377,-0.016971385900439263
ACH-001380,-0.15002609350593302
ACH-001391,-0.012644758544192784
ACH-001408,-0.08377449468231428
ACH-001430,-0.22178981538964912
ACH-001431,-0.04122043172696878
ACH-001450,-0.1051946326113302
ACH-001496,0.05389164860415032
ACH-001500,0.07134275797231142
ACH-001523,-0.040801996398735454
ACH-001532,-0.03773788385063128
ACH-001550,-0.061264465396615723
ACH-001552,-0.3277025392430755
ACH-001554,-0.055462391532414834
ACH-001654,-0.06752864667865913
ACH-001735,-0.033237899917509826
ACH-001736,0.07313806070716901
ACH-001737,-0.01372646286224268
ACH-001740,0.012361352839010995
ACH-001745,0.13417296855883576
ACH-001765,-0.11062888504059833
