,OR5R1 (219479)
ACH-000004,0.2443080739629127
ACH-000005,-0.3327199909305623
ACH-000007,0.07228655195113594
ACH-000009,0.16971359723943552
ACH-000011,0.21242894540747864
ACH-000012,0.08150655726602855
ACH-000013,0.14018320272509835
ACH-000014,0.14844052626963414
ACH-000015,0.200533901450584
ACH-000017,0.008968653440915363
ACH-000018,0.018485872967740145
ACH-000019,0.1040395709519522
ACH-000021,0.13214874032793295
ACH-000022,0.12786948956409994
ACH-000025,0.14759486882833964
ACH-000028,0.0045675865292540575
ACH-000030,0.11232297746500204
ACH-000035,0.13891691174739107
ACH-000036,0.1964971616875692
ACH-000037,0.1305204782332757
ACH-000039,0.18564528237632386
ACH-000040,0.13425085505263948
ACH-000041,0.15335098680654405
ACH-000042,0.11785987635414512
ACH-000045,0.18718709825763025
ACH-000047,0.29073671529005995
ACH-000052,0.20544945437294174
ACH-000053,0.17741960946812438
ACH-000054,0.22038528017377246
ACH-000055,0.09343689794814278
ACH-000060,0.1170603237305428
ACH-000067,0.17390537090356056
ACH-000070,0.07367538890661877
ACH-000075,0.13795070102526133
ACH-000078,0.137202095159662
ACH-000082,0.06034844670180686
ACH-000085,0.12380522236049216
ACH-000086,0.1385515032426207
ACH-000087,0.10562607587530612
ACH-000092,0.08976033069421133
ACH-000095,0.04531341780746261
ACH-000097,0.04484820129488016
ACH-000098,0.15725088842878251
ACH-000099,0.14357308370305052
ACH-000108,0.09260254862839076
ACH-000113,0.12366668759174662
ACH-000116,0.019726755586759397
ACH-000118,0.14102851425236942
ACH-000120,0.1142080183223277
ACH-000123,0.020530998645061443
ACH-000127,0.1529881069576546
ACH-000128,0.22160575326478615
ACH-000132,-0.07401153976991147
ACH-000133,0.040211860553414906
ACH-000137,0.18095072663666734
ACH-000138,0.16939338051753702
ACH-000142,-0.11207139732551166
ACH-000143,0.2286110143167844
ACH-000146,0.0837482955242752
ACH-000148,0.16805784207218333
ACH-000150,0.16487224183101865
ACH-000152,0.09845434599437684
ACH-000153,0.1436395523009174
ACH-000159,0.11628842988220466
ACH-000160,0.014429560115293796
ACH-000163,0.17921787947483667
ACH-000167,-0.07987227684056432
ACH-000168,0.16391174757518845
ACH-000169,0.06660276050487128
ACH-000178,0.12638790764811533
ACH-000183,0.15098815283692993
ACH-000188,0.041527443936903635
ACH-000189,0.03405738899494736
ACH-000190,0.16849874485012756
ACH-000198,0.1420533232910756
ACH-000203,0.04231147476595557
ACH-000204,0.1440985021525588
ACH-000206,0.011193881458215055
ACH-000207,0.09860501979816692
ACH-000208,0.1228717691013537
ACH-000210,0.03133922439823147
ACH-000211,0.10996352650558368
ACH-000215,0.12947802741789066
ACH-000221,0.052169748778094105
ACH-000222,-0.025200786796703584
ACH-000223,0.11693659663130175
ACH-000226,0.06851327756994044
ACH-000227,0.0942343485916678
ACH-000228,-0.00961316278499178
ACH-000231,0.11865179391866068
ACH-000232,0.12525035390253342
ACH-000233,0.2036190255293907
ACH-000234,0.1660542624018007
ACH-000235,0.12851789024861446
ACH-000237,0.03862873488778063
ACH-000238,0.05521069416275799
ACH-000242,0.13847216471195287
ACH-000243,0.14967771889266915
ACH-000244,0.001921122103260103
ACH-000246,0.11126044696322954
ACH-000248,-0.030246753984315373
ACH-000250,0.1775091003522336
ACH-000251,0.06317482797996908
ACH-000252,0.16030877974865956
ACH-000253,0.1859213821612406
ACH-000255,0.1095735377927066
ACH-000256,0.12419799421730472
ACH-000257,0.1558575527057285
ACH-000258,0.09312749073291288
ACH-000259,0.1313972235376596
ACH-000260,0.10645193494355758
ACH-000261,0.017965396223966194
ACH-000262,0.20962760031111347
ACH-000263,0.2218887825622397
ACH-000264,0.0900236133225858
ACH-000265,0.11393796062161628
ACH-000266,0.08562200661786801
ACH-000272,0.14675679159033267
ACH-000274,0.11362802252701724
ACH-000277,0.07593684770651563
ACH-000278,0.13709125063516714
ACH-000279,0.14811387407669496
ACH-000280,0.056879608304064175
ACH-000281,0.305218027300407
ACH-000288,0.09880066216872213
ACH-000291,0.1707340624748839
ACH-000293,-0.04290337571170492
ACH-000294,0.11643845000528663
ACH-000295,-0.045642411156600886
ACH-000296,0.12881004044393501
ACH-000302,0.07663504643774402
ACH-000304,0.2625626572295676
ACH-000307,0.14478237584694664
ACH-000308,0.04805995742592119
ACH-000310,0.2450947693083305
ACH-000311,-0.08643970381763247
ACH-000312,0.11143115118857937
ACH-000315,-0.03691233719732261
ACH-000316,0.24118079929299946
ACH-000317,0.10655002429560588
ACH-000318,-0.014045570795645048
ACH-000319,0.14727294561328444
ACH-000320,0.1341578740152964
ACH-000322,-0.039869838353875565
ACH-000323,0.09923756058379753
ACH-000324,0.13368080752350794
ACH-000329,0.19802341781083094
ACH-000330,0.0874908339853048
ACH-000331,0.19831005676706945
ACH-000332,0.08893068169514319
ACH-000334,0.009880702715109786
ACH-000335,0.0426755546638694
ACH-000336,0.2791967763580476
ACH-000337,0.12924722664056384
ACH-000338,0.30879181409975565
ACH-000339,0.16156292379991252
ACH-000341,-0.010322821961471206
ACH-000348,0.1223526978238419
ACH-000350,0.13769138139527268
ACH-000352,0.1163548872286172
ACH-000356,0.14808742757638282
ACH-000361,-0.009181021626193078
ACH-000362,0.1778642497806163
ACH-000363,0.13802093884284206
ACH-000364,0.08308794047622875
ACH-000365,0.14604360149275875
ACH-000366,0.09497316524860026
ACH-000368,0.16079204708272493
ACH-000374,0.1233054281893922
ACH-000375,0.23521920451727946
ACH-000376,0.11339960114800195
ACH-000381,0.15079098238095395
ACH-000383,0.10371026815539952
ACH-000387,0.18100592768918536
ACH-000389,0.20237279113162432
ACH-000390,0.17994976261583515
ACH-000393,0.2015598390901406
ACH-000395,0.20127706729840253
ACH-000396,0.425559653998992
ACH-000397,0.10000587428817398
ACH-000401,0.21040404701239634
ACH-000402,-0.1447628242477741
ACH-000403,0.06336753000623058
ACH-000404,0.04320413979425791
ACH-000406,0.11969231189880696
ACH-000407,0.1108999294791376
ACH-000408,0.2449211819083124
ACH-000410,0.014245093895878769
ACH-000411,0.08060704582953855
ACH-000414,0.10886113065586386
ACH-000415,0.08385270035594318
ACH-000416,0.18418872225271912
ACH-000420,-0.045660147400166516
ACH-000421,0.118704477204713
ACH-000424,0.03948076593448748
ACH-000425,0.11059837730611764
ACH-000426,0.04100131913771817
ACH-000427,0.07919646499055086
ACH-000433,0.14819810363810493
ACH-000435,-0.30026901102849984
ACH-000436,0.052896433418759874
ACH-000444,0.11532337611181412
ACH-000445,0.13372038261764904
ACH-000448,0.04912732075109194
ACH-000450,0.0535150341718229
ACH-000452,0.08636261616108845
ACH-000454,0.23055760680377674
ACH-000458,0.19935554024022126
ACH-000459,-0.01411276170979994
ACH-000460,0.10358125503179456
ACH-000461,0.06188960112198609
ACH-000463,0.11730237907416585
ACH-000464,0.10231104673751416
ACH-000466,0.0887580127405257
ACH-000467,0.08287751186353892
ACH-000468,0.17580425491756996
ACH-000469,0.09247760515139823
ACH-000470,0.06369967859543384
ACH-000471,0.12234346508214965
ACH-000472,0.12221109497761005
ACH-000473,0.205184090541349
ACH-000475,0.091806346575986
ACH-000476,0.041521240302937884
ACH-000477,-0.01355475250646817
ACH-000479,0.23056159434487006
ACH-000480,-0.052444145854785136
ACH-000481,0.08763268497028262
ACH-000483,0.10950878541880324
ACH-000484,0.0967720354096751
ACH-000485,0.14770200054713772
ACH-000486,0.06440163351733133
ACH-000487,0.03163494105060533
ACH-000488,0.16733823130343314
ACH-000490,0.09087697367706636
ACH-000491,0.12908509890029607
ACH-000495,0.053079184884061055
ACH-000496,0.13419547468163995
ACH-000499,0.19535687985394232
ACH-000500,0.5998229938244667
ACH-000502,0.1792074905605765
ACH-000503,0.2293568846314214
ACH-000505,0.08794885682085829
ACH-000507,0.1793128688510285
ACH-000510,0.10555068912009856
ACH-000511,0.1726527527701477
ACH-000512,-0.058399252639955726
ACH-000516,0.11014072214188884
ACH-000517,0.12047529137070828
ACH-000518,0.1185806437295754
ACH-000520,0.0747215367013067
ACH-000521,0.1093753984675982
ACH-000522,0.049786564811245416
ACH-000524,0.15071573265791427
ACH-000527,0.1483331255722986
ACH-000528,0.17913567665212946
ACH-000537,0.08197225306232696
ACH-000541,0.21334805808619545
ACH-000542,0.1643328110685429
ACH-000544,-0.014388442947125187
ACH-000545,0.182239503401638
ACH-000547,0.09167763678718174
ACH-000548,0.08613924967901954
ACH-000549,0.0014463051257204767
ACH-000550,0.10550712839059252
ACH-000552,0.1764440814078483
ACH-000556,0.11610094973109213
ACH-000557,0.045265175348579566
ACH-000569,0.1780509670650894
ACH-000570,0.042191092743234335
ACH-000571,0.051842244284105485
ACH-000573,0.14572742268342964
ACH-000576,0.0936856959214446
ACH-000579,0.20608511081173514
ACH-000580,0.1574018680083839
ACH-000584,0.14239870249657474
ACH-000585,0.1313983779804849
ACH-000588,0.03317423405608025
ACH-000589,0.13246198164980866
ACH-000591,0.15678084678338566
ACH-000593,0.13191636979936924
ACH-000600,0.06973483883587779
ACH-000601,0.06032269281565945
ACH-000605,0.061004705275905124
ACH-000606,0.016888535543185233
ACH-000608,0.07703684390392286
ACH-000614,0.11316465362672755
ACH-000616,0.258524876743989
ACH-000618,0.11673805836475315
ACH-000619,0.06762678764625332
ACH-000620,0.10622359504960574
ACH-000621,0.10909566489890783
ACH-000622,0.2299287888744016
ACH-000623,0.07250883795719566
ACH-000624,0.07363161826562524
ACH-000627,0.12583157911404444
ACH-000630,-0.03207802001791147
ACH-000631,0.3855733144105367
ACH-000632,0.08559931065046669
ACH-000633,0.1332198430108706
ACH-000637,-0.0311800335407136
ACH-000638,0.011542698626969392
ACH-000646,0.15405746480115026
ACH-000647,0.09562154141532013
ACH-000648,-0.017464459813202087
ACH-000649,0.17412056251549027
ACH-000651,0.2027146927431493
ACH-000652,0.08834079214168153
ACH-000653,0.08849555478608684
ACH-000657,0.14873968912188545
ACH-000658,0.07838091598283185
ACH-000661,-0.007923197860619763
ACH-000662,0.3270421810009325
ACH-000663,0.10236609863844123
ACH-000665,-0.0018645274904418
ACH-000671,0.10057271026316236
ACH-000672,0.3039960174312836
ACH-000673,0.11288094996615908
ACH-000676,0.16579849592660334
ACH-000677,0.09298038453112636
ACH-000681,0.16178275684032808
ACH-000683,0.05633920373773677
ACH-000684,-0.0011612662817301975
ACH-000688,0.3282209485230354
ACH-000693,0.12903749774378415
ACH-000694,0.028977380650386395
ACH-000695,0.010152232710424564
ACH-000696,0.12711116072707274
ACH-000697,0.16948026411997982
ACH-000699,0.10973997503140667
ACH-000701,0.021955209963596126
ACH-000706,0.0975768624450894
ACH-000711,0.1728389417902387
ACH-000713,0.07391103435902023
ACH-000714,0.03648422917716538
ACH-000718,0.04974674436361455
ACH-000720,0.13917802706922935
ACH-000721,0.07278004615128611
ACH-000724,0.19021271649238036
ACH-000725,0.051270909666968484
ACH-000732,0.04184800107725655
ACH-000734,0.07930096077015604
ACH-000735,0.14750718947938404
ACH-000736,0.1664081824452121
ACH-000738,0.12498970008888527
ACH-000746,0.15554753391089826
ACH-000747,0.0785867131579252
ACH-000748,0.11606101602298367
ACH-000753,0.11064117231523556
ACH-000756,0.08922753740527127
ACH-000757,0.2261327083784955
ACH-000758,-0.022983861907769836
ACH-000760,0.11799854523362482
ACH-000762,0.15432637959409365
ACH-000763,0.09662020298602284
ACH-000764,0.08254269328060164
ACH-000765,-0.07852279379668066
ACH-000766,0.09407749906703634
ACH-000767,0.2576896336347055
ACH-000768,0.1827778358219504
ACH-000769,0.09746745368840352
ACH-000770,0.12365510168371907
ACH-000771,0.19986198113511486
ACH-000773,0.08374029649932221
ACH-000776,0.05222519956293215
ACH-000777,0.08008760619628646
ACH-000778,0.12130357066127218
ACH-000781,0.09598040069662447
ACH-000782,0.042108178267548486
ACH-000783,0.015526345218477716
ACH-000784,0.13041734251971376
ACH-000785,0.15382973680482573
ACH-000787,0.266341378971029
ACH-000788,0.12282152355934182
ACH-000791,0.08185658169528269
ACH-000792,0.08357904053561138
ACH-000794,0.016842747926165264
ACH-000796,0.0803516562472574
ACH-000798,0.13622545100970218
