,CLEC18A (348174)
ACH-000004,-0.040201925724969764
ACH-000005,-0.4124259993266562
ACH-000007,-0.07393970067193784
ACH-000009,0.06254051018844242
ACH-000011,-0.1377518647521479
ACH-000012,-0.0579981820974721
ACH-000013,-0.06387369229773128
ACH-000014,-0.02508162750477957
ACH-000015,-0.035876584868319385
ACH-000017,0.3345392981982841
ACH-000018,-0.13794868400160634
ACH-000019,-0.237375017324698
ACH-000021,-0.07514010334105302
ACH-000022,-0.04660537087539315
ACH-000025,-0.05241364697514494
ACH-000028,-0.09331406043548504
ACH-000030,-0.07490188807929407
ACH-000035,0.10860814722588172
ACH-000036,0.11950535913901013
ACH-000037,0.054534137639521835
ACH-000039,0.15881893422462662
ACH-000040,0.01565815747430141
ACH-000041,0.0011822462616409386
ACH-000042,-0.1228519332431089
ACH-000045,0.042196056424726666
ACH-000047,-0.06615586192164956
ACH-000052,-0.1501897656998223
ACH-000053,-0.02156251784756372
ACH-000054,-0.14884233400270144
ACH-000055,-0.016186282458922775
ACH-000060,-0.10510674161503042
ACH-000067,0.001554484481972324
ACH-000070,0.10646500466615692
ACH-000075,-0.1316540779904408
ACH-000078,0.1193741228292674
ACH-000082,-0.10201994440310667
ACH-000085,-0.054717402263832496
ACH-000086,-0.17501206104636066
ACH-000087,0.18672128428695492
ACH-000092,-0.04003219646158492
ACH-000095,0.05194133482645743
ACH-000097,-0.13190280198572613
ACH-000098,-0.10271271292324598
ACH-000099,-0.023789523929160183
ACH-000108,-0.13402725036998436
ACH-000113,-0.10310935825680416
ACH-000116,-0.055877029456447
ACH-000118,0.00620117746584324
ACH-000120,-0.0953851205059652
ACH-000123,0.17796850392010266
ACH-000127,-0.20420638497030075
ACH-000128,-0.10191513464094036
ACH-000132,-0.3882101141508062
ACH-000133,-0.04221423981017697
ACH-000137,-0.2573445584348496
ACH-000138,-0.040996117514434216
ACH-000142,-0.1247602646502416
ACH-000143,0.0007365111025959452
ACH-000146,0.05468628245272279
ACH-000148,-0.052771325867252236
ACH-000150,0.07065461787513934
ACH-000152,-0.057519020499202676
ACH-000153,-0.058254200901228376
ACH-000159,-0.004011775131628924
ACH-000160,0.036790542103980764
ACH-000163,0.10673200300660328
ACH-000167,-0.3288215549345702
ACH-000168,0.010117951440040334
ACH-000169,-0.13218890820927848
ACH-000178,-0.201729645097838
ACH-000183,0.003444506202537424
ACH-000188,-0.08139183606430378
ACH-000189,-0.14577165753922114
ACH-000190,0.010661243903809743
ACH-000198,-0.08929418717367955
ACH-000203,0.08578289705507243
ACH-000204,-0.14414858808232264
ACH-000206,0.07128405427298902
ACH-000207,0.08314632221543991
ACH-000208,-0.25126652826403245
ACH-000210,0.17128588514166426
ACH-000211,-0.025654435400279986
ACH-000215,0.01751720168778895
ACH-000221,0.01643411030675005
ACH-000222,-0.22502623016950102
ACH-000223,-0.0821988505560158
ACH-000226,0.0385989807926588
ACH-000227,-0.19943697492658435
ACH-000228,-0.010328752415598656
ACH-000231,0.07252715906304025
ACH-000232,-0.1871084805113578
ACH-000233,-0.1994828522769377
ACH-000234,0.04714280495841024
ACH-000235,-0.024364391907526303
ACH-000237,-0.0702074022812465
ACH-000238,-0.2057328718811152
ACH-000242,-0.4040700165868845
ACH-000243,-0.04612174742833603
ACH-000244,0.025823976157647338
ACH-000246,-0.009444413211788866
ACH-000248,-0.016713824383010653
ACH-000250,-0.11135042473044507
ACH-000251,-0.0722593934547368
ACH-000252,0.03487021260508896
ACH-000253,-0.04617601090874973
ACH-000255,0.028047076651148403
ACH-000256,-0.18127683038384906
ACH-000257,0.11813314777335905
ACH-000258,-0.16284966268876205
ACH-000259,-0.07106608722050559
ACH-000260,-0.01939458749465664
ACH-000261,-0.09406757994069463
ACH-000262,-0.02055256670876384
ACH-000263,-0.07895403210591596
ACH-000264,-0.06094612716812271
ACH-000265,0.10909615536211732
ACH-000266,-0.1623477325710268
ACH-000272,-0.058769282218196724
ACH-000274,-0.03470820208113051
ACH-000277,-0.21654634036449066
ACH-000278,-0.021275975849552882
ACH-000279,-0.09460827321035582
ACH-000280,-0.1045950963662394
ACH-000281,-0.2874126030134836
ACH-000288,0.021862510063504183
ACH-000291,-0.026257320922458843
ACH-000293,-0.08179452252757978
ACH-000294,0.031668647574041066
ACH-000295,-0.050290986217682035
ACH-000296,0.07598660874534306
ACH-000302,0.042116994879998766
ACH-000304,-0.09528340957659123
ACH-000307,-0.0646802753792394
ACH-000308,-0.0177024683307647
ACH-000310,0.09736124021455428
ACH-000311,-0.13148749870506454
ACH-000312,-0.12647945527357993
ACH-000315,-0.017452724165032706
ACH-000316,-0.06404970538032853
ACH-000317,0.01909528850893946
ACH-000318,-0.029599828918044562
ACH-000319,-0.15115726712791014
ACH-000320,-0.16936486721712385
ACH-000322,-0.05208442481903703
ACH-000323,0.11473849160130717
ACH-000324,-0.07298069491372709
ACH-000329,-0.05807002051851742
