,FGF11 (2256)
ACH-000004,-0.26102084053610514
ACH-000005,0.06142229957030426
ACH-000007,-0.14304468445213436
ACH-000009,-0.2277132788951285
ACH-000011,-0.10503204870256674
ACH-000012,-0.04074966048500058
ACH-000013,-0.17131820224185015
ACH-000014,-0.21950508734672894
ACH-000015,-0.020959753027626846
ACH-000017,0.007509865840295527
ACH-000018,-0.20337788537020116
ACH-000019,0.14503480723981468
ACH-000021,0.059138019140830576
ACH-000022,0.017384396623847914
ACH-000025,-0.24886677407222846
ACH-000028,-0.02812272635073313
ACH-000030,-0.04962273456101675
ACH-000035,-0.1746578117755632
ACH-000036,-0.22364113075958056
ACH-000037,-0.08979603158524772
ACH-000039,0.09591702635504328
ACH-000040,-0.15271292892291372
ACH-000041,-0.3854495580206694
ACH-000042,-0.183177013624642
ACH-000045,0.003298636782948203
ACH-000047,-0.09904569905454637
ACH-000052,-0.2676723495711442
ACH-000053,-0.10105470338015693
ACH-000054,0.01875298901212908
ACH-000055,-0.016685988947738276
ACH-000060,-0.23579286676242284
ACH-000067,-0.2770164644586701
ACH-000070,-0.009412336566750796
ACH-000075,-0.3830046483895889
ACH-000078,-0.14898024349314656
ACH-000082,-0.3374952430758608
ACH-000085,-0.22424356810019766
ACH-000086,-0.02971837160025729
ACH-000087,0.014219592203766332
ACH-000092,-0.01646878580979738
ACH-000095,-0.18945436339795174
ACH-000097,-0.09053517166769716
ACH-000098,-0.12464196294983898
ACH-000099,-0.11523076877105468
ACH-000108,-0.17638475245066193
ACH-000113,-0.16371051778773688
ACH-000116,-0.21921871829947254
ACH-000118,-0.09203466960642696
ACH-000120,-0.10614634604412028
ACH-000123,-0.23164877121097105
ACH-000127,-0.15713056580811086
ACH-000128,-0.10230629984927243
ACH-000132,-0.25380080757024515
ACH-000133,-0.06932660054808368
ACH-000137,-0.1307618238918879
ACH-000138,-0.05879573251814287
ACH-000142,-0.047194065550391504
ACH-000143,-0.056669997692649514
ACH-000146,-0.046025124847911436
ACH-000148,-0.09870523213560156
ACH-000150,-0.023004874357680342
ACH-000152,-0.17129387842436405
ACH-000153,-0.1813462143807523
ACH-000159,0.0032447859985424376
ACH-000160,-0.0038501154837093455
ACH-000163,-0.1417193250768279
ACH-000167,-0.013613218633669648
ACH-000168,-0.11750049947814585
ACH-000169,-0.15091095974673294
ACH-000178,-0.13751553060518645
ACH-000183,-0.104439165336506
ACH-000188,-0.25731265651895585
ACH-000189,0.22452225477021134
ACH-000190,-0.1974842577096236
ACH-000198,-0.1547656856357105
ACH-000203,0.06823068928858125
ACH-000204,-0.18100410909449796
ACH-000206,-0.3020210843643616
ACH-000207,-0.010160285069876223
ACH-000208,-0.19507269652798606
ACH-000210,-0.2379734835811505
ACH-000211,-0.16255628493231994
ACH-000215,-0.09079591535051043
ACH-000221,-0.16924223796170432
ACH-000222,-0.08890715079838989
ACH-000223,-0.12424199601281738
ACH-000226,-0.272634126057334
ACH-000227,-0.04355241925041496
ACH-000228,-0.07690592001428649
ACH-000231,-0.08480645836298116
ACH-000232,-0.15811190478977152
ACH-000233,-0.0649481650337214
ACH-000234,-0.09641233435324642
ACH-000235,-0.1870287080889392
ACH-000237,-0.13187366665985562
ACH-000238,-0.23838781795737535
ACH-000242,-0.18785719493384287
ACH-000243,-0.27745646666287405
ACH-000244,-0.01847311529687344
ACH-000246,-0.05236727772466507
ACH-000248,-0.12874893204399654
ACH-000250,-0.11445378655731307
ACH-000251,-0.2851291662604252
ACH-000252,0.09305167042599384
ACH-000253,-0.034721713004810806
ACH-000255,-0.02735690116233399
ACH-000256,-0.15886374871475958
ACH-000257,-0.2176794927018008
ACH-000258,-0.25226527634203016
ACH-000259,-0.015479052044399574
ACH-000260,-0.175170171027295
ACH-000261,-0.08948095636750461
ACH-000262,0.07198690565540221
ACH-000263,-0.08365255446642057
ACH-000264,-0.18246845123471025
ACH-000265,-0.12047163450167195
ACH-000266,-0.1755932288456236
ACH-000272,-0.12598527272417878
ACH-000274,-0.09080288844796346
ACH-000277,-0.20362219600699946
ACH-000278,-0.016843736055029698
ACH-000279,-0.17666025903842256
ACH-000280,-0.214861740566913
ACH-000281,-0.12652138999829976
ACH-000288,-0.057324987906168766
ACH-000291,-0.1391758892845425
