,NCALD (83988)
ACH-000320,-0.11526341966620685
ACH-000322,-0.07620680813707925
ACH-000323,-0.05450348687449694
ACH-000324,-0.12405554310098348
ACH-000329,-0.12212894769810345
ACH-000330,-0.026485864028563337
ACH-000331,-0.09134774828005994
ACH-000332,-0.09545446254752503
ACH-000334,-0.29704344094314017
ACH-000335,-0.3711895901757831
ACH-000336,-0.20399205780512628
ACH-000337,-0.1966072441142898
ACH-000338,0.3097187954003417
ACH-000339,-0.13537538808821778
ACH-000341,-0.3014185257996882
ACH-000348,-0.1495085300768714
ACH-000350,-0.25988144562247073
ACH-000352,-0.265624846798302
ACH-000356,0.006447798602377475
ACH-000361,-0.09427544019079803
ACH-000362,-0.4201967640111581
ACH-000363,-0.1352754656584535
ACH-000364,-0.10809635989811464
ACH-000365,-0.13910855074592215
ACH-000366,-0.04124024975963859
ACH-000368,-0.23806462573315085
ACH-000374,0.12984271012719148
ACH-000375,-0.22654398036206844
ACH-000376,-0.08237680167381688
ACH-000381,-0.2748049497340457
ACH-000383,-0.154021333029116
ACH-000387,-0.1784157494918889
ACH-000389,-0.1400842161685293
ACH-000390,-0.16663301056928806
ACH-000393,-0.12223481559577565
ACH-000395,-0.14752315938735278
ACH-000396,-0.2562347554818192
ACH-000397,-0.16782831959709035
ACH-000401,0.03464774723316686
ACH-000402,0.08076189783870248
ACH-000403,-0.10157651716199777
ACH-000404,0.015601821112770262
ACH-000406,-0.0672406977550215
ACH-000407,-0.007716084292082612
ACH-000408,-0.32666440069975544
ACH-000410,-0.11381900125465574
ACH-000411,-0.06144440886311622
ACH-000414,-0.18944652347190613
ACH-000415,-0.032463075068044134
ACH-000416,-0.022771710262037108
ACH-000420,-0.2500940302102173
ACH-000421,-0.18346181520948845
ACH-000424,0.03236703436528926
ACH-000425,-0.11422640641085817
ACH-000426,-0.3078736761342256
ACH-000427,-0.00011525202442410915
ACH-000433,-0.21879674747504255
ACH-000435,0.04268184345547946
ACH-000436,-0.04973240428817369
ACH-000444,-0.16624256536363693
ACH-000445,-0.0043695193950932494
ACH-000448,-0.07631434781480714
ACH-000450,-0.14207193123383885
ACH-000452,-0.04117044375872282
ACH-000454,-0.035553735203028534
ACH-000458,-0.18386065566485227
ACH-000459,-0.1591022659178568
ACH-000460,-0.15327160054367955
ACH-000461,-0.016778889217229927
ACH-000463,-0.12748053303766044
ACH-000464,-0.1988579761600182
ACH-000466,-0.19658201583023527
ACH-000467,-0.2184537997150832
ACH-000468,0.1436432079830446
ACH-000469,-0.2050365484055988
ACH-000470,-0.27500536512912976
ACH-000471,-0.24146792276171966
ACH-000472,-0.24520015006926302
ACH-000473,-0.10968622912127499
ACH-000475,-0.18646405646892247
ACH-000476,-0.2829896763591185
ACH-000477,-0.3017617196341427
ACH-000479,-0.3243734877012861
ACH-000480,-0.06731279332375338
ACH-000481,-0.18720216408689505
ACH-000483,-0.3373703977081925
ACH-000484,-0.01666068811604059
ACH-000485,-0.15710350273001658
ACH-000486,-0.13559659835997812
ACH-000487,-0.2620935740379291
ACH-000488,-0.19466272118729314
ACH-000490,-0.17316464939506862
ACH-000491,-0.014811664165035019
ACH-000495,-0.06750824274726469
ACH-000496,-0.06393053488483261
ACH-000499,-0.1902979093537106
ACH-000500,-0.08684084756338553
ACH-000502,-0.1453668890475982
ACH-000503,-0.19798318180911767
ACH-000505,-0.144083655089204
ACH-000507,-0.16985211370448566
ACH-000510,-0.07139046159918251
ACH-000511,-0.10861795008813882
ACH-000512,-0.4581428341507697
ACH-000516,-0.1732216108662348
ACH-000517,-0.11051380899593152
ACH-000518,-0.20885567552402573
ACH-000520,0.0011691725106534716
ACH-000521,-0.026760956819083543
ACH-000522,-0.14222027197434112
ACH-000524,-0.13595617165946394
ACH-000527,-0.03766000366708146
ACH-000528,-0.13980038087699234
ACH-000537,-0.07514293867980835
ACH-000541,-0.14873491024370805
ACH-000542,-0.27869919824847394
ACH-000544,0.04668261189626119
ACH-000545,-0.18063053484672684
ACH-000547,-0.31942692433769904
ACH-000548,-0.2734812777375449
ACH-000549,-0.17555546718379686
ACH-000550,-0.1479003808172186
ACH-000552,-0.21215507374973933
ACH-000556,-0.2525398102542977
ACH-000557,-0.2272484025412428
ACH-000569,-0.09800170774894897
ACH-000570,-0.21308324765737807
ACH-000571,-0.18523039488666604
ACH-000573,-0.1492881231965139
ACH-000576,-0.1829443943949849
ACH-000579,-0.3553362367996128
ACH-000580,-0.1930755707512372
ACH-000584,-0.20564681356233505
ACH-000585,-0.07493414769000875
ACH-000588,-0.0289851265144646
ACH-000589,-0.19298949769346208
ACH-000591,-0.20083180169368106
ACH-000593,-0.08453705678897465
ACH-000600,-0.15876391107399665
ACH-000601,-0.0998910521043554
ACH-000605,-0.1570630453290472
ACH-000606,-0.13118619032522866
ACH-000608,-0.15184300759703334
ACH-000614,-0.11224950401684704
ACH-000616,-0.11074073736476722
ACH-000618,-0.1590597869291862
ACH-000619,-0.2544236825795481
ACH-000620,-0.0485769228127349
ACH-000621,-0.13695407328324766
ACH-000622,-0.037520665397656285
ACH-000623,-0.047077345628687615
ACH-000624,-0.13629932737149292
ACH-000627,-0.1447453973407936
ACH-000630,-0.05296168189095078
ACH-000631,-0.010044872024079205
ACH-000632,-0.09597190144021356
ACH-000633,-0.1055102864354783
ACH-000637,-0.09648788482883336
ACH-000638,-0.6042541520039605
ACH-000646,-0.23907043288180385
ACH-000647,-0.04495275532973327
ACH-000648,-0.21034227067003092
ACH-000649,-0.1341321528967425
ACH-000651,-0.09592507850005508
ACH-000652,-0.27606596178131937
ACH-000653,-0.12026680657259467
ACH-000657,-0.06749793492476934
ACH-000658,-0.3597787687533725
ACH-000661,-0.2814605517669673
ACH-000662,-0.4910757256993774
ACH-000663,-0.06882149958689064
ACH-000665,-0.07299840692652956
ACH-000671,-0.06663475527122667
ACH-000672,-0.1697440991164804
ACH-000673,-0.0977667737299422
ACH-000676,-0.182301792532
ACH-000677,-0.07992448556066138
ACH-000681,-0.2394752221691664
ACH-000683,-0.09784334342513293
ACH-000684,-0.2192573414095549
ACH-000688,-0.20922919598132286
ACH-000693,-0.12191159665439352
ACH-000694,-0.009006321878158368
ACH-000695,-0.05849598641174567
ACH-000696,-0.06399551826177388
ACH-000697,-0.18122065891066064
ACH-000699,-0.13810891027838734
ACH-000701,-0.231844141422822
ACH-000706,-0.22986542611989974
ACH-000711,-0.045967148805565884
ACH-000713,-0.1145420670068656
ACH-000714,-0.18474943264357496
ACH-000718,-0.033040793050545865
ACH-000720,-0.04708867865454341
ACH-000721,-0.1893963502524728
ACH-000724,-0.2503517704049916
ACH-000725,-0.02871187378113905
ACH-000732,0.039146119024936935
ACH-000734,-0.13905211766134115
ACH-000735,-0.12606111707214238
ACH-000736,-0.1929196848483223
ACH-000738,-0.09879565118920522
ACH-000746,-0.1264709584992704
ACH-000747,-0.01293261097016777
ACH-000748,-0.1290195281010258
ACH-000753,-0.08634087069221133
ACH-000756,-0.03645128305852198
ACH-000757,-0.012459564448857036
ACH-000758,-0.2447807364259583
ACH-000760,-0.08761868899123681
ACH-000762,-0.2419874628541099
ACH-000763,-0.09857779519810543
ACH-000764,-0.21598277489375065
ACH-000765,-0.0443042356526316
ACH-000766,-0.18660295268710275
ACH-000767,-0.3211800293339518
ACH-000768,-0.2840806533238929
ACH-000769,-0.3705632337979999
ACH-000770,-0.2580241564723215
ACH-000771,-0.1417713741975165
ACH-000773,-0.18899150475357968
ACH-000776,-0.21952344651438332
ACH-000777,-0.2991434776183902
ACH-000778,-0.13738652692931652
ACH-000781,-0.08093844859576968
ACH-000782,-0.2991371965282457
ACH-000783,-0.2500890799662443
ACH-000784,-0.04054810782043962
ACH-000785,-0.27123010413769544
ACH-000787,-0.08282148197424899
ACH-000788,-0.023650343762998037
ACH-000791,-0.1842443418772317
ACH-000792,-0.15221948941455896
ACH-000794,-0.2424652609052322
ACH-000796,-0.15082731101597924
ACH-000798,-0.051783615666574766
ACH-000799,-0.13330228442984218
ACH-000800,-0.20669320096756533
ACH-000802,-0.16602753341191534
ACH-000804,-0.3216117230761333
ACH-000805,-0.4195887047236117
ACH-000809,-0.2562187073677108
ACH-000810,-0.2870002535509684
ACH-000811,-0.1391244085873091
ACH-000817,-0.08172524638279527
ACH-000819,-0.07048119015375814
ACH-000820,-0.3259046395861677
ACH-000821,-0.27393500285670985
ACH-000822,-0.10453874764371864
ACH-000823,-0.08105115092140135
ACH-000824,-0.16280617884745066
ACH-000827,-0.09731764100265393
ACH-000829,0.19223889434809607
ACH-000831,-0.23801991384585655
ACH-000832,-0.3943324261263704
ACH-000833,-0.29130543625822164
ACH-000834,-0.2666484805828071
ACH-000835,-0.1021084535038589
ACH-000836,-0.15699475622824918
ACH-000837,-0.2373947503388365
ACH-000838,-0.3402677725729107
ACH-000839,-0.04831106525235164
ACH-000840,-0.20705325157891533
ACH-000841,-0.15894827603251666
ACH-000843,-0.1420968051236478
ACH-000846,-0.5296604910270366
ACH-000847,-0.02078537643315443
ACH-000848,-0.1211783194891402
ACH-000849,-0.2270092182293729
ACH-000851,-0.14055633255137825
ACH-000855,0.0016297038454000815
ACH-000856,-0.1013392592021708
ACH-000858,-0.27908050180677346
ACH-000859,-0.20029818600232788
ACH-000861,0.0017783816345495586
ACH-000862,-0.15814369818502086
ACH-000865,-0.01065487767066839
ACH-000866,-0.1871785513666692
ACH-000867,-0.09546176439466496
ACH-000869,-0.3308422096833619
ACH-000872,-0.06345300466807932
ACH-000873,-0.012422308446902851
ACH-000876,-0.12126096497781333
ACH-000878,-0.21425305864117525
ACH-000880,-0.14206201322835274
ACH-000881,-0.13053306000517614
ACH-000882,-0.11624669432833802
ACH-000884,-0.16704868625594296
ACH-000885,-0.1081211883224817
ACH-000887,-0.18999691665829008
ACH-000889,-0.08079813540137676
ACH-000896,-0.18636242986827053
ACH-000898,-0.2420669505779802
ACH-000900,-0.16553371688155594
ACH-000901,-0.10810934872261058
ACH-000905,-0.0756943830101438
ACH-000906,-0.18372665885240794
ACH-000907,-0.10978133198512344
ACH-000910,-0.26124441725860265
ACH-000911,-0.2585289017692906
ACH-000912,-0.15807647143969095
ACH-000913,-0.19093298047538765
ACH-000915,-0.1577151245736798
ACH-000916,-0.2179765671800872
ACH-000917,-0.2392129610622366
ACH-000920,-0.3168022994254301
ACH-000921,-0.03185049625856545
ACH-000924,-0.08961082530152736
ACH-000926,-0.2240489469145648
ACH-000928,-0.2511932742148017
ACH-000929,0.09222737523468352
ACH-000932,-0.07141187274630749
ACH-000935,-0.003663744303122496
ACH-000936,-0.2173772332527441
ACH-000937,-0.13210492462682732
ACH-000938,0.009371252243635574
ACH-000939,0.1824842379741865
ACH-000941,-0.2743931972564009
ACH-000943,-0.14451591651704018
ACH-000946,-0.17262762591321704
ACH-000947,0.019390724523284445
ACH-000948,-0.0746077343284665
ACH-000950,0.2472337816774361
ACH-000953,-0.09740745793416937
ACH-000954,-0.29618923732334496
ACH-000957,-0.29023754124700923
ACH-000958,-0.13874491941556608
ACH-000960,-0.18156247942133852
ACH-000963,-0.2553592996502528
ACH-000968,-0.026157277273541637
ACH-000969,-0.3086946891462609
ACH-000972,-0.20402105573533652
ACH-000973,-0.12062979263438488
ACH-000974,-0.1164326143979772
ACH-000978,-0.2991514456004957
ACH-000984,-0.055945664474146506
ACH-000986,-0.2491166621002441
ACH-000988,-0.09872193779878596
ACH-000993,-0.2495027059476996
ACH-000994,-0.3624553355385123
ACH-000996,-0.2392565769054678
ACH-001001,-0.10972508093835218
ACH-001020,-0.020496556724053656
ACH-001028,-0.16600233525385216
ACH-001031,-0.14874393771022032
ACH-001038,-0.15207585981381386
ACH-001048,-0.1362481798448985
ACH-001050,-0.2041696682488227
ACH-001053,0.1213030467839735
ACH-001054,-0.15984657081799994
ACH-001061,-0.10370522313748708
ACH-001067,-0.21522800595436825
ACH-001075,-0.04479838305172819
ACH-001096,-0.046024656153832416
ACH-001111,-0.2208337070458584
ACH-001119,-0.09789236567128444
ACH-001128,0.03853082770537489
ACH-001134,-0.14862193707777632
ACH-001151,-0.07743375092016475
ACH-001163,-0.112710741989428
ACH-001164,0.12267663734994573
ACH-001183,-0.25338111382959616
ACH-001192,-0.12305099862593577
ACH-001193,-0.113051887063575
ACH-001196,-0.2885422196974125
ACH-001197,-0.1539036121941579
ACH-001205,-0.12018555426155432
ACH-001211,-0.1452823197025511
ACH-001212,-0.1846459259819909
ACH-001228,-0.19396551251849908
ACH-001232,-0.09419766070753648
ACH-001239,-0.11019212698167624
ACH-001270,-0.0675718956572759
ACH-001274,-0.06600560004970543
ACH-001275,-0.27156548823434384
ACH-001277,-0.3210475223683757
ACH-001278,-0.13002923257432414
ACH-001280,-0.44910068960787536
ACH-001283,-0.11146052033944104
ACH-001289,-0.15458565091335133
ACH-001300,-0.27441930744244913
ACH-001301,0.07361660214198971
ACH-001302,-0.27186026948532777
ACH-001306,-0.09529293746470127
ACH-001318,-0.10774594664020973
ACH-001322,-0.14087687464123724
ACH-001328,-0.2254798560668244
ACH-001332,-0.03693336253058501
ACH-001336,-0.13266209995506328
ACH-001346,-0.2189122756656656
ACH-001353,-0.2191726532942717
ACH-001354,-0.18925787371032424
ACH-001367,-0.1378825264437155
ACH-001368,-0.14163385953063706
ACH-001374,-0.05013405397490716
ACH-001377,-0.0771028570250017
ACH-001380,-0.15127836469946293
ACH-001391,-0.22470313810209475
ACH-001408,-0.2920441225649103
ACH-001430,-0.16063698851847738
ACH-001431,0.021131596263728996
ACH-001450,-0.21027244623332453
ACH-001496,-0.14702816970486116
ACH-001500,-0.037621792700643183
ACH-001523,-0.13889436751639853
ACH-001532,-0.1264032979151899
ACH-001550,-0.050398726816571385
ACH-001552,-0.16662908368983792
ACH-001554,0.046696387853315216
ACH-001654,-0.1824404317823558
ACH-001735,-0.15671071938118294
ACH-001736,-0.2637954466071977
ACH-001737,0.07934478275295223
ACH-001740,-0.2611290571982964
ACH-001745,-0.07037164413016707
ACH-001765,-0.13732340924114458
