,CDH5 (1003)
ACH-000004,-0.5489212192955153
ACH-000005,-0.4008486656731659
ACH-000007,-0.3280365792491354
ACH-000009,-0.2235224475714
ACH-000011,-0.44041081980197205
ACH-000012,-0.43435772540335615
ACH-000013,-0.3949071336410892
ACH-000014,-0.3286970885812474
ACH-000015,-0.2198678219865976
ACH-000017,-0.32577802679739354
ACH-000018,-0.34459391912198306
ACH-000019,-0.3470978597505573
ACH-000021,-0.29910583427891513
ACH-000022,-0.1738161575071115
ACH-000025,-0.3657945404502475
ACH-000028,0.03540547279007438
ACH-000030,-0.3194668316250862
ACH-000035,-0.10266526905872994
ACH-000036,-0.33469944412980257
ACH-000037,-0.5453902225453218
ACH-000039,-0.3281385236441951
ACH-000040,-0.3054208897027293
ACH-000041,-0.3616729201148773
ACH-000042,-0.35922198905012964
ACH-000045,-0.2709466542951807
ACH-000047,-0.3418651236809168
ACH-000052,-0.1623194363555057
ACH-000053,-0.2449549013260629
ACH-000054,-0.408225053379416
ACH-000055,-0.029992311771889168
ACH-000060,-0.5615901705839699
ACH-000067,-0.2399643990933208
ACH-000070,-0.3262819929562725
ACH-000075,-0.27814142388713603
ACH-000078,-0.2619246776218517
ACH-000082,-0.2379576036811249
ACH-000085,-0.24054517640208914
ACH-000086,-0.3481249546587276
ACH-000087,-0.4128468007051945
ACH-000092,-0.2652289103446117
ACH-000095,-0.3899363608751168
ACH-000097,-0.28215251539087816
ACH-000098,-0.3568369286852992
ACH-000099,-0.37437927249828257
ACH-000108,-0.32781487681292537
ACH-000113,-0.2826601923982705
ACH-000116,-0.2638622502930549
ACH-000118,-0.3580120039874927
ACH-000120,-0.29309447308142444
ACH-000123,-0.18533905287531816
ACH-000127,-0.3227964777867572
ACH-000128,-0.28291770635309577
ACH-000132,-0.40089736110891744
ACH-000133,-0.3157851631430664
ACH-000137,-0.4340747915223801
ACH-000138,-0.3580583961979892
ACH-000142,-0.1924227631593186
ACH-000143,-0.2954301405817712
ACH-000146,-0.2737502308399635
ACH-000148,-0.4027695970386576
ACH-000150,-0.27188279705035906
ACH-000152,-0.19473801701394985
ACH-000153,-0.14374503193548735
ACH-000159,-0.3036758850376948
ACH-000160,-0.4629125747527158
ACH-000163,-0.3137310726513176
ACH-000167,-0.1377297578104194
ACH-000168,-0.29537866549598424
ACH-000169,-0.28566871435487856
ACH-000178,-0.37724057534982736
ACH-000183,-0.2803002305150975
ACH-000188,-0.4571851799613629
ACH-000189,-0.4604972483845011
ACH-000190,-0.5914036716278799
ACH-000198,-0.23860794515826256
ACH-000203,-0.05212046925082549
ACH-000204,-0.6432104897473273
ACH-000206,-0.233900716729636
ACH-000207,-0.19070778010371894
ACH-000208,-0.603008891449182
ACH-000210,-0.21399680328569606
ACH-000211,-0.31936127490324245
ACH-000215,-0.24519579561928545
ACH-000221,-0.20084518767222945
ACH-000222,-0.2831686818423052
ACH-000223,-0.3113299198079397
ACH-000226,-0.3718537335002208
ACH-000227,-0.4527862837321336
ACH-000228,-0.2878188183407414
ACH-000231,-0.2877510090419637
ACH-000232,-0.3548622895124949
ACH-000233,-0.3985267516382445
ACH-000234,-0.25594361241213864
ACH-000235,-0.3295882068885269
ACH-000237,-0.37552767979437895
ACH-000238,-0.4118179747840625
ACH-000242,-0.15068058925144995
ACH-000243,-0.2236809649611562
ACH-000244,-0.3193169011314952
ACH-000246,-0.11899734512128528
ACH-000248,-0.2646498294615111
ACH-000250,-0.24781809369996186
ACH-000251,-0.21807702877812546
ACH-000252,-0.5326145605680617
ACH-000253,-0.28426617074611904
ACH-000255,-0.4293381093284056
ACH-000256,-0.3907260041021101
ACH-000257,-0.3926901700254839
ACH-000258,-0.17501743730966207
ACH-000259,-0.28283248139435496
ACH-000260,-0.3417644844160856
ACH-000261,-0.3408080736694231
ACH-000262,-0.2883256412093911
ACH-000263,-0.27715724327214586
ACH-000264,-0.2717888037028715
ACH-000265,-0.11828643765583492
ACH-000266,-0.2961642975421205
ACH-000272,-0.2153998798895249
ACH-000274,-0.3105474355419698
ACH-000277,-0.20518633398795227
ACH-000278,-0.2529981425366834
ACH-000279,-0.2911680455947257
ACH-000280,-0.2764828627544313
ACH-000281,-0.4880261871692114
ACH-000288,-0.35218957345526763
ACH-000291,-0.21900104078203408
ACH-000293,-0.35930674462852746
ACH-000294,-0.3564829708262149
ACH-000295,-0.5313670268715229
ACH-000296,-0.16522872668194052
ACH-000302,-0.21042573672302106
ACH-000304,-0.2194641435727956
ACH-000307,-0.23213828909554304
ACH-000308,-0.29030800345892105
ACH-000310,-0.3508316853511901
ACH-000311,-0.30644788262348377
ACH-000312,-0.3247432530981964
ACH-000315,-0.21737583620686696
ACH-000316,-0.4019907801056988
ACH-000317,-0.17234187113584584
ACH-000318,-0.33205432141956953
ACH-000319,-0.38134513624731897
ACH-000320,-0.3265289629922123
ACH-000322,-0.5358174845976379
ACH-000323,-0.3850876056832678
ACH-000324,-0.3352443225794943
ACH-000329,-0.4305991115751948
ACH-000330,-0.2382869649060491
