,SULT1A4 (445329)
ACH-000004,-0.2759181531620584
ACH-000005,-0.14298475632201282
ACH-000007,-0.03303081230371703
ACH-000009,-0.05737876454575811
ACH-000011,-0.015934709145556537
ACH-000012,-0.08316836242334202
ACH-000013,-0.27462795256921363
ACH-000014,-0.06063031686897395
ACH-000015,-0.2015208575543774
ACH-000017,-0.05810040586098635
ACH-000018,-0.09166126773237766
ACH-000019,-0.19902573825599326
ACH-000021,-0.04524228358780608
ACH-000022,-0.09608253064882642
ACH-000025,-0.15349331834196267
ACH-000028,-0.1624470239541911
ACH-000030,0.13929772853942368
ACH-000035,-0.10733592750735453
ACH-000036,-0.06956576367479787
ACH-000037,-0.22338648904566868
ACH-000039,-0.26570224308095675
ACH-000040,-0.09662297805472783
ACH-000041,-0.27097578437686337
ACH-000042,0.08059943223506036
ACH-000045,-0.19783869836493229
ACH-000047,0.047374698530079716
ACH-000052,-0.03396622668425355
ACH-000053,-0.1214246166482659
ACH-000054,-0.24711503921602165
ACH-000055,-0.04177744732888768
ACH-000060,0.01977553218512417
ACH-000067,-0.049909894224779615
ACH-000070,-0.11304312038939428
ACH-000075,-0.13395970324175668
ACH-000078,-0.2592967096326374
ACH-000082,-0.0745982589742279
ACH-000085,-0.009099486630112605
ACH-000086,-0.01346768809215286
ACH-000087,-0.0954332706148674
ACH-000092,-0.058471140447941335
ACH-000095,-0.0528518085607984
ACH-000097,-0.2010859268756784
ACH-000098,-0.2012867950976776
ACH-000099,-0.12077745602335012
ACH-000108,-0.03144441273637025
ACH-000113,-0.2666602783691137
ACH-000116,-0.1527666148253142
ACH-000118,-0.09526246447835092
ACH-000120,-0.05470122526135965
ACH-000123,-0.18506769020559946
ACH-000127,-0.3772783795139715
ACH-000128,-0.10729531938152444
ACH-000132,-0.1082102519202847
ACH-000133,-0.11046097344445632
ACH-000137,-0.12941619065030985
ACH-000138,-0.06625001569748411
ACH-000142,-0.1912648904291527
ACH-000143,-0.14745198850847174
ACH-000146,-0.1910943366921425
ACH-000148,-0.13665093647200705
ACH-000150,-0.053134678746881187
ACH-000152,-0.08560844923743853
ACH-000153,-0.12404592033714748
ACH-000159,-0.1866947727791059
ACH-000160,-0.06668438635497942
ACH-000163,-0.0933786231249362
ACH-000167,-0.19046058432413
ACH-000168,-0.1854552455456832
ACH-000169,-0.11747940472680392
ACH-000178,-0.16087315052583326
ACH-000183,-0.061524629994759016
ACH-000188,0.04020979922381958
ACH-000189,-0.3682596311322889
ACH-000190,-0.2003568271890427
ACH-000198,-0.06790375267524118
ACH-000203,-0.16631278053803114
ACH-000204,-0.04456933436610883
ACH-000206,0.00812534998292846
ACH-000207,-0.05040881471898315
ACH-000208,-0.03216576312721973
ACH-000210,0.13352827634769668
ACH-000211,-0.21356816992363045
ACH-000215,-0.15415222069677598
ACH-000221,-0.21063181069256326
ACH-000222,-0.054803669975648034
ACH-000223,0.02978964657478932
ACH-000226,-0.03504274793335014
ACH-000227,-0.17882535391095888
ACH-000228,-0.14388729883161866
ACH-000231,-0.202252264033266
ACH-000232,-0.16736461853758342
ACH-000233,-0.155706012194778
ACH-000234,-0.08403698662695228
ACH-000235,-0.08711871462182784
ACH-000237,-0.2017093421535251
ACH-000238,0.2471263129573978
ACH-000242,0.19659724574445087
ACH-000243,-0.3606570717867055
ACH-000244,-0.287092886940763
ACH-000246,-0.12283035618863067
ACH-000248,-0.0725695441053094
ACH-000250,-0.17120049225108067
ACH-000251,0.006519560844256842
ACH-000252,0.028431089836989745
ACH-000253,-0.007838739319786082
ACH-000255,-0.18554828182488026
ACH-000256,-0.07103557335329125
ACH-000257,-0.11644383322224128
ACH-000258,-0.07284870942612008
ACH-000259,-0.16162444977705925
ACH-000260,-0.26399605917913144
ACH-000261,-0.1959323542440144
ACH-000262,-0.18072150881568047
ACH-000263,-0.16264022299757785
ACH-000264,-0.14610100788372182
ACH-000265,-0.2259022727640123
ACH-000266,-0.10120987876966032
ACH-000272,-0.16044754893738444
ACH-000274,-0.12754453047645326
ACH-000277,-0.052726273291055566
ACH-000278,-0.15029054840061298
ACH-000279,0.006768784863401326
ACH-000280,-0.2189295125421652
ACH-000281,-0.012189847334809809
ACH-000288,-0.2771186380142205
ACH-000291,-0.13641835048984716
ACH-000293,-0.09123164301430277
ACH-000294,-0.12472876050734573
ACH-000295,-0.240083611012348
ACH-000296,-0.1822917695714328
ACH-000302,-0.1319420997084016
ACH-000304,-0.07513362497375321
ACH-000307,-0.12541091604949156
ACH-000308,-0.07446515844902782
ACH-000310,-0.0658823128405872
ACH-000311,-0.16219205564924474
ACH-000312,-0.15753210212613875
ACH-000315,0.08320253296880731
ACH-000316,-0.15939659960100105
ACH-000317,-0.08140608185574129
ACH-000318,-0.2714555340870652
ACH-000319,-0.2363407007705097
ACH-000320,0.15488747693962074
ACH-000322,-0.37324378913845146
ACH-000323,-0.14080997113269542
ACH-000324,-0.1904028355556253
ACH-000329,-0.07244564701107295
ACH-000330,-0.4784113485776403
ACH-000331,0.02050813780348421
ACH-000332,-0.2275810181343546
ACH-000334,-0.25676713275801444
ACH-000335,-0.25093685028887724
ACH-000336,-0.25594856873169264
ACH-000337,-0.11669385808240527
ACH-000338,-0.03412309491565976
ACH-000339,-0.08005667521272794
ACH-000341,-0.0853778634657539
ACH-000348,-0.1128545762905485
ACH-000350,-0.05285265794661135
ACH-000352,-0.14664086239882718
ACH-000356,-0.11735828460031095
ACH-000361,-0.3550291362857661
ACH-000362,-0.1465992359857733
ACH-000363,-0.0953718477592774
ACH-000364,-0.0731629038514553
ACH-000365,-0.30001179745216405
ACH-000366,-0.2525049603086164
ACH-000368,-0.2067718712975146
ACH-000374,-0.1445747754802382
ACH-000375,-0.10390009070353927
ACH-000376,-0.1664879405254729
ACH-000381,-0.07856914560107528
ACH-000383,0.013586974124596805
ACH-000387,-0.121164400990353
