,MAF (4094)
ACH-000004,-0.08079913434625281
ACH-000005,-0.23472409754273024
ACH-000007,-0.12602125493484526
ACH-000009,-0.0022679752326858964
ACH-000011,-0.25694791863398936
ACH-000012,-0.10496442265789084
ACH-000013,-0.11010303918663784
ACH-000014,-0.07045752839585898
ACH-000015,-0.06652806617129225
ACH-000017,-0.06318518853714894
ACH-000018,-0.01696070031694961
ACH-000019,-0.18582571369922085
ACH-000021,-0.14282304078297656
ACH-000022,-0.1097807435334522
ACH-000025,-0.1954528961499876
ACH-000028,-0.005073660457595827
ACH-000030,-0.08219444888192776
ACH-000035,-0.12197750544272985
ACH-000036,-0.26370947097841113
ACH-000037,-0.22599952102679535
ACH-000039,-0.0968347526607128
ACH-000040,-0.18913037322241255
ACH-000041,0.023534616178666114
ACH-000042,-0.1462618507461013
ACH-000045,-0.008568594071405668
ACH-000047,-0.20518796886651688
ACH-000052,-0.4247069303507212
ACH-000053,-0.10100350147000922
ACH-000054,-0.3592820955364318
ACH-000055,-0.001550906978444233
ACH-000060,-0.2316321137616809
ACH-000067,-0.10935388899836612
ACH-000070,-0.33265235597653164
ACH-000075,-0.2564868768417244
ACH-000078,-0.1003112434140771
ACH-000082,-0.2158989066277696
ACH-000085,-0.0019756494139983568
ACH-000086,-0.07384298043845451
ACH-000087,-0.0400904440295226
ACH-000092,-0.0891434855136947
ACH-000095,-0.09049188165152748
ACH-000097,-0.1741560120741136
ACH-000098,-0.1940945392948441
ACH-000099,-0.07901817333915122
ACH-000108,-0.2684163699275633
ACH-000113,-0.020086420735184192
ACH-000116,-0.11962698421153065
ACH-000118,-0.14892006010296308
ACH-000120,-0.12629799560252802
ACH-000123,-0.15746888270900375
ACH-000127,-0.20798376597723345
ACH-000128,0.041920610565435085
ACH-000132,-0.21323677387561876
ACH-000133,-0.2871691330954729
ACH-000137,-0.29467592565510176
ACH-000138,-0.10584367039875096
ACH-000142,-0.08926757163351925
ACH-000143,-0.20740652026762726
ACH-000146,-0.1448728150303354
ACH-000148,-0.2352652672186176
ACH-000150,-0.09774750932111544
ACH-000152,-0.237353096819352
ACH-000153,0.033513533834602316
ACH-000159,-0.1816619261683013
ACH-000160,-0.02668797573760256
ACH-000163,-0.0670371900284335
ACH-000167,0.28625181358254703
ACH-000168,0.05603602045547647
ACH-000169,-0.10432195182102667
ACH-000178,-0.1888107897053262
ACH-000183,-0.2556269276655811
ACH-000188,-0.10655765512865738
ACH-000189,0.04616602809455589
ACH-000190,-0.3348805010237125
ACH-000198,-0.22520880100965265
ACH-000203,0.17568323618154022
ACH-000204,-0.9592482502138044
ACH-000206,-0.05517840068402929
ACH-000207,-0.06256738990566976
ACH-000208,-0.32400018298403416
ACH-000210,-0.2351550315527183
ACH-000211,-0.1279292928266821
ACH-000215,-0.19783360250424564
ACH-000221,-0.02079812063919753
ACH-000222,-0.2560321153302132
ACH-000223,-0.13122920968809912
ACH-000226,-0.10073185382220752
ACH-000227,-0.041209335064389375
ACH-000228,-0.14483647024784665
ACH-000231,-0.16208485710428094
ACH-000232,-0.3236361789285714
ACH-000233,-0.15003321869608882
ACH-000234,-0.16917910152446358
ACH-000235,-0.16155907285438334
ACH-000237,-0.23959688900839998
ACH-000238,-0.16667115418681686
ACH-000242,-0.3203283682680389
ACH-000243,-0.06518451790302833
ACH-000244,-0.0276985746842892
ACH-000246,-0.2127054993051564
ACH-000248,-0.13807792312357595
ACH-000250,-0.09762872013974357
ACH-000251,0.2070776963254871
ACH-000252,0.010301642568325414
ACH-000253,-0.28552913459678464
ACH-000255,-0.17130714331008698
ACH-000256,-0.10980264742186747
ACH-000257,-0.04761836493607122
ACH-000258,-0.478303721008708
ACH-000259,-0.18040964216106184
ACH-000260,-0.1939570130943566
ACH-000261,-0.13984727143718004
ACH-000262,-0.4264750997275062
ACH-000263,0.006551872350417628
ACH-000264,-0.10404172467449613
ACH-000265,-0.021413648247061563
ACH-000266,-0.1465074951556701
ACH-000272,-0.1495481436365694
ACH-000274,-0.09437694461500952
ACH-000277,-0.33466608334240444
ACH-000278,-0.40222317671794705
ACH-000279,-0.13850228810222365
ACH-000280,0.02890497096190965
ACH-000281,-0.21576542297780152
ACH-000288,-0.1103034406964634
ACH-000291,-0.1889644917264756
ACH-000293,-0.220542157300036
ACH-000294,-0.16822951420364052
ACH-000295,0.0997870561465854
ACH-000296,-0.23247199390681794
ACH-000302,-0.09724802723452472
ACH-000304,0.00960240653619749
ACH-000307,-0.10258210567607716
ACH-000308,-0.08054456931666074
ACH-000310,-0.1762838386641966
ACH-000311,-0.0844310024283752
ACH-000312,-0.20979634679469786
ACH-000315,-0.17004244849809935
ACH-000316,-0.2116006265536637
ACH-000317,-0.1456743157031764
ACH-000318,-0.03993143599073061
ACH-000319,-0.14161223376394091
ACH-000320,-0.15309033741517122
ACH-000322,-0.08721639618031599
ACH-000323,-0.19764620786683884
ACH-000324,-0.03366745802726725
ACH-000329,-0.1398804964290752
ACH-000330,-0.15430976742506142
ACH-000331,-0.11984923791074348
ACH-000332,-0.10769845955345148
ACH-000334,-0.1280791960521584
ACH-000335,-0.14287852688326866
ACH-000336,-0.13460635531532106
ACH-000337,-0.08333962330690149
ACH-000338,-0.2864162117268801
ACH-000339,-0.15330505247006834
ACH-000341,-0.18013818002965815
ACH-000348,-0.15056095812177847
ACH-000350,-0.2287282487069694
ACH-000352,-0.2765768682678128
ACH-000356,0.08420958249868063
ACH-000361,-0.3088057614422729
ACH-000362,-0.09552536189078717
ACH-000363,-0.15921270679337415
ACH-000364,-0.16378443173275828
ACH-000365,-0.09732301845066517
ACH-000366,-0.1469431919242341
ACH-000368,-0.21788959910348316
ACH-000374,-0.005923643005433009
ACH-000375,-0.2519370871631532
ACH-000376,-0.07276847297172404
ACH-000381,-0.07118827707341495
ACH-000383,-0.1634456750190308
ACH-000387,-0.09781236363345576
ACH-000389,-0.22399942745319926
ACH-000390,-0.10798705142775003
ACH-000393,-0.20353123324682504
ACH-000395,-0.37609585664092177
ACH-000396,-0.19832925318312986
ACH-000397,-0.2157453562240848
ACH-000401,-0.2406501614060195
ACH-000402,-0.14440764796525982
ACH-000403,-0.19024069793894646
ACH-000404,-0.027798232089451282
ACH-000406,-0.07955928203516938
ACH-000407,-0.14398688354970401
ACH-000408,-0.17928331728596908
ACH-000410,-0.14009313446630642
ACH-000411,-0.1637768895018965
ACH-000414,-0.055169468301350943
ACH-000415,0.018713918571527748
ACH-000416,-0.12700458858822772
ACH-000420,-0.10670817556190207
ACH-000421,-0.16042215004982974
ACH-000424,-0.008070719846080973
ACH-000425,-0.006299232557531779
ACH-000426,-0.04477264952625528
ACH-000427,-0.11430521890107825
ACH-000433,-0.0173232683643223
ACH-000435,-0.0841058985846299
ACH-000436,-0.16083948918474067
ACH-000444,-0.2033850044461535
ACH-000445,-0.16047366769392593
ACH-000448,-0.1926990704147174
ACH-000450,-0.15053980483481466
ACH-000452,0.010938630694619613
ACH-000454,-0.17584261694228864
ACH-000458,-0.20627725440755512
ACH-000459,-0.1006495496025316
ACH-000460,-0.12969026532376116
ACH-000461,-0.26716024838794605
ACH-000463,-0.14642620236315448
ACH-000464,-0.2085920303540652
ACH-000466,-0.15233954024391902
ACH-000467,-0.09767503030315518
ACH-000468,-0.2217979922815628
ACH-000469,-0.18985122753280947
ACH-000470,-0.14516209537104194
ACH-000471,-0.0904151516370076
ACH-000472,-0.2280711289099677
ACH-000473,-0.0739964608407523
ACH-000475,-0.2965055972576163
ACH-000476,-0.14121122932824945
ACH-000477,-0.09042884003707732
ACH-000479,-0.16617389971944654
ACH-000480,-0.3683384278108904
ACH-000481,-0.08152996060569083
ACH-000483,-0.07744034538506335
ACH-000484,-0.049852414988583234
ACH-000485,-0.06465094920900193
ACH-000486,-0.06089057684413245
ACH-000487,-0.0520171310597445
ACH-000488,-0.06077289017422857
ACH-000490,-0.09100576184622344
ACH-000491,0.06314859699786805
ACH-000495,-0.05105372359585352
ACH-000496,-0.22645649138327864
ACH-000499,-0.007914781599933932
ACH-000500,-0.4271084449459467
ACH-000502,-0.2296445500895585
ACH-000503,-0.20284494156358615
ACH-000505,-0.1994014021740308
ACH-000507,-0.16469800379915334
ACH-000510,-0.1720269898559204
ACH-000511,-0.0701629207274843
ACH-000512,-0.08223693997893992
ACH-000516,-0.09916017699539703
