,OR10AG1 (282770)
ACH-000004,-0.07045413512940651
ACH-000005,0.16535494022869598
ACH-000007,0.018334338018653445
ACH-000009,0.07054669806175971
ACH-000011,0.09833208610075432
ACH-000012,0.12258911902004192
ACH-000013,0.12775840761720067
ACH-000014,0.12639831313346322
ACH-000015,0.10493241584621277
ACH-000017,-0.04080060444775552
ACH-000018,0.0006354922195061908
ACH-000019,-0.040438032361661484
ACH-000021,0.09918726587247834
ACH-000022,0.10808623470313082
ACH-000025,0.06529442328403591
ACH-000028,-0.05739455947923181
ACH-000030,0.08617009052174081
ACH-000035,-0.012369266084846042
ACH-000036,0.2443800813985157
ACH-000037,0.06324322528825659
ACH-000039,0.147002005713935
ACH-000040,0.007549875587254244
ACH-000041,0.07248578936762502
ACH-000042,0.10816758532526373
ACH-000045,0.1366421690045129
ACH-000047,0.06860485198525224
ACH-000052,0.17286075192367675
ACH-000053,0.06900449908842275
ACH-000054,0.13886546810134612
ACH-000055,0.12702526171679446
ACH-000060,-0.09001351312359755
ACH-000067,0.15164119112883953
ACH-000070,-0.048254637989617016
ACH-000075,-0.301289588888914
ACH-000078,0.043820141929140174
ACH-000082,-0.1168701936497833
ACH-000085,0.5302326779954404
ACH-000086,-0.09045449004000757
ACH-000087,-0.2688197223869071
ACH-000092,0.08669958241084029
ACH-000095,0.08243470991385353
ACH-000097,0.0012937854170156228
ACH-000098,-0.00878278886463842
ACH-000099,-0.01735176465416032
ACH-000108,0.0700450471773846
ACH-000113,0.038324363408665546
ACH-000116,0.08052895253089669
ACH-000118,0.13961830671498435
ACH-000120,0.01945008565232884
ACH-000123,-0.003857876378262964
ACH-000127,0.0018420570703741308
ACH-000128,0.1792264016923604
ACH-000132,-0.06643472457645982
ACH-000133,0.20664923742652275
ACH-000137,0.2296605627107747
ACH-000138,0.005681396838250887
ACH-000142,-0.08937479559359224
ACH-000143,0.2243825628272768
ACH-000146,-0.05255189691793407
ACH-000148,-0.004068721737081487
ACH-000150,0.05956416064914277
ACH-000152,-0.008993096395231848
ACH-000153,0.07669332265541197
ACH-000159,0.1201620990217706
ACH-000160,-0.055596059801287685
ACH-000163,0.05626982845215061
ACH-000167,0.0976402276354002
ACH-000168,-0.06334910289992145
ACH-000169,0.05225298221851315
ACH-000178,0.02900207002222137
ACH-000183,0.13049652275909984
ACH-000188,-0.08552052720216775
ACH-000189,0.04313648749945795
