,HSPA1B (3304)
ACH-000251,-0.043683997611621804
ACH-000252,-0.217535550228217
ACH-000253,-0.33815135316585115
ACH-000255,-0.3563940842465521
ACH-000256,-0.5319338168698644
ACH-000257,-0.08955491638722944
ACH-000258,-0.23801682728667115
ACH-000259,-0.13820612603060578
ACH-000260,-0.18666113004947893
ACH-000261,-0.2544972387417644
ACH-000262,-0.16009787229641576
ACH-000263,-0.237968960182019
ACH-000264,-0.2843153265795554
ACH-000265,-0.09089473411798143
ACH-000266,-0.18098139957005646
ACH-000272,-0.21046747005162672
ACH-000274,-0.1246686258520142
ACH-000277,-0.21744274863915092
ACH-000278,-0.22770090508096896
ACH-000279,-0.3771983557145348
ACH-000280,-0.4687024554497338
ACH-000281,-0.3576981151996797
ACH-000288,-0.2692425318839739
ACH-000291,-0.19458181496693866
ACH-000293,-0.3382594155669566
ACH-000294,-0.28952371274412936
ACH-000295,-0.4680060822848865
ACH-000296,-0.3636363608096862
ACH-000302,-0.1479572906807182
ACH-000304,-0.056950838207130476
ACH-000307,-0.0627319825039588
ACH-000308,-0.25708804589147777
ACH-000310,-0.29895092037440185
ACH-000311,-0.3506928144134378
ACH-000312,-0.11315728405999376
ACH-000315,-0.025538880483277973
ACH-000316,-0.2697069318922599
ACH-000317,-0.33899770592572764
ACH-000318,-0.21834480647645746
ACH-000319,-0.09314651720640264
ACH-000320,0.028286556102601543
ACH-000322,-0.12609937831040835
ACH-000323,-0.14548161361840273
ACH-000324,-0.2401001360844109
ACH-000329,-0.19393139549634766
ACH-000330,-0.14524396571231926
ACH-000331,-0.07894908171102133
ACH-000332,-0.22104190527742207
ACH-000334,-0.3372661189334243
ACH-000335,0.02961552903086357
ACH-000336,-0.02020192017041617
ACH-000337,-0.4941943555435129
ACH-000338,0.08128334085046136
ACH-000339,-0.11327549678425144
ACH-000341,-0.15216905608356707
ACH-000348,-0.27738242221855336
ACH-000350,-0.09246173837925777
ACH-000352,-0.2733535365483409
ACH-000356,-0.040061327259805934
ACH-000361,-0.1906311232080756
ACH-000362,-0.2443142230215548
ACH-000363,-0.2241525624476334
ACH-000364,-0.18092081753742786
ACH-000365,-0.17509927016722182
ACH-000366,-0.2908557810829201
ACH-000368,-0.10903592291757497
ACH-000374,-0.5025344541420549
ACH-000375,-0.2999702017234893
ACH-000376,-0.05471507087529347
ACH-000381,-0.2122862005103554
ACH-000383,-0.3453445213923175
ACH-000387,-0.23667529771056076
ACH-000389,-0.13703617045015404
ACH-000390,-0.3229143036122321
ACH-000393,-0.2859681778593205
ACH-000395,-0.14208137354217254
ACH-000396,-0.02210689173221835
ACH-000397,-0.21982077640398284
ACH-000401,-0.12919007446495942
ACH-000402,0.20383347093964985
ACH-000403,-0.2435575792230099
ACH-000404,-0.14734314272089669
ACH-000406,-0.20110518550845846
ACH-000407,-0.3056589880440819
ACH-000408,-0.28343263046660544
ACH-000410,-0.03099679733415017
ACH-000411,-0.31353598394495585
ACH-000414,-0.19261332945971466
ACH-000415,-0.2293663587039721
ACH-000416,-0.16923736198450054
ACH-000420,-0.26485342310163
ACH-000421,-0.30072793206927906
ACH-000424,-0.032109619694335866
ACH-000425,-0.18522476895153425
ACH-000426,-0.3469277638492548
ACH-000427,-0.37043746709835096
ACH-000433,-0.00771716298409177
ACH-000435,0.2040642115063413
ACH-000436,-0.19647042890998406
ACH-000444,-0.0986924151410665
ACH-000445,-0.22627606938883535
ACH-000448,-0.2136588924772278
ACH-000450,-0.002297001730948932
ACH-000452,-0.2320437777698787
ACH-000454,-0.20654254496783173
ACH-000458,-0.2546152548249093
ACH-000459,-0.2000917321976202
ACH-000460,-0.05009900079070016
ACH-000461,-0.1176071547184251
ACH-000463,-0.1126543860453268
ACH-000464,-0.2831084151797127
ACH-000466,-0.294799256624641
ACH-000467,-0.2474817991518765
ACH-000468,-0.18572713784553416
ACH-000469,-0.1975861980205866
ACH-000470,-0.4122396676792697
ACH-000471,-0.14904157325718495
ACH-000472,-0.21429741004571864
ACH-000473,-0.3189520767344667
ACH-000475,-0.28520866799846434
ACH-000476,-0.32760067667132625
ACH-000477,-0.28879635414034555
ACH-000479,-0.5534962280565207
ACH-000480,-0.32677125824327513
ACH-000481,-0.23686381000991466
ACH-000483,-0.21411611491992025
ACH-000484,-0.1064277661181304
ACH-000485,-0.13642762884500992
ACH-000486,-0.2878169869665918
ACH-000487,-0.2273784181536819
ACH-000488,-0.2335942505873957
ACH-000490,-0.20143449515200126
ACH-000491,-0.3508710858222191
ACH-000495,-0.10002387893860068
ACH-000496,-0.25279859344053424
ACH-000499,-0.33490651349516626
ACH-000500,-0.16021425121662025
ACH-000502,-0.2650725740789377
ACH-000503,-0.16121766371005175
ACH-000505,-0.2539009066627661
ACH-000507,-0.16867173527549162
ACH-000510,-0.1092982140165379
ACH-000511,-0.1774879186301675
ACH-000512,-0.3669527975888297
ACH-000516,-0.23623752174568366
ACH-000517,-0.2651445630535532
ACH-000518,-0.4211078394920533
ACH-000520,-0.3077183423586393
ACH-000521,-0.05844381564444764
ACH-000522,-0.1831509691538801
ACH-000524,-0.24798229840936376
ACH-000527,-0.2629527372373813
ACH-000528,-0.2316199762032869
ACH-000537,-0.23620732348097986
ACH-000541,-0.3441989172592133
ACH-000542,-0.20797035080185414
ACH-000544,-0.4272438648166855
ACH-000545,-0.3282192637112184
ACH-000547,-0.3585991441465001
ACH-000548,-0.3293935428932471
ACH-000549,-0.2890176475506219
ACH-000550,-0.2315930742155145
ACH-000552,-0.14441490440975427
ACH-000556,-0.1767490390767435
ACH-000557,-0.13615594641713394
ACH-000569,-0.38625936964440816
ACH-000570,-0.12365354576076255
ACH-000571,-0.27280232337872884
ACH-000573,-0.2516150929923263
ACH-000576,-0.2701708262759984
ACH-000579,-0.20280752439136102
ACH-000580,-0.26425128910432866
ACH-000584,-0.2426395332313233
ACH-000585,-0.2917403123617157
ACH-000588,-0.3591673482361345
ACH-000589,-0.13128707854096647
ACH-000591,-0.06156002785737204
ACH-000593,-0.33354660876727776
ACH-000600,-0.3318121116451524
ACH-000601,-0.03291624447231206
ACH-000605,-0.2445239978340919
ACH-000606,-0.5013358046184706
ACH-000608,-0.18786103303063792
ACH-000614,-0.11968157668579885
ACH-000616,-0.2294360007559419
ACH-000618,-0.2181933471691979
ACH-000619,-0.4700733222643854
ACH-000620,-0.0392536967390947
ACH-000621,-0.14547696525303733
ACH-000622,-0.21370369470604147
ACH-000623,-0.09346359517151387
ACH-000624,-0.25501814409911283
ACH-000627,-0.3643220648876472
ACH-000630,-0.38227096643822206
ACH-000631,-0.1639648779328554
ACH-000632,-0.20192376787607005
ACH-000633,-0.2325983802196099
ACH-000637,-0.2656001310283668
ACH-000638,-0.18345901931152794
ACH-000646,-0.1416912752640638
ACH-000647,-0.18585365240135227
ACH-000648,-0.16628275307711365
ACH-000649,-0.29481273211459397
ACH-000651,-0.2154084427757257
ACH-000652,-0.17081091092333436
ACH-000653,-0.14617637130127673
ACH-000657,-0.2584517076716391
ACH-000658,-0.2436972065653935
ACH-000661,-0.2501455343929144
ACH-000662,-0.02321541254185812
ACH-000663,-0.17468946208708042
ACH-000665,-0.376294519614482
ACH-000671,-0.2950535059276144
ACH-000672,0.08471896807652902
ACH-000673,-0.2279344102187373
ACH-000676,-0.0965752306690602
ACH-000677,-0.2281269117880804
ACH-000681,-0.18147285152954132
ACH-000683,-0.2932728293624792
ACH-000684,-0.19106017935660174
ACH-000688,-0.20807450567857608
ACH-000693,-0.21281623272080724
ACH-000694,-0.09203851093444662
ACH-000695,0.08430562754983559
ACH-000696,-0.2382241050197937
ACH-000697,-0.10893773360908557
ACH-000699,-0.21489589235848705
ACH-000701,-0.17031969104843814
ACH-000706,-0.23468675729232466
ACH-000711,-0.3854750651758478
ACH-000713,-0.2951505625287681
ACH-000714,-0.31659448497552384
ACH-000718,-0.4011327418197793
ACH-000720,-0.25355259288776666
ACH-000721,-0.1972104660323411
ACH-000724,-0.17067325863970625
ACH-000725,-0.09772652930633373
ACH-000732,-0.036841615326300856
ACH-000734,-0.1584680848979061
ACH-000735,-0.15429268447921465
ACH-000736,-0.23451196736552954
ACH-000738,-0.1547679573645333
ACH-000746,-0.07446166074078715
ACH-000747,-0.15945926955744694
ACH-000748,-0.290292896075926
ACH-000753,-0.2425951260515639
ACH-000756,-0.2816425442611601
ACH-000757,-0.1964927193694493
ACH-000758,-0.2190115965977536
ACH-000760,-0.10911176584947277
ACH-000762,-0.27197773762561805
ACH-000763,-0.3263297320712069
ACH-000764,-0.7178952237015185
ACH-000765,-0.209027388279147
ACH-000766,-0.21425187697797413
ACH-000767,-0.2156306100050982
ACH-000768,-0.14471604128282706
ACH-000769,-0.2122753809331186
ACH-000770,-0.2552433957059627
ACH-000771,-0.2720156045147981
ACH-000773,-0.20076153584420806
ACH-000776,-0.18500657107759388
ACH-000777,-0.10565959022836027
ACH-000778,-0.2661971099543661
ACH-000781,-0.244697742059278
ACH-000782,0.06427632416221991
ACH-000783,-0.3169805268393475
ACH-000784,-0.21564386694637488
ACH-000785,-0.2028975183538214
ACH-000787,-0.2539531686431101
ACH-000788,-0.2295753812243981
ACH-000791,-0.26800892029113244
ACH-000792,-0.21079850396726624
ACH-000794,-0.2449437390855569
ACH-000796,-0.20587222120686635
ACH-000798,-0.16332754956697915
ACH-000799,0.008225686147825716
ACH-000800,-0.06235818183423135
ACH-000802,-0.24496970615313035
ACH-000804,-0.1634639051467318
ACH-000805,-0.17013897309494266
ACH-000809,-0.2051958538493544
ACH-000810,-0.08484857583876987
ACH-000811,-0.31199490207774466
ACH-000817,-0.15278286564666954
ACH-000819,-0.11610214289668078
ACH-000820,0.1840841416708227
ACH-000821,-0.06727183072814613
ACH-000822,-0.20503187311216847
ACH-000823,-0.3310349710424452
ACH-000824,-0.2457914381372187
ACH-000827,-0.2069699308885886
ACH-000829,0.056626642299376626
ACH-000831,-0.3383354532646468
ACH-000832,-0.2301170316108048
ACH-000833,-0.22290892911931665
ACH-000834,-0.26614729725443503
ACH-000835,-0.210810231155168
ACH-000836,-0.3820410445917527
ACH-000837,-0.21128991309913772
ACH-000838,-0.3058472583840676
ACH-000839,-0.2065259128858216
ACH-000840,-0.14433915607961428
ACH-000841,-0.2848686994767433
ACH-000843,0.024820073832033638
ACH-000846,-0.08551858705447675
ACH-000847,-0.22954333103907776
ACH-000848,-0.07582454844552411
ACH-000849,-0.026041186326223268
ACH-000851,-0.31178309622054945
ACH-000855,-0.16637565032923393
ACH-000856,-0.3365077362605502
ACH-000858,-0.296440163082596
ACH-000859,-0.19502598744133498
ACH-000861,-0.11959476889095365
ACH-000862,-0.12159568310669312
ACH-000865,-0.2549221686595945
ACH-000866,-0.0912110596934175
ACH-000867,-0.16940965173255296
ACH-000869,-0.2904437214575773
ACH-000872,-0.15805016161213598
ACH-000873,-0.611042944275359
ACH-000876,-0.3774567580464792
ACH-000878,-0.30881064957250115
ACH-000880,-0.09832596386387052
ACH-000881,-0.17704009902938847
ACH-000882,-0.17449686023347818
ACH-000884,-0.21289182427940848
ACH-000885,-0.26909846668494913
ACH-000887,-0.2144840915667989
ACH-000889,-0.4514778970501709
ACH-000896,-0.14778664687882842
ACH-000898,-0.19823186986262192
ACH-000900,-0.12256104817248042
ACH-000901,-0.21207480809981327
ACH-000905,-0.3072002970740644
ACH-000906,-0.2592131910312355
ACH-000907,-0.2458582466469377
ACH-000910,-0.20626272040574506
ACH-000911,-0.16675316620680794
ACH-000912,-0.2247478199158652
ACH-000913,-0.4562797983224877
ACH-000915,-0.2894693300581697
ACH-000916,-0.15764963236400828
ACH-000917,-0.2215201523392876
ACH-000920,-0.4815445094161517
ACH-000921,-0.2742514943345625
ACH-000924,-0.15775701780675275
ACH-000926,-0.4366590697303433
ACH-000928,0.09524052947116286
ACH-000929,-0.3747174681037629
ACH-000932,-0.1252813834549864
ACH-000935,-0.4782389050770183
ACH-000936,-0.2904705133565001
ACH-000937,-0.2455688355912975
ACH-000938,-0.07127698591618585
ACH-000939,-0.21917843529450334
ACH-000941,-0.1803872435637528
ACH-000943,-0.26107249560101164
ACH-000946,-4.217879108395901e-05
ACH-000947,-0.26028334288618066
ACH-000948,0.029931209651678264
ACH-000950,-0.23167337251889755
ACH-000953,-0.2480091165576903
ACH-000954,-0.2582699900109489
ACH-000957,-0.2134550515748451
ACH-000958,-0.04917823499715968
ACH-000960,-0.0927958126011618
ACH-000963,-0.28731037646930874
ACH-000968,-0.29330126895394426
ACH-000969,-0.06408751889100944
ACH-000972,-0.17981741050092165
ACH-000973,-0.21114077624187974
ACH-000974,-0.1874852461265564
ACH-000978,-0.19007376530098152
ACH-000984,-0.13539770067047974
ACH-000986,-0.1730600772810726
ACH-000988,-0.13375979888121708
ACH-000993,-0.2710914960600633
ACH-000994,-0.012366125881948131
ACH-000996,-0.29321751760078035
ACH-001001,-0.22903293568232685
ACH-001020,0.032858253156606426
ACH-001028,-0.13838131413261193
ACH-001031,-0.0662771587293102
ACH-001038,-0.2648370146644711
ACH-001048,-0.3537544137165187
ACH-001050,-0.3837473524103346
ACH-001053,-0.16717931319959786
ACH-001054,-0.20284084270980965
ACH-001061,-0.15760389177143744
ACH-001067,-0.14521286163085514
ACH-001075,-0.07967154282157758
ACH-001096,-0.3088471072837025
ACH-001111,-0.11481462874810915
ACH-001119,-0.20938203053600096
ACH-001128,-0.13924530816312322
ACH-001134,-0.1998860475707244
ACH-001151,-0.1955936650858464
ACH-001163,-0.1566766051890744
ACH-001164,-0.18253181222759546
ACH-001183,-0.2607784111931408
ACH-001192,-0.07356952708170722
ACH-001193,-0.255607902289012
ACH-001196,-0.0617828437830021
ACH-001197,-0.06643665225787418
ACH-001205,-0.2056732271348272
ACH-001211,-0.11793246380637895
ACH-001212,-0.17882780453439626
ACH-001228,-0.1429506652701402
ACH-001232,-0.3710649320922719
ACH-001239,-0.15842057193095954
ACH-001270,0.0099807885602495
ACH-001274,-0.3324183435687882
ACH-001275,-0.1413203441132917
ACH-001277,-0.1699687789092351
ACH-001278,-0.10761675470723556
ACH-001280,-0.15338851415658128
ACH-001283,-0.2211926029158731
ACH-001289,-0.25977905800310663
ACH-001300,-0.20659924247901126
ACH-001301,-0.3011820683589167
ACH-001302,-0.2470038696218033
ACH-001306,-0.1966283389188
ACH-001318,-0.11376800951793845
ACH-001322,-0.3293123240052702
ACH-001328,-0.2720546707697301
ACH-001332,-0.2082450021673765
ACH-001336,-0.3190438691630901
ACH-001346,-0.25101581172945997
ACH-001353,-0.2959608943969433
ACH-001354,-0.14380420225710974
ACH-001367,0.09155111815932372
ACH-001368,-0.2437363705297463
ACH-001374,-0.2053877471362636
ACH-001377,-0.1835054377657074
ACH-001380,-0.19043550278405505
ACH-001391,-0.13636861052640972
ACH-001408,-0.09937344013240278
ACH-001430,-0.4099763999444558
ACH-001431,-0.16334851584935564
ACH-001450,-0.0111483375861938
ACH-001496,-0.3032262241463463
ACH-001500,-0.09975042407104256
ACH-001523,-0.22358486861761348
ACH-001532,-0.21917503906898006
ACH-001550,-0.20458255568802228
ACH-001552,-0.22192501357067226
ACH-001554,-0.22903590439856905
ACH-001654,-0.3001539543509176
ACH-001735,-0.146569959683075
ACH-001736,-0.147048752832356
ACH-001737,-0.6319841186494813
ACH-001740,-0.27686986274104786
ACH-001745,-0.012133339461931177
ACH-001765,-0.32644705752020403
