,OSGIN2 (734)
ACH-000004,-0.13382741255875086
ACH-000005,-0.3388959536869574
ACH-000007,0.10007935028584697
ACH-000009,-0.00034544781672616275
ACH-000011,0.08280546149320947
ACH-000012,-0.07999803924789048
ACH-000013,0.01290233067732853
ACH-000014,0.0013510683573499573
ACH-000015,0.013796191853620784
ACH-000017,-0.09436876584219288
ACH-000018,-0.17099670109780668
ACH-000019,-0.058697944471072974
ACH-000021,-0.07717032495370073
ACH-000022,-0.08881211225431718
ACH-000025,-0.07789012533668685
ACH-000028,-0.11313865370403647
ACH-000030,-0.020628656710603845
ACH-000035,-0.13056831403061014
ACH-000036,-0.013777459554310277
ACH-000037,-0.2360051390136545
ACH-000039,0.10501205264454612
ACH-000040,-0.11869779729146195
ACH-000041,-0.020284233182688464
ACH-000042,-0.019966703542751818
ACH-000045,-0.043216909919963874
ACH-000047,-0.06848958749575712
ACH-000052,0.16004409046584067
ACH-000053,-0.019913262855574442
ACH-000054,-0.0863179453565535
ACH-000055,0.15883472421870048
ACH-000060,0.0023836733352609767
ACH-000067,-0.15384340993327922
ACH-000070,-0.1139740221426527
ACH-000075,-0.10564512645009112
ACH-000078,0.02368726579876215
ACH-000082,0.05436452573074737
ACH-000085,-0.15294651168603526
ACH-000086,-0.058361982408755314
ACH-000087,-0.07029976359787117
ACH-000092,-0.12311445968644125
ACH-000095,0.10077980179686256
ACH-000097,-0.1122283016500196
ACH-000098,-0.03325561043027735
ACH-000099,0.10026777313778656
ACH-000108,-0.01654867295994358
ACH-000113,-0.02418506672637775
ACH-000116,0.11667934260952675
ACH-000118,-0.015428989152717447
ACH-000120,-0.09379759284893527
ACH-000123,0.08332501257230056
ACH-000127,-0.011775253012024605
ACH-000128,-0.06653746540847562
ACH-000132,-0.04166734469699285
ACH-000133,-0.0738540766023646
ACH-000137,-0.1372297173614823
ACH-000138,0.03639528407071621
ACH-000142,0.08954205992123054
ACH-000143,-0.14863909790263966
ACH-000146,-0.008108463600287604
ACH-000148,-0.051560172024530206
ACH-000150,-0.08085566054281132
ACH-000152,-0.1144378516380247
ACH-000153,-0.1826807039996191
ACH-000159,0.059918153721948614
ACH-000160,0.08220600184952707
ACH-000163,0.0024943716108788067
ACH-000167,-0.8501941427478047
ACH-000168,0.04590481329276958
ACH-000169,-0.0584234804542652
ACH-000178,-0.10753539346162774
ACH-000183,0.053948836874878066
ACH-000188,-0.002313048266534089
ACH-000189,-0.15457355427057626
ACH-000190,0.012071779143726692
ACH-000198,-0.06163250647296983
ACH-000203,0.3950180047475321
ACH-000204,-0.10591885141726756
ACH-000206,-0.07263864524382789
ACH-000207,0.1668221979430872
ACH-000208,-0.042460779768010014
ACH-000210,0.12570219416516482
ACH-000211,-0.012394433991963508
ACH-000215,0.005634504617397308
ACH-000221,-0.04253791898294336
ACH-000222,-0.0214461932441034
ACH-000223,0.001427878585046706
ACH-000226,-0.011722495483067544
ACH-000227,0.10315515526661008
ACH-000228,-0.0584979499209734
ACH-000231,-0.042249761850086005
ACH-000232,0.08159620408994922
ACH-000233,0.07788577821596117
ACH-000234,-0.035059057045621546
ACH-000235,-0.08695579340506468
ACH-000237,-0.09201590296437567
ACH-000238,-0.10276535725130226
ACH-000242,0.053853970749143054
ACH-000243,0.0024786455440639595
ACH-000244,-0.015876044870221883
ACH-000246,-0.02720374437983517
ACH-000248,-0.2048675433105092
ACH-000250,-0.09427093045599123
ACH-000251,-0.09971171596458214
ACH-000252,0.2848780957340926
ACH-000253,0.05931638911052105
ACH-000255,0.037295160760313764
ACH-000256,-0.11209634483892708
ACH-000257,0.004309470654540185
ACH-000258,-0.15383795500055014
ACH-000259,-0.034139156100406215
ACH-000260,-0.025343516662991
ACH-000261,0.019596809884833425
ACH-000262,-0.2856289356704472
ACH-000263,0.026947232396257167
ACH-000264,-0.104222165320099
ACH-000265,-0.02800065567877776
ACH-000266,-0.009926650268792407
ACH-000272,-0.05107056467686687
ACH-000274,-0.062106617946533375
ACH-000277,0.017045288166141898
ACH-000278,-0.003374537841113872
ACH-000279,0.0657113035376444
ACH-000280,-0.15448583538579885
ACH-000281,-0.04430402229639038
ACH-000288,0.02650824456197534
ACH-000291,-0.15897087328865714
ACH-000293,-0.17579526937471338
ACH-000294,-0.024333454884310064
ACH-000295,0.07636702526549206
ACH-000296,0.054321717777666784
ACH-000302,-0.14812926060559495
ACH-000304,-0.1098337898641317
ACH-000307,-0.0578809288045609
ACH-000308,-0.004593362378253475
ACH-000310,-0.062373071410827576
ACH-000311,-0.07157523604543925
ACH-000312,0.047210509414734814
ACH-000315,-0.07256858482043242
ACH-000316,0.05080706548821536
ACH-000317,0.050440403398226
ACH-000318,-0.0031327984400048147
ACH-000319,-0.1190301615846431
ACH-000320,0.12728304908463733
ACH-000322,-0.016099643729023498
ACH-000323,0.11991691704383488
ACH-000324,-0.07496424039547968
ACH-000329,-0.06320549408222012
ACH-000330,-0.06189388957099135
ACH-000331,-0.02435474184782305
ACH-000332,0.03607209603432136
ACH-000334,-0.37072938946687134
ACH-000335,0.06845094384586524
ACH-000336,-0.11068682388447514
ACH-000337,-0.19124828569168745
ACH-000338,0.14837827969392325
ACH-000339,0.02673743482303078
ACH-000341,0.1327716615632658
ACH-000348,-0.10950960121812374
ACH-000350,-0.005178571183020923
ACH-000352,-0.014769078658243838
ACH-000356,-0.2074159001370225
ACH-000361,-0.15461135635509088
ACH-000362,-0.0837225762887609
ACH-000363,-0.0008386341073006242
ACH-000364,-0.24665133805665
ACH-000365,-0.07888043307318232
ACH-000366,0.04839564477138445
ACH-000368,-0.02915020037735148
ACH-000374,0.014281568696842438
ACH-000375,-0.011016683246528413
ACH-000376,-0.09634102894314207
ACH-000381,-0.15027872514657953
ACH-000383,-0.07267844456426857
ACH-000387,-0.0073887455268371455
ACH-000389,-0.0329481601427504
ACH-000390,-0.02498211412519305
ACH-000393,-0.2265640570598887
ACH-000395,-0.17386545638821507
ACH-000396,-0.10058753949950716
ACH-000397,0.06512753302289892
ACH-000401,-0.21946367237613584
ACH-000402,-0.2003289245150576
ACH-000403,-0.07892720781578093
ACH-000404,-0.5867672838881066
ACH-000406,0.029739812903323695
ACH-000407,0.045450365039235864
ACH-000408,-0.06241661723748278
ACH-000410,0.060754682840510665
ACH-000411,0.119605789254564
ACH-000414,-0.011742778926463924
ACH-000415,-0.00024275589382583305
ACH-000416,-0.06341749453620038
ACH-000420,-0.04806765903778358
ACH-000421,-0.027063015991348333
ACH-000424,-0.12106354779008033
ACH-000425,-0.010492383023438466
ACH-000426,-0.14180580481279376
ACH-000427,-0.14506647205907314
ACH-000433,-0.17475026952564834
ACH-000435,0.15402381595731393
ACH-000436,-0.014435471621786768
