,STPG2 (285555)
ACH-000004,-0.0007940788884013447
ACH-000005,0.08457116404440901
ACH-000007,-0.21449264659839068
ACH-000009,-0.08610602190249271
ACH-000011,-0.11180038373025383
ACH-000012,-0.05587447549125486
ACH-000013,-0.07484279115833709
ACH-000014,-0.029409136862926438
ACH-000015,-0.1010312133599264
ACH-000017,-0.03867225404763325
ACH-000018,-0.06147385715016322
ACH-000019,-0.09915929972573133
ACH-000021,-0.06316271722864683
ACH-000022,-0.04652802573027381
ACH-000025,0.01111696555579342
ACH-000028,-0.034783038479340785
ACH-000030,-0.02330104873389863
ACH-000035,-0.03163197913717091
ACH-000036,-0.1092634410460384
ACH-000037,0.01452122272516391
ACH-000039,-0.04113428150609779
ACH-000040,-0.1354873745221159
ACH-000041,-0.047046127578392966
ACH-000042,-0.1763522115748292
ACH-000045,-0.15551846775136144
ACH-000047,-0.04430901084832442
ACH-000052,-0.3709713083101816
ACH-000053,-0.1817292907589632
ACH-000054,0.014727169202462418
ACH-000055,-0.09066029333687538
ACH-000060,-0.09070161528969813
ACH-000067,-0.03722225836876798
ACH-000070,-0.1852681674778732
ACH-000075,-0.06508665907475862
ACH-000078,-0.04468029048973584
ACH-000082,-0.056648188572561674
ACH-000085,-0.09307553897321537
ACH-000086,-0.11752594791056598
ACH-000087,-0.023959052308351343
ACH-000092,-0.15441133687764452
ACH-000095,0.060670664385584175
ACH-000097,-0.14796899570316846
ACH-000098,-0.12881702564193015
ACH-000099,-0.2337558338473142
ACH-000108,-0.07824951372779028
ACH-000113,-0.09545342036935926
ACH-000116,-0.18235255061187267
ACH-000118,-0.031569678775969306
ACH-000120,-0.1345907039457615
ACH-000123,-0.1121735964561168
ACH-000127,-0.09792240820341334
ACH-000128,-0.13560291445507527
ACH-000132,-0.04832602283132262
ACH-000133,-0.2050172258389981
ACH-000137,-0.1509227070151493
ACH-000138,-0.14076356958191766
ACH-000142,-0.062024645097455075
ACH-000143,0.033341261405908026
ACH-000146,-0.18313807912816968
ACH-000148,-0.11512292575304632
ACH-000150,-0.07452821709484123
ACH-000152,-0.13376809624845626
ACH-000153,-0.21329108059774696
ACH-000159,-0.026995098484451616
ACH-000160,-0.2936227838571869
ACH-000163,-0.1659266961608472
ACH-000167,-0.5184443118686989
ACH-000168,-0.07358965072577822
ACH-000169,-0.20177492593469207
ACH-000178,-0.11638026745339493
ACH-000183,-0.09550766901585403
ACH-000188,-0.05622664679439588
ACH-000189,0.00892068050666103
ACH-000190,-0.19902497334294209
ACH-000198,-0.11870617820900248
ACH-000203,-0.02097152427136316
ACH-000204,-0.07804544471574636
ACH-000206,-0.08120257535168131
ACH-000207,-0.08676915331700022
ACH-000208,-0.7760418822657315
ACH-000210,-0.14504830829901635
ACH-000211,-0.07760201585968042
ACH-000215,-0.09325162013230108
ACH-000221,-0.2013251367157683
ACH-000222,-0.02726430618980939
ACH-000223,-0.08012530135815604
ACH-000226,-0.020388714427320917
ACH-000227,-0.08564987595772777
ACH-000228,-0.034996213743685466
ACH-000231,-0.13396062545442824
ACH-000232,-0.07529535911403272
ACH-000233,-0.006979099862648471
ACH-000234,0.06340547238904252
ACH-000235,-0.2122587062649846
ACH-000237,-0.21759916198699664
ACH-000238,-0.060321676952251824
ACH-000242,-0.2402547163426139
ACH-000243,-0.11106011143893928
ACH-000244,-0.06956769074416616
ACH-000246,-0.07423904078176481
ACH-000248,-0.029779412199718486
ACH-000250,-0.036127749742952686
ACH-000251,-0.08724287174622948
