,CMA1 (1215)
ACH-000265,-0.05619309326424625
ACH-000266,-0.03812797217639705
ACH-000272,-0.017136805217658955
ACH-000274,-0.03254603758360088
ACH-000277,-0.0341819017265681
ACH-000278,-0.16240270510622987
ACH-000279,-0.09181132878240314
ACH-000280,-0.07777395996072207
ACH-000281,0.07554131039809579
ACH-000288,-0.10195888668794033
ACH-000291,0.008520069190402128
ACH-000293,-0.09774402501584846
ACH-000294,-0.14004226409681478
ACH-000295,0.0932409019973337
ACH-000296,-0.024824398471194237
ACH-000302,0.011135153290004527
ACH-000304,0.07223748238611473
ACH-000307,-0.06263031576585983
ACH-000308,-0.030341339741424587
ACH-000310,-0.10207739525829698
ACH-000311,-0.2424915157245385
ACH-000312,-0.011454857007180436
ACH-000315,-0.07141486891657603
ACH-000316,0.0171528466309038
ACH-000317,-0.12017434272890433
ACH-000318,-0.12422508575757912
ACH-000319,0.053595840138465536
ACH-000320,-0.08627166584666501
ACH-000322,-0.08277049782344262
ACH-000323,-0.2122185803479323
ACH-000324,0.026125052013414727
ACH-000329,-0.014189422400437256
ACH-000330,-0.050894061344548006
ACH-000331,0.002778079120358024
ACH-000332,-0.08688923924462905
ACH-000334,0.009319096883089623
ACH-000335,-0.09672327591782752
ACH-000336,-0.09305402160670316
ACH-000337,-0.12710460232743484
ACH-000338,-0.28537165893221245
ACH-000339,-0.01616614718137848
ACH-000341,-0.0923853953577523
ACH-000348,-0.0533343312486355
ACH-000350,-0.0788113746630479
ACH-000352,-0.04032817956103865
ACH-000356,-0.04488942401812198
ACH-000361,-0.10294462511127912
ACH-000362,-0.08753802737555771
ACH-000363,0.006653813697169388
ACH-000364,-0.029761622336891707
ACH-000365,-0.04678091955464666
ACH-000366,-0.13536501464152825
ACH-000368,-0.157007070950555
ACH-000374,-0.04165876817664891
ACH-000375,0.014168282233914397
ACH-000376,-0.052788842461890965
ACH-000381,-0.012701368647366942
ACH-000383,-0.0812453259604334
ACH-000387,0.11708764942009793
ACH-000389,-0.14550471262545553
ACH-000390,-0.04687006481726195
ACH-000393,-0.04709325748773195
ACH-000395,0.17634882166253715
ACH-000396,0.1311611112081667
ACH-000397,-0.12357830974426735
ACH-000401,-0.1370424439827217
ACH-000402,-0.0736140409467744
ACH-000403,-0.07007245206079378
ACH-000404,0.001755179689220608
ACH-000406,-0.0437345526876837
ACH-000407,0.033192994709046506
ACH-000408,0.17832716036214444
ACH-000410,0.005513681396949033
ACH-000411,-0.08704412463007233
ACH-000414,-0.029846459990711224
ACH-000415,-0.0382664689752003
ACH-000416,-0.0069966925065068075
ACH-000420,-0.04865287036662102
ACH-000421,-0.06296530153039813
ACH-000424,-0.0478328275967588
ACH-000425,0.003411190523535393
ACH-000426,-0.26886221145738337
ACH-000427,-0.005906177217489386
ACH-000433,-0.16741599728740708
ACH-000435,-0.150289544669668
ACH-000436,0.1506235064840768
ACH-000444,0.016019280701067527
ACH-000445,0.006154840223439306
ACH-000448,-0.10119988438877578
ACH-000450,0.09149489192961566
ACH-000452,-0.03123623541030361
ACH-000454,-0.07292562710474378
ACH-000458,0.06777261328311042
ACH-000459,-0.12445720972902152
ACH-000460,0.009353946048362842
ACH-000461,-0.1330025961534689
ACH-000463,0.026380113675217545
ACH-000464,-0.028494776700831344
ACH-000466,-0.02630179517833636
ACH-000467,-0.03178466231081836
ACH-000468,0.1354094028991475
ACH-000469,-0.18585871960810135
ACH-000470,0.15158579082188892
ACH-000471,-0.06549628111214187
ACH-000472,-0.02913717396467827
ACH-000473,-0.006427322289823646
ACH-000475,-0.08728383973467614
ACH-000476,0.015639260555749455
ACH-000477,-0.1061466199666146
ACH-000479,-0.09054450810298276
ACH-000480,-0.10252146338906136
ACH-000481,-0.2214290264319691
ACH-000483,-0.10546033049620987
ACH-000484,-0.22197411891520927
ACH-000485,-0.06355940049937814
ACH-000486,-0.18391961755689
ACH-000487,0.03613413451896436
ACH-000488,-0.06769716306212907
ACH-000490,-0.015626679383698983
ACH-000491,-0.15345187768759525
ACH-000495,-0.10131025014286137
ACH-000496,0.03029618695943017
ACH-000499,0.0325104825652185
ACH-000500,0.06194312891079665
ACH-000502,-0.1308614746697654
ACH-000503,-0.09231565624239037
ACH-000505,0.012127200045657387
ACH-000507,0.0199647516625423
ACH-000510,-0.03969692596201569
ACH-000511,0.16539969171070548
ACH-000512,0.029842251671460027
ACH-000516,-0.09987162978810506
ACH-000517,-0.009270536046910948
ACH-000518,-0.048104714361528286
ACH-000520,-0.0697449046319128
ACH-000521,-0.00735562706602425
ACH-000522,-0.08535975929243232
ACH-000524,-0.11863476241130612
ACH-000527,-0.02073423244396469
ACH-000528,-0.05219879924482209
ACH-000537,-0.0021769597058565173
ACH-000541,0.12525020414974994
ACH-000542,-0.048086007895219496
ACH-000544,-0.020801376552067586
ACH-000545,-0.02879222218538385
ACH-000547,-0.002015219698910085
ACH-000548,0.02539567516014121
ACH-000549,0.10613744084839064
ACH-000550,-0.03528318088066506
ACH-000552,-0.035644229047318794
ACH-000556,-0.09718632836466584
ACH-000557,-0.06402617837257417
ACH-000569,-0.14522386585533034
ACH-000570,-0.08792533373655087
ACH-000571,-0.03356454184386834
ACH-000573,0.03790767675675635
ACH-000576,0.01728097555564154
ACH-000579,0.06559311315437995
ACH-000580,0.05880972171016875
ACH-000584,-0.1000504304169475
ACH-000585,-0.065057171532156
ACH-000588,0.013484689743087004
ACH-000589,-0.061956114000619324
ACH-000591,0.05199374466886363
ACH-000593,-0.01642770497926721
ACH-000600,-0.10191725269118716
ACH-000601,-0.06453791314453537
ACH-000605,0.039867513100800514
ACH-000606,-0.1855533784359077
ACH-000608,-0.0338003298656337
ACH-000614,0.07312271523467538
ACH-000616,0.008310392908572549
ACH-000618,-0.09243626484935234
ACH-000619,-0.004654312734124875
ACH-000620,-0.07463389867673748
ACH-000621,-0.029851944212068382
ACH-000622,0.030117247378512763
ACH-000623,-0.22624712974981906
ACH-000624,-0.08384969276392802
ACH-000627,-0.045393529182712375
ACH-000630,-0.05567566335555598
ACH-000631,0.02538823486015437
ACH-000632,-0.07488677489368617
ACH-000633,-0.00017421589018747346
ACH-000637,-0.016961661702770612
ACH-000638,0.03701470893499188
ACH-000646,-0.04794853309478068
ACH-000647,0.013400894755027624
ACH-000648,0.04730262153185096
ACH-000649,-0.0886760559987493
ACH-000651,0.003749271490334449
ACH-000652,0.04981043132072168
ACH-000653,-0.03336032159150039
ACH-000657,-0.09809678232451337
ACH-000658,0.1572343277087404
ACH-000661,0.12981139237512987
ACH-000662,0.12988068199653108
ACH-000663,0.03443879465256106
ACH-000665,0.04432314023998665
ACH-000671,-0.02534472927416058
ACH-000672,-0.3106251913807303
ACH-000673,0.056033101293557576
ACH-000676,-0.04877724097654889
ACH-000677,-0.2284357942336141
ACH-000681,-0.01562532425339994
ACH-000683,0.043650040075885764
ACH-000684,-0.1024395670555044
ACH-000688,-0.029587450634555243
ACH-000693,-0.042441848789819256
ACH-000694,-0.1310554537034819
ACH-000695,-0.0298888300697221
ACH-000696,-0.0939862208932276
ACH-000697,-0.22405529122729687
ACH-000699,-0.06464541827560714
ACH-000701,-0.17844526010427367
ACH-000706,0.08703730493784814
ACH-000711,-0.16651818096212145
ACH-000713,-0.19293750752110084
ACH-000714,-0.07211660146554466
ACH-000718,0.011881712597602036
ACH-000720,-0.013482133816012615
ACH-000721,-0.03159618379984136
ACH-000724,0.020572272967936026
ACH-000725,-0.11812347012875615
ACH-000732,-0.19523655430762332
ACH-000734,-0.04330324693877933
ACH-000735,0.0070858562377633105
ACH-000736,-0.20724748579458535
ACH-000738,-0.05833891271852532
ACH-000746,0.10286978342852447
ACH-000747,-0.09799305478540417
ACH-000748,-0.08199878335831731
ACH-000753,-0.012539624793687469
ACH-000756,-0.00896530716427393
ACH-000757,-0.002012343283905394
ACH-000758,-0.06707800294817617
ACH-000760,-0.10285134340916133
ACH-000762,-0.12295607185857445
ACH-000763,-0.0937774640055682
ACH-000764,0.0988519749998823
ACH-000765,-0.07357687879490303
ACH-000766,-0.21840729647325785
ACH-000767,0.023529396240058027
ACH-000768,0.04750856777918106
ACH-000769,-0.1294870998352753
ACH-000770,-0.08588998361068298
ACH-000771,-0.02213038792228476
ACH-000773,-0.1695255628734528
ACH-000776,-0.06229316437729526
ACH-000777,0.09560350681011756
ACH-000778,-0.09458234843697257
ACH-000781,-0.028142174529957858
ACH-000782,-0.017291712173066128
ACH-000783,-0.09124772775465216
ACH-000784,-0.055999409615255236
ACH-000785,0.10770447046244884
ACH-000787,-0.0033283703802188887
ACH-000788,-0.016379098383129474
ACH-000791,-0.09313126719490764
ACH-000792,-0.03587181204889682
ACH-000794,-0.18626131994604608
ACH-000796,-0.12211840148261102
ACH-000798,0.036766128900452805
ACH-000799,-0.05247554576890711
ACH-000800,-0.13358234790135978
ACH-000802,-0.0954410831408298
ACH-000804,0.03951453530405797
ACH-000805,0.008093324872819859
ACH-000809,0.10047944576290883
ACH-000810,-0.01569133194312984
ACH-000811,0.021379475476967585
ACH-000817,-0.07400351617034638
ACH-000819,0.02906435096930632
ACH-000820,0.005876028229747793
ACH-000821,-0.21199626694535
ACH-000822,-0.013985373292172509
ACH-000823,-0.12028168371306465
ACH-000824,-0.1211934235161132
ACH-000827,0.0029337762527956225
ACH-000829,-0.1113490619887128
ACH-000831,-0.09648988926749404
ACH-000832,-0.16335200589590554
ACH-000833,0.10546782883621472
ACH-000834,0.08801590665943325
ACH-000835,0.08635137201618037
ACH-000836,-0.12013451982369976
ACH-000837,-0.040832591825890434
ACH-000838,-0.1069703551531066
ACH-000839,-0.02246734472950403
ACH-000840,-0.09536706821814267
ACH-000841,-0.18097225260577066
ACH-000843,-0.006320344739981339
ACH-000846,-0.25550427415446153
ACH-000847,0.08547972877898148
ACH-000848,-0.05720940260606626
ACH-000849,-0.054275346989601625
ACH-000851,0.02397817180402212
ACH-000855,0.06496966892367677
ACH-000856,-0.16194031839684755
ACH-000858,-0.06847842878678449
ACH-000859,-0.09547376743386488
ACH-000861,-0.10264107758355824
ACH-000862,0.1504460974584222
ACH-000865,-0.0672878798262571
ACH-000866,-0.022884040759947828
ACH-000867,-0.0055809587019316495
ACH-000869,-0.09599744684046757
ACH-000872,0.04856058274977285
ACH-000873,0.2042854588193909
ACH-000876,-0.14812437998055308
ACH-000878,-0.16820760235701662
ACH-000880,-0.08881970727660438
ACH-000881,-0.11817107717822806
ACH-000882,0.11711139107868547
ACH-000884,-0.04465071608325757
ACH-000885,-0.06859443269197614
ACH-000887,-0.08911159116462783
ACH-000889,-0.14141479419653252
ACH-000896,-0.08829299942355248
ACH-000898,0.03622806484621393
ACH-000900,-0.11258366134259322
ACH-000901,0.02513418893701276
ACH-000905,-0.013455549448116316
ACH-000906,-0.035947560780839286
ACH-000907,-0.09778155115530572
ACH-000910,0.0555810285767288
ACH-000911,-0.034916072611543184
ACH-000912,-0.22167952705842006
ACH-000913,-0.11601411639504228
ACH-000915,-0.2375670621206163
ACH-000916,-0.20610133389702714
ACH-000917,-0.2316644312106081
ACH-000920,-0.3527125298692476
ACH-000921,-0.09355388761082348
ACH-000924,-0.0224216483456253
ACH-000926,-0.11647394331155407
ACH-000928,-0.17026341012674906
ACH-000929,-0.08021773390705769
ACH-000932,-0.0631199952955052
ACH-000935,0.1682111846776715
ACH-000936,-0.10641014111495264
ACH-000937,-0.057431348152531515
ACH-000938,0.06604453596993963
ACH-000939,-0.12463132951777264
ACH-000941,-0.09183912578766926
ACH-000943,-0.1702601223309742
ACH-000946,-0.023501169009515026
ACH-000947,-0.026197616395791858
ACH-000948,-0.24345583987995734
ACH-000950,0.060395958716015774
ACH-000953,-0.08476349148757341
ACH-000954,0.19021355738940976
ACH-000957,-0.12948037820049446
ACH-000958,0.026130911720172043
ACH-000960,-0.08251562170790212
ACH-000963,-0.14578132459693047
ACH-000968,0.04882502632572448
ACH-000969,-0.04928257908184777
ACH-000972,0.09565539247131302
ACH-000973,-0.08422859038135452
ACH-000974,-0.08242030388633413
ACH-000978,-0.05427301787557518
ACH-000984,0.10348382912310887
ACH-000986,-0.07350638499018157
ACH-000988,-0.15022905000756012
ACH-000993,-0.0948976432206583
ACH-000994,-0.026506790269200668
ACH-000996,-0.16415752979256634
ACH-001001,-0.02796589802636254
ACH-001020,0.031146119466846613
ACH-001028,-0.17322373682013836
ACH-001031,-0.06993863959627004
ACH-001038,-0.09419724968653474
ACH-001048,-0.1105641323726114
ACH-001050,0.0572889603012488
ACH-001053,0.07146466325281751
ACH-001054,-0.02546546815189267
ACH-001061,-0.003893155590564925
ACH-001067,-0.024800635221670145
ACH-001075,-0.08814475717282083
ACH-001096,0.049100670113984654
ACH-001111,-0.0359053400978217
ACH-001119,-0.009836811637030391
ACH-001128,0.06662301791394812
ACH-001134,0.04797440841752185
ACH-001151,-0.010380487548332666
ACH-001163,-0.08326207975666168
ACH-001164,0.2107774713235349
ACH-001183,0.03998355371816053
ACH-001192,-0.1378936138280118
ACH-001193,-0.09217974315753262
ACH-001196,-0.0966034637401155
ACH-001197,-0.06065093791326481
ACH-001205,-0.0741261109011406
ACH-001211,-0.1761504816357005
ACH-001212,-0.17107242710515366
ACH-001228,0.0490433594873298
ACH-001232,-0.09992540843683033
ACH-001239,0.05699084048962295
ACH-001270,-0.4290393864490325
ACH-001274,0.034004372850126155
ACH-001275,-0.060941207886050765
ACH-001277,-0.19060503015604727
ACH-001278,-0.1116901071702237
ACH-001280,-0.024202655521544467
ACH-001283,-0.17564190247031586
ACH-001289,-0.25575879490436626
ACH-001300,0.01173436844456976
ACH-001301,0.004179027454950034
ACH-001302,0.05186711774060996
ACH-001306,0.1011115873925315
ACH-001318,0.10527452478694872
ACH-001322,0.0952461822415563
ACH-001328,-0.06529711180079073
ACH-001332,0.02032105308986825
ACH-001336,0.12464765170022267
ACH-001346,-0.182077687255684
ACH-001353,-0.16758452124209106
ACH-001354,0.06620918853936818
ACH-001367,-0.21945412632438616
ACH-001368,-0.03519502371560476
ACH-001374,-0.0027693088965667235
ACH-001377,0.008726255679252715
ACH-001380,-0.16777248666100594
ACH-001391,-0.10019712134608408
ACH-001408,-0.12138886995003473
ACH-001430,0.2323828982093265
ACH-001431,-0.03887428245824712
ACH-001450,-0.12612194327442186
ACH-001496,-0.18115180106302806
ACH-001500,-0.12014785095997928
ACH-001523,-0.07125280666055436
ACH-001532,-0.05034335044617296
ACH-001550,-0.2389000945958078
ACH-001552,-0.12166936980189948
ACH-001554,-0.08531511270514856
ACH-001654,0.022156722471607646
ACH-001735,-0.05628618595948217
ACH-001736,-0.07563046730216401
ACH-001737,-0.29792744880105604
ACH-001740,0.07181321297619868
ACH-001745,-0.21601810930023488
ACH-001765,-0.04038455371697248
