,PSMD11 (5717)
ACH-000004,-0.8221240756835126
ACH-000005,-0.5753343175040688
ACH-000007,-0.6203672166623367
ACH-000009,-0.8848815901900691
ACH-000011,-0.8529507486628459
ACH-000012,-0.8992946494575812
ACH-000013,-1.0232494590116792
ACH-000014,-0.7837912065697598
ACH-000015,-0.6144788931156268
ACH-000017,-1.1171234365316034
ACH-000018,-0.8428736662099704
ACH-000019,-1.244363479516727
ACH-000021,-0.8611608249243131
ACH-000022,-0.8086170840846499
ACH-000025,-0.7510996929320923
ACH-000028,-1.0234118267111325
ACH-000030,-0.8100965741043595
ACH-000035,-0.7650378427714183
ACH-000036,-0.8468024351908735
ACH-000037,-1.4199909365118113
ACH-000039,-0.8892551819790538
ACH-000040,-0.9117874351720932
ACH-000041,-0.9338830983114728
ACH-000042,-0.791514794308602
ACH-000045,-0.8261135957723492
ACH-000047,-0.787484475888218
ACH-000052,-0.7598252395930633
ACH-000053,-0.9680739102421304
ACH-000054,-1.02292247218494
ACH-000055,-1.0769357793784842
ACH-000060,-0.8760984314652279
ACH-000067,-0.8642799093918879
ACH-000070,-0.8777523862929931
ACH-000075,-0.6413634062918963
ACH-000078,-0.9197104973854574
ACH-000082,-1.0859442753964708
ACH-000085,-0.6105510929587668
ACH-000086,-0.8287877621707657
ACH-000087,-0.96446748233054
ACH-000092,-0.9380348572111044
ACH-000095,-0.6411029493143126
ACH-000097,-0.8740207649231373
ACH-000098,-0.6822810065996793
ACH-000099,-1.0351959849868686
ACH-000108,-0.8742318830410893
ACH-000113,-0.7789889383469457
ACH-000116,-0.7520167658324018
ACH-000118,-0.8148844930222564
ACH-000120,-0.6937559011850499
ACH-000123,-0.8135339090147803
ACH-000127,-0.8659767954591857
ACH-000128,-0.6764768170596048
ACH-000132,-0.9291757028403116
ACH-000133,-1.0039266880575568
ACH-000137,-1.0046611115691613
ACH-000138,-0.9027169241412912
ACH-000142,-0.9569854761761828
ACH-000143,-1.051482673600376
ACH-000146,-0.9206604405361184
ACH-000148,-0.9089396652301952
ACH-000150,-0.8623964845136711
ACH-000152,-0.9105363270481752
ACH-000153,-0.933413738784058
ACH-000159,-0.79598415063245
ACH-000160,-0.7126672851701864
ACH-000163,-0.9310726940714006
ACH-000167,-0.6946884899431055
ACH-000168,-0.8508615726060302
ACH-000169,-0.7891005172678731
