,RHOB (388)
ACH-000168,0.009212902719263751
ACH-000169,0.10164142325783612
ACH-000178,-0.06804922990992422
ACH-000183,-0.0567968652267792
ACH-000188,-0.003356438440211629
ACH-000189,0.10049956997433553
ACH-000190,-0.25951478645018056
ACH-000198,-0.018396190175519692
ACH-000203,-0.12206603016990132
ACH-000204,-0.18104980095683454
ACH-000206,-0.16996183539645127
ACH-000207,-0.2299811419413444
ACH-000208,-0.28330736012068103
ACH-000210,-0.1081336614043951
ACH-000211,-0.1115043643167878
ACH-000215,-0.13514531339442748
ACH-000221,0.005651543586885056
ACH-000222,-0.3055030537602067
ACH-000223,-0.051118642031124775
ACH-000226,-0.19464521030839554
ACH-000227,-0.2965773166481732
ACH-000228,0.0385151998210073
ACH-000231,-0.17886626285836388
ACH-000232,-0.1581926080325032
ACH-000233,-0.028143687089617047
ACH-000234,-0.03248639902615759
ACH-000235,-0.0884818423087554
ACH-000237,-0.11438796694762213
ACH-000238,-0.27916888935542145
ACH-000242,-0.14346215418802016
ACH-000243,-0.200768722861858
ACH-000244,-0.19597486670422726
ACH-000246,-0.12149158142638715
ACH-000248,-0.062079701924246326
ACH-000250,-0.054974249450380604
ACH-000251,-0.0670503928189396
ACH-000252,-0.1543412702573882
ACH-000253,-0.056406061192812565
ACH-000255,-0.006521059667832201
ACH-000256,-0.022567309676139492
ACH-000257,0.19466594902669576
ACH-000258,-0.08755430424753367
ACH-000259,-0.27919593942535903
ACH-000260,-0.052723506126834116
ACH-000261,-0.1076506853422861
ACH-000262,-0.17423420250109525
ACH-000263,-0.14888906601877624
ACH-000264,-0.10553093845448462
ACH-000265,-0.0828336849223313
ACH-000266,-0.15423216638212528
ACH-000272,-0.1457398537391365
ACH-000274,-0.11807632712537368
ACH-000277,-1.2710771890195176
ACH-000278,-0.1389266602877138
ACH-000279,-0.007712897093721151
ACH-000280,-0.032420684060374405
ACH-000281,-0.08298744627777938
ACH-000288,-0.12813698337962315
ACH-000291,-0.10773149382528363
ACH-000293,-0.07198894545739683
ACH-000294,-0.07017737552296499
ACH-000295,-0.14244676425665995
ACH-000296,0.0521969636651189
ACH-000302,-0.08104417099106735
ACH-000304,-0.15762787640099885
ACH-000307,-0.1619277887693431
ACH-000308,-0.11163567044477507
ACH-000310,-0.16879516277187506
ACH-000311,-0.1762449986744021
ACH-000312,-0.41211283846378705
ACH-000315,0.10605512602987023
ACH-000316,-0.11646939835237095
ACH-000317,-0.1313866438416606
ACH-000318,-0.16994441757980014
ACH-000319,-0.07011245146583371
ACH-000320,-0.13517212955124458
ACH-000322,-0.0263802302448395
ACH-000323,-0.06213300353235447
ACH-000324,-0.11637297301032452
ACH-000329,-0.16510438585383094
ACH-000330,-0.0793847237894716
ACH-000331,-0.033984154417779744
ACH-000332,-0.01823112077987112
ACH-000334,-0.1866299832459591
ACH-000335,-0.08870232943374111
ACH-000336,-0.031200728901701974
ACH-000337,-0.3662606579687018
ACH-000338,-0.14113902681205812
ACH-000339,-0.032481876674376284
ACH-000341,-0.07396256739625967
ACH-000348,-0.14931751168655036
ACH-000350,-0.07472741216820877
ACH-000352,-0.03265863279782528
ACH-000356,0.041405771803031496
ACH-000361,-0.2288364060675621
ACH-000362,0.020774147800416386
ACH-000363,-0.11265887774108027
ACH-000364,-0.15666146908814074
ACH-000365,-0.09476934357953333
ACH-000366,-0.2026217840803484
ACH-000368,-0.12982804934369507
ACH-000374,-0.08471869139856003
ACH-000375,0.10601863743980458
ACH-000376,-0.1575183372485396
ACH-000381,0.03407482359272495
ACH-000383,-0.0843986313797664
ACH-000387,-0.09953314479107166
ACH-000389,-0.21309681547292786
ACH-000390,-0.11978009723271807
ACH-000393,-0.17706852846614682
ACH-000395,-0.03791961687678173
ACH-000396,-0.4310770538729855
ACH-000397,-0.0498156820356833
ACH-000401,0.069957819358489
ACH-000402,0.08631390916443774
ACH-000403,-0.06544127344533616
ACH-000404,0.07531867502268466
ACH-000406,-0.07525136145492813
ACH-000407,-0.07225712016724706
ACH-000408,-0.16602603452241335
ACH-000410,0.04136801342072147
ACH-000411,-0.1319201676533164
ACH-000414,-0.12856521447641278
ACH-000415,-0.03977965045005211
ACH-000416,-0.08588042485589509
ACH-000420,-0.07112563235579114
ACH-000421,-0.08931925048139691
ACH-000424,-0.0603329119071913
ACH-000425,-0.1375373835684444
ACH-000426,-0.10174918963670987
ACH-000427,-0.14327665491707195
ACH-000433,-0.21693498333369565
ACH-000435,0.1619998259087574
ACH-000436,-0.11702626711991093
ACH-000444,0.023526698738958008
ACH-000445,0.07334224765345372
ACH-000448,-0.10597838785128924
ACH-000450,-0.3902730522966383
ACH-000452,-0.0907796542832231
ACH-000454,-0.3399171028739366
ACH-000458,-0.06793355838563478
ACH-000459,0.12563612311653888
ACH-000460,0.030199134251819533
ACH-000461,-0.03505738538154754
ACH-000463,-0.1186089153182471
ACH-000464,-0.2859486694907112
ACH-000466,-0.16552847150845545
ACH-000467,0.14498479252462088
ACH-000468,0.025639295598836168
ACH-000469,-0.02970514910210945
ACH-000470,-0.19358000972184305
ACH-000471,-0.014399829598553578
ACH-000472,-0.14347777084255095
ACH-000473,-0.018555245390997645
ACH-000475,0.001944636419750884
ACH-000476,-0.01752184204513052
ACH-000477,0.01888183307496149
ACH-000479,0.1642631070652328
ACH-000480,-0.08631488373443183
ACH-000481,-0.07332320279947001
ACH-000483,0.0773137019080194
ACH-000484,-0.08174422659324658
ACH-000485,-0.3603563295495736
ACH-000486,-0.059217395454971365
ACH-000487,-0.1478299608013569
ACH-000488,-0.10884480389800506
ACH-000490,-0.0659383432031705
ACH-000491,-0.14786104064294864
ACH-000495,-0.1044018905080188
ACH-000496,-0.08584899659785643
ACH-000499,0.036838198603868576
ACH-000500,-0.0733271526342172
ACH-000502,-0.1255279279568131
ACH-000503,-0.0443162772232428
ACH-000505,-0.09501783084213926
ACH-000507,-0.04815139056794698
ACH-000510,-0.08259075285282333
ACH-000511,-0.022923381676828187
ACH-000512,-0.368547227163162
ACH-000516,-0.20085628508736453
ACH-000517,-0.26822977806869663
ACH-000518,-0.08632008102405002
ACH-000520,-0.12445108050605384
ACH-000521,-0.10833919344363133
ACH-000522,-0.1428461017433424
ACH-000524,-0.07492252288585954
ACH-000527,-0.05255155283023008
ACH-000528,-0.08265470540360682
ACH-000537,-0.2451836409770484
ACH-000541,-0.2553889561286025
ACH-000542,-0.12363228483988868
ACH-000544,-0.34806948089493783
ACH-000545,-0.055717417943475185
ACH-000547,0.1428013055267327
ACH-000548,0.08762271137161888
ACH-000549,-0.230476998398401
ACH-000550,0.016845589720089302
ACH-000552,-0.01636347250478967
ACH-000556,-0.03333493173704315
ACH-000557,-0.1772497138194713
ACH-000569,-0.16083160483587133
ACH-000570,-0.1288128583638765
ACH-000571,-0.05251089220326948
ACH-000573,-0.07535289636273379
ACH-000576,-0.18535949797905488
ACH-000579,-0.11388479833167535
ACH-000580,-0.23092430381560436
ACH-000584,-0.04082847113614483
ACH-000585,-0.08676423967966483
ACH-000588,0.22279977175703894
ACH-000589,-0.02595658096759261
ACH-000591,-0.0940952057812042
ACH-000593,-0.07823071960668157
ACH-000600,-0.07121115295186263
ACH-000601,-0.11405414034550375
ACH-000605,-0.19649294560368813
ACH-000606,0.04726725014152824
ACH-000608,-0.057444370723873164
ACH-000614,-0.2796875814476216
ACH-000616,-0.25165270187595484
ACH-000618,-0.03624132290763449
ACH-000619,-0.3198838673582473
ACH-000620,0.015746853330824
ACH-000621,-0.11383606752833925
ACH-000622,-0.21533365459870124
ACH-000623,-0.2072821507795452
ACH-000624,-0.189857167128498
ACH-000627,-0.16720878780839876
ACH-000630,-0.07422072744448327
ACH-000631,0.04163574239503588
ACH-000632,-0.15212593869537286
ACH-000633,-0.16193816285248278
ACH-000637,-0.06293678923728815
ACH-000638,-0.12693052478341774
ACH-000646,-0.10261367037507546
ACH-000647,0.03951441440697402
ACH-000648,0.017528541764268383
ACH-000649,-0.04825646026649637
ACH-000651,-0.16384097659686847
ACH-000652,-0.15957103149406535
ACH-000653,-0.1363671310089499
ACH-000657,-0.10807672190587483
ACH-000658,-0.04611484652500122
ACH-000661,-0.030172619326036182
ACH-000662,-0.07794404726693294
ACH-000663,-0.054826458343814485
ACH-000665,-0.1636472857571293
ACH-000671,-0.1944500558069151
ACH-000672,0.1276789540579543
ACH-000673,-0.0939908081292153
ACH-000676,0.03417376040881555
ACH-000677,-0.010012516905819741
ACH-000681,-0.1694460810492261
ACH-000683,-0.019001083828098588
ACH-000684,-0.028451122210683195
ACH-000688,-0.08715545825919478
ACH-000693,-0.03391148116222308
ACH-000694,-0.10554891905703613
ACH-000695,-0.05430572454276288
ACH-000696,-0.0800297383199444
ACH-000697,-0.3649684748759207
ACH-000699,-0.1224091196649458
ACH-000701,-0.1859946390879772
ACH-000706,-0.09923441247362044
ACH-000711,-0.05870266022811325
ACH-000713,-0.14145533136154284
ACH-000714,-0.11468456091011835
ACH-000718,0.05526366232432699
ACH-000720,-0.1633735487535448
ACH-000721,-0.0994930479020765
ACH-000724,-0.21295104023861397
ACH-000725,-0.06778939759592986
ACH-000732,-0.1235736934065935
ACH-000734,-0.04325741936381197
ACH-000735,-0.1496717683281304
ACH-000736,-0.13627821073397678
ACH-000738,-0.08555124042238073
ACH-000746,0.028671199295316908
ACH-000747,0.03318115670790276
ACH-000748,-0.028563328573127343
ACH-000753,-0.07934737749063149
ACH-000756,-0.057986023363014075
ACH-000757,0.005085345186279005
ACH-000758,0.12228267119620853
ACH-000760,-0.091958082826652
ACH-000762,-0.17049780295219466
ACH-000763,-0.17199436690312309
ACH-000764,-0.2771572211285022
ACH-000765,-0.11110022348805804
ACH-000766,0.012333214789522226
ACH-000767,-0.0779990897898951
ACH-000768,-0.1694234304443233
ACH-000769,-0.1910314514730304
ACH-000770,-0.12018060426363153
ACH-000771,-0.13042542133277274
ACH-000773,-0.037212621903464964
ACH-000776,0.02234684941179011
ACH-000777,-0.048787553436456216
ACH-000778,-0.15702125649709645
ACH-000781,-0.11368783384790745
ACH-000782,-0.2487425120660396
ACH-000783,-0.1694693689138459
ACH-000784,-0.17635663838017138
ACH-000785,-0.1926919091445469
ACH-000787,0.031922552904897844
ACH-000788,-0.13815122122063989
ACH-000791,-0.10946171084167686
ACH-000792,-0.1266492317191429
ACH-000794,-0.10208808170239568
ACH-000796,-0.1738696912341838
ACH-000798,-0.21747269872598102
ACH-000799,-0.1925348257277942
ACH-000800,-0.2738127502566901
ACH-000802,-0.10827851999105556
ACH-000804,-0.08472187506272243
ACH-000805,0.06991976270471388
ACH-000809,-0.19209465444105397
ACH-000810,0.04544514551723735
ACH-000811,-0.12075727738421844
ACH-000817,-0.07204679434414599
ACH-000819,-0.09318755891431674
ACH-000820,-0.14565695352450486
ACH-000821,-0.08594181555542868
ACH-000822,-0.16752076701594262
ACH-000823,-0.14936569593425614
ACH-000824,-0.17132390051104446
ACH-000827,-0.06113383796350785
ACH-000829,-0.23163487596523966
ACH-000831,-0.18311030724249294
ACH-000832,0.049324941677206455
ACH-000833,-0.20926886617213933
ACH-000834,-0.07478569806323716
ACH-000835,0.031531187795917376
ACH-000836,-0.0823392909142094
ACH-000837,-0.16294311490394958
ACH-000838,-0.1107480997499878
ACH-000839,0.07499341728757489
ACH-000840,-0.14350010787721446
ACH-000841,-0.18713347246655054
ACH-000843,-0.05638422713805271
ACH-000846,-0.12129659103780585
ACH-000847,-0.07490334065250076
ACH-000848,-0.17238229382336648
ACH-000849,-0.18499582324387906
ACH-000851,0.031084478622753656
ACH-000855,-0.20184533087067627
ACH-000856,-0.07765759394764113
ACH-000858,-0.16756571768968445
ACH-000859,-0.03672363938907125
ACH-000861,-0.1911389260044952
ACH-000862,-0.053584686472435666
ACH-000865,-0.17099616679431712
ACH-000866,-0.1163308080313566
ACH-000867,-0.16603522103110607
ACH-000869,-0.09900443911069533
ACH-000872,-0.012266753297420479
ACH-000873,-0.16761691711303728
ACH-000876,-0.19845932285608747
ACH-000878,-0.1639368501391603
ACH-000880,-0.09242074283333526
ACH-000881,0.019143379786752297
ACH-000882,-0.20309198460579952
ACH-000884,-0.02347959862141436
ACH-000885,-0.1297604738078982
ACH-000887,-0.006358263202730482
ACH-000889,-0.12027778953141068
ACH-000896,0.004706583330654658
ACH-000898,0.03190411422355796
ACH-000900,0.00778676226976735
ACH-000901,-0.14280894846918066
ACH-000905,-0.10509442273988234
ACH-000906,-0.15688708547948854
ACH-000907,-0.19989103841858716
ACH-000910,-0.14047457479822795
ACH-000911,-0.03037662782189685
ACH-000912,0.035574187033929415
ACH-000913,-0.04864438482626733
ACH-000915,-0.01915973463191081
ACH-000916,-0.02664297752425054
ACH-000917,0.07231664061126512
ACH-000920,0.2080739566645704
ACH-000921,-0.1871206513437393
ACH-000924,-0.06638219626165501
ACH-000926,-0.10640023992794302
ACH-000928,-0.17054407407948588
ACH-000929,-0.3695476565313873
ACH-000932,-0.06395986771820185
ACH-000935,-0.16009520615048115
ACH-000936,-0.13295040156107765
ACH-000937,-0.072368314523384
ACH-000938,0.03903976867711142
ACH-000939,-0.07369696008840937
ACH-000941,-0.10341447015450596
ACH-000943,-0.0786765356933654
ACH-000946,-0.2294745906758464
ACH-000947,-0.14902798142317206
ACH-000948,-0.14136209669298475
ACH-000950,-0.16276774181929266
ACH-000953,-0.2022933300262916
ACH-000954,-0.14840482726769966
ACH-000957,-0.28842083987488065
ACH-000958,-0.11603474873983682
ACH-000960,-0.17825192603448692
ACH-000963,0.17724639949441742
ACH-000968,-0.14938269650823913
ACH-000969,-0.029457778547563325
ACH-000972,0.1045823728125116
ACH-000973,-0.1789042040471529
ACH-000974,-0.09626656602826088
ACH-000978,-0.011416500810471904
ACH-000984,-0.08864642748818154
ACH-000986,-0.05986305021885616
ACH-000988,-0.07110384719795103
ACH-000993,-0.060329705465099484
ACH-000994,-0.1814274351560186
ACH-000996,-0.13159372204944866
ACH-001001,-0.1398862124642541
ACH-001020,0.048209316723178235
ACH-001028,-0.08570423131917551
ACH-001031,-0.1416508230569535
ACH-001038,-0.06809513060422108
ACH-001048,-0.011839335255658359
ACH-001050,-0.07725565947456385
ACH-001053,-0.2430020815192285
ACH-001054,-0.028904859252183925
ACH-001061,0.04607639795037398
ACH-001067,-0.005943675169191654
ACH-001075,-0.12523906970838616
ACH-001096,-0.010363917041169063
ACH-001111,-0.11977334126306545
ACH-001119,0.08811375150311727
ACH-001128,-0.2128509522911957
ACH-001134,-0.1284609646273728
ACH-001151,-0.08566589553598204
ACH-001163,-0.12674978966527387
ACH-001164,-0.3318268351197188
ACH-001183,-0.3141870976624208
ACH-001192,-0.022338038279806488
ACH-001193,0.04650706419651608
ACH-001196,-0.20885749009574814
ACH-001197,-0.1569663388824722
ACH-001205,-0.08355951692710792
ACH-001211,-0.050626688611291056
ACH-001212,-0.15077308691614305
ACH-001228,-0.05251934601347109
ACH-001232,-0.15476588857706652
ACH-001239,-0.07691839090875496
ACH-001270,-0.014555698094350766
ACH-001274,-0.009069833778753143
ACH-001275,0.013231594075337364
ACH-001277,0.08247175235776896
ACH-001278,-0.043575243710837985
ACH-001280,0.09944490935457967
ACH-001283,-0.3301259265878927
ACH-001289,-0.2334773343646192
ACH-001300,0.026299651349059525
ACH-001301,-0.2706823709113617
ACH-001302,-0.02418023983040677
ACH-001306,-0.10158119587349854
ACH-001318,-0.016942905770061592
ACH-001322,-0.0069594740387858
ACH-001328,-0.007998430077693934
ACH-001332,0.20550990389471646
ACH-001336,-0.05356255590080247
ACH-001346,-0.05780525447257481
ACH-001353,-0.005095447236816717
ACH-001354,-0.31040105251005473
ACH-001367,0.1320543389147966
ACH-001368,-0.1121259805040841
ACH-001374,-0.08752966695468636
ACH-001377,-0.2804992549651968
ACH-001380,-0.01394539278025794
ACH-001391,-0.05633765480501909
ACH-001408,-0.08035130758019544
ACH-001430,-0.029271672204742638
ACH-001431,-0.04687912815684675
ACH-001450,-0.20072874880419952
ACH-001496,0.04788878438055842
ACH-001500,-0.03845713155412117
ACH-001523,0.04620212738056485
ACH-001532,-0.1771666625093311
ACH-001550,-0.15069314583690846
ACH-001552,-0.15813369259901566
ACH-001554,-0.029034331105512807
ACH-001654,-0.03321239252093201
ACH-001735,-0.005077766348976535
ACH-001736,-0.17469245838445338
ACH-001737,0.11110317698457768
ACH-001740,-0.028865749483027007
ACH-001745,-0.04136008452381011
ACH-001765,-0.05163141281524826
