,CPS1 (1373)
ACH-000004,-0.039390088612452835
ACH-000005,0.10838764747323366
ACH-000007,0.022861754177597518
ACH-000009,-0.07564060036521651
ACH-000011,-0.0490821597968758
ACH-000012,0.06703175638499033
ACH-000013,0.0457278943346455
ACH-000014,-0.08719376622569798
ACH-000015,-0.006745863733140746
ACH-000017,0.06899548747642566
ACH-000018,0.010341205637147716
ACH-000019,-0.03876229731721033
ACH-000021,0.054540867759070036
ACH-000022,0.032351605481732514
ACH-000025,0.0286539153520422
ACH-000028,-0.05452091777612707
ACH-000030,0.1324649129542454
ACH-000035,0.2475597195591909
ACH-000036,0.15582874318068568
ACH-000037,0.031134105648849667
ACH-000039,0.15579108255150176
ACH-000040,-0.11853909963724328
ACH-000041,0.020586401169264246
ACH-000042,-0.03725166917873926
ACH-000045,0.08108503950293329
ACH-000047,0.028776899762138063
ACH-000052,-0.06971331746944676
ACH-000053,0.038273818174411986
ACH-000054,-0.008526926984239009
ACH-000055,0.03875571587428922
ACH-000060,0.0005276242954787724
ACH-000067,0.1567407405525633
ACH-000070,-0.2676368669240772
ACH-000075,-0.11493346591078975
ACH-000078,0.062018224779284
ACH-000082,0.004742043034087954
ACH-000085,0.5341479651680963
ACH-000086,0.03291551274578721
ACH-000087,-0.24540169513139615
ACH-000092,-0.06944112320638607
ACH-000095,0.02085077892071036
ACH-000097,0.07740515834159158
ACH-000098,-0.105644235708184
ACH-000099,-0.03106069207938807
ACH-000108,-0.10871122302427592
ACH-000113,0.0350103027976163
ACH-000116,-0.03472172580672124
ACH-000118,0.019696131964713343
ACH-000120,-0.14886802063483698
ACH-000123,-0.03358753464812538
ACH-000127,-0.12079574506272707
ACH-000128,-0.11438399042677252
ACH-000132,-0.07535054608816469
ACH-000133,-0.03909920459166365
ACH-000137,-0.05117048402373391
ACH-000138,0.025159057456601856
ACH-000142,0.10538676626874337
ACH-000143,-0.08863390307346118
ACH-000146,0.10288567863675603
ACH-000148,-0.0171887527217127
ACH-000150,0.08684986661900418
ACH-000152,0.034058232659525345
ACH-000153,-0.11823221113132595
ACH-000159,-0.041036422387909666
ACH-000160,0.09760444842892417
ACH-000163,-0.12135154663231396
ACH-000167,0.20787978924755934
ACH-000168,0.1144810538089807
ACH-000169,-0.0400782258361504
ACH-000178,0.010297560891856123
ACH-000183,-0.0622528021553256
ACH-000188,0.02507923601196301
ACH-000189,-0.2495178088264643
ACH-000190,-0.05479527992797208
ACH-000198,0.050800095731146175
ACH-000203,-0.04972580185913013
ACH-000204,0.05461077719357285
ACH-000206,0.14181308738241732
ACH-000207,0.007037006561610304
ACH-000208,0.04816088105147541
ACH-000210,0.13634821499249816
ACH-000211,-0.14170057204129946
ACH-000215,-0.07025760474956701
ACH-000221,-0.0018669115948781567
ACH-000222,0.15109863692323566
ACH-000223,-0.031432738006687694
ACH-000226,-0.04608413253886382
ACH-000227,-0.03954629464949335
ACH-000228,0.1668404558115329
ACH-000231,0.11284625681763776
ACH-000232,0.00811966270108115
ACH-000233,0.11134221111647767
ACH-000234,-0.09659429387882038
ACH-000235,0.04299632768861885
ACH-000237,0.015916083274122358
ACH-000238,0.015686911097295038
ACH-000242,-0.09356145725397147
ACH-000243,0.015803741443025772
ACH-000244,0.05206176912227065
ACH-000246,0.06533778586821208
ACH-000248,0.2377345216924959
ACH-000250,0.003029662425843555
ACH-000251,-0.1469034577320102
ACH-000252,0.07563974852252335
ACH-000253,0.011774960118254879
ACH-000255,-0.07250083266111647
ACH-000256,-0.11816411337419905
ACH-000257,-0.059952233111648476
ACH-000258,0.011693991031537213
ACH-000259,-0.08263919617143885
ACH-000260,0.006521556530441513
ACH-000261,0.003746808256042344
ACH-000262,0.14481541997891248
ACH-000263,0.2781525596248038
ACH-000264,-0.06635534442295744
ACH-000265,-0.11889362711074045
ACH-000266,0.022053091906955133
ACH-000272,-0.061439055721987886
ACH-000274,-0.023535961451617238
ACH-000277,-0.06069754903977963
ACH-000278,0.033653710622543985
ACH-000279,-0.10647619828960046
ACH-000280,-0.004766576444799358
ACH-000281,-0.02819192504653557
ACH-000288,-0.004606228727542653
ACH-000291,-0.12723678029716756
ACH-000293,-0.010452096111429741
ACH-000294,-0.0010209063467223184
ACH-000295,-0.07445381952136902
ACH-000296,-0.16414494955833425
ACH-000302,-0.04417621997347012
ACH-000304,-0.17108420189080584
ACH-000307,-0.07247373585411497
ACH-000308,0.033003294159347885
ACH-000310,0.1010365350827395
ACH-000311,-0.019911927085600283
ACH-000312,-0.042782955192815685
ACH-000315,0.13505600092408754
ACH-000316,0.012681227635956476
ACH-000317,-0.2087365737077884
ACH-000318,-0.2867351744351944
ACH-000319,-0.02501062788084985
ACH-000320,-0.08731896640886007
ACH-000322,0.10945802857625887
ACH-000323,0.07978620779751097
ACH-000324,-0.08424148860913011
ACH-000329,-0.0130394785120271
ACH-000330,0.19230685902191605
ACH-000331,0.04677072659620938
ACH-000332,-0.019813111305026433
ACH-000334,-0.06246157544931514
ACH-000335,0.027436180597378013
ACH-000336,0.005584767519402122
ACH-000337,0.17456555650038424
ACH-000338,0.20279201891391416
ACH-000339,0.10315105632734796
ACH-000341,-0.051930448558155984
ACH-000348,-0.08201697307551108
ACH-000350,-0.014939617566683237
ACH-000352,-0.004539355680001236
ACH-000356,-0.02655502959578124
ACH-000361,0.1611767056823096
ACH-000362,0.023993853550522852
ACH-000363,-0.046617165159922716
ACH-000364,-0.11908179649675946
ACH-000365,-0.059463482431655536
ACH-000366,0.022536926235841824
ACH-000368,-0.04180729229762475
ACH-000374,-0.023153081345061662
ACH-000375,-0.036605766191747394
ACH-000376,-0.0607317836915196
ACH-000381,-0.09990780239066024
ACH-000383,-0.05522709626823752
ACH-000387,0.12269600113675258
ACH-000389,0.12783912996686236
ACH-000390,0.059536467263755714
ACH-000393,0.08337893112893367
ACH-000395,0.13472278667907667
ACH-000396,0.15155133163484005
ACH-000397,0.006778253583528245
ACH-000401,-0.0068934552397604395
ACH-000402,-0.23428299876786554
ACH-000403,0.06289349607084484
ACH-000404,-0.13533748742581367
ACH-000406,0.0061364469640853535
ACH-000407,-0.07455825672203459
ACH-000408,0.03260326230809322
ACH-000410,-0.0011303429553285345
ACH-000411,-0.14208461188229793
ACH-000414,0.07272630232981407
ACH-000415,0.07210932320241509
ACH-000416,0.02070518882812464
ACH-000420,-0.04385342356529924
ACH-000421,-0.08242995517531843
ACH-000424,0.17180001630727507
ACH-000425,-0.03999173805684848
ACH-000426,0.09730786669071813
ACH-000427,0.032790664136891516
ACH-000433,0.15391591975577007
ACH-000435,0.16296024453470914
ACH-000436,-0.05497412958446038
ACH-000444,-0.16929003796070954
ACH-000445,-0.06522832119209898
ACH-000448,0.02102872140321832
ACH-000450,-0.10433738500841036
ACH-000452,-0.01009444253134412
ACH-000454,-0.00824483995204448
ACH-000458,0.0033850782133880925
ACH-000459,-0.07919752546827331
ACH-000460,0.06671706482660096
ACH-000461,-0.002631254418399502
ACH-000463,-0.18300550210189345
ACH-000464,-0.06776238620895722
ACH-000466,-0.006989150836033057
ACH-000467,-0.1288592338165936
ACH-000468,0.09341680698901167
ACH-000469,0.033110728905816685
ACH-000470,-0.14602447054999948
ACH-000471,-0.003646827520372151
ACH-000472,0.04814705843104115
ACH-000473,0.034370252305713084
ACH-000475,-0.026855345763461047
ACH-000476,0.03300102337956478
ACH-000477,-0.01071950228291347
ACH-000479,-0.08076704953189233
ACH-000480,-0.15000742179197205
ACH-000481,0.061457962776530276
ACH-000483,-0.04088033605714096
ACH-000484,0.03862987131055709
ACH-000485,0.043431067436335534
ACH-000486,0.04198706093072384
ACH-000487,-0.10559844086541888
ACH-000488,0.05979054416598885
ACH-000490,0.04732163617614567
ACH-000491,-0.2039337654909459
ACH-000495,-0.04184377004797486
ACH-000496,-0.07736163258761086
ACH-000499,-0.07046422124566246
ACH-000500,0.18435539069822626
ACH-000502,0.08224507702487635
ACH-000503,-0.07245860808542104
ACH-000505,0.040060667552580385
ACH-000507,-0.007168549673105325
ACH-000510,-0.08962575639569527
ACH-000511,-0.053010313122781635
ACH-000512,-0.1256147184124859
ACH-000516,-0.0990548762531857
ACH-000517,0.011503765802729906
ACH-000518,0.004688679111696505
ACH-000520,-0.09102125032870044
ACH-000521,-0.1906744153322703
ACH-000522,0.04967356442814185
ACH-000524,0.09983767744184413
ACH-000527,-0.004805346494358879
ACH-000528,0.03549117726945912
ACH-000537,-0.06568031492337482
ACH-000541,-0.037147818113108716
ACH-000542,-0.013744086572540537
ACH-000544,-0.12769739294921464
ACH-000545,0.09522837622726377
ACH-000547,0.03370613291731259
ACH-000548,-0.02741904635208431
ACH-000549,0.02512919372403389
ACH-000550,-0.002257361295810343
ACH-000552,-0.059605948870275635
ACH-000556,-0.015386191564947329
ACH-000557,0.034341253491037324
ACH-000569,-0.2749320135099696
ACH-000570,0.07750444331797926
ACH-000571,0.042074111326098125
ACH-000573,-0.0863049890662357
ACH-000576,0.055966237042343284
ACH-000579,-0.13911994331542354
ACH-000580,-0.04055004306811903
ACH-000584,-0.0980284150037464
