,C2CD4B (388125)
ACH-000004,0.3316267587185264
ACH-000005,0.4460734616412715
ACH-000007,-0.18805695145456605
ACH-000009,0.10498503475388593
ACH-000011,0.10568669831261207
ACH-000012,0.2267548214029857
ACH-000013,0.13701895416465912
ACH-000014,0.030955343751264026
ACH-000015,0.044711775348300516
ACH-000017,0.04545082697160943
ACH-000018,0.12816779456544294
ACH-000019,0.3486326396253368
ACH-000021,0.09896831765082716
ACH-000022,-0.04014270728515108
ACH-000025,-0.03375380916196182
ACH-000028,0.26656595701734315
ACH-000030,0.1830854858798256
ACH-000035,0.04244317575782408
ACH-000036,0.18134358644460544
ACH-000037,0.07599579707271457
ACH-000039,0.19577616842009068
ACH-000040,0.1785518753763625
ACH-000041,-0.04396747585522364
ACH-000042,0.07539494434729709
ACH-000045,0.1416775786153319
ACH-000047,0.16850352295258533
ACH-000052,-0.034898081032772706
ACH-000053,0.06808857978738228
ACH-000054,0.11838525162748148
ACH-000055,0.0299119713803266
ACH-000060,0.039581277268734116
ACH-000067,0.00883849937859423
ACH-000070,0.09295160646284224
ACH-000075,-0.19947665458007674
ACH-000078,0.12703581212829815
ACH-000082,0.0884073057250637
ACH-000085,0.021883620686555184
ACH-000086,0.00477158370130203
ACH-000087,0.09651955631505044
ACH-000092,0.011988637479219223
ACH-000095,-0.0282557699887702
ACH-000097,0.12158938545880275
ACH-000098,0.07199215884280713
ACH-000099,0.3252321577816216
ACH-000108,0.12396308682510306
ACH-000113,0.04683330754270384
ACH-000116,-0.05503832707564305
ACH-000118,0.05572942584960168
ACH-000120,-0.004416177781573836
ACH-000123,0.23948513585038225
ACH-000127,0.09436075061382143
ACH-000128,0.011835549381037164
ACH-000132,0.08633486475010886
ACH-000133,0.18369261435385534
ACH-000137,0.11697622834598405
ACH-000138,0.1332717880403111
ACH-000142,0.246093184662488
ACH-000143,-0.2337147707820625
ACH-000146,0.1372634104262259
ACH-000148,0.057075604399493475
ACH-000150,0.20273973671758208
ACH-000152,0.03735388334989263
ACH-000153,0.13785087543903646
ACH-000159,0.008384547202973066
ACH-000160,0.13513148671159678
ACH-000163,0.0504006403923116
ACH-000167,0.25499802850866643
ACH-000168,0.3826409362129741
ACH-000169,0.19990340101016174
ACH-000178,0.09590134579754447
ACH-000183,-0.02380186997275141
ACH-000188,0.1887599719387084
ACH-000189,-0.04847145478423909
ACH-000190,-0.13068962424889705
ACH-000198,0.014163163681585078
ACH-000203,-0.2926232061454158
ACH-000204,0.2612625610076471
ACH-000206,0.20882340664909288
ACH-000207,0.011729796288205916
ACH-000208,0.41843020077409415
ACH-000210,-0.2516705519432665
ACH-000211,0.04643235106264993
ACH-000215,0.1495845331614448
ACH-000221,0.09463063536453216
ACH-000222,0.03211386048722644
ACH-000223,0.046854326038131854
ACH-000226,0.06745348622368785
ACH-000227,0.09121185654144308
ACH-000228,-0.007963647530137407
ACH-000231,0.1361273870085112
ACH-000232,0.2011244613197575
ACH-000233,-0.04521570631854085
ACH-000234,0.04677034764628296
ACH-000235,0.054272097203306564
ACH-000237,0.10875095095115582
ACH-000238,0.07638394863948894
ACH-000242,-0.30754182795725443
ACH-000243,-0.05603513102233172
ACH-000244,-0.01263433925870818
ACH-000246,0.09293126159397708
ACH-000248,0.06836074847213489
ACH-000250,0.14404090767577898
ACH-000251,-0.1545040415866617
ACH-000252,0.2924932510508537
ACH-000253,0.07634978742327461
ACH-000255,-0.05767441844529856
ACH-000256,0.005704554263231259
ACH-000257,-0.12364152563730205
ACH-000258,0.1309355794098785
ACH-000259,0.13613835778593272
ACH-000260,0.13123368910155309
ACH-000261,-0.004361815482186575
ACH-000262,0.07358868410938399
ACH-000263,-0.08518120251294455
ACH-000264,0.101265039840545
ACH-000265,-0.18182659060233164
ACH-000266,0.08608204894305395
ACH-000272,0.09426064111343788
ACH-000274,0.19282300590353532
ACH-000277,0.010945944048831978
ACH-000278,0.045013138183417435
ACH-000279,0.06781984183809668
ACH-000280,0.15146797540366844
ACH-000281,-0.05870499739284628
ACH-000288,0.06105027636092145
ACH-000291,0.021891543889225217
ACH-000293,0.05354681178062077
ACH-000294,0.2033238425087649
ACH-000295,0.3053203564151037
ACH-000296,0.062008072603889075
