,CREBRF (153222)
ACH-000004,0.07076769705862458
ACH-000005,0.037788038816010575
ACH-000007,0.05209858873450116
ACH-000009,-0.09446394137868208
ACH-000011,0.12807855409822427
ACH-000012,0.0996453525609968
ACH-000013,-0.013273078087785922
ACH-000014,-0.06338726715792359
ACH-000015,0.0022552103860583963
ACH-000017,-0.04392038503506048
ACH-000018,-0.060088495477839524
ACH-000019,0.047823437353151976
ACH-000021,-0.03581786917895921
ACH-000022,-0.09660423129187623
ACH-000025,0.051653101814418005
ACH-000028,0.0488149438806702
ACH-000030,0.040674338707116266
ACH-000035,-0.1016314871322478
ACH-000036,-0.10703442989755592
ACH-000037,-0.1064691784341042
ACH-000039,-0.03085961659372776
ACH-000040,-0.08250047427201093
ACH-000041,0.12960025592099722
ACH-000042,-0.04338980697422791
ACH-000045,0.049009092882551786
ACH-000047,-0.056410951072257264
ACH-000052,-0.020206816608609925
ACH-000053,-0.15760869217675322
ACH-000054,-0.09084169687067244
ACH-000055,0.0069857315298959425
ACH-000060,-0.0792886380215684
ACH-000067,-0.0021951429546318607
ACH-000070,-0.004799573485254087
ACH-000075,-0.17918614963136553
ACH-000078,-0.039540494003190416
ACH-000082,-0.05817205700217905
ACH-000085,-0.01172215285917367
ACH-000086,0.06796586504210987
ACH-000087,0.1452315862270933
ACH-000092,-0.12508737914912404
ACH-000095,-0.0551717921809646
ACH-000097,-0.01816928217126815
ACH-000098,-0.04179309068146813
ACH-000099,0.0035038923894294013
ACH-000108,-0.04592771224880287
ACH-000113,-0.07674288612836465
ACH-000116,-0.03606349242295585
ACH-000118,0.006160392581312205
ACH-000120,0.09292038915393114
ACH-000123,0.02710756289168164
ACH-000127,-0.04439782953455153
ACH-000128,-0.024827177585790842
ACH-000132,0.017858687124740317
ACH-000133,0.025265923026750167
ACH-000137,0.010363639734609595
ACH-000138,-0.06454954148400252
ACH-000142,0.01838695558693282
ACH-000143,-0.00769292206426003
ACH-000146,-0.04097695606343689
ACH-000148,-0.027249771115144098
ACH-000150,-0.14783783642855192
ACH-000152,-0.11445916191780965
ACH-000153,-0.02158261181232174
ACH-000159,0.05275500681501348
ACH-000160,-0.037414291591300254
ACH-000163,-0.02050358459783331
ACH-000167,-0.033146740490583554
ACH-000168,0.008829481169763967
ACH-000169,-0.1310353201177241
ACH-000178,0.004891204079001236
ACH-000183,-0.010337453393309496
ACH-000188,-0.04357693905957685
ACH-000189,-0.07482587627383519
ACH-000190,-0.20361510977542796
ACH-000198,-0.11144516757077984
ACH-000203,0.08894423164700342
ACH-000204,-0.10412618946218914
ACH-000206,-0.01329615984021328
ACH-000207,0.040121874410629706
ACH-000208,-0.008365120457420518
ACH-000210,0.13169142484625124
ACH-000211,-0.0581344726060132
ACH-000215,0.04666938343033189
ACH-000221,0.09048324909513698
ACH-000222,0.09096238058433033
ACH-000223,-0.094259121086973
ACH-000226,0.005000441783617639
ACH-000227,-0.06458563721451639
ACH-000228,0.06282377563923594
ACH-000231,-0.04683986854876841
ACH-000232,-0.054245092716509735
ACH-000233,-0.1029200555265537
ACH-000234,-0.06423762561082724
ACH-000235,0.05534667531694045
ACH-000237,-0.051743620369544815
ACH-000238,-0.05123337249371372
ACH-000242,0.3074187739421613
ACH-000243,0.01336731948203241
ACH-000244,0.005424637900174275
ACH-000246,-0.08818601595909023
ACH-000248,0.0018516976696713653
ACH-000250,-0.1496990062043354
ACH-000251,0.013786636910670249
ACH-000252,0.11269278110570224
ACH-000253,0.05464079420602407
ACH-000255,0.010748507938323916
ACH-000256,-0.06080315436678915
ACH-000257,0.0015741035389716088
ACH-000258,0.011659065614512387
ACH-000259,-0.0997710476877748
ACH-000260,-0.01641882098126269
ACH-000261,-0.0624412243127033
ACH-000262,0.08784798996633246
ACH-000263,0.057196663626303726
ACH-000264,0.018960392123785468
ACH-000265,0.016888935398086162
ACH-000266,-0.00924980869171659
ACH-000272,0.0038669144010476976
ACH-000274,-0.022255638892804897
ACH-000277,-0.09240146445348077
ACH-000278,-0.003586153618726041
ACH-000279,-0.04586791917788383
ACH-000280,-0.017992192406683427
ACH-000281,-0.05065221738886572
ACH-000288,-0.04014045521866301
ACH-000291,-0.06373695843156273
ACH-000293,0.0002942473420054561
ACH-000294,0.03140802533981887
ACH-000295,0.01672558002071
ACH-000296,0.006857600677400296
ACH-000302,-0.07741770703336698
ACH-000304,0.06806384952587118
ACH-000307,-0.06369780852376247
ACH-000308,-0.02923286172768488
ACH-000310,-0.06300791276951083
ACH-000311,0.03191807027351605
ACH-000312,0.12166774999764507
ACH-000315,-0.01488577404793623
ACH-000316,-0.2024093073998001
ACH-000317,0.15790885751424205
ACH-000318,0.12988571242347824
ACH-000319,0.02218168932007293
ACH-000320,-0.03692526236290849
ACH-000322,-0.02590402373403776
ACH-000323,-0.11641006561642353
ACH-000324,-0.16757003778813806
ACH-000329,-0.03724218428912465
ACH-000330,-0.07166270482438614
ACH-000331,-0.046183703870369575
ACH-000332,-0.026224174093914608
ACH-000334,0.00985692097713925
ACH-000335,0.12204094838733792
ACH-000336,0.2017643804581082
ACH-000337,0.058387484465200624
ACH-000338,-0.3728593974628713
ACH-000339,-0.02228047945505024
ACH-000341,0.04600320440302967
ACH-000348,-0.10042710373775687
ACH-000350,-0.10652316313218244
ACH-000352,0.039707525493311725
ACH-000356,-0.048128979568279266
ACH-000361,-0.07270776577518273
ACH-000362,-0.019132793293266576
ACH-000363,0.08832169555972923
ACH-000364,0.06343763299723909
ACH-000365,0.00950895037986543
ACH-000366,0.02538017278445937
ACH-000368,-0.18504334177085446
ACH-000374,-0.01956752537512084
ACH-000375,-0.08852580286091424
ACH-000376,0.02596765516999666
ACH-000381,0.1277440975259004
ACH-000383,-0.0387831248004549
ACH-000387,-0.033767477079956275
ACH-000389,-0.03195705352695532
ACH-000390,0.07929253559820709
ACH-000393,-0.13146608653120204
ACH-000395,0.032713120994586536
ACH-000396,0.003240832798433021
ACH-000397,-0.06788910937480637
ACH-000401,0.028426343282233694
ACH-000402,-0.0019028717294003155
ACH-000403,0.015634262176752418
ACH-000404,-0.10116438487565804
ACH-000406,-0.0077214374720598325
ACH-000407,0.08413591945846223
ACH-000408,0.07132581623896554
ACH-000410,0.037615759791087916
ACH-000411,-0.09582482439563822
ACH-000414,0.025881071678240497
ACH-000415,0.06682934222089125
ACH-000416,-0.00794242575099543
ACH-000420,-0.19010634457622252
ACH-000421,0.046987454121159816
ACH-000424,0.1137274230943313
ACH-000425,-0.06553501165444739
ACH-000426,-0.043857720917090635
ACH-000427,-0.06922052268558775
ACH-000433,0.02543679357179721
ACH-000435,0.03564939633248499
ACH-000436,-0.13170686973322449
ACH-000444,0.06835381322793863
ACH-000445,-0.09288195932807004
ACH-000448,0.08019302743266027
ACH-000450,-0.15221184086690154
ACH-000452,0.1180077985118941
ACH-000454,-0.0653418386454627
ACH-000458,0.010493835559298698
ACH-000459,-0.12470887703459993
ACH-000460,-0.035869639153364496
ACH-000461,0.08935521589642838
ACH-000463,-0.06551270525101317
ACH-000464,0.04053677117223719
ACH-000466,-0.04076550021227268
ACH-000467,-0.048390753737989366
ACH-000468,-0.01995191235576952
ACH-000469,-0.053704748698764765
ACH-000470,-0.16692636244952214
ACH-000471,-0.003687214290273077
ACH-000472,0.029478820165188907
ACH-000473,-0.08174031116501325
ACH-000475,-0.03669080921941801
ACH-000476,0.05230862956987917
ACH-000477,0.004413240932254675
ACH-000479,-0.09815706621204363
ACH-000480,0.02797761600676401
ACH-000481,0.01476820484194064
ACH-000483,0.08605286915673963
ACH-000484,0.09298569823021446
ACH-000485,-0.057611928192409165
ACH-000486,-0.019904793538528448
ACH-000487,-0.07045301795137326
ACH-000488,-0.08507881297159252
ACH-000490,0.015484310185162576
ACH-000491,-0.10796865963117104
ACH-000495,-0.16694905323274992
