,HEATR6 (63897)
ACH-000004,-0.19259981265653525
ACH-000005,-0.20086271892736932
ACH-000007,-0.34937754785870706
ACH-000009,-0.4300062526176913
ACH-000011,-0.7880020111100897
ACH-000012,-0.5054588797772818
ACH-000013,-0.09478412077339544
ACH-000014,-0.06919116279824397
ACH-000015,-0.09262422100178164
ACH-000017,-0.08331722631271024
ACH-000018,-0.07061737668468332
ACH-000019,-0.6361590600978055
ACH-000021,-0.2246257622804096
ACH-000022,-0.12835947886651894
ACH-000025,-0.15519849283166298
ACH-000028,-0.5404145796181048
ACH-000030,-0.2162160193336066
ACH-000035,-0.2645813398768246
ACH-000036,-0.0412402611642997
ACH-000037,-0.18239793223017728
ACH-000039,-0.14092379821128145
ACH-000040,-0.1173506063182612
ACH-000041,-0.2328511983292839
ACH-000042,-0.06674478721322546
ACH-000045,-0.060619610985993035
ACH-000047,-0.09194909236944276
ACH-000052,0.13491756613967165
ACH-000053,-0.22898078573276465
ACH-000054,-0.16655633961537994
ACH-000055,-0.27021297132898003
ACH-000060,-0.1793630163157643
ACH-000067,-0.36823627278391496
ACH-000070,-0.17847591969616558
ACH-000075,-0.31487369762315376
ACH-000078,-0.2571425745681075
ACH-000082,-0.086919122612829
ACH-000085,-0.11871013824205726
ACH-000086,-0.3368495295956846
ACH-000087,-0.15494729280695455
ACH-000092,-0.08559768715549236
ACH-000095,-0.10584140520956138
ACH-000097,-0.026451253912501086
ACH-000098,-0.1993967374701628
ACH-000099,-0.20621055513016914
ACH-000108,-0.1667007680346658
ACH-000113,0.02418248384089486
ACH-000116,-0.15473410140001645
ACH-000118,-0.10143201722870787
ACH-000120,-0.11251045928356793
ACH-000123,-0.13089819626615606
ACH-000127,-0.10752234461964563
ACH-000128,-0.02701872326070974
ACH-000132,-0.07804669132245075
ACH-000133,-0.13621139285724682
ACH-000137,-0.14054109177817087
ACH-000138,-0.238671106665056
ACH-000142,-0.3987371012336346
ACH-000143,-0.019592808686719244
ACH-000146,-0.13850370971948958
ACH-000148,-0.08787368501973034
ACH-000150,-0.2950487392968961
ACH-000152,-0.24051509196345736
ACH-000153,-0.18818174973642213
ACH-000159,-0.23170797029983056
ACH-000160,-0.06557424355209951
ACH-000163,-0.2591284233777719
ACH-000167,-0.33122003488357393
ACH-000168,-0.10262451295652887
ACH-000169,0.007372083781166553
ACH-000178,-0.09046081241735912
ACH-000183,-0.290874661862254
ACH-000188,-0.23655749094200734
ACH-000189,-0.4072898319143807
ACH-000190,-0.18976794820393095
ACH-000198,0.009053449246235164
ACH-000203,-0.14819799926238872
ACH-000204,-0.06866250128764215
ACH-000206,0.14982469394516984
ACH-000207,-0.10789344524422363
ACH-000208,-0.35699709154003395
ACH-000210,-0.008918496084022162
ACH-000211,0.026498027050246783
ACH-000215,-0.0735743570978692
ACH-000221,-0.15659823277812351
ACH-000222,-0.2170125111705389
ACH-000223,-0.04865789336743772
ACH-000226,-0.2482525451012481
ACH-000227,-0.18774582430880726
ACH-000228,-0.04389993341909651
ACH-000231,-0.1477987930570094
ACH-000232,-0.2133609320099321
ACH-000233,0.01937148473183644
ACH-000234,-0.17294889511779282
ACH-000235,-0.20626934892930845
ACH-000237,-0.12673226594810866
ACH-000238,-0.2887750421389957
ACH-000242,-0.11726637495053033
ACH-000243,-0.14660289726057313
ACH-000244,-0.3335260851486218
ACH-000246,-0.28312176059665217
ACH-000248,-0.11969751921288553
ACH-000250,-0.4015063644401805
ACH-000251,-0.3308308628650692
ACH-000252,-0.0012320975407831905
ACH-000253,-0.09969710403632244
ACH-000255,-0.419725943643386
ACH-000256,-0.08286829130428633
ACH-000257,-0.2498368101324486
ACH-000258,-0.2563808395048196
ACH-000259,-0.15179171330507202
ACH-000260,-0.21161182495945796
ACH-000261,-0.07160000058010481
ACH-000262,-0.08186928378116731
ACH-000263,-0.4173847870517283
ACH-000264,-0.2341020274885761
ACH-000265,-0.015022374421639322
ACH-000266,-0.09345580402488647
ACH-000272,-0.2396056826533519
ACH-000274,-0.2951203989468125
ACH-000277,-0.08819176073658833
ACH-000278,-0.10792109999087512
ACH-000279,-0.12932102777482773
ACH-000280,-0.1983074765429642
ACH-000281,-0.029185300923184433
ACH-000288,-0.18413582157263506
ACH-000291,-0.03850419114234434
ACH-000293,-0.17650535656699384
ACH-000294,-0.4453081471587321
ACH-000295,-0.2465931221237986
ACH-000296,-0.2337478837579384
ACH-000302,0.02534801093542973
ACH-000304,0.06668165951532595
ACH-000307,-0.29045024623444
ACH-000308,-0.04663730243019187
ACH-000310,-0.23362045654717384
ACH-000311,-0.038684908216831626
ACH-000312,-0.25109106543508297
ACH-000315,-0.010442862966306891
ACH-000316,-0.3434868289890673
ACH-000317,-0.2631122733699146
ACH-000318,-0.03171520145644712
ACH-000319,-0.11496287605302473
ACH-000320,-0.052253054498282825
ACH-000322,-0.19891327225741107
ACH-000323,-0.2696541454034447
ACH-000324,-0.21341200370735647
ACH-000329,-0.21219950440409752
ACH-000330,-0.143330871536586
ACH-000331,-0.2526639071801613
ACH-000332,-0.10702327328970676
ACH-000334,-0.020225660722797238
ACH-000335,-0.3879228542220805
ACH-000336,0.006864044482807888
ACH-000337,-0.11592416061898413
ACH-000338,-0.14560625872320038
ACH-000339,-0.08230742079043782
ACH-000341,-0.14221082176824665
ACH-000348,-0.08314002482280577
ACH-000350,-0.16299438459780824
ACH-000352,-0.00328832697220988
ACH-000356,-0.1188761807242577
ACH-000361,-0.11819789100498727
ACH-000362,0.028190011505099723
ACH-000363,-0.1126084497688568
ACH-000364,-0.11463071458503317
ACH-000365,-0.00901639048523807
ACH-000366,-0.2006900136199219
ACH-000368,-0.2200606815779124
ACH-000374,-0.12918094938681607
ACH-000375,-0.19952066915243336
ACH-000376,-0.1149402781551527
ACH-000381,-0.32891856970574485
ACH-000383,-0.21563279245705305
ACH-000387,-0.07115074223546161
ACH-000389,-0.4431872507200938
ACH-000390,-0.35692053102880744
ACH-000393,0.05761064327197836
ACH-000395,0.03489967554782451
ACH-000396,-0.044768380712259866
ACH-000397,-0.1248509307676036
ACH-000401,-0.14314288135577086
ACH-000402,-0.07951517129602254
ACH-000403,-0.17929402444136305
ACH-000404,0.0914661423888178
ACH-000406,-0.17398825211894134
ACH-000407,-0.1187340118050432
ACH-000408,-0.03359169767726598
ACH-000410,-0.16721751494306072
ACH-000411,-0.2567071043546754
ACH-000414,-0.1987449706837315
ACH-000415,-0.2290621995417592
ACH-000416,-0.06845863357225222
ACH-000420,0.047896233117248416
ACH-000421,-0.003689240692340731
ACH-000424,-0.20124852549430064
ACH-000425,-0.2609686725675465
