,CCDC174 (51244)
ACH-000004,-0.715498253657672
ACH-000005,-0.3619681603627856
ACH-000007,-0.8559237895339405
ACH-000009,-0.5754926321120432
ACH-000011,-0.7623527040820579
ACH-000012,-0.8344542926769634
ACH-000013,-0.7913242820575979
ACH-000014,-0.7276669656141043
ACH-000015,-0.7605390117037347
ACH-000017,-0.5524128669001165
ACH-000018,-0.4710677798950838
ACH-000019,-0.5316644289366705
ACH-000021,-0.8183234090437824
ACH-000022,-0.6467199001909802
ACH-000025,-0.8129218682737662
ACH-000028,-0.4649214170192879
ACH-000030,-0.5971141751474406
ACH-000035,-0.7773160731675662
ACH-000036,-0.6400221122008259
ACH-000037,-0.5861013111414426
ACH-000039,-0.7328078994504345
ACH-000040,-0.5386302500322016
ACH-000041,-0.5886036379711321
ACH-000042,-0.7252276208916442
ACH-000045,-0.6529702118849521
ACH-000047,-0.9131868121270388
ACH-000052,-0.8847836559532485
ACH-000053,-0.7793321921439935
ACH-000054,-0.5393216409511521
ACH-000055,-0.8575176909430987
ACH-000060,-0.8300930174463759
ACH-000067,-0.6996237461649955
ACH-000070,-0.5396518744412057
ACH-000075,-0.7951952101522597
ACH-000078,-0.7179176857468668
ACH-000082,-0.5913311096743036
ACH-000085,-0.9019356099177956
ACH-000086,-0.5879708045531253
ACH-000087,-0.6962019273806114
ACH-000092,-0.7413056580796654
ACH-000095,-0.7978181408143902
ACH-000097,-0.9474775749381446
ACH-000098,-0.6607397183829835
ACH-000099,-0.6978692533900143
ACH-000108,-0.7384209497452997
ACH-000113,-0.6529968036936783
ACH-000116,-0.6996190941883467
ACH-000118,-0.7797994133650125
ACH-000120,-0.73746657519548
ACH-000123,-0.6260421523340797
ACH-000127,-0.5380169499689821
ACH-000128,-0.7901446012237169
ACH-000132,-0.5517528286330834
ACH-000133,-0.6737425252798752
ACH-000137,-0.6962623274756193
ACH-000138,-0.7508648524820234
ACH-000142,-0.7383606057392018
ACH-000143,-0.8809724611512917
ACH-000146,-0.7280837914763654
ACH-000148,-0.5612509102707475
ACH-000150,-0.6729191658402075
ACH-000152,-0.6005951946339775
ACH-000153,-0.424689638440176
ACH-000159,-0.7289494953769325
ACH-000160,-0.9359614358006906
ACH-000163,-0.4737289102434268
ACH-000167,-0.6386198603767109
ACH-000168,-0.7309802839890303
ACH-000169,-0.711816547177388
ACH-000178,-0.6594900765492778
ACH-000183,-0.8006663124991977
ACH-000188,-0.8037770506225707
ACH-000189,-0.7518106850399566
ACH-000190,-0.7326542748097753
ACH-000198,-0.6861044837660556
ACH-000203,-0.406870217003194
ACH-000204,-0.547579332457964
ACH-000206,-0.6365270558009317
ACH-000207,-0.8952572172493222
ACH-000208,-0.8964328496817155
ACH-000210,-0.6529498691051979
ACH-000211,-0.7311210763025648
ACH-000215,-0.7007826726404782
ACH-000221,-0.8061053030595644
ACH-000222,-0.5440390752162167
ACH-000223,-0.6731193866374356
ACH-000226,-0.5693920620671429
ACH-000227,-0.7460736309974655
ACH-000228,-0.9120986743185916
ACH-000231,-0.6024889947511866
ACH-000232,-0.679364328468643
ACH-000233,-0.5362080358968134
ACH-000234,-0.6186170916420912
ACH-000235,-0.6964451237794923
ACH-000237,-0.5795834110953273
ACH-000238,-0.7471470262777165
ACH-000242,-0.6009098671016376
ACH-000243,-0.805555096257874
ACH-000244,-0.5819079427915113
ACH-000246,-0.8040816774060767
ACH-000248,-0.8429874396101958
ACH-000250,-0.7361723162424535
ACH-000251,-0.845833436839427
ACH-000252,-0.5620897594757037
ACH-000253,-1.0170865411875374
ACH-000255,-0.7887075064991512
ACH-000256,-0.8205539476336425
ACH-000257,-0.7797953787392489
ACH-000258,-0.4844999659625853
ACH-000259,-0.7242252830389785
ACH-000260,-0.8120298393029166
ACH-000261,-0.4597696129053344
ACH-000262,-0.9075368871835507
ACH-000263,-0.6582434677287131
ACH-000264,-0.7454046671196292
ACH-000265,-0.495569279195536
ACH-000266,-0.8035135790706558
ACH-000272,-0.8395416259882336
ACH-000274,-0.5674782692048222
ACH-000277,-0.8301158196143257
ACH-000278,-0.6935450552036473
ACH-000279,-0.4716153167564658
ACH-000280,-0.5921549959012421
ACH-000281,-0.5641016687739212
ACH-000288,-0.5747434943779711
ACH-000291,-0.6836759074920096
ACH-000293,-0.7527766481434932
ACH-000294,-0.6187344816844063
ACH-000295,-0.463201011626127
ACH-000296,-0.5908903519541734
ACH-000302,-0.5957993664425308
ACH-000304,-0.4588280183973601
ACH-000307,-0.8297472066341607
ACH-000308,-0.902653856662704
ACH-000310,-0.816041062506682
ACH-000311,-0.6609711158966426
ACH-000312,-0.8079528292689028
ACH-000315,-0.8302649096639404
ACH-000316,-0.5342397551887875
ACH-000317,-0.6409899378043945
ACH-000318,-0.8919366993870459
ACH-000319,-0.6889124853662638
ACH-000320,-0.5172840297336374
ACH-000322,-0.6787633762904773
ACH-000323,-0.6315267241772022
ACH-000324,-0.5983897777920993
ACH-000329,-0.7311972771080631
ACH-000330,-0.6246972728828909
ACH-000331,-0.8133414676223493
ACH-000332,-0.7094026150206801
ACH-000334,-0.8272205471118383
ACH-000335,-0.5315710537881906
ACH-000336,-0.42538497949620896
ACH-000337,-0.7839798585474571
ACH-000338,0.00037679461430135567
ACH-000339,-0.6054592919342134
ACH-000341,-0.6850607213050769
ACH-000348,-0.4568147903516843
ACH-000350,-0.6719960908352819
ACH-000352,-0.9758558387657882
ACH-000356,-0.608180258438987
ACH-000361,-0.7732736089156917
ACH-000362,-0.6679467100475203
