,PTPMT1 (114971)
ACH-000266,-0.2888365266133699
ACH-000272,-0.4253047907791776
ACH-000274,-0.4986098850239498
ACH-000277,-0.4907099398965918
ACH-000278,-0.7788338204367603
ACH-000279,-0.8175428428320096
ACH-000280,-0.6865250296821573
ACH-000281,-0.5093866197460711
ACH-000288,-1.0832628755983875
ACH-000291,-0.7589923210792927
ACH-000293,-0.4871096387533255
ACH-000294,-0.8908833514697754
ACH-000295,-0.6818862274169613
ACH-000296,-0.8805499879831401
ACH-000302,-0.3675250943231664
ACH-000304,-0.6516648688031368
ACH-000307,-0.7932950514686585
ACH-000308,-0.4803056979276135
ACH-000310,-0.29041739104016817
ACH-000311,-0.4624786563463968
ACH-000312,-0.5202103237261765
ACH-000315,-0.6153711877121696
ACH-000316,-1.077477313283178
ACH-000317,-1.0443618284863796
ACH-000318,-0.8860014173901123
ACH-000319,-0.4919469558098428
ACH-000320,-0.6601124202012262
ACH-000322,-0.4855655458846729
ACH-000323,-1.0066331006395195
ACH-000324,-0.7623978555716636
ACH-000329,-0.5947351355536165
ACH-000330,-0.7165309597283431
ACH-000331,-0.869673493327518
ACH-000332,-0.7492528066367069
ACH-000334,-0.4598672289040875
ACH-000335,-0.8162381228297262
ACH-000336,-0.7404739645004363
ACH-000337,-0.8797921148854142
ACH-000338,-0.2130186782179668
ACH-000339,-0.9127089041625728
ACH-000341,-0.6054409546137818
ACH-000348,-0.6100950125236112
ACH-000350,-0.4798171464127197
ACH-000352,-0.2942770496741974
ACH-000356,-0.8190707274699066
ACH-000361,-1.1058229690967951
ACH-000362,-0.6247887711829065
ACH-000363,-0.17610300941118656
ACH-000364,-0.9285672496860008
ACH-000365,-0.7380130387625753
ACH-000366,-0.946834704276303
ACH-000368,-1.085651270652498
ACH-000374,-0.7241241363258764
ACH-000375,-0.3712543741000705
ACH-000376,-0.8832526528862374
ACH-000381,-0.5880782735923642
ACH-000383,-0.3226459030356932
ACH-000387,-0.6527772327352881
ACH-000389,-1.038573765818624
ACH-000390,-0.3988376872875208
ACH-000393,-0.585139135306347
ACH-000395,-0.5393777205854469
ACH-000396,-1.0767774150195135
ACH-000397,-0.2946661788709108
ACH-000401,-0.6721157048645763
ACH-000402,0.03392091046272477
ACH-000403,-0.31481197808415723
ACH-000404,-0.5451862999362208
ACH-000406,-0.812472207543273
ACH-000407,-0.4484264972973369
ACH-000408,-0.9197902763481656
ACH-000410,-0.6861892292021522
ACH-000411,-0.4898376834583428
ACH-000414,-0.6703263538191856
ACH-000415,-0.7218780180551367
ACH-000416,-0.38868293280436217
ACH-000420,-0.2927020308417448
ACH-000421,-0.4600107816936503
ACH-000424,-0.9262567658947228
ACH-000425,-0.4029724624835928
ACH-000426,-0.2702635535676565
ACH-000427,-0.3912267292318152
ACH-000433,-0.494463050710623
ACH-000435,-0.5536014607181997
ACH-000436,-0.3856807448998192
ACH-000444,-0.5470558665576671
ACH-000445,-0.702263004528726
ACH-000448,-0.34636977322306794
ACH-000450,-0.6577900891315339
ACH-000452,-0.8149887820870849
ACH-000454,-0.9148533014655544
ACH-000458,-0.6677694599130138
ACH-000459,-1.070670584001154
ACH-000460,-0.7981659757531145
ACH-000461,-0.5200981894181551
ACH-000463,-0.8590096958979688
ACH-000464,-0.8510581589526838
ACH-000466,-0.2186020663327149
ACH-000467,-0.5885049045592594
ACH-000468,-0.5480378590091832
ACH-000469,-0.9300310753629976
ACH-000470,-0.3552413355340815
ACH-000471,-0.8782286154355808
ACH-000472,-0.5929917176685401
ACH-000473,-0.778701848732577
ACH-000475,-0.5990522236150595
ACH-000476,-0.5797708569249218
ACH-000477,-0.544640279450516
ACH-000479,-0.8973950043831439
ACH-000480,-0.8817805068382893
ACH-000481,-0.5445254106942925
ACH-000483,-0.5137053287957989
ACH-000484,-0.31091131307843395
ACH-000485,-0.4613840943959963
ACH-000486,-0.7747883613532571
ACH-000487,-0.3422859820571392
ACH-000488,-0.7883953660797243
ACH-000490,-0.5701634215322654
ACH-000491,-0.609447088099046
ACH-000495,-0.4931761012949333
ACH-000496,-0.709171960413975
ACH-000499,-1.050846620220187
ACH-000500,-0.7061793769795034
ACH-000502,-0.7169908088812611
ACH-000503,-0.8513356547827908
ACH-000505,-0.3552775925418354
ACH-000507,-0.6338181458714555
ACH-000510,-0.8220797106851652
ACH-000511,-0.7324499162499087
ACH-000512,-1.2153474618072948
ACH-000516,-0.7515734644761826
ACH-000517,-0.5300329624536412
ACH-000518,-1.1554886125539952
ACH-000520,-0.5569580445808939
ACH-000521,-0.8872722730953867
ACH-000522,-0.9548638790683636
ACH-000524,-0.5966298652722849
ACH-000527,-0.4557911134219865
ACH-000528,-0.4573213326038459
ACH-000537,-0.9536303414315529
ACH-000541,-0.5381323042079861
ACH-000542,-0.9023309543325037
ACH-000544,-1.0112553722590338
ACH-000545,-0.7781390184498348
ACH-000547,-0.7067541404637624
ACH-000548,-0.4309891172618315
ACH-000549,-0.7606759432042512
ACH-000550,-0.9524136784464804
ACH-000552,-0.8530485433440144
ACH-000556,-0.5889155220781137
ACH-000557,-0.4959716544791555
ACH-000569,-0.33492140837453915
ACH-000570,-0.6140782031444766
ACH-000571,-0.4665004126326116
ACH-000573,-0.4193708921314692
ACH-000576,-0.5910599322540296
ACH-000579,-0.8699442562371632
ACH-000580,-0.6972338214211328
ACH-000584,-0.6890312456275919
ACH-000585,-0.5950268026762494
ACH-000588,-0.90711181464978
ACH-000589,-0.4612869792338902
ACH-000591,-0.7811546138306157
ACH-000593,-0.7382141942724685
ACH-000600,-0.420104312215226
ACH-000601,-0.5959950569607222
ACH-000605,-0.7382412266513695
ACH-000606,-0.8461778600345419
ACH-000608,-0.6202588064446327
ACH-000614,-0.8240719330967193
ACH-000616,-1.0553377466741052
ACH-000618,-0.914367279562174
ACH-000619,-0.8515230871833561
ACH-000620,-0.5406899747529902
ACH-000621,-0.5125482968106422
ACH-000622,-0.4268027914313151
ACH-000623,-0.7943190174920002
ACH-000624,-0.14186539269844792
ACH-000627,-0.640122742707222
ACH-000630,-0.7997207489462198
ACH-000631,-0.4963854697622052
ACH-000632,-0.9303592973451648
ACH-000633,-0.5855236020823829
ACH-000637,-0.5284681331920551
ACH-000638,-0.8818713957909348
ACH-000646,-0.40532400610729147
ACH-000647,-0.6801299307743719
ACH-000648,-0.9003999149345934
ACH-000649,-0.9464190417150165
ACH-000651,-0.7333754350692053
ACH-000652,-0.8739682824311583
ACH-000653,-0.3607070187560031
ACH-000657,-0.6862182195965512
ACH-000658,-0.4069780471686787
ACH-000661,-0.7057876692045286
ACH-000662,-0.4936116361411267
ACH-000663,-0.5467951226063288
ACH-000665,-0.5318971527804178
ACH-000671,-0.7599545499145279
ACH-000672,-0.8085962835948483
ACH-000673,-0.6121793810688059
ACH-000676,-0.7998421652006696
ACH-000677,-0.5195649523634059
ACH-000681,-0.8332370060080787
ACH-000683,-0.5474892429416209
ACH-000684,-1.077551223208557
ACH-000688,-0.6974301218950768
ACH-000693,-0.8119565759867642
ACH-000694,-0.8586423161045514
ACH-000695,-0.04282528056734255
ACH-000696,-0.7509356848203614
ACH-000697,-0.7871317210551733
ACH-000699,-0.4901999365187564
ACH-000701,-0.4317891272914818
ACH-000706,-1.1358818165497624
ACH-000711,-0.5240047935039256
ACH-000713,-0.6602755816765721
ACH-000714,-0.863211416943188
ACH-000718,-0.35274609855474875
ACH-000720,-0.7796440370192336
ACH-000721,-0.5346526091329533
ACH-000724,-0.5660282079711464
ACH-000725,-0.5644047286512961
ACH-000732,-0.7952021369375255
ACH-000734,-0.6573498029218844
ACH-000735,-0.6724546168682012
ACH-000736,-0.6470457404043156
ACH-000738,-0.6668673489550458
ACH-000746,-0.3619123391343175
ACH-000747,-0.9009201348405984
ACH-000748,-0.9046761277197684
ACH-000753,-0.9781175976502224
ACH-000756,-0.517417652406056
ACH-000757,-0.4796835787732454
ACH-000758,-0.907177745793486
ACH-000760,-0.9376710422003244
ACH-000762,-0.9220039702407191
ACH-000763,-0.3436527498332029
ACH-000764,-0.4668474838120552
ACH-000765,-0.937238997243895
ACH-000766,-0.4604340432072193
ACH-000767,-0.2500540394778619
ACH-000768,-0.9172494002756968
ACH-000769,-0.6466974612032277
ACH-000770,-0.8209668714393095
ACH-000771,-0.7776244378644956
ACH-000773,-0.3496429063982565
ACH-000776,-0.7680661123528784
ACH-000777,-0.5947012535140482
ACH-000778,-0.5445362521334427
ACH-000781,-1.13855736957398
ACH-000782,-0.6758103008752621
ACH-000783,-0.3933961614501331
ACH-000784,-1.04577367604458
ACH-000785,-0.5307664165402554
ACH-000787,-0.6616877192877876
ACH-000788,-0.8915934434211509
ACH-000791,-0.5679338864806815
ACH-000792,-1.0156754875740737
ACH-000794,-0.56995923733646
ACH-000796,-0.1960981075814216
ACH-000798,-0.47809804275662804
ACH-000799,-0.2627261523063459
ACH-000800,-0.635238733005852
ACH-000802,-0.7646423276404407
ACH-000804,-0.907761425580745
ACH-000805,-0.496252398984508
ACH-000809,-0.6174745904231701
ACH-000810,-0.7012333420188038
ACH-000811,-0.4042876654200547
ACH-000817,-0.9921654339889177
ACH-000819,-0.9517929854018246
ACH-000820,-0.7162675110702439
ACH-000821,-0.7172384566111993
ACH-000822,-0.3783973217035227
ACH-000823,-0.8808909821620415
ACH-000824,-0.4853913849313349
ACH-000827,-0.7995551653781519
ACH-000829,-0.5409343460396763
ACH-000831,-0.8041715487436627
ACH-000832,-0.8670497559123667
ACH-000833,-0.9268755581617164
ACH-000834,-0.5918844282329327
ACH-000835,-0.7445833483931574
ACH-000836,-0.4541677966899544
ACH-000837,-0.4975348320663892
ACH-000838,-0.8226899612347357
ACH-000839,-0.8056664658278678
ACH-000840,-0.5268767177997669
ACH-000841,-0.6867844683847764
ACH-000843,-0.8044164333307778
ACH-000846,-0.6897778303771804
ACH-000847,-1.3244134581674258
ACH-000848,-0.5564373846180942
ACH-000849,-0.6986328047349691
ACH-000851,-0.5546070293686705
ACH-000855,-0.968402885681329
ACH-000856,-0.8455718007707684
ACH-000858,-0.5998916980300266
ACH-000859,-1.1220966767721976
ACH-000861,-0.9046663354836983
ACH-000862,-0.6847105632385748
ACH-000865,-0.7939871839814946
ACH-000866,-0.5826958808096149
ACH-000867,-0.7315176374697698
ACH-000869,-0.536992572046736
ACH-000872,-0.5711910147076164
ACH-000873,-0.9210930260946976
ACH-000876,-0.520058532870387
ACH-000878,-1.028690810698982
ACH-000880,-0.7712833973340508
ACH-000881,-1.0536078981262285
ACH-000882,-0.8445247063856128
ACH-000884,-0.6981166067224417
ACH-000885,-0.641674103734969
ACH-000887,-0.6657036638300986
ACH-000889,-0.5807369943056728
ACH-000896,-0.4471928506454723
ACH-000898,-0.1068377978417768
ACH-000900,-0.6491476268129757
ACH-000901,-0.4969200061612981
ACH-000905,-0.9050157001927296
ACH-000906,-0.7664226536739626
ACH-000907,-0.6685886636723902
ACH-000910,-0.6213501053040729
ACH-000911,-0.5027202177857657
ACH-000912,-0.8278448514150123
ACH-000913,-0.9069374984228804
ACH-000915,-0.8845674040620018
ACH-000916,-0.5728440802762014
ACH-000917,-0.7830133945101795
ACH-000920,-0.7025686929999805
ACH-000921,-0.7037084722074697
ACH-000924,-0.7478391303854759
ACH-000926,-0.3292870752908724
ACH-000928,-0.7152503001427808
ACH-000929,-0.5905552113730452
ACH-000932,-0.44113011850857453
ACH-000935,-0.7455542861621397
ACH-000936,-0.6020287818891937
ACH-000937,-0.6609873825565934
ACH-000938,-0.3348591691178789
ACH-000939,-0.7481682710022003
ACH-000941,-0.7750836509189789
ACH-000943,-0.8350613066419564
ACH-000946,-0.6882302985166433
ACH-000947,-0.9360158368480984
ACH-000948,-0.928617642749746
ACH-000950,-1.0203836738177712
ACH-000953,-0.6177617182640338
ACH-000954,-0.8278254710079169
ACH-000957,-0.5914634704670149
ACH-000958,-0.4599714576937648
ACH-000960,-0.11353106301854987
ACH-000963,-0.7546101806106146
ACH-000968,-0.6456570716208051
ACH-000969,-0.5552769746602338
ACH-000972,-0.3995795807486933
ACH-000973,-0.7834408459379937
ACH-000974,-0.4646016440941171
ACH-000978,-0.5603732409456281
ACH-000984,-0.3819757819413224
ACH-000986,-0.5526696243009238
ACH-000988,-0.7315506682072255
ACH-000993,-0.3494516809626961
ACH-000994,-0.6469290363619613
ACH-000996,-0.1433660964381373
ACH-001001,-0.907154205246946
ACH-001020,-0.8340778175874111
ACH-001028,-0.8917412051207516
ACH-001031,-0.7104583003803598
ACH-001038,-0.3963636078205974
ACH-001048,-0.6184926306782282
ACH-001050,-0.4816790850522914
ACH-001053,-0.7691857756492606
ACH-001054,-0.6409475849909293
ACH-001061,-0.7846417130446953
ACH-001067,-0.431314214388349
ACH-001075,-0.7614324304535068
ACH-001096,-0.475286675834552
ACH-001111,-0.9697308088411618
ACH-001119,-0.6869032764669604
ACH-001128,-0.34436003311376306
ACH-001134,-0.3852763738013655
ACH-001151,-0.6929637528819871
ACH-001163,-0.3632154716288697
ACH-001164,-1.0490557832535108
ACH-001183,-0.9649896701734048
ACH-001192,-1.0358816669216442
ACH-001193,-1.315456709004437
ACH-001196,-0.8390178725830123
ACH-001197,-0.4465102303372969
ACH-001205,-0.4039026824050848
ACH-001211,-0.25952176570514496
ACH-001212,-0.8052062929310073
ACH-001228,-0.2751347478076731
ACH-001232,-0.8409611776997253
ACH-001239,-0.7963745430365016
ACH-001270,-0.8269029723155185
ACH-001274,-0.5396231090373881
ACH-001275,-0.4397028094736335
ACH-001277,-0.7037269266731183
ACH-001278,-0.3978333289481194
ACH-001280,-0.2402461090147473
ACH-001283,-0.8500951095908243
ACH-001289,-0.3516278736874845
ACH-001300,-0.5766885448487575
ACH-001301,-0.1915993281130735
ACH-001302,-0.4200140571766747
ACH-001306,-0.8926600173419194
ACH-001318,-1.1966053041213152
ACH-001322,-0.6664467197316358
ACH-001328,-0.7217575725216746
ACH-001332,-1.2086366593073488
ACH-001336,-0.3187802202792789
ACH-001346,-0.5228895790250726
ACH-001353,-0.25615210422952833
ACH-001354,-1.021540919378912
ACH-001367,-0.9574827798905732
ACH-001368,-0.4724626966228006
ACH-001374,-0.641026759470256
ACH-001377,-0.5855963301452585
ACH-001380,-0.6181644744702381
ACH-001391,-0.41123618987536587
ACH-001408,-0.9151583221663786
ACH-001430,-0.4584026473444806
ACH-001431,-0.521847326524331
ACH-001450,-0.7960754256567114
ACH-001496,-0.5215560313118218
ACH-001500,-0.8260825495628102
ACH-001523,-0.9810430006717236
ACH-001532,-0.4910265858255784
ACH-001550,-0.4148507584030398
ACH-001552,-0.8506780915160336
ACH-001554,-0.5837282651245675
ACH-001654,-0.8035199196871169
ACH-001735,-0.6073834700429388
ACH-001736,-0.6561437910912679
ACH-001737,-0.4347047785505818
ACH-001740,-0.4646274780472816
ACH-001745,-0.4877318745382514
ACH-001765,-0.8774275616721829
