,TIRAP (114609)
ACH-000004,0.32872208101668
ACH-000005,0.005990780597538329
ACH-000007,0.3627422628870925
ACH-000009,-0.0004147398592507359
ACH-000011,0.14360387725616014
ACH-000012,0.15527212658710834
ACH-000013,0.13808235674373684
ACH-000014,0.043202491313929885
ACH-000015,0.1816679398127798
ACH-000017,0.08834890930450431
ACH-000018,0.2919056705361201
ACH-000019,0.09595742371011093
ACH-000021,0.20688760075251214
ACH-000022,0.1312621527232979
ACH-000025,0.10342821665480197
ACH-000028,0.22276500661709087
ACH-000030,0.1884318001357045
ACH-000035,0.18664977884214734
ACH-000036,-0.05222323391413704
ACH-000037,-0.050319348487575695
ACH-000039,0.051261985419709485
ACH-000040,-0.07608858090552531
ACH-000041,-0.03753426442157034
ACH-000042,0.1538447975408227
ACH-000045,0.029445997798952524
ACH-000047,0.15569992995148926
ACH-000052,0.16078236983502422
ACH-000053,0.08412588332281422
ACH-000054,0.0542359764867907
ACH-000055,0.03666585751212667
ACH-000060,0.17160078390835276
ACH-000067,0.21676865022737987
ACH-000070,-0.03731196830837298
ACH-000075,0.28878865662791514
ACH-000078,-0.04402980885922608
ACH-000082,0.0232410167962521
ACH-000085,-0.009084594675989186
ACH-000086,0.17755840817643828
ACH-000087,-0.06829945405479812
ACH-000092,0.11034803268379788
ACH-000095,0.06806465431647711
ACH-000097,0.13803510494224078
ACH-000098,0.1600943266443994
ACH-000099,0.08587126869786049
ACH-000108,0.097876789838306
ACH-000113,0.15024256595880514
ACH-000116,0.14077687926763538
ACH-000118,0.06326345410380092
ACH-000120,0.1916312373922364
ACH-000123,0.09582137015991206
ACH-000127,0.09530168632329357
ACH-000128,0.10052452148220643
ACH-000132,0.11722823503600267
ACH-000133,-0.004703790282153631
ACH-000137,0.05429898721727932
ACH-000138,0.051491768968439496
ACH-000142,0.06992093178666962
ACH-000143,-0.032711045644791416
ACH-000146,0.17909687728655665
ACH-000148,0.16265809046517332
ACH-000150,0.09485046191526313
ACH-000152,0.030367748649856093
ACH-000153,0.12054673398161572
ACH-000159,0.08700807095101748
ACH-000160,0.09386114172949736
ACH-000163,0.3027874066059653
ACH-000167,0.16609066550434448
ACH-000168,0.07355789746014334
ACH-000169,-0.0017680379908064934
ACH-000178,0.20407518900688726
ACH-000183,0.23262305216305926
ACH-000188,-0.16694868908511845
ACH-000189,0.19619216889989824
ACH-000190,0.0324423172633777
ACH-000198,0.2726191822800274
ACH-000203,-0.198980008878974
ACH-000204,0.196357576556646
ACH-000206,0.03672610419052552
ACH-000207,0.1327985409504477
ACH-000208,0.2288985460436062
ACH-000210,0.3838881290162433
ACH-000211,0.13965557123495095
ACH-000215,0.16312810219903748
ACH-000221,0.10935267341393144
ACH-000222,0.1410221564850551
ACH-000223,0.022504309930214208
ACH-000226,0.06495741039931527
ACH-000227,-0.026627181904366446
ACH-000228,0.17726711832640166
ACH-000231,0.04496461474393516
ACH-000232,0.08326033386523253
ACH-000233,0.05296623009263275
ACH-000234,0.06328886787178982
ACH-000235,0.06374737887418166
ACH-000237,0.09745513324236696
ACH-000238,0.057806564899504025
ACH-000242,-0.17574765176550786
ACH-000243,0.08678310364719957
ACH-000244,-0.27584154965530305
ACH-000246,-0.03981385115795498
ACH-000248,0.11256434243995182
ACH-000250,0.10023725922699883
ACH-000251,0.09520184072920364
ACH-000252,-0.07382129437598553
ACH-000253,0.01899667560944183
ACH-000255,0.1482807388924391
ACH-000256,0.05393212901507452
ACH-000257,0.2337993547315106
ACH-000258,-0.11911089752012854
ACH-000259,0.047186238354105736
ACH-000260,0.02126824850419631
ACH-000261,0.12016254382473887
ACH-000262,0.07533507180047415
ACH-000263,0.058189057746905685
ACH-000264,-0.0007615040579618298
ACH-000265,0.16352181388842876
ACH-000266,0.07303597973361547
ACH-000272,0.1728386986769527
ACH-000274,0.04415693383695657
ACH-000277,0.0723025409161855
ACH-000278,0.15746916237459962
ACH-000279,0.044233566508194336
ACH-000280,0.2446190659123713
ACH-000281,0.1779195129446903
ACH-000288,-0.027868991320017897
ACH-000291,0.11279495080412333
ACH-000293,0.13834830755068422
ACH-000294,0.20729978035133206
ACH-000295,0.20499442433176576
ACH-000296,0.1792972794381511
ACH-000302,0.1820651553449074
ACH-000304,0.0587146541438485
ACH-000307,0.1491241991112365
ACH-000308,0.1196656368456936
ACH-000310,-0.013970281543730442
ACH-000311,0.07348123565191186
ACH-000312,0.02237056178067466
ACH-000315,0.1827163380610253
ACH-000316,0.00885122391073417
ACH-000317,0.1576537177813064
ACH-000318,0.1231124879079762
ACH-000319,0.027748461885107302
ACH-000320,0.10016532026066148
ACH-000322,0.04389604442878282
ACH-000323,0.04540028305733442
ACH-000324,0.02967070841513245
ACH-000329,0.15766511405811998
ACH-000330,0.016415379831922764
ACH-000331,0.15328392215153575
ACH-000332,0.0244085212110134
ACH-000334,0.09756381722783618
ACH-000335,0.3128122758290186
ACH-000336,0.08207436135867026
ACH-000337,0.05621959069764102
ACH-000338,0.3781783509299509
ACH-000339,0.11464918404012225
ACH-000341,0.20475001521853445
ACH-000348,0.0981943706837526
ACH-000350,0.1589810232648576
ACH-000352,0.15678421902046327
ACH-000356,0.15117834571959254
ACH-000361,0.17192901327058668
ACH-000362,0.16791524044561928
ACH-000363,0.012986391416398962
ACH-000364,0.17324269780991516
ACH-000365,0.13066810211280594
ACH-000366,0.06827023142684739
ACH-000368,0.04614210796817039
ACH-000374,-0.032824967634040504
ACH-000375,0.048476057482947636
ACH-000376,-0.007539898787609594
ACH-000381,0.21670335499299545
