,OR5M9 (390162)
ACH-000004,0.04034462046072069
ACH-000005,-0.01389186802897178
ACH-000007,0.10393552219962364
ACH-000009,0.14006828163762106
ACH-000011,-0.09184708037929697
ACH-000012,0.021927141295463196
ACH-000013,0.0760155918090149
ACH-000014,0.1798460164378299
ACH-000015,0.01240116558525436
ACH-000017,0.0612667272854837
ACH-000018,0.026406592989620267
ACH-000019,0.07366229226882133
ACH-000021,-0.01038316902540654
ACH-000022,0.031497200719544365
ACH-000025,0.09049320897965506
ACH-000028,-0.003859115788307443
ACH-000030,0.0045297637411039066
ACH-000035,0.027593192646609692
ACH-000036,0.0249437036044127
ACH-000037,-0.04935549016107396
ACH-000039,0.041984875147144
ACH-000040,0.0658391412718976
ACH-000041,0.1439131820141306
ACH-000042,-0.041507932026670025
ACH-000045,0.09412626190102057
ACH-000047,0.10448675406564527
ACH-000052,-0.15660167485988333
ACH-000053,0.037496784851806284
ACH-000054,0.15147119087731456
ACH-000055,0.1044905907352194
ACH-000060,-0.032393240213450025
ACH-000067,0.21872620758958908
ACH-000070,-0.10266392605031294
ACH-000075,0.0314631159177533
ACH-000078,0.14172003155697793
ACH-000082,-0.0885808737673967
ACH-000085,0.3605242205527936
ACH-000086,-0.07777732092799199
ACH-000087,0.036019508014252896
ACH-000092,0.024997800300701232
ACH-000095,0.0732089446596214
ACH-000097,-0.032285340781521864
ACH-000098,-0.004473088029989865
ACH-000099,0.033015924184219586
ACH-000108,-0.08236664954954066
ACH-000113,0.10926790800858388
ACH-000116,0.008151795818320201
ACH-000118,-0.20640982709408534
ACH-000120,-0.055093646394982085
ACH-000123,-0.04846321140011775
ACH-000127,-0.0018740611437099827
ACH-000128,-0.035373217127325766
ACH-000132,-0.15090061257280538
ACH-000133,-0.008725636130269653
ACH-000137,0.15286234849764568
ACH-000138,0.06522641421561938
ACH-000142,-0.09984815218873637
ACH-000143,-0.03904262507357331
ACH-000146,0.07785247291807619
ACH-000148,0.0003878029492504367
ACH-000150,-0.08478453300006229
ACH-000152,-0.042811250243922884
ACH-000153,-0.0008730016622101835
ACH-000159,0.08993522291868386
ACH-000160,-0.047370558534110686
ACH-000163,-0.005094037810428175
ACH-000167,0.13236639182417284
ACH-000168,0.0747482380558601
ACH-000169,-0.019504668437384503
ACH-000178,0.003588809991881025
ACH-000183,0.028564596744776308
ACH-000188,-0.13776467871986595
ACH-000189,0.21473769942916315
ACH-000190,0.005126666680024754
ACH-000198,0.12436976454782216
ACH-000203,0.2137847683857141
ACH-000204,-0.10752587414394156
ACH-000206,0.012142514282519327
ACH-000207,0.09599667919545547
ACH-000208,0.116273153903368
ACH-000210,-0.06342579287744232
ACH-000211,-0.05889962742757038
ACH-000215,0.06760868367924486
ACH-000221,-0.04160836350438626
ACH-000222,0.10799864031983934
ACH-000223,0.0053574009926747644
ACH-000226,-0.0337984020704946
ACH-000227,-0.03415937130384842
ACH-000228,-0.06596895825025385
ACH-000231,0.00093422226261977
ACH-000232,0.00724427940790213
ACH-000233,0.022405960433132924
ACH-000234,-0.03054224089928956
ACH-000235,0.046702776605597456
ACH-000237,0.09338261754788016
ACH-000238,0.006548805018242752
ACH-000242,-0.06183809168341627
ACH-000243,0.05412610492682103
ACH-000244,-0.0061916132360588525
ACH-000246,-0.033021508913781084
ACH-000248,0.01873393917853389
ACH-000250,0.01657098627636061
ACH-000251,0.01743070620787252
ACH-000252,-0.03817172243573086
ACH-000253,0.09347562672941988
ACH-000255,0.0692865717506082
ACH-000256,-0.05103400819848237
ACH-000257,0.037041228202743685
ACH-000258,0.21403011623732832
ACH-000259,0.030745672261425192
ACH-000260,0.01873558229698348
ACH-000261,-0.10646951517210168
ACH-000262,0.01750820360901301
ACH-000263,0.1079884617743015
ACH-000264,0.06991399346741185
ACH-000265,-0.07547404306781738
ACH-000266,0.01851591420436284
ACH-000272,0.06652216354071414
ACH-000274,0.0897543813641168
ACH-000277,0.06307599824276146
ACH-000278,0.12391932316249585
ACH-000279,0.025306095900687917
ACH-000280,0.07905737940842249
ACH-000281,0.08713347564745595
ACH-000288,0.01398097063303302
ACH-000291,0.0572435582512556
ACH-000293,-0.015156634004894691
ACH-000294,-0.0247967163277856
ACH-000295,0.2954168972108518
ACH-000296,-0.05585508850515914
ACH-000302,0.004323641082475818
ACH-000304,0.19920577824589814
ACH-000307,0.06701584274747878
ACH-000308,-0.06897345903685496
ACH-000310,0.17821278027064102
ACH-000311,0.0697787153937828
ACH-000312,0.07311349591751108
ACH-000315,-0.21023446345776453
ACH-000316,0.062416265749725426
ACH-000317,-0.07703974771491783
ACH-000318,-0.19824303871959595
ACH-000319,-0.09059478068672602
ACH-000320,0.15040320006864694
ACH-000322,0.13137287628477828
ACH-000323,0.06965545126377089
ACH-000324,0.06861895598778513
ACH-000329,0.05977277596214225
ACH-000330,-0.11377538368664275
ACH-000331,-0.011341013115290878
ACH-000332,0.037743136638643454
ACH-000334,0.055455483891460745
ACH-000335,-0.04969174423160113
ACH-000336,-0.0848831560332523
ACH-000337,0.1457378155769897
ACH-000338,0.3128770125213565
ACH-000339,0.00343486079079705
ACH-000341,0.018711726599078774
ACH-000348,0.024660771665164064
ACH-000350,0.10204949202514256
ACH-000352,0.0764016645573357
ACH-000356,-0.08307104325736228
ACH-000361,-0.21788370457224024
ACH-000362,0.09520244274627523
ACH-000363,0.033154755149188295
ACH-000364,0.1387390540482451
ACH-000365,0.023295421425141617
ACH-000366,-0.02768818019283957
ACH-000368,0.11700561157362027
ACH-000374,-0.06272804933406056
ACH-000375,0.1749395418297424
ACH-000376,0.01863747064211724
ACH-000381,-0.09828066947020576
ACH-000383,0.03733132754607912
ACH-000387,-0.0006486659252368218
ACH-000389,0.15841373558540725
ACH-000390,-0.0004798450707830493
ACH-000393,0.10377177543054518
ACH-000395,0.015873813760344625
ACH-000396,-0.0985704493054578
ACH-000397,-0.0033216106461276145
ACH-000401,-0.11013432856465834
ACH-000402,0.051547382192309386
ACH-000403,0.01313139984473755
ACH-000404,-0.0491759356415302
ACH-000406,0.04330013372955519
ACH-000407,0.03292497984639228
ACH-000408,-0.08509955207704546
ACH-000410,-0.1176685353977506
ACH-000411,0.09814310074837287
ACH-000414,-0.001875195006123232
ACH-000415,-0.02718736967282816
ACH-000416,0.05765841653883904
ACH-000420,0.0063182393558985075
ACH-000421,-0.05425337147477368
ACH-000424,0.1362681224174872
ACH-000425,0.03232383068303695
ACH-000426,0.12544644007341724
ACH-000427,-0.0436156022250981
ACH-000433,-0.09726588409503728
ACH-000435,-0.06353224353267788
ACH-000436,0.11340850509689182
ACH-000444,0.0037141520532071796
ACH-000445,0.003139947774239795
ACH-000448,0.0529964074178964
ACH-000450,-0.029381337295562
ACH-000452,-0.005036094760726135
ACH-000454,-0.08515332427113524
ACH-000458,0.13464264088829955
ACH-000459,0.01786001804112056
ACH-000460,0.04194042440461654
ACH-000461,-0.0034532254079614145
ACH-000463,-0.007982401360246872
ACH-000464,0.1181410712665219
ACH-000466,-0.006738615451884847
ACH-000467,-0.0006584705630791043
ACH-000468,-0.08040887300709337
ACH-000469,0.0407465210366622
ACH-000470,-0.005702901749672689
ACH-000471,0.024539847610352872
ACH-000472,0.06560640404041929
ACH-000473,0.06297308386164628
ACH-000475,0.013669871620264942
ACH-000476,0.10188230327524148
ACH-000477,0.04365137359182101
ACH-000479,0.161645459742407
ACH-000480,0.07039245044978477
ACH-000481,0.007484691522514163
ACH-000483,0.04518207062138945
ACH-000484,-0.027451181134142702
ACH-000485,0.0037707259859150813
ACH-000486,0.03656401429228636
ACH-000487,-0.02117987709559779
ACH-000488,0.06913171603183481
