,ABI3BP (25890)
ACH-000004,0.04756035529134479
ACH-000005,-0.052104903815020864
ACH-000007,0.07987264113858186
ACH-000009,0.053583914081489006
ACH-000011,0.03338598595423264
ACH-000012,0.02010499602855999
ACH-000013,0.17087804146851554
ACH-000014,-0.00420435247478068
ACH-000015,0.21882645309542167
ACH-000017,0.09300301348215682
ACH-000018,0.09010283860862442
ACH-000019,0.12800237765953718
ACH-000021,0.07449537345548839
ACH-000022,0.0682708172801736
ACH-000025,-0.12649203652813545
ACH-000028,0.1040125386638132
ACH-000030,0.10076690988709992
ACH-000035,-0.1268110818796617
ACH-000036,0.08457556672488192
ACH-000037,-0.001921214173707394
ACH-000039,0.11438944093390055
ACH-000040,0.1371230461327706
ACH-000041,0.12763708919434374
ACH-000042,0.17146421192514252
ACH-000045,0.08588075604438816
ACH-000047,0.07120295184121639
ACH-000052,-0.14595792500985422
ACH-000053,0.13372937310246752
ACH-000054,0.02438197806066481
ACH-000055,0.3599037771156474
ACH-000060,0.033655811964010435
ACH-000067,0.14731995797510072
ACH-000070,0.011472729117787985
ACH-000075,0.2366105295936317
ACH-000078,0.15084681022346405
ACH-000082,0.03947416280900115
ACH-000085,-0.04932454818481008
ACH-000086,0.1933420045826537
ACH-000087,0.06517811897368754
ACH-000092,0.033884421782683666
ACH-000095,0.10263445183788893
ACH-000097,0.003053907358293189
ACH-000098,0.2057409792431932
ACH-000099,0.18274199857616547
ACH-000108,0.009971418026338849
ACH-000113,0.1373519826871214
ACH-000116,0.10265644483734387
ACH-000118,0.1361785827683734
ACH-000120,0.10066010320254076
ACH-000123,0.16542499136141792
ACH-000127,0.18737379041329089
ACH-000128,0.06821895768819188
ACH-000132,0.06790067102126172
ACH-000133,0.03984502480676984
ACH-000137,0.1661790546669283
ACH-000138,0.11228461280539108
ACH-000142,-0.07017679042463427
ACH-000143,0.10180611897618368
ACH-000146,0.15669444426117488
ACH-000148,0.10037640949427354
ACH-000150,0.06858570520800399
ACH-000152,0.06879772408841595
ACH-000153,0.40281954542100906
ACH-000159,0.07355020049221903
ACH-000160,0.11343219978028785
ACH-000163,0.10584338659385496
ACH-000167,0.35582532467793604
ACH-000168,0.07772016256230213
ACH-000169,0.11864616013257533
ACH-000178,0.16533544857967652
ACH-000183,0.14324423301277125
ACH-000188,0.09345778185155568
ACH-000189,0.183207868167004
ACH-000190,0.11283706040706695
ACH-000198,-0.020549812913614005
ACH-000203,0.631920380416053
ACH-000204,0.08412417668920283
ACH-000206,0.19309178254297665
ACH-000207,0.05107787230985288
ACH-000208,0.1989089890359446
ACH-000210,-0.2774921117572772
ACH-000211,0.06972838477013331
ACH-000215,0.11949758465037172
ACH-000221,0.2629276589774325
ACH-000222,0.16430696407044246
ACH-000223,0.09075910623827306
ACH-000226,0.07079841671727978
ACH-000227,0.1189040452046034
ACH-000228,0.1971415243053596
ACH-000231,0.09193120215446672
ACH-000232,0.003510399009118333
ACH-000233,0.05264838298693878
ACH-000234,0.13198162883345774
ACH-000235,0.049055694291398964
ACH-000237,0.2062160079354632
ACH-000238,0.18887597055828234
ACH-000242,-0.1570142217389714
ACH-000243,0.16526618629400686
ACH-000244,0.10701265762224656
ACH-000246,0.07154418010841182
ACH-000248,0.13553271080507456
ACH-000250,0.06373844258280219
ACH-000251,0.05485529428203535
ACH-000252,0.024777710130686453
ACH-000253,0.16113757122982236
ACH-000255,0.19364331284384212
ACH-000256,0.045041112985916565
ACH-000257,-0.09995891753270604
ACH-000258,0.08192388283111325
ACH-000259,0.11756453042534773
ACH-000260,0.17122117156953853
ACH-000261,0.12463666239215687
ACH-000262,-0.06553242675102075
ACH-000263,-0.020861472918033905
ACH-000264,0.012800584946025245
ACH-000265,0.10167914168523416
ACH-000266,0.09895362570502383
ACH-000272,0.11884795632838455
ACH-000274,0.05095980044345053
ACH-000277,0.014531428281666578
ACH-000278,0.1614520524174033
ACH-000279,0.08127826886688712
ACH-000280,0.09242345423074542
ACH-000281,0.17408234706034625
ACH-000288,0.10393289799387898
ACH-000291,0.054932707411003534
ACH-000293,0.028537095683766
ACH-000294,0.09268370821646478
ACH-000295,-0.05788211157767933
ACH-000296,0.12022242198089207
ACH-000302,0.03722588438695127
ACH-000304,0.17297523832538486
ACH-000307,0.08758127396284955
ACH-000308,0.08281953189537856
ACH-000310,0.05284656490653089
ACH-000311,0.050797363387861234
ACH-000312,0.15352108530997882
ACH-000315,0.028016175559252444
ACH-000316,0.14245402671369986
ACH-000317,0.2115648696086103
ACH-000318,0.14005728575331022
ACH-000319,0.008575599884669868
ACH-000320,0.027768142214337103
ACH-000322,0.1667852546824592
ACH-000323,0.03464742865554732
ACH-000324,0.20041166461508056
ACH-000329,0.1263617635776267
ACH-000330,0.1728438301205747
ACH-000331,0.04689676767769347
ACH-000332,0.09886103795935032
ACH-000334,0.13552920909309818
ACH-000335,-0.047066057278845684
ACH-000336,-0.01004986830975702
ACH-000337,0.14245360697841505
ACH-000338,0.6978077580575567
ACH-000339,0.04564660790941463
ACH-000341,0.04322024016996242
