,AVL9 (23080)
ACH-000004,0.04805090983181269
ACH-000005,0.24685649962175765
ACH-000007,-0.05677195003812895
ACH-000009,0.01844069604821246
ACH-000011,0.032541646812958805
ACH-000012,-0.04026682699911783
ACH-000013,0.14551326399333367
ACH-000014,0.12195850478031801
ACH-000015,0.06873636609189332
ACH-000017,0.13458570190360547
ACH-000018,0.009360140761843112
ACH-000019,-0.009699604070157335
ACH-000021,0.06481261499158332
ACH-000022,-0.09441779975641157
ACH-000025,0.037862934370671085
ACH-000028,0.2483205693989225
ACH-000030,0.06928107008609022
ACH-000035,-0.02075059965981563
ACH-000036,0.20914238742417787
ACH-000037,-0.021340828874521836
ACH-000039,0.052851917189085496
ACH-000040,-0.01627551207745876
ACH-000041,0.0953289650756416
ACH-000042,0.030009127151395417
ACH-000045,-0.05366969294043945
ACH-000047,-0.1067144136739085
ACH-000052,-0.025584404203441026
ACH-000053,0.016417791446936173
ACH-000054,0.031795304203083206
ACH-000055,0.03599621048502123
ACH-000060,-0.039617509677198966
ACH-000067,0.0013242687140669976
ACH-000070,0.014972658437567104
ACH-000075,0.06769818495278558
ACH-000078,0.14187129717368432
ACH-000082,-0.04891647439106058
ACH-000085,-0.0885430052728533
ACH-000086,0.012795571372087505
ACH-000087,0.045451905232770366
ACH-000092,0.12136187302132947
ACH-000095,0.05829961963895
ACH-000097,0.010507548368371028
ACH-000098,0.03917235450277703
ACH-000099,0.06571775264480521
ACH-000108,0.02076811420297807
ACH-000113,0.044483862538508466
ACH-000116,-0.016641867307994388
ACH-000118,0.10366896078330036
ACH-000120,-0.016632247542618182
ACH-000123,0.030567770527449294
ACH-000127,-0.027234400953105663
ACH-000128,0.07175067362440454
ACH-000132,0.18348304916642852
ACH-000133,0.12371266483226845
ACH-000137,0.028234784578397083
ACH-000138,-0.03660196293478764
ACH-000142,0.0398014964524627
ACH-000143,0.0480942357209829
ACH-000146,0.08925927250140192
ACH-000148,0.04428944207791777
ACH-000150,-0.0031391201635850357
ACH-000152,0.0923492554487949
ACH-000153,0.02257344334447624
ACH-000159,-0.03181036260443509
ACH-000160,0.14184417335917285
ACH-000163,0.1254360741150916
ACH-000167,0.3079525606866538
ACH-000168,-0.02165616358368173
ACH-000169,0.02544594169732593
ACH-000178,-0.020706108930362125
ACH-000183,0.04084917215316648
ACH-000188,0.041599768055331485
ACH-000189,0.150744023098707
ACH-000190,0.09682042761914024
ACH-000198,0.02934612574325408
ACH-000203,-0.10156928976854346
ACH-000204,0.14633860647681188
ACH-000206,0.042821400514728936
ACH-000207,0.013040314911038128
ACH-000208,-0.08396707227965343
ACH-000210,-0.16275310356251418
ACH-000211,0.016900916887930637
ACH-000215,0.10486732225231787
ACH-000221,0.14136809011621534
ACH-000222,0.04763886873357853
ACH-000223,0.001491414808191428
