,EBPL (84650)
ACH-000004,0.05179205597572698
ACH-000005,0.3812739244550207
ACH-000007,-0.2679522981070706
ACH-000009,0.11148246694399973
ACH-000011,-0.16793226914433784
ACH-000012,0.05363151354014435
ACH-000013,0.014427865649153713
ACH-000014,0.1448734428127494
ACH-000015,0.09785316746164956
ACH-000017,-0.04674342063116997
ACH-000018,-0.012802281521407746
ACH-000019,0.2299765615404451
ACH-000021,-0.12275098483710713
ACH-000022,0.041211697323699815
ACH-000025,-0.11893599215496499
ACH-000028,0.16157377767206926
ACH-000030,0.008120775496434486
ACH-000035,-0.11623419835676894
ACH-000036,0.016044484815151545
ACH-000037,-0.008052519913275696
ACH-000039,-0.2273916449752373
ACH-000040,-0.23822157470342425
ACH-000041,-0.10614908159192687
ACH-000042,0.11947439452034693
ACH-000045,0.15620528855075125
ACH-000047,0.01221595521522208
ACH-000052,0.1791213671028042
ACH-000053,0.11705763092504155
ACH-000054,0.16189901417185512
ACH-000055,0.08707235438322854
ACH-000060,0.03159291401988611
ACH-000067,0.1030663611928702
ACH-000070,-0.016578709435294534
ACH-000075,0.04156944226016705
ACH-000078,-0.12262859945908355
ACH-000082,-0.05960342450265919
ACH-000085,0.24538209935954566
ACH-000086,-0.019423966747884217
ACH-000087,-0.07532213204668342
ACH-000092,-0.020055877858451247
ACH-000095,-0.02970189139415525
ACH-000097,0.06392777184835521
ACH-000098,-0.04540725062521735
ACH-000099,0.06253388494080013
ACH-000108,0.03527379587527089
ACH-000113,0.019261627893613454
ACH-000116,0.07744762793787523
ACH-000118,-0.058949392394430686
ACH-000120,0.07292646251691885
ACH-000123,0.03795323960798792
ACH-000127,0.02300953983501161
ACH-000128,-0.0570362529203187
ACH-000132,-0.1596106382900319
ACH-000133,0.10308540765288966
ACH-000137,-0.01648014628240646
ACH-000138,0.1065225681901624
ACH-000142,0.03905504870302708
ACH-000143,0.005292322134148794
ACH-000146,0.02107687779718724
ACH-000148,-0.17347273904582822
ACH-000150,-0.15973282956245544
ACH-000152,0.10976848451832764
ACH-000153,0.2034144101588868
ACH-000159,-0.12388532533381275
ACH-000160,0.04489407507444397
ACH-000163,-0.05512726091416845
ACH-000167,0.41265716246380657
ACH-000168,0.07233312585017343
ACH-000169,-0.029845577599093624
ACH-000178,0.09179084887960344
ACH-000183,-0.08413689465774069
ACH-000188,0.018179550115074487
ACH-000189,-0.09033903389586748
ACH-000190,-0.0903526501077754
ACH-000198,0.19291398167846
ACH-000203,0.09399786843857227
ACH-000204,0.05194149242449335
ACH-000206,0.5214485360921842
ACH-000207,-0.03576012243605705
ACH-000208,-0.12801433351204147
ACH-000210,-0.29023058508156163
ACH-000211,0.05388126522955352
ACH-000215,-0.010260210158055878
ACH-000221,-0.0070661205048006045
ACH-000222,-0.3441609095548959
ACH-000223,-0.14921955184636787
ACH-000226,0.06347501340461165
ACH-000227,-0.05919700716009139
ACH-000228,-0.04013431585537823
ACH-000231,0.09192529386129676
ACH-000232,-0.1688591986399548
ACH-000233,0.06787988897190388
ACH-000234,-0.040988519323960936
ACH-000235,-0.05068386974152892
ACH-000237,0.11427880896677844
ACH-000238,0.05054862930386634
ACH-000242,-0.384136386544556
ACH-000243,0.05747476369606694
ACH-000244,-0.07300825695217752
ACH-000246,0.033351510710679856
ACH-000248,-0.023399739641056298
ACH-000250,-0.025557904023840488
ACH-000251,-0.027169501128076336
ACH-000252,0.030231355337011576
ACH-000253,0.12510089701216082
ACH-000255,0.10443196379312568
ACH-000256,-0.1112191017319656
ACH-000257,-0.057859124752146836
ACH-000258,0.15889114970131185
ACH-000259,-0.03766985144443223
ACH-000260,-0.03544104384623554
ACH-000261,0.025146143560225
ACH-000262,0.09197604797195004
ACH-000263,0.4472265605962919
ACH-000264,0.012488817130305193
ACH-000265,0.054282178320710806
ACH-000266,-0.0025984148551906226
ACH-000272,-0.02016465767417484
ACH-000274,0.03417354206943311
ACH-000277,0.14382114600031518
ACH-000278,0.08949422508298457
ACH-000279,-0.05809929739829703
ACH-000280,0.1815688473106164
ACH-000281,0.03186071332903776
ACH-000288,-0.07624655304322205
ACH-000291,0.08482273953227237
ACH-000293,-0.046821864353608585
ACH-000294,0.07816699975298368
ACH-000295,-0.1612038122335187
ACH-000296,-0.1297150098463364
ACH-000302,0.06989015064690095
ACH-000304,-0.06657868390545027
ACH-000307,0.05670857724928476
ACH-000308,-0.014646294053464534
ACH-000310,0.10994012086923946
ACH-000311,0.1548756794950808
ACH-000312,0.12007310005340392
ACH-000315,0.1931373066417146
ACH-000316,-0.07550070452959817
ACH-000317,-0.031061309243311536
ACH-000318,0.07626845345437458
ACH-000319,-0.02890752616228628
ACH-000320,-0.0027868392424069627
