,MTCH1 (23787)
ACH-000232,-0.08362103155171341
ACH-000233,-0.18051501954432486
ACH-000234,-0.15364693838845275
ACH-000235,-0.09218945706149242
ACH-000237,-0.09302425821924168
ACH-000238,-0.16785452398547926
ACH-000242,0.09938733164630473
ACH-000243,-0.15639303366029672
ACH-000244,0.16237708123345668
ACH-000246,-0.08080176138287995
ACH-000248,-0.11390353410385624
ACH-000250,-0.25106345585870005
ACH-000251,-0.2637477425217122
ACH-000252,0.06186201668516165
ACH-000253,-0.09945671249854032
ACH-000255,-0.15103987737096708
ACH-000256,-0.19864026162502715
ACH-000257,0.0744752367681231
ACH-000258,0.07056748769088296
ACH-000259,-0.19955319528644386
ACH-000260,-0.2055204594288482
ACH-000261,-0.21082157906124915
ACH-000262,0.12121788346553508
ACH-000263,-0.1222373208119588
ACH-000264,-0.2335515830695864
ACH-000265,-0.1714638402374678
ACH-000266,-0.18312701542287627
ACH-000272,-0.1302996605872403
ACH-000274,-0.16824849572689074
ACH-000277,-0.3099024081414129
ACH-000278,-0.04648126889248152
ACH-000279,-0.1354182768740864
ACH-000280,-0.038520533237698176
ACH-000281,-0.1741169929484891
ACH-000288,-0.08254537664011767
ACH-000291,-0.12683421419260885
ACH-000293,-0.19104142375667765
ACH-000294,-0.010427438395895864
ACH-000295,-0.07763975684964826
ACH-000296,-0.1871508319637698
ACH-000302,-0.12134540284818605
ACH-000304,-0.2292233702485455
ACH-000307,-0.06794561241863067
ACH-000308,-0.12957979265531874
ACH-000310,-0.2202124983340124
ACH-000311,-0.22855475214109086
ACH-000312,-0.07493785769812251
ACH-000315,-0.12055423164317193
ACH-000316,-0.2339867656007477
ACH-000317,-0.4183693273997036
ACH-000318,-0.04271240273874413
ACH-000319,-0.07416745121009258
ACH-000320,-0.08608661799083077
ACH-000322,-0.1425572201832946
ACH-000323,-0.0016605186948442335
ACH-000324,-0.1684017498034096
ACH-000329,-0.07609205257886299
ACH-000330,-0.07922565644521355
ACH-000331,-0.2339182514455549
ACH-000332,-0.1351177477330287
ACH-000334,-0.07026768437954746
ACH-000335,-0.1999264131318326
ACH-000336,-0.1954600021019852
ACH-000337,-0.2482342877307796
ACH-000338,0.15384301213466328
ACH-000339,-0.20007154010961745
ACH-000341,-0.3595403138614315
ACH-000348,-0.06575945273505603
ACH-000350,-0.0038344458920356868
ACH-000352,-0.24887687815420545
ACH-000356,-0.3201486217835067
ACH-000361,-0.2339181118513139
ACH-000362,-0.1969260609868184
ACH-000363,0.0085951740824173
ACH-000364,-0.2501441884750055
ACH-000365,-0.1645008368817997
ACH-000366,-0.058687333620578784
ACH-000368,-0.2557316228138374
ACH-000374,-0.3099421405724262
ACH-000375,0.23959981027010585
ACH-000376,-0.1084391039471946
ACH-000381,-0.07613066776240338
ACH-000383,-0.08859441194060269
ACH-000387,-0.2227682247907232
ACH-000389,-0.3757027321106181
ACH-000390,-0.0918875648194618
ACH-000393,-0.2028107373583192
ACH-000395,-0.06405054395338247
ACH-000396,0.15437510275784586
ACH-000397,-0.2015218939170209
ACH-000401,-0.0598095345894399
ACH-000402,-0.23204253202728506
ACH-000403,-0.048529357583454204
ACH-000404,-0.12637276535618894
ACH-000406,-0.11029370804614712
ACH-000407,-0.3722084067929729
ACH-000408,-0.00038863216921535134
ACH-000410,0.08045059088124161
ACH-000411,-0.2561882476206925
ACH-000414,-0.11971559450996178
ACH-000415,-0.1697940869759553
ACH-000416,-0.15317019484814026
ACH-000420,-0.2591900808398727
ACH-000421,-0.10093698408899028
ACH-000424,-0.19095195604532328
ACH-000425,-0.09069454954509264
ACH-000426,-0.3044432255623714
ACH-000427,-0.04715319130802805
ACH-000433,-0.24201507713672346
ACH-000435,0.039256111692125874
ACH-000436,-0.18908856560499
ACH-000444,-0.1988639441560154
ACH-000445,-0.2456301160137588
ACH-000448,-0.13059378590789833
ACH-000450,-0.11302987210692565
ACH-000452,-0.1876331047692271
ACH-000454,-0.3291193651853948
ACH-000458,-0.19036295691334934
ACH-000459,-0.14548266770840212
ACH-000460,-0.07766916908961413
ACH-000461,-0.14721736694045215
ACH-000463,-0.1480813840394677
ACH-000464,-0.1123909668454816
ACH-000466,-0.3160548817927297
ACH-000467,-0.08925321738932243
ACH-000468,-0.1911928516548774
ACH-000469,-0.19424261526901904
ACH-000470,0.009210744034696752
ACH-000471,-0.11911651933774915
ACH-000472,-0.08955915038588509
ACH-000473,-0.059875595379620825
ACH-000475,-0.2064946666938485
ACH-000476,-0.03856673408693852
ACH-000477,-0.0180308209315906
ACH-000479,0.06468403748223144
ACH-000480,-0.18053018892140388
ACH-000481,-0.12627716834164604
ACH-000483,-0.13904853134839712
ACH-000484,-0.2999160050251972
ACH-000485,-0.1026566468379201
ACH-000486,-0.03759252332380365
ACH-000487,3.957687207432208e-05
ACH-000488,-0.12149551762623155
ACH-000490,-0.14796427701890272
ACH-000491,-0.14183315410347194
ACH-000495,-0.060008742165844835
ACH-000496,-0.18464198332945986
ACH-000499,-0.024997076949410845
ACH-000500,0.10771306185805182
ACH-000502,-0.2952339745548904
ACH-000503,-0.12053434305495925
ACH-000505,-0.10331104501953482
ACH-000507,0.06873372050879459
ACH-000510,-0.11191222543985033
ACH-000511,-0.20757697947988454
ACH-000512,-0.3042315822791854
ACH-000516,-0.1239216768965487
ACH-000517,-0.2567687862400981
ACH-000518,-0.22726383779625856
ACH-000520,-0.13694922125931466
ACH-000521,-0.12808142869826733
ACH-000522,-0.2004751525495825
ACH-000524,-0.3547506915019804
ACH-000527,-0.07911669108905599
ACH-000528,-0.2010192748064286
ACH-000537,-0.25828642950302183
ACH-000541,-0.19927276028381335
ACH-000542,-0.17842942716609467
ACH-000544,-0.21376912786067115
ACH-000545,-0.12641745955299336
ACH-000547,-0.5192402806044567
ACH-000548,-0.14831716142207388
ACH-000549,-0.15977587281191094
ACH-000550,-0.17704950489340435
ACH-000552,-0.16321990768177974
ACH-000556,-0.1783535378271511
ACH-000557,-0.07082246898008777
ACH-000569,-0.2785370873183904
ACH-000570,-0.06312993564477863
ACH-000571,-0.2107085468925758
ACH-000573,-0.13931115627900867
ACH-000576,-0.21845148881864287
ACH-000579,0.02845251181382546
ACH-000580,-0.025817264032017298
ACH-000584,-0.1986982185184239
ACH-000585,-0.16683063946098686
ACH-000588,-0.1361708707315276
ACH-000589,0.032629454732103484
ACH-000591,-0.15403516863412764
ACH-000593,-0.05766793730154845
ACH-000600,-0.2820887081418748
ACH-000601,-0.05097813451777525
ACH-000605,-0.286132740218109
ACH-000606,-0.1339551174443012
ACH-000608,-0.1872069802305758
ACH-000614,0.07864401361957749
ACH-000616,-0.1256575991473484
ACH-000618,-0.04472320694308509
ACH-000619,-0.200907347509587
ACH-000620,-0.05714160650003066
ACH-000621,-0.15728647388709166
ACH-000622,0.014355746666711322
ACH-000623,-0.13366695330851108
ACH-000624,-0.2654889870986718
ACH-000627,-0.13229802018270306
ACH-000630,-0.17040402995008624
ACH-000631,0.07839320997876109
ACH-000632,-0.05880877046509626
ACH-000633,-0.004548856945485231
ACH-000637,-0.128353164246795
ACH-000638,-0.1740208775243773
ACH-000646,-0.03328921562090896
ACH-000647,-0.1835158333952128
ACH-000648,-0.17444543965397424
ACH-000649,-0.13501332187394358
ACH-000651,-0.07580270716453362
ACH-000652,-0.3013911726582668
ACH-000653,-0.1419327149848775
ACH-000657,-0.12566588083316133
ACH-000658,-0.14266070685793036
ACH-000661,-0.11059923534358652
ACH-000662,-0.4122623247836912
ACH-000663,-0.17921978313039738
ACH-000665,-0.16422033900127792
ACH-000671,-0.06186240363363716
ACH-000672,-0.3010656580734805
ACH-000673,-0.13378258187157827
ACH-000676,-0.04781196961162981
ACH-000677,-0.07899116223901036
ACH-000681,-0.013903689294057244
ACH-000683,-0.0753142897954758
ACH-000684,-0.19190507048463185
ACH-000688,-0.1462061531013729
ACH-000693,-0.12111598265963287
ACH-000694,-0.16803170885832744
ACH-000695,-0.08262701574664731
ACH-000696,-0.2491090353404163
ACH-000697,-0.24398045325931106
ACH-000699,-0.18047908786156208
ACH-000701,-0.2918403669409131
ACH-000706,-0.02809541459444561
ACH-000711,-0.1828002072490064
ACH-000713,-0.2970471175360477
ACH-000714,-0.20646813099347044
ACH-000718,-0.05719284191520237
ACH-000720,-0.18021019182244727
ACH-000721,-0.15291392754241867
ACH-000724,-0.09783474171191058
ACH-000725,0.0191233669428656
ACH-000732,-0.17771899239411856
ACH-000734,-0.16527743931520905
ACH-000735,-0.09469347925951764
ACH-000736,-0.06847220012877496
ACH-000738,-0.2622901568653334
ACH-000746,-0.010935991161688084
ACH-000747,-0.06998083424878802
ACH-000748,-0.10222152811429897
ACH-000753,-0.16020828493571768
ACH-000756,-0.017910486286109556
ACH-000757,-0.08174095800319607
ACH-000758,-0.1930558052667949
ACH-000760,-0.09708067433272463
ACH-000762,-0.1337951779300413
ACH-000763,-0.2374966013948611
ACH-000764,-0.3726360094741225
ACH-000765,-0.21238021080918287
ACH-000766,-0.18995311016717426
ACH-000767,-0.11863707144906875
ACH-000768,-0.19261443972620884
ACH-000769,-0.08746578219307212
ACH-000770,-0.17989820722911634
ACH-000771,-0.09877106927886098
ACH-000773,-0.1388522225114237
ACH-000776,0.02349282122743272
ACH-000777,-0.10351791000788993
ACH-000778,-0.05375561017524397
ACH-000781,-0.07290467367790159
ACH-000782,-0.11287880293596207
ACH-000783,-0.2118280572729464
ACH-000784,-0.15677738466206145
ACH-000785,-0.130286508346366
ACH-000787,-0.18470184015971106
ACH-000788,-0.12861812331760342
ACH-000791,-0.1800579216652496
ACH-000792,-0.2842019016946665
ACH-000794,-0.07662219503670206
ACH-000796,-0.15281305636807369
ACH-000798,0.022515867275655167
ACH-000799,-0.0961796779728146
ACH-000800,-0.2808538422829904
ACH-000802,0.00019141620903410225
ACH-000804,0.07319446067070527
ACH-000805,-0.1575790664489472
ACH-000809,-0.09724511389228624
ACH-000810,-0.07975242159272979
ACH-000811,-0.17703069656009546
ACH-000817,-0.21654866554951188
ACH-000819,-0.1835053235640604
ACH-000820,-0.19451430910438086
ACH-000821,-0.21025120936581249
ACH-000822,-0.10230814023178944
ACH-000823,-0.24840419307403505
ACH-000824,-0.111772488400033
ACH-000827,-0.09973404822624576
ACH-000829,-0.20064387452241192
ACH-000831,-0.13658784493214482
ACH-000832,-0.1028881925700376
ACH-000833,-0.08982403156845706
ACH-000834,-0.2255458484264877
ACH-000835,-0.1533329281931589
ACH-000836,0.07006387515042119
ACH-000837,-0.07965764307270763
ACH-000838,-0.14281579542760092
ACH-000839,-0.1992152223590929
ACH-000840,-0.2702699081880269
ACH-000841,-0.2997073420762485
ACH-000843,-0.162715683390969
ACH-000846,-0.2408419169927737
ACH-000847,-0.03247936094140731
ACH-000848,-0.02803710476160948
ACH-000849,0.0011608868752087447
ACH-000851,-0.05040479504034672
ACH-000855,-0.005918506243122873
ACH-000856,-0.15320121084301494
ACH-000858,-0.04147381052931152
ACH-000859,-0.018914441968620424
ACH-000861,-0.18885445326402386
ACH-000862,-0.1744279923046322
ACH-000865,-0.044227356357279084
ACH-000866,-0.1510485620749767
ACH-000867,-0.11399607383344453
ACH-000869,-0.07661216964333882
ACH-000872,-0.08983639958806795
ACH-000873,-0.3722547586660049
ACH-000876,-0.2489077027475345
ACH-000878,-0.06626871853485085
ACH-000880,-0.0037627459294931006
ACH-000881,-0.08640575495096495
ACH-000882,-0.13955928303891474
ACH-000884,-0.057388289297152076
ACH-000885,-0.09248042138872006
ACH-000887,-0.08983532135743655
ACH-000889,-0.2033252363342605
ACH-000896,-0.09941611012810744
ACH-000898,-0.034584202392684706
ACH-000900,-0.11469295453737625
ACH-000901,-0.10395819121582156
ACH-000905,-0.032623112357585235
ACH-000906,-0.1138286442614936
ACH-000907,-0.06689456255451579
ACH-000910,-0.10891218364212173
ACH-000911,-0.17807038826170093
ACH-000912,-0.15523718829626493
ACH-000913,-0.10819852391380458
ACH-000915,-0.059894046646322266
ACH-000916,-0.25060950084009964
ACH-000917,-0.06921837826041798
ACH-000920,-0.026721271829157445
ACH-000921,-0.28780319860268344
ACH-000924,-0.14539727923422022
ACH-000926,-0.22127105174337855
ACH-000928,-0.11485595820148185
ACH-000929,0.08911203606782307
ACH-000932,-0.02271584829354965
ACH-000935,-0.08533677675151463
ACH-000936,-0.06761567379921811
ACH-000937,-0.19935670344505024
ACH-000938,-0.1829154807098954
ACH-000939,0.0752979025746697
ACH-000941,-0.2969048251926184
ACH-000943,-0.11151532491056784
ACH-000946,-0.08385520466063069
ACH-000947,0.02446641607919709
ACH-000948,0.006376540744882423
ACH-000950,0.051166849066038085
ACH-000953,-0.07608921096721576
ACH-000954,-0.2401370788288133
ACH-000957,-0.05466244848241119
ACH-000958,-0.20662352450348
ACH-000960,-0.12660595844963826
ACH-000963,-0.017321659131310157
ACH-000968,-0.09381322007762706
ACH-000969,-0.1841076823634056
ACH-000972,0.15887430843725425
ACH-000973,-0.1546928246410426
ACH-000974,-0.10679785911294998
ACH-000978,-0.193424310370158
ACH-000984,-0.024184834978309096
ACH-000986,-0.2632980731802884
ACH-000988,-0.1854788736171901
ACH-000993,-0.015189029296860156
ACH-000994,-0.07261772153925496
ACH-000996,-0.18165216317633925
ACH-001001,-0.2268138383455403
ACH-001020,-0.03725840589021382
ACH-001028,-0.09775182354310087
ACH-001031,-0.1219123901151016
ACH-001038,-0.09804323168730956
ACH-001048,-0.1947398348831754
ACH-001050,-0.07206438528043205
ACH-001053,-0.4665722266680281
ACH-001054,-0.008121123963333915
ACH-001061,-0.09774418978897877
ACH-001067,-0.1680221510015513
ACH-001075,-0.044159211588496464
ACH-001096,0.04656951024291498
ACH-001111,-0.30176939181887585
ACH-001119,-0.03346454098684424
ACH-001128,-0.10864783906885216
ACH-001134,-0.21459878059782075
ACH-001151,-0.14394003756552812
ACH-001163,-0.15876297480044815
ACH-001164,-0.21818147542185645
ACH-001183,-0.0016374684532180436
ACH-001192,-0.04796559682471628
ACH-001193,-0.2311385478574269
ACH-001196,-0.13281402116570826
ACH-001197,-0.2759031923082205
ACH-001205,-0.2753313142863622
ACH-001211,-0.4042042829376479
ACH-001212,0.055319166424070094
ACH-001228,-0.09718902180456993
ACH-001232,-0.26936505405572986
ACH-001239,-0.11821301556025772
ACH-001270,0.01803648135026704
ACH-001274,-0.02550486273654508
ACH-001275,0.04390471300058354
ACH-001277,-0.4114425046804567
ACH-001278,-0.05271822109692762
ACH-001280,-0.0128648388452253
ACH-001283,-0.08104349585195071
ACH-001289,-0.17576197017474093
ACH-001300,-0.10550099728523013
ACH-001301,0.09792404825397708
ACH-001302,0.029836418097073845
ACH-001306,-0.3333430895392763
ACH-001318,-0.19265748855889844
ACH-001322,0.09144849318006908
ACH-001328,-0.12808316544457132
ACH-001332,-0.18218661255420796
ACH-001336,-0.05909940166421281
ACH-001346,-0.174578537722599
ACH-001353,-0.25011697413103523
ACH-001354,-0.008415426621986105
ACH-001367,-0.2385707392034825
ACH-001368,-0.0623398085676696
ACH-001374,-0.18059874388765693
ACH-001377,-0.04710688100210538
ACH-001380,-0.043373599368457263
ACH-001391,-0.1488846324443836
ACH-001408,-0.02169410951054931
ACH-001430,-0.32004021300925745
ACH-001431,-0.2154811137914324
ACH-001450,-0.3607523252516779
ACH-001496,0.04814188868011016
ACH-001500,-0.1313684721170168
ACH-001523,-0.13405596890888366
ACH-001532,-0.14919658671202948
ACH-001550,-0.16913462518803735
ACH-001552,-0.07188784503120636
ACH-001554,-0.10660007116725506
ACH-001654,-0.11689081120731508
ACH-001735,-0.02523842138439604
ACH-001736,-0.2051236668784137
ACH-001737,-0.3439100265857748
ACH-001740,-0.01635894464280841
ACH-001745,-0.1643842440938014
ACH-001765,-0.2936180651240199
