,DUSP26 (78986)
ACH-000004,-0.03806202753990657
ACH-000005,0.3309048032633076
ACH-000007,-0.05197951271186357
ACH-000009,0.09408860661280012
ACH-000011,-0.017631231698984336
ACH-000012,-0.052445372002605135
ACH-000013,0.04599433745169512
ACH-000014,-0.06611202759139308
ACH-000015,0.06688680152435196
ACH-000017,0.05163703690886216
ACH-000018,0.16898630668133188
ACH-000019,0.0524896655636392
ACH-000021,0.1660865705552685
ACH-000022,-0.03690259161620206
ACH-000025,-0.15476540382627413
ACH-000028,-0.09480312554340224
ACH-000030,0.009726209167171469
ACH-000035,-0.024191609548659888
ACH-000036,0.09949032224876883
ACH-000037,-0.02972531502954717
ACH-000039,-0.01712483645918157
ACH-000040,0.07549965251213513
ACH-000041,-0.012398314380063941
ACH-000042,0.024509805723918032
ACH-000045,0.0896143409553359
ACH-000047,-0.08862366595190292
ACH-000052,0.13702747054153547
ACH-000053,0.09968950645452958
ACH-000054,0.1044236635562966
ACH-000055,0.055443233931572786
ACH-000060,-0.19097490647011306
ACH-000067,0.05370499615988221
ACH-000070,0.14238304000633153
ACH-000075,0.06313751700769678
ACH-000078,0.08116474017903942
ACH-000082,0.029159958006364683
ACH-000085,0.2289825815623188
ACH-000086,0.05073418844309978
ACH-000087,-0.050036950975987315
ACH-000092,0.0721308608521506
ACH-000095,0.07680464030130564
ACH-000097,0.057410039370129576
ACH-000098,0.13492341448282336
ACH-000099,0.052969780455175086
ACH-000108,-0.10404552611752
ACH-000113,-0.0369358526434781
ACH-000116,-0.12208158633265564
ACH-000118,0.053090353924792534
ACH-000120,0.09792778070706652
ACH-000123,0.0724385876380752
ACH-000127,0.046725255158635716
ACH-000128,0.007130933030915145
ACH-000132,0.011899365123977622
ACH-000133,-0.09985349787207852
ACH-000137,0.055762221172446204
ACH-000138,0.0683530432604118
ACH-000142,0.0677515989387292
ACH-000143,0.048047080243120564
ACH-000146,0.04375314563490531
ACH-000148,0.09386194284470332
ACH-000150,-0.41692839322878816
ACH-000152,0.10165753453441866
ACH-000153,-0.155697879714243
ACH-000159,-0.09449217478517298
ACH-000160,0.03967908657949328
ACH-000163,-0.22094684681370935
ACH-000167,0.1165116457245353
ACH-000168,-0.004891018731025947
ACH-000169,0.14253542066919705
ACH-000178,-0.013573120593065
ACH-000183,0.010001637286241502
ACH-000188,-0.13727554533765587
ACH-000189,0.04974885701585879
ACH-000190,0.2468355776072717
ACH-000198,-0.034828025187466874
ACH-000203,0.09490526956613543
ACH-000204,0.0042421398543879656
ACH-000206,0.26314896286208883
ACH-000207,0.1292915682591377
ACH-000208,0.24866443804880214
ACH-000210,0.053889463366882204
ACH-000211,0.021395533819629515
ACH-000215,0.06299978912636779
ACH-000221,-0.06520261359594014
ACH-000222,-0.02146238724450231
ACH-000223,0.056825461763947926
ACH-000226,0.00963373214736455
ACH-000227,0.2391152879270143
ACH-000228,0.05370178034481788
ACH-000231,0.11198886129245228
ACH-000232,-0.1327563584731669
ACH-000233,-0.04488934207645166
ACH-000234,0.1585413583358003
ACH-000235,0.0618181394286258
ACH-000237,0.07336727925524214
ACH-000238,-0.04851438582790647
ACH-000242,0.11451323964455686
ACH-000243,-0.02375208166184836
ACH-000244,-0.2691958895795811
ACH-000246,0.07144454772572488
ACH-000248,-0.004953471296715528
ACH-000250,-0.0513366167082862
ACH-000251,0.20693411766631845
ACH-000252,0.07909802413412853
ACH-000253,0.05130569806433169
ACH-000255,-0.007865697723231627
ACH-000256,0.08997736692445885
ACH-000257,0.034328841982194123
ACH-000258,0.009108904346687577
ACH-000259,0.042643304620772
ACH-000260,0.006394188595544717
ACH-000261,0.05273431588591069
ACH-000262,0.1664360143489868
ACH-000263,-0.13176762023483934
ACH-000264,-0.01955817852057564
ACH-000265,0.03781567699365655
ACH-000266,0.11998695727535867
ACH-000272,0.15635254263916598
ACH-000274,0.07833274469334772
ACH-000277,0.17553990693559646
ACH-000278,0.007361799211842881
ACH-000279,0.0363058875212319
ACH-000280,0.0644704904776622
ACH-000281,0.1470711042125419
ACH-000288,0.08742190598883802
ACH-000291,0.08729917720343455
ACH-000293,0.12230784533087795
ACH-000294,0.023379823097654163
ACH-000295,-0.04363907000580505
ACH-000296,-0.23478905692189014
ACH-000302,0.04641557409973575
ACH-000304,-0.036548059301173164
ACH-000307,-0.04020467477791723
ACH-000308,-0.012390246059473949
ACH-000310,0.16177733130333602
ACH-000311,0.010642391949808913
ACH-000312,0.15237884274845453
ACH-000315,-0.08803581677029662
ACH-000316,-0.013382966186783616
ACH-000317,-0.07001306856824244
ACH-000318,0.11997234747697468
ACH-000319,0.10771382049679352
ACH-000320,0.0948495906652542
ACH-000322,0.018812634794616492
ACH-000323,-0.061056988408438866
ACH-000324,0.08080249344950105
ACH-000329,0.03584426394913105
ACH-000330,-0.14624566307441558
ACH-000331,0.02864066732791414
ACH-000332,-0.0070807422698172355
ACH-000334,-0.1016559113420286
ACH-000335,-0.07595019128473883
ACH-000336,0.12666447743986292
ACH-000337,0.009228151549070364
ACH-000338,0.3949502356704114
ACH-000339,0.0014250386932600904
ACH-000341,0.10473248548027736
ACH-000348,0.00602925086742523
ACH-000350,0.013106903795832778
ACH-000352,-0.14059544433794266
ACH-000356,-0.0402902589899469
ACH-000361,-0.1445016037944227
ACH-000362,0.038245107139238
ACH-000363,0.11969634624962801
ACH-000364,0.04523460231753152
ACH-000365,-0.02319287511720093
ACH-000366,0.06780034005445723
ACH-000368,0.0465954916315517
ACH-000374,-0.029284393392775214
ACH-000375,0.10009262119081863
ACH-000376,-0.05633074574402374
ACH-000381,0.0909867924852567
ACH-000383,-0.03064505616171471
ACH-000387,-0.0767527703422912
ACH-000389,0.259563906024942
ACH-000390,-0.009304021827317105
ACH-000393,0.054607396980493515
ACH-000395,0.041436369654417285
ACH-000396,0.010321604437503941
ACH-000397,0.14841412938756127
ACH-000401,0.027244639036827323
ACH-000402,0.2666676920315019
ACH-000403,-0.007609034000362439
ACH-000404,-0.009979659698665695
ACH-000406,0.07152483953027514
ACH-000407,0.1553411427651608
ACH-000408,-0.20627850492852032
ACH-000410,-0.016125754314736708
ACH-000411,0.04052911320474658
ACH-000414,0.18859063830698314
ACH-000415,0.09199898232195007
ACH-000416,0.006520978857684526
ACH-000420,-0.08256624670694941
ACH-000421,0.0654231855661045
ACH-000424,-0.03741408590415895
ACH-000425,0.08278218331413162
ACH-000426,-0.06558994015109998
ACH-000427,-0.1098927264833022
ACH-000433,0.2394453857355917
ACH-000435,0.22515046399952948
ACH-000436,0.061993508448917115
ACH-000444,-0.08875914880570887
ACH-000445,0.07306048569315092
ACH-000448,0.039855064993344284
ACH-000450,-0.1357404383400186
ACH-000452,0.13460036560585198
ACH-000454,-0.3018791169537425
ACH-000458,-0.04434349327831095
ACH-000459,-0.08284646620446406
ACH-000460,0.0777181225819642
ACH-000461,-0.03516302764863285
ACH-000463,-0.07395236661767607
