,OR2T33 (391195)
ACH-000004,-0.3082328624263309
ACH-000005,-0.14662316549033402
ACH-000007,-0.37141281676315496
ACH-000009,-0.2073603039647186
ACH-000011,-0.07083625798628282
ACH-000012,-0.1455403889846396
ACH-000013,-0.14962561601726912
ACH-000014,-0.2222023318736064
ACH-000015,-0.16796419888335226
ACH-000017,-0.15534266254891008
ACH-000018,-0.3559597741503853
ACH-000019,-0.1017569775005788
ACH-000021,-0.1642332918692581
ACH-000022,-0.1790266668954022
ACH-000025,-0.2858412091087527
ACH-000028,-0.1684984235940266
ACH-000030,-0.14784758469289924
ACH-000035,-0.22582277300465714
ACH-000036,-0.17878606089937138
ACH-000037,-0.4425123811977224
ACH-000039,-0.23264282700993094
ACH-000040,-0.2647149913095977
ACH-000041,-0.21029549824517813
ACH-000042,-0.16124575513391118
ACH-000045,-0.3991119579466773
ACH-000047,-0.159283552129176
ACH-000052,-0.03430696604030687
ACH-000053,-0.26566694931967
ACH-000054,-0.2579221422013661
ACH-000055,-0.3337560618518211
ACH-000060,-0.20021636237332047
ACH-000067,-0.2868418971009549
ACH-000070,-0.2547846359286394
ACH-000075,-0.22656959185300898
ACH-000078,-0.4496993430388017
ACH-000082,-0.22934155976774834
ACH-000085,-0.4386355794639732
ACH-000086,-0.20552801257153835
ACH-000087,-0.1648544405461006
ACH-000092,-0.20224395052454688
ACH-000095,-0.3805097345292887
ACH-000097,-0.3059972662111225
ACH-000098,-0.2719310821031328
ACH-000099,-0.29314161213171386
ACH-000108,-0.16476273769400074
ACH-000113,-0.2939286299815788
ACH-000116,-0.13988698997096186
ACH-000118,-0.09410713237556706
ACH-000120,-0.2885213600254525
ACH-000123,-0.16156762025785806
ACH-000127,-0.2565676427023332
ACH-000128,-0.1929177786548022
ACH-000132,-0.20141769013024674
ACH-000133,-0.1876351361091468
ACH-000137,-0.15416766921363212
ACH-000138,-0.1611986674303184
ACH-000142,-0.09779841366503916
ACH-000143,-0.3380211906260788
ACH-000146,-0.2881594053440711
ACH-000148,-0.19562831733943556
ACH-000150,-0.4755532463576693
ACH-000152,-0.11665464397622655
ACH-000153,-0.23946343154837255
ACH-000159,-0.1610799598854242
ACH-000160,-0.1683842236375536
ACH-000163,-0.2927869391395258
ACH-000167,-0.33858063233075564
ACH-000168,-0.4471240620648195
ACH-000169,-0.18153848952508567
