,RTF1 (23168)
ACH-000773,-0.6014659570678212
ACH-000776,-0.6119249921926266
ACH-000777,-0.5976778812383575
ACH-000778,-0.6906395483703525
ACH-000781,-0.6771429362116056
ACH-000782,-0.8222086563734681
ACH-000783,-0.41442677489290536
ACH-000784,-0.6115629944742983
ACH-000785,-0.4186900009759533
ACH-000787,-0.6228211210295311
ACH-000788,-0.5271879837119132
ACH-000791,-0.6888782467219972
ACH-000792,-0.4135437127504461
ACH-000794,-0.6544438297299134
ACH-000796,-0.6117454638269221
ACH-000798,-0.8907960721772525
ACH-000799,-0.7554219363927807
ACH-000800,-0.5190544861413535
ACH-000802,-0.5541202524256971
ACH-000804,-0.6274683905214465
ACH-000805,-0.6845000748087229
ACH-000809,-0.5612960760611032
ACH-000810,-0.4166075694873881
ACH-000811,-0.7058421633856158
ACH-000817,-0.6604764657308101
ACH-000819,-0.7073979937372015
ACH-000820,-0.6378970664623782
ACH-000821,-0.4441487072694807
ACH-000822,-0.4953724375358699
ACH-000823,-0.6344114016708817
ACH-000824,-0.5005171388631818
ACH-000827,-0.7703703163190183
ACH-000829,-0.27957111307332905
ACH-000831,-0.5828067397587078
ACH-000832,-0.7558965534607107
ACH-000833,-0.4875971378732219
ACH-000834,-0.40089950652628603
ACH-000835,-0.6096927269941159
ACH-000836,-0.6199348066698294
ACH-000837,-0.4731838849673657
ACH-000838,-0.4667906749051674
ACH-000839,-0.5179318877588159
ACH-000840,-0.5620866737507241
ACH-000841,-0.427087485192397
ACH-000843,-0.4816111199311354
ACH-000846,-0.4866278670379015
ACH-000847,-0.3754241096939793
ACH-000848,-0.5615371731753339
ACH-000849,-0.3177326951005369
ACH-000851,-0.6426840672362907
ACH-000855,-0.5356015941207353
ACH-000856,-0.3472182478978503
ACH-000858,-0.6054355226538924
ACH-000859,-0.38542084508914304
ACH-000861,-0.8144750414724795
ACH-000862,-0.5840255820535556
ACH-000865,-0.6062427425370244
ACH-000866,-0.4693279645344405
ACH-000867,-0.6069831785907139
ACH-000869,-0.710376761392817
ACH-000872,-0.4449487741647796
ACH-000873,-0.5319292826831827
ACH-000876,-0.4704757687919701
ACH-000878,-0.5728038558328271
ACH-000880,-0.499150867487815
ACH-000881,-0.5852609593506285
ACH-000882,-0.5109610743535518
ACH-000884,-0.6550680257710532
ACH-000885,-0.5212309358802744
ACH-000887,-0.31124228928086595
ACH-000889,-0.5254939708951836
ACH-000896,-0.6278573102935828
ACH-000898,-0.6027236935262653
ACH-000900,-0.5842528046653305
ACH-000901,-0.4730550386883344
ACH-000905,-0.5536201267613735
ACH-000906,-0.5814556752708253
ACH-000907,-0.5009243251733424
ACH-000910,-0.4698492019471329
ACH-000911,-0.6434122868704365
ACH-000912,-0.5141389028220704
ACH-000913,-0.5566877073764135
ACH-000915,-0.5279641832759501
ACH-000916,-0.6902198540957921
ACH-000917,-0.4011841206752345
ACH-000920,-0.33938570517459443
ACH-000921,-0.5381073850538279
ACH-000924,-0.5275439719754557
ACH-000926,-0.4030566976385043
ACH-000928,-0.5811602351853015
ACH-000929,-0.6008571834746522
ACH-000932,-0.5447806792586818
ACH-000935,-0.3709796534066951
ACH-000936,-0.5042670209277336
ACH-000937,-0.4323507985099988
ACH-000938,-0.5125058903621399
ACH-000939,-0.5202959578447997
ACH-000941,-0.5157624213098271
ACH-000943,-0.5271733291173357
ACH-000946,-0.4861441089860574
ACH-000947,-0.5628901421678466
ACH-000948,-0.5412213869236246
ACH-000950,-0.4846588135335371
ACH-000953,-0.3980611415175134
ACH-000954,-0.3154194310994925
ACH-000957,-0.7123738517566892
ACH-000958,-0.7167966892994077
ACH-000960,-0.4797816183811273
ACH-000963,-0.6881579842614621
ACH-000968,-0.6927440352102424
ACH-000969,-0.751862842901056
ACH-000972,-0.5665049757246743
ACH-000973,-0.4806779191800346
ACH-000974,-0.5067179288961008
ACH-000978,-0.6550890809984
ACH-000984,-0.6384475555936592
ACH-000986,-0.8283784345168916
ACH-000988,-0.7462724179209056
ACH-000993,-0.5514475728068777
ACH-000994,-0.8000673615836379
ACH-000996,-0.6107340389492046
ACH-001001,-0.5210000473732107
ACH-001020,-0.5888897676758557
ACH-001028,-0.390223804676832
ACH-001031,-0.7426452226007901
ACH-001038,-0.5124159415927706
ACH-001048,-0.4219213574896882
ACH-001050,-0.4859721753003666
ACH-001053,-0.34367698530165136
ACH-001054,-0.2780521941772729
ACH-001061,-0.6572886516621067
ACH-001067,-0.5552402084175607
ACH-001075,-0.6466763731911577
ACH-001096,-0.5531839488052601
ACH-001111,-0.5241005785971028
ACH-001119,-0.5832240743938252
ACH-001128,-0.4202164091863384
ACH-001134,-0.5294640742971075
ACH-001151,-0.43692968342467
ACH-001163,-0.5946811405298497
ACH-001164,-0.6131976048258511
ACH-001183,-0.4866469361639021
ACH-001192,-0.5168912474800386
ACH-001193,-0.4710310448175714
ACH-001196,-0.5939277138867302
ACH-001197,-0.6104657598786561
ACH-001205,-0.5442837350728589
ACH-001211,-0.464742075392671
ACH-001212,-0.4915575834771791
ACH-001228,-0.5831494260983121
ACH-001232,-0.5981923645783846
ACH-001239,-0.2615412141367155
ACH-001270,-0.3696477246504201
ACH-001274,-0.43503248813851453
ACH-001275,-0.8660381426169298
ACH-001277,-0.5547342352395173
ACH-001278,-0.6177872517739874
ACH-001280,-0.7973742920147178
ACH-001283,-0.513870337761596
ACH-001289,-0.59506392322286
ACH-001300,-0.6074775298169015
ACH-001301,-0.5843033899486927
ACH-001302,-0.5530813358907161
ACH-001306,-0.4563577491531407
ACH-001318,-0.4034941482126493
ACH-001322,-0.4151810068455548
ACH-001328,-0.5695130343645313
ACH-001332,-0.5026236029789036
ACH-001336,-0.5562977053963514
ACH-001346,-0.5683348977114157
ACH-001353,-0.5102204057973453
ACH-001354,-0.5489419137657551
ACH-001367,-0.6550137166339963
ACH-001368,-0.5112453781201319
ACH-001374,-0.6034427978572853
ACH-001377,-0.4869201917313397
ACH-001380,-0.6888965631628791
ACH-001391,-0.403703728929372
ACH-001408,-0.6080828934690972
ACH-001430,-0.6189440182610311
ACH-001431,-0.530272222009286
ACH-001450,-0.5489398290529495
ACH-001496,-0.4685545651873869
ACH-001500,-0.4870502170151977
ACH-001523,-0.4860474869703811
ACH-001532,-0.5248502580994306
ACH-001550,-0.6029541961528198
ACH-001552,-0.6341443310833634
ACH-001554,-0.5551411109262241
ACH-001654,-0.7671596562490649
ACH-001735,-0.7039605521373424
ACH-001736,-0.5401292785315392
ACH-001737,-0.7555122251307862
ACH-001740,-0.5811753948451679
ACH-001745,-0.6434989913792333
ACH-001765,-0.6435766093352607
