,POLR1B (84172)
ACH-000004,-0.6153577292867772
ACH-000005,-0.8254452770541046
ACH-000007,-0.8640465709470809
ACH-000009,-0.8296486136459614
ACH-000011,-0.7738634278274521
ACH-000012,-1.0764565840681524
ACH-000013,-0.7881161915039512
ACH-000014,-0.8543074370554941
ACH-000015,-0.6878301877622038
ACH-000017,-0.7982792542021194
ACH-000018,-0.913456437991047
ACH-000019,-0.7037453320523113
ACH-000021,-0.7283631304196
ACH-000022,-0.6413107289845313
ACH-000025,-0.997573558173142
ACH-000028,-1.016375044697915
ACH-000030,-0.8441368905865224
ACH-000035,-0.8911650088375073
ACH-000036,-0.8116619467116132
ACH-000037,-1.133181413415419
ACH-000039,-0.8014375161798665
ACH-000040,-0.9672387765971427
ACH-000041,-0.7982404088883458
ACH-000042,-0.8241142583361233
ACH-000045,-0.7484899328675971
ACH-000047,-0.8204968146617132
ACH-000052,-0.5981397330675001
ACH-000053,-0.8864606576897217
ACH-000054,-1.052860899987966
ACH-000055,-0.8963027931357284
ACH-000060,-0.7752615303779804
ACH-000067,-0.9195868529793436
ACH-000070,-0.8286613955248441
ACH-000075,-0.93446942565505
ACH-000078,-0.7612923782969792
ACH-000082,-0.9121604285332308
ACH-000085,-1.1213323361019043
ACH-000086,-1.0749236591564082
ACH-000087,-0.8931954210658714
ACH-000092,-0.9306909414611806
ACH-000095,-0.8738088084383738
ACH-000097,-0.8165835024017736
ACH-000098,-1.0893283910833569
ACH-000099,-0.7543002706948483
ACH-000108,-0.6946690993075562
ACH-000113,-0.7606774048604646
ACH-000116,-0.8800796767026896
ACH-000118,-0.8618746531028593
ACH-000120,-0.880916510665707
ACH-000123,-0.9270408029177812
ACH-000127,-0.7475668996434777
ACH-000128,-0.8912255848110556
ACH-000132,-0.8718130064840968
ACH-000133,-0.8082558003604244
ACH-000137,-1.1343309250718812
ACH-000138,-0.7385505679903993
ACH-000142,-0.7408826120354283
ACH-000143,-0.8602799528370649
ACH-000146,-0.6680838409536012
ACH-000148,-0.8128101857062228
ACH-000150,-0.9541114888110594
ACH-000152,-0.9882869217213008
ACH-000153,-1.0076964951485765
ACH-000159,-0.8840844645307231
ACH-000160,-0.5147536132826083
ACH-000163,-0.9338811964033272
ACH-000167,-0.7550646938949043
ACH-000168,-0.8707828737587904
ACH-000169,-0.6844043248865537
ACH-000178,-0.8172787976268286
ACH-000183,-0.7715652922731238
ACH-000188,-0.921074961723756
ACH-000189,-1.0132532131280645
ACH-000190,-0.5497898542027982
ACH-000198,-0.9996513764462636
ACH-000203,-0.6559080376500904
ACH-000204,-0.781844858680815
ACH-000206,-0.929012932957554
ACH-000207,-0.727271317427394
ACH-000208,-0.9657510884399636
ACH-000210,-0.8643032244150164
ACH-000211,-0.8657419422554848
ACH-000215,-1.0133288507140077
ACH-000221,-1.0202436039985052
ACH-000222,-0.6867819714946749
ACH-000223,-0.8619085145568341
ACH-000226,-0.8634906054501609
ACH-000227,-0.7384879738311954
ACH-000228,-0.7613068463918916
ACH-000231,-1.006037371047354
ACH-000232,-0.8880938776413465
ACH-000233,-0.8178624243526176
ACH-000234,-0.9324920829692832
ACH-000235,-0.8420054683525238
ACH-000237,-0.8537534043888065
ACH-000238,-1.0037964899710128
ACH-000242,-1.1464862780138314
ACH-000243,-0.8852643291725559
ACH-000244,-0.6799349238026564
ACH-000246,-0.955200256509774
ACH-000248,-0.8275743233118238
ACH-000250,-1.08410449347083
ACH-000251,-1.0304455946031776
ACH-000252,-1.0486438555032398
ACH-000253,-0.7851365719501392
ACH-000255,-0.9281008827027016
ACH-000256,-0.8403884347666379
ACH-000257,-0.8897686244050327
ACH-000258,-0.9105161505603204
ACH-000259,-0.9364378505513556
ACH-000260,-0.8945188372688462
ACH-000261,-0.9229890909579188
ACH-000262,-0.9745065010858396
ACH-000263,-0.8658024644937622
ACH-000264,-0.9403702640528748
ACH-000265,-0.8143728042122549
ACH-000266,-0.96403162734552
ACH-000272,-0.8501560189057226
ACH-000274,-0.7538788579176771
ACH-000277,-0.6392548078120524
ACH-000278,-0.7374254341034991
ACH-000279,-0.7092415432154426
ACH-000280,-0.8453093624822671
ACH-000281,-0.9679890853097364
ACH-000288,-0.8880634093966134
ACH-000291,-0.9622651618661572
ACH-000293,-0.8337407716469042
ACH-000294,-0.31108345464926845
ACH-000295,-0.9065463939010694
ACH-000296,-0.8588310668473954
ACH-000302,-0.9920979495971576
ACH-000304,-0.9702191310602056
ACH-000307,-0.8724974485669453
ACH-000308,-0.8551674338116085
ACH-000310,-0.9294462761730841
ACH-000311,-0.9514834679217038
ACH-000312,-0.7907231896445122
ACH-000315,-0.8627053109452638
ACH-000316,-0.8144498124955623
ACH-000317,-0.7655556296622124
ACH-000318,-0.9574780035120984
ACH-000319,-0.8035722776381196
ACH-000320,-0.8759514010119408
ACH-000322,-0.9825525096058934
ACH-000323,-1.0519562515939511
ACH-000324,-0.7735022124097469
ACH-000329,-0.8273135110356984
ACH-000330,-0.8138945527455611
ACH-000331,-0.8823757280125525
ACH-000332,-0.8847933656666502
ACH-000334,-0.7962839072828617
ACH-000335,-0.8703662814092658
ACH-000336,-0.8619354216107581
ACH-000337,-1.2653332471506291
ACH-000338,-1.3221225168266624
ACH-000339,-0.8543062827725388
ACH-000341,-0.9530155859168762
ACH-000348,-0.5911963980069971
ACH-000350,-0.6883209522473392
ACH-000352,-0.7546923320830685
ACH-000356,-0.7881719098417128
ACH-000361,-0.9166021895563344
ACH-000362,-0.7715313760127317
ACH-000363,-0.9236537547611404
ACH-000364,-0.6991296674637792
ACH-000365,-0.6127727545316961
ACH-000366,-0.8031860337524277
ACH-000368,-1.0316749137471362
ACH-000374,-1.060579810288961
ACH-000375,-0.8055751210024862
ACH-000376,-0.7891783022002525
ACH-000381,-0.7931281705807255
ACH-000383,-0.9423328772808376
