,ATP9A (10079)
ACH-000004,-0.06493065939460202
ACH-000005,-0.20561103478668424
ACH-000007,0.02503992555400144
ACH-000009,-0.07318919789360277
ACH-000011,0.006996276367791439
ACH-000012,-0.0064811632183040145
ACH-000013,0.047193719784366234
ACH-000014,-0.16678637469224605
ACH-000015,-0.02738089673744411
ACH-000017,-0.12497777530767948
ACH-000018,-0.12242826066730192
ACH-000019,-0.4554199693607452
ACH-000021,-0.033330616388218666
ACH-000022,-0.05137688996599984
ACH-000025,-0.15044758133130007
ACH-000028,-0.6139302646128403
ACH-000030,-0.15092071310970462
ACH-000035,-0.18750301478315204
ACH-000036,-0.10902431577323464
ACH-000037,-0.07374106108784906
ACH-000039,-0.04879081008451727
ACH-000040,-0.039841229049030535
ACH-000041,-0.07935767510457059
ACH-000042,-0.27484814776653377
ACH-000045,-0.12821745877767024
ACH-000047,-0.009347909369865242
ACH-000052,-0.09154494657415456
ACH-000053,-0.12557752694276822
ACH-000054,-0.09538566328496642
ACH-000055,0.14338309601381355
ACH-000060,-0.004073099883724771
ACH-000067,-0.09315738408632614
ACH-000070,-0.0011859079969276788
ACH-000075,-0.13957627413342855
ACH-000078,-0.19831635796283054
ACH-000082,-0.15168545004639827
ACH-000085,-0.22567926388217885
ACH-000086,-0.1117056041290838
ACH-000087,0.15280379509220707
ACH-000092,-0.05653414185907118
ACH-000095,-0.07878343702691329
ACH-000097,-0.10220955283643532
ACH-000098,-0.023978445839509744
ACH-000099,-0.05006025499409092
ACH-000108,-0.14774826399273872
ACH-000113,0.06597651501319547
ACH-000116,-0.14702698132500636
ACH-000118,-0.13628270742068951
ACH-000120,0.08932043270565491
ACH-000123,-0.06540598334627183
ACH-000127,-0.10826973733695046
ACH-000128,0.018212479269481118
ACH-000132,0.0426810173912037
ACH-000133,-0.15388029214520535
ACH-000137,-0.13885087998977866
ACH-000138,-0.05437227022831705
ACH-000142,-0.006758977478178431
ACH-000143,-0.09216973613451697
ACH-000146,-0.09730994160251186
ACH-000148,-0.13933774640409605
ACH-000150,-0.11595011036560582
ACH-000152,0.0019528782883570168
ACH-000153,0.03223203514293231
ACH-000159,0.05592726257383158
ACH-000160,0.0012012164908798387
ACH-000163,-0.139793686013355
ACH-000167,-0.3271772600546806
ACH-000168,-0.2504706431954665
ACH-000169,-0.12249726204020232
ACH-000178,-0.06376260015769168
ACH-000183,-0.19432855238563795
ACH-000188,-0.043302454835314905
ACH-000189,0.2532231849129925
ACH-000190,0.1686769687711483
ACH-000198,-0.08440875947694801
ACH-000203,0.21462128822016696
ACH-000204,-0.015003999209935176
ACH-000206,-0.2925818657478652
ACH-000207,0.08425351233770705
ACH-000208,0.021647484127728697
ACH-000210,0.07972313133732235
ACH-000211,-0.02224727055236716
ACH-000215,-0.08506658206209966
ACH-000221,-0.060003998622350764
ACH-000222,-0.12468229307681016
ACH-000223,-0.1287280494460178
ACH-000226,-0.17719778931002111
ACH-000227,-0.22864912219755346
ACH-000228,-0.12024812353562472
ACH-000231,-0.14598152727738686
ACH-000232,0.0012348421762002587
ACH-000233,-0.047837730568427266
ACH-000234,-0.10590349830199214
ACH-000235,-0.050217290542119285
ACH-000237,-0.01845338203543011
ACH-000238,-0.11685864126665532
ACH-000242,0.009433683874367466
ACH-000243,-0.048848664162959056
ACH-000244,0.0008160254432339121
ACH-000246,-0.12011722439080695
ACH-000248,-0.1344816779240695
ACH-000250,-0.06297503875765431
ACH-000251,0.09044896077642113
ACH-000252,-0.23614117507277946
