,MREG (55686)
ACH-000004,-0.056172090518115836
ACH-000005,-0.02049882177715457
ACH-000007,-0.18959740553802515
ACH-000009,-0.1814998938670918
ACH-000011,0.08257493993313016
ACH-000012,0.005031081825641522
ACH-000013,-0.14591321021557113
ACH-000014,0.019159278655030875
ACH-000015,-0.018935044629011636
ACH-000017,-0.013290100283393044
ACH-000018,-0.02529384622407194
ACH-000019,0.2133201725350189
ACH-000021,0.055731655275725454
ACH-000022,-0.009678957735069795
ACH-000025,0.012018224740032843
ACH-000028,0.08700699774847953
ACH-000030,-0.1236091403233896
ACH-000035,-0.0009554115469216711
ACH-000036,-0.19553402124264133
ACH-000037,-0.08290866397047586
ACH-000039,0.09888208597871144
ACH-000040,0.08727362737095397
ACH-000041,-0.09273610096602636
ACH-000042,0.03767107552179763
ACH-000045,0.13279986230209112
ACH-000047,-0.10159944257976228
ACH-000052,-0.2337094166036888
ACH-000053,0.08579958961875209
ACH-000054,-0.01830708165207949
ACH-000055,0.12414279110433525
ACH-000060,0.17074724938424
ACH-000067,-0.0737969667885435
ACH-000070,-0.050488738562157666
ACH-000075,-0.12833316467486
ACH-000078,-0.13126729023847658
ACH-000082,-0.09292545597398157
ACH-000085,-0.061163489083315585
ACH-000086,0.018444077987368933
ACH-000087,0.05604828236099799
ACH-000092,-0.025561893273292804
ACH-000095,0.08751129426794682
ACH-000097,-0.013255506015619287
ACH-000098,-0.018954597945440767
ACH-000099,0.10974464001264972
ACH-000108,-0.017222930409043803
ACH-000113,0.012706597447518772
ACH-000116,0.02091967086964312
ACH-000118,0.008878394090303941
ACH-000120,-0.10386736421486917
ACH-000123,0.06592041987733721
ACH-000127,0.012470506084439885
ACH-000128,0.015217289497518606
ACH-000132,0.13170324012686738
ACH-000133,-0.22200021773828685
ACH-000137,0.09886712259026463
ACH-000138,0.0158870727747581
ACH-000142,0.12202389995536897
ACH-000143,0.05117307965686396
ACH-000146,0.04438971521202127
ACH-000148,-0.022793526040018244
ACH-000150,0.16220284264938778
ACH-000152,-0.06371158085064653
ACH-000153,-0.1678436716831705
ACH-000159,0.023546898920150647
ACH-000160,0.06975127820674534
ACH-000163,0.05447435286431263
ACH-000167,-0.12201670867476283
ACH-000168,0.10764835022585807
ACH-000169,-0.03179154325064025
ACH-000178,-0.05977580272765009
ACH-000183,-0.2404043749828601
ACH-000188,0.04191107558217412
ACH-000189,-0.08066970338988083
ACH-000190,0.003257702192034693
ACH-000198,0.05973485615803852
ACH-000203,0.11458679118198442
ACH-000204,-0.10229897255965456
ACH-000206,0.054132519426077205
ACH-000207,0.16193271012725413
ACH-000208,0.008506077059803302
ACH-000210,0.1024672220687075
ACH-000211,-0.030032121820709374
ACH-000215,0.007057322977441828
ACH-000221,0.07121007407205612
ACH-000222,0.034335348841228075
ACH-000223,-0.09812053214384682
ACH-000226,-0.10472148159614146
ACH-000227,-0.04644776627578972
ACH-000228,0.12280515747252267
ACH-000231,-0.10766233180312686
ACH-000232,0.08091637792562446
ACH-000233,0.06675318990511306
ACH-000234,-0.02991870493347782
ACH-000235,0.021489768441855937
ACH-000237,0.02113001509678452
ACH-000238,-0.030785180739245445
ACH-000242,0.19550329135698225
ACH-000243,0.05533988203866262
ACH-000244,-0.040017204047079834
ACH-000246,0.09139062984152256
ACH-000248,-0.08235386146837488
ACH-000250,0.004320406172030581
ACH-000251,0.01663537523987113
ACH-000252,0.02798832595627295
ACH-000253,-0.02789510380839214
ACH-000255,0.02130583175554322
ACH-000256,0.041453775428978684
ACH-000257,-0.11271851293542258
ACH-000258,-0.004577198390551186
ACH-000259,-0.013384326882823571
ACH-000260,-0.00558205372097651
ACH-000261,0.0133893040684959
ACH-000262,0.2223251826584534
ACH-000263,-0.14431942999611866
ACH-000264,0.08482090102855126
ACH-000265,0.0480370102192562
ACH-000266,-0.045048986309927486
ACH-000272,-0.06790895821007184
ACH-000274,0.007799308706748733
ACH-000277,0.12058790216254328
ACH-000278,-0.04429950964301995
ACH-000279,-0.0044421793149193095
ACH-000280,-0.07057189063093278
ACH-000281,-0.04323210354082155
ACH-000288,-0.06273113161636397
ACH-000291,-0.042765854761099786
ACH-000293,0.00769423557813266
ACH-000294,0.10906854140326966
ACH-000295,-0.12110038995670208
ACH-000296,0.21455554050644568
ACH-000302,0.047308180946555006
ACH-000304,-0.046641782485377294
ACH-000307,0.04878235126350298
ACH-000308,-0.00024041335796256002
ACH-000310,-0.03473760474803144
ACH-000311,-0.012075999235044904
ACH-000312,-0.009251985169937162
ACH-000315,-0.13133517529954605
ACH-000316,-0.06904840609884218
ACH-000317,-0.15271005909693575
