,IKZF2 (22807)
ACH-000004,0.15512864891438213
ACH-000005,0.17288122771515013
ACH-000007,0.06172676393589958
ACH-000009,0.034528738775581616
ACH-000011,0.05388044589491677
ACH-000012,-0.012220072359035215
ACH-000013,0.15685544989206246
ACH-000014,0.13420975608833552
ACH-000015,0.10272411935795303
ACH-000017,0.1824367929679981
ACH-000018,0.07300380041977092
ACH-000019,0.1100751942709327
ACH-000021,-0.013157556943929512
ACH-000022,0.13907610025012002
ACH-000025,0.2950355845457622
ACH-000028,0.10496768426704414
ACH-000030,0.22263680801621125
ACH-000035,0.4239912662756227
ACH-000036,0.08199202823606246
ACH-000037,0.16555886991728616
ACH-000039,-0.16571941215575894
ACH-000040,0.033025927251948445
ACH-000041,0.13295109456875154
ACH-000042,0.005884345819210624
ACH-000045,0.10665615515044052
ACH-000047,0.09773468686673488
ACH-000052,0.022232564343888185
ACH-000053,0.11867622718018635
ACH-000054,0.1134903701513168
ACH-000055,0.09690799752068546
ACH-000060,0.2589145726925012
ACH-000067,0.09028864224627202
ACH-000070,0.035745792984378716
ACH-000075,0.044724756027132336
ACH-000078,0.25836690020900555
ACH-000082,0.09909895298324913
ACH-000085,0.13303177542663416
ACH-000086,0.1299789819213424
ACH-000087,0.28054127578565546
ACH-000092,0.09985897253839797
ACH-000095,0.11849303137535587
ACH-000097,0.12181162921758062
ACH-000098,0.08046980605443403
ACH-000099,0.2301054543402341
ACH-000108,0.09308701243471372
ACH-000113,0.2787716236904397
ACH-000116,0.02664568003344186
ACH-000118,0.1357282055485953
ACH-000120,0.06148862199350307
ACH-000123,0.05238379911225647
ACH-000127,0.1280503168307508
ACH-000128,0.161682917063319
ACH-000132,0.17818809704964464
ACH-000133,-0.002030142571678875
ACH-000137,0.1410887431304306
ACH-000138,0.04995160218574267
ACH-000142,-0.06388367222694435
ACH-000143,0.04601505987670095
ACH-000146,0.20560425211157013
ACH-000148,0.22221847632035865
ACH-000150,0.0697415057683309
ACH-000152,0.12911906329075365
ACH-000153,0.15751936294926008
ACH-000159,0.18794249972926647
ACH-000160,0.1202446691411949
ACH-000163,0.11250680428054648
ACH-000167,0.013412371171239732
ACH-000168,0.2076433578010466
ACH-000169,0.20975424918434174
ACH-000178,0.17308616650149086
ACH-000183,0.15925569864621114
ACH-000188,0.0765161127032997
ACH-000189,0.2017684359903067
ACH-000190,0.02030599696097851
ACH-000198,0.0469805364538908
ACH-000203,0.2975917993910333
ACH-000204,0.1964316601473104
ACH-000206,-1.5895431436800183
ACH-000207,0.3579294839273887
ACH-000208,0.0426440704556887
ACH-000210,0.25855050652826345
ACH-000211,0.17136414140711864
ACH-000215,0.1271342302635932
ACH-000221,0.05064249372151417
ACH-000222,0.29517718682340105
ACH-000223,0.08253914395607738
ACH-000226,0.12267471140234874
ACH-000227,0.033674969947188375
ACH-000228,0.3661297614108975
ACH-000231,0.1518972066163473
ACH-000232,0.17464562329424774
