,FGD3 (89846)
ACH-000004,0.0722837812762391
ACH-000005,0.2658456251197168
ACH-000007,0.08247485030751077
ACH-000009,-0.0487264255435025
ACH-000011,0.08295327617479915
ACH-000012,-0.01934303295513039
ACH-000013,0.04343382659948857
ACH-000014,0.09699391709031273
ACH-000015,-0.05779951153940445
ACH-000017,-0.024827540315687287
ACH-000018,0.0835678569580639
ACH-000019,0.13362483374037026
ACH-000021,0.05241307146341224
ACH-000022,0.04093146216709025
ACH-000025,-0.04889338515667803
ACH-000028,-0.0041079767535263595
ACH-000030,-0.02143741924411659
ACH-000035,0.026799698236872692
ACH-000036,-0.03918478965553207
ACH-000037,0.17866354767910314
ACH-000039,-0.29251690093678795
ACH-000040,-0.056644696864057674
ACH-000041,-0.11019185657488456
ACH-000042,0.011325803895486332
ACH-000045,0.06830227744470432
ACH-000047,-0.09614264391701724
ACH-000052,-0.10882883076106917
ACH-000053,0.003629333027681938
ACH-000054,-0.07301737030785689
ACH-000055,-0.09285369067803202
ACH-000060,-0.02349695935228869
ACH-000067,0.17943763662875592
ACH-000070,0.06897265456303947
ACH-000075,0.0661111204735956
ACH-000078,0.04413339128076103
ACH-000082,0.025085801233349827
ACH-000085,-0.06254241494601942
ACH-000086,-0.11622787770042282
ACH-000087,0.09868877665800332
ACH-000092,0.02524083612064781
ACH-000095,-0.023586915597123226
ACH-000097,-0.010757416836876204
ACH-000098,0.06227612351687729
ACH-000099,0.0684444274585677
ACH-000108,0.13782150240282334
ACH-000113,0.14277491522950342
ACH-000116,0.04835808794400049
ACH-000118,0.06880021092897895
ACH-000120,0.12906130439228605
ACH-000123,-0.05127143648988383
ACH-000127,-0.03634282109901266
ACH-000128,-0.02013057473130669
ACH-000132,0.0485481209031788
ACH-000133,-0.05821026179760056
ACH-000137,0.08158496454966258
ACH-000138,0.13926742780625348
ACH-000142,-0.028989773274910542
ACH-000143,-0.035156508582238816
ACH-000146,0.038042141247709035
ACH-000148,0.12758795349889082
ACH-000150,0.06984928632529726
ACH-000152,0.011968586868395895
ACH-000153,0.028548863210181755
ACH-000159,-0.0592253892408649
ACH-000160,0.022059707093610364
ACH-000163,0.01986913382170776
ACH-000167,-0.21001853025941847
ACH-000168,-0.013355602777913504
ACH-000169,-0.07218578023803299
ACH-000178,0.07920398194439406
ACH-000183,-0.07891305656680002
ACH-000188,-0.09872646415941716
ACH-000189,0.035057454269145194
ACH-000190,-0.19473985766934254
ACH-000198,-0.027889690973412817
ACH-000203,0.15735267301427422
ACH-000204,-0.03510534658648271
ACH-000206,0.006078473618498903
ACH-000207,-0.011807421944391577
ACH-000208,0.16055707532969773
ACH-000210,0.257620583196682
ACH-000211,0.028917333741086588
ACH-000215,0.01491569956854104
ACH-000221,-0.09143141990300294
ACH-000222,-0.02166100977591812
ACH-000223,0.10846087261710394
ACH-000226,-0.04554981302415945
ACH-000227,-0.1070270560564054
ACH-000228,0.07971008894329756
ACH-000231,0.029736079882343305
ACH-000232,0.05299482398090168
ACH-000233,0.1319227078621356
ACH-000234,0.008018757278358752
ACH-000235,0.02017516203450712
ACH-000237,0.02290071461704029
ACH-000238,-0.1362743182112859
ACH-000242,0.210030142011346
ACH-000243,0.10023721860553728
ACH-000244,0.14379471322388127
ACH-000246,-0.004471911305080597
ACH-000248,-0.05128255728514728
ACH-000250,0.07271690100904245
ACH-000251,0.27166585544497984
ACH-000252,0.2176094797722933
ACH-000253,0.0913093553823739
ACH-000255,-0.03939257818063378
ACH-000256,-0.14831744120551832
ACH-000257,0.2315161773318005
ACH-000258,0.02670384731024599
ACH-000259,-0.017231522579960242
ACH-000260,-0.08954374208247268
ACH-000261,-0.003531499491132699
ACH-000262,0.05557456830269221
ACH-000263,0.07288501765374471
ACH-000264,0.0925139874713354
ACH-000265,0.1387285975557716
ACH-000266,-0.036078289002087455
ACH-000272,0.03746878222380117
ACH-000274,0.05759647473012724
ACH-000277,-0.06379902219536213
ACH-000278,-0.022371697283260685
ACH-000279,0.09915856992047413
ACH-000280,0.05879094106015974
ACH-000281,0.10673403358742026
ACH-000288,-0.03599042575230881
ACH-000291,0.0058273451525074045
ACH-000293,-0.04239432958039455
ACH-000294,0.06249627952184965
ACH-000295,0.15704609056869326
ACH-000296,-0.13632097158385084
ACH-000302,-0.005177034885269912
ACH-000304,-0.3497972219984093
ACH-000307,0.041699167683191415
ACH-000308,0.014583947397784257
ACH-000310,0.09915430765901434
ACH-000311,0.12347223824692985
ACH-000312,0.14477406970695744
ACH-000315,-0.03982932178264706
ACH-000316,-0.006049356113591142
ACH-000317,0.07938838307808797
ACH-000318,-0.08501528732059338
ACH-000319,-0.08821154555378613
ACH-000320,0.0481476464458411
ACH-000322,0.09959023106186768
ACH-000323,-0.14908046815553935
ACH-000324,-0.024300654080545932
ACH-000329,-0.034473885349381665
ACH-000330,0.04785859068329674
ACH-000331,0.04123616251381301
ACH-000332,0.050140054857809084
ACH-000334,0.04685645660117106
ACH-000335,0.20907940214319745
ACH-000336,0.17215152603300465
ACH-000337,-0.07236240157585144
ACH-000338,-0.10691982442940418
ACH-000339,-0.02177960843210324
ACH-000341,0.04537676224903694
ACH-000348,0.05733465180393865
ACH-000350,0.17643295237715914
ACH-000352,0.006375650154864726
ACH-000356,0.040651822881582915
ACH-000361,0.15696307305906695
ACH-000362,-0.043440983519346034
ACH-000363,0.07513874008865046
ACH-000364,-0.12133829909621074
ACH-000365,-0.030875708309367724
ACH-000366,0.1325804431965473
ACH-000368,0.04298729112796322
ACH-000374,-0.0646697031444962
ACH-000375,0.024315700115198912
ACH-000376,-0.0241422695517854
ACH-000381,-0.035516115848061906
ACH-000383,0.0490238328676897
ACH-000387,-0.06478994585146876
ACH-000389,-0.1345825647258784
ACH-000390,-0.12031624590259568
ACH-000393,0.0042749230657325435
ACH-000395,-0.05020853784581383
ACH-000396,0.08919583678160102
ACH-000397,-0.017163705448529864
ACH-000401,-0.015574790447964003
ACH-000402,-0.153626555425746
ACH-000403,-0.0185174256980415
ACH-000404,0.032861853315046624
ACH-000406,0.07866643329076399
ACH-000407,0.031107759312545294
ACH-000408,0.06223963705567868
ACH-000410,0.09352347139496482
ACH-000411,0.00011028925376239597
ACH-000414,0.01852349339267144
ACH-000415,0.09037221134082826
ACH-000416,-0.04697071808071774
ACH-000420,0.11549123333299
ACH-000421,0.11485372796248434
ACH-000424,0.011660150055122095
ACH-000425,-0.024801458009212674
ACH-000426,0.09525984539931924
ACH-000427,-0.12840593430538955
ACH-000433,-0.1554399744896051
ACH-000435,-0.07387396504585479
ACH-000436,0.015209488888348744
ACH-000444,-0.01893764964537925
ACH-000445,-0.04767942683223167
ACH-000448,0.02294446817791509
ACH-000450,0.11440287716475653
ACH-000452,-0.057367241429800035
ACH-000454,-0.19195309750152795
ACH-000458,0.02830577020019303
ACH-000459,-0.12812027154170072
ACH-000460,-0.040544592928090664
ACH-000461,0.020052730510421297
ACH-000463,-0.02809891309502668
ACH-000464,-0.1034773291320818
ACH-000466,-0.0571623066484078
ACH-000467,-0.07222750998726596
ACH-000468,0.013508080748351015
ACH-000469,0.11031173346301017
ACH-000470,0.13526596572244365
ACH-000471,0.02820647637006048
ACH-000472,0.07770305512894064
ACH-000473,0.1299743009744813
ACH-000475,0.10426791246287312
ACH-000476,-0.05292454487449851
ACH-000477,0.15795072547265734
ACH-000479,0.04699625016031575
ACH-000480,-0.002964779958210331
ACH-000481,-0.11767205728218108
ACH-000483,-0.14430523942067072
ACH-000484,-0.024105092868170586
ACH-000485,0.08404525046840876
ACH-000486,0.013031853747034005
ACH-000487,0.14277874357137432
ACH-000488,-0.09462733226741947
ACH-000490,-0.014941539421089488
ACH-000491,0.009059009283734269
ACH-000495,-0.09135020514848899
ACH-000496,0.08356937093650882
ACH-000499,0.2544737654955682
ACH-000500,-0.4699388880676159
ACH-000502,0.05155528141274762
ACH-000503,-0.002465959642908062
ACH-000505,0.02369475605157441
ACH-000507,0.003395480030130613
ACH-000510,0.033054551098952965
ACH-000511,0.02043998636014369
ACH-000512,-0.005685727509570596
ACH-000516,-0.04580584108821671
ACH-000517,-0.017616396327724826
ACH-000518,0.0026816307251253642
ACH-000520,-0.042602335415464015
ACH-000521,-0.06580207369069545
ACH-000522,-0.004739216397558423
ACH-000524,-0.0413995949846884
ACH-000527,-0.09588027487684027
ACH-000528,-0.009085309399080116
ACH-000537,0.08598289048710472
ACH-000541,0.1492358605979254
ACH-000542,0.028503033576942113
ACH-000544,0.1162765677630174
ACH-000545,0.03855776651447875
ACH-000547,-0.24200334162592424
ACH-000548,0.10276218992686784
ACH-000549,-0.035304193675529616
ACH-000550,0.04337539107175074
ACH-000552,-0.0013076447825620026
ACH-000556,-0.0539358542593597
ACH-000557,0.12288975178633316
ACH-000569,-0.018152944036607496
ACH-000570,-0.0059913717549835285
ACH-000571,0.04628808715245996
ACH-000573,0.11765923718020208
ACH-000576,0.017005791118601003
ACH-000579,-0.015521987722769538
ACH-000580,0.0365615481210647
ACH-000584,-0.05763218152453161
ACH-000585,-0.006853612320406485
ACH-000588,-0.04560696736443397
ACH-000589,0.2825885910671201
ACH-000591,0.06414324427388574
ACH-000593,-0.06852289895741695
ACH-000600,-0.058348311739270825
ACH-000601,-0.006149356015572897
ACH-000605,-0.128894159814394
ACH-000606,-0.2067292178116134
ACH-000608,0.0018768508531302813
ACH-000614,-0.08026316327250163
ACH-000616,-0.00905329073691719
ACH-000618,-0.01716051472563529
ACH-000619,-0.16690094911880268
ACH-000620,0.013800654399086095
ACH-000621,-0.034957191775764736
ACH-000622,-0.007016028832163855
ACH-000623,-0.021723567559371312
ACH-000624,-0.03704716267342288
ACH-000627,-0.08542416326287401
ACH-000630,-0.019085366775312026
ACH-000631,-0.1723391253504753
ACH-000632,0.04599604554735276
ACH-000633,0.024464742794569123
ACH-000637,-0.02491461059393342
ACH-000638,0.006916203165697435
ACH-000646,0.16022817781927307
ACH-000647,0.009533296281242288
ACH-000648,-0.06153113029215013
ACH-000649,-0.027066497545378102
ACH-000651,-0.030162716721361907
ACH-000652,-0.04160611174879241
ACH-000653,0.02568204711852442
ACH-000657,0.07322354602584527
ACH-000658,0.037927049272468205
ACH-000661,0.02067274556736028
ACH-000662,-0.10707254043604383
ACH-000663,0.034770866860593164
ACH-000665,-0.0207575834100706
ACH-000671,-0.14451960615303808
ACH-000672,0.30382255075779524
ACH-000673,0.15387560127523536
ACH-000676,-0.050777112320938685
ACH-000677,0.012634928574977588
ACH-000681,0.12422561084959123
ACH-000683,-0.11122356562866197
ACH-000684,0.006666546446064781
ACH-000688,-0.005681386697998342
ACH-000693,-0.10139022400157316
ACH-000694,-0.010381584771462605
ACH-000695,-0.14836930715584326
ACH-000696,-0.0894785092798163
ACH-000697,0.06742956809062448
ACH-000699,0.01121283018166922
ACH-000701,0.0331420824420645
ACH-000706,0.016444695508962867
ACH-000711,-0.005478337736863717
ACH-000713,0.030758456152933742
ACH-000714,0.002261415346157908
ACH-000718,-0.0577285482283763
ACH-000720,0.08455766510420511
ACH-000721,-0.08286656429270993
ACH-000724,-0.11089726495221756
ACH-000725,0.01546371540633606
ACH-000732,0.05441550194577866
ACH-000734,0.0028826656600688338
ACH-000735,0.017256201441612343
ACH-000736,0.08427884173163355
ACH-000738,-0.0004347891931101837
ACH-000746,-0.03250876375529552
ACH-000747,-0.15556196607014006
ACH-000748,0.04606690229435685
ACH-000753,-0.004048239165725117
ACH-000756,-0.019860852112280062
ACH-000757,-0.055796419503923673
ACH-000758,-0.16576158825711715
ACH-000760,0.12632639719426692
ACH-000762,0.006890482271025914
ACH-000763,-0.022079996696049847
ACH-000764,-0.13825319218080434
ACH-000765,0.08923396817501403
ACH-000766,0.10212943803358578
ACH-000767,-0.06942681542183986
ACH-000768,-0.0626996973378178
ACH-000769,0.02409187883564665
