,WBP2 (23558)
ACH-000004,-0.04831393264061031
ACH-000005,-0.1062156435564212
ACH-000007,-0.023834541180662857
ACH-000009,-0.0715168843342352
ACH-000011,-0.06739571022866846
ACH-000012,0.026760571621231247
ACH-000013,-0.050704814076970216
ACH-000014,0.02227102155081418
ACH-000015,0.006810602245254603
ACH-000017,-0.10359447118048196
ACH-000018,-0.12725211247398602
ACH-000019,-0.1234091023028528
ACH-000021,-0.12450477580161708
ACH-000022,-0.011456122212197342
ACH-000025,0.0036748037068352365
ACH-000028,-0.04878566848580504
ACH-000030,0.04768629026978608
ACH-000035,-0.010820464037505662
ACH-000036,-0.03262122240047355
ACH-000037,-0.1852739331841496
ACH-000039,0.028472066512251037
ACH-000040,-0.06806296802262786
ACH-000041,-0.12476140703246705
ACH-000042,-0.07072888142956194
ACH-000045,-0.13924110227302364
ACH-000047,-0.0566908784054319
ACH-000052,0.05699084475114444
ACH-000053,0.012345886392827727
ACH-000054,-0.17550666762453468
ACH-000055,-0.2333150310969949
ACH-000060,-0.10071182144389736
ACH-000067,-0.08587619742273432
ACH-000070,0.1651965525226291
ACH-000075,0.07075331222561634
ACH-000078,-0.32536758999459664
ACH-000082,-0.037098031919361715
ACH-000085,-0.06105373302559074
ACH-000086,-0.10102926268257444
ACH-000087,-0.07408425116646257
ACH-000092,-0.09254429981158373
ACH-000095,-0.12109860245011612
ACH-000097,-0.06873363498228481
ACH-000098,-0.09732549386675238
ACH-000099,-0.33463366722226795
ACH-000108,-0.08795637020506622
ACH-000113,-0.031658152163143445
ACH-000116,-0.08389230273991742
ACH-000118,-0.010506896706265782
ACH-000120,-0.08521332782263988
ACH-000123,-0.03972565494586172
ACH-000127,-0.11654308918268985
ACH-000128,0.05753864605131041
ACH-000132,-0.218637411556268
ACH-000133,-0.17158102516341867
ACH-000137,0.05766873656188658
ACH-000138,0.017865360331972304
ACH-000142,0.0690522816695016
ACH-000143,-0.11011300783639937
ACH-000146,-0.014329781250127481
ACH-000148,-0.06637472301033591
ACH-000150,-0.38219620047686426
ACH-000152,-0.11303350467959725
ACH-000153,-0.06154023249070375
ACH-000159,-0.08947758656787859
ACH-000160,0.2841187506109001
ACH-000163,0.04285181764558958
ACH-000167,0.496685053157666
ACH-000168,-0.05444295433684918
ACH-000169,-0.03899498357121123
ACH-000178,0.006904930462286075
ACH-000183,0.10422666655963682
ACH-000188,-0.036701632469848734
ACH-000189,-0.04489712922842522
ACH-000190,0.2885550476647813
ACH-000198,0.04014991268069856
ACH-000203,-0.3001370176704461
ACH-000204,-0.06997839497834643
ACH-000206,0.00741768437973767
ACH-000207,0.09342128507700934
ACH-000208,0.2009679181263627
ACH-000210,-0.02674834280560491
ACH-000211,-0.17155249041831458
ACH-000215,-0.18185961402130515
ACH-000221,-0.12267803171675935
ACH-000222,-0.06859441122176994
ACH-000223,-0.09786416917283068
ACH-000226,0.008924843178320398
ACH-000227,0.014071832133737156
ACH-000228,-0.0377479182815834
ACH-000231,-0.07892141936872929
ACH-000232,-0.0660130169392932
ACH-000233,-0.08185686206494244
ACH-000234,-0.16722897249322805
ACH-000235,-0.035431287445310204
ACH-000237,0.08817752426376298
ACH-000238,-0.09953489653141236
ACH-000242,-0.4681874966696754
ACH-000243,-0.03981712157413587
ACH-000244,-0.16144223764243226
ACH-000246,-0.06501203019630683
ACH-000248,0.02740990423418334
ACH-000250,-0.10722799827830742
ACH-000251,-0.055076071192396304
ACH-000252,0.004782163110545118
ACH-000253,-0.11186114934691987
ACH-000255,-0.12636000125161942
ACH-000256,-0.11456127497783823
ACH-000257,-0.10670019752404092
ACH-000258,-0.018638559504148555
ACH-000259,-0.18129857247952902
ACH-000260,-0.077765134639656
ACH-000261,-0.12962857294907995
ACH-000262,-0.15129257250804493
ACH-000263,-0.12618931444158366
ACH-000264,-0.13336921571382626
ACH-000265,0.02666552982193991
ACH-000266,-0.11134307365646308
ACH-000272,-0.07188294714443008
ACH-000274,-0.07494554440068849
ACH-000277,-0.11331156455602305
ACH-000278,0.0976845744389441
ACH-000279,0.1071415620446212
ACH-000280,-0.07859495200671135
ACH-000281,0.034147654078273706
ACH-000288,-0.16756713104214588
ACH-000291,-0.18421235643217512
ACH-000293,-0.010612019620931128
ACH-000294,-0.04318782171224403
ACH-000295,-0.06785503595479186
ACH-000296,0.07416213100947235
ACH-000302,-0.002714231503427177
ACH-000304,0.06897513348164007
ACH-000307,0.005886077899027836
ACH-000308,0.012260134378040277
ACH-000310,-0.19390874385618534
ACH-000311,0.07788412997756951
ACH-000312,-0.06409000745985367
ACH-000315,0.0691721299483086
ACH-000316,-0.08955127981548985
ACH-000317,0.0689363678190524
ACH-000318,-0.08697756393293964
ACH-000319,-0.05293939909190259
ACH-000320,0.08986738644284338
ACH-000322,0.015173281646962803
ACH-000323,0.06603633489969774
ACH-000324,-0.10519685697537992
ACH-000329,-0.02060103406476318
ACH-000330,0.18044495021258203
ACH-000331,-0.02687630351798053
ACH-000332,-0.061457030991288915
ACH-000334,-0.12953405982641594
ACH-000335,-0.031277002685979466
ACH-000336,-0.2898281176669669
ACH-000337,-0.3175151503970913
ACH-000338,-0.03854364775797422
ACH-000339,-0.034222627048564755
ACH-000341,-0.0204932042673534
ACH-000348,-0.1533432434660048
ACH-000350,-0.043035737489433484
ACH-000352,-0.10390546213170744
ACH-000356,-0.17045667240211174
ACH-000361,-0.2655337038094097
ACH-000362,-0.059159379867915536
ACH-000363,0.029570798996739287
ACH-000364,0.15417955582610693
ACH-000365,-0.22094129844778787
ACH-000366,-0.08467963398690469
ACH-000368,0.0047674267574277255
ACH-000374,-0.17777418566841555
ACH-000375,0.031164889091139018
ACH-000376,-0.0023933579538599
ACH-000381,0.0020351948422088826
ACH-000383,-0.012226290494270698
ACH-000387,-0.0059586152944633135
ACH-000389,-0.04488762636710116
ACH-000390,-0.010866500537287866
ACH-000393,-0.1168307514809873
ACH-000395,0.01296634422837306
ACH-000396,0.21433496079193595
ACH-000397,0.0020247300427920934
ACH-000401,0.06504470528867021
ACH-000402,0.2574297507416659
ACH-000403,-0.05222875364208058
ACH-000404,0.18678359608381373
ACH-000406,0.0046297864239271645
ACH-000407,-0.2819543010851029
ACH-000408,0.12571108134327158
ACH-000410,0.1046263304177187
ACH-000411,-0.060758951428889686
ACH-000414,-0.02057082258227212
ACH-000415,0.03232838420760676
ACH-000416,-0.02174146829216335
ACH-000420,-0.1883283929472916
ACH-000421,-0.06392613082608649
ACH-000424,-0.11550790064728225
ACH-000425,-0.10512895993810273
ACH-000426,0.029363868493093886
ACH-000427,0.02527146116127737
ACH-000433,-0.3080300239302868
ACH-000435,0.2029745979000896
ACH-000436,-0.3209724299860421
ACH-000444,-0.020160488486560185
ACH-000445,-0.1173816060155414
ACH-000448,-0.01507360149865082
ACH-000450,0.11870028833658625
ACH-000452,-0.0997712001670636
ACH-000454,0.1484758778319893
ACH-000458,-0.13712363365896466
ACH-000459,0.01965769067419724
ACH-000460,-0.006023155527036785
ACH-000461,0.06721646413098575
ACH-000463,0.009578641591482384
ACH-000464,-0.19375079492444355
ACH-000466,-0.024730943772090976
ACH-000467,-0.06059055222802578
ACH-000468,-0.1290220587616179
ACH-000469,-0.10427490788031674
ACH-000470,0.008958413011585967
ACH-000471,-0.14856315292196087
ACH-000472,-0.1140862514600682
ACH-000473,-0.10772866246669044
ACH-000475,-0.052693946298594224
ACH-000476,-0.23213354947579465
ACH-000477,-0.10943613338537972
ACH-000479,0.0609398913821025
ACH-000480,-0.11489387584807922
ACH-000481,-0.09349857729348618
ACH-000483,0.04138375270460707
ACH-000484,-0.06676031660931925
ACH-000485,-0.09311103805071977
ACH-000486,0.05001193200474597
ACH-000487,0.0026332104242853234
ACH-000488,-0.03223402893371953
ACH-000490,0.009437887083851373
ACH-000491,-0.1031939860618848
ACH-000495,-0.14359840404015736
ACH-000496,-0.12756863648399794
ACH-000499,0.08973233355663149
ACH-000500,0.1228721650966158
ACH-000502,-0.17258286363319966
ACH-000503,0.3625677141355756
ACH-000505,-0.03376839329621454
ACH-000507,-0.09327966617700796
ACH-000510,-0.0175243308341305
ACH-000511,-0.07017196670969432
ACH-000512,0.13607839613918232
ACH-000516,0.04282645911245317
ACH-000517,-0.011873799040889014
ACH-000518,-0.07018689143700693
ACH-000520,-0.20311289643340386
ACH-000521,-0.06527236452848785
ACH-000522,0.026774620709389373
ACH-000524,-0.018091312857805547
ACH-000527,-0.1496903743587193
ACH-000528,-0.0014006797021063706
ACH-000537,-0.04923647470051214
ACH-000541,0.005235523916763271
ACH-000542,-0.05769014236869506
ACH-000544,0.10156054016885094
ACH-000545,0.044866486570246236
ACH-000547,-0.2688632944659192
ACH-000548,-0.1301128354513382
ACH-000549,0.22494879514068286
ACH-000550,-0.12886307469685473
ACH-000552,-0.10646321042433726
ACH-000556,-0.07387378544146962
ACH-000557,-0.007174326036189369
ACH-000569,-0.02718964446145996
ACH-000570,-0.23215571308771596
ACH-000571,-0.00499140087791558
ACH-000573,0.04746451194136278
ACH-000576,-0.09845558626765152
ACH-000579,-0.01617497612854519
ACH-000580,-0.021399560786924576
ACH-000584,-0.07908926225220654
ACH-000585,-0.009463290864805764
ACH-000588,-0.023364331209803444
ACH-000589,0.03537132871812496
ACH-000591,0.04916300241811214
ACH-000593,-0.07641742431885458
ACH-000600,-0.05262841858565651
ACH-000601,-0.04375804194476017
ACH-000605,-0.08540130681882963
ACH-000606,-0.07749482819694592
ACH-000608,-0.07221937723688703
ACH-000614,0.08808933172131671
ACH-000616,-0.10495987388976236
ACH-000618,0.05101176744112476
ACH-000619,-0.019589542614638373
ACH-000620,-0.05832445564197763
ACH-000621,-0.09251428346319523
ACH-000622,-0.1731449860826096
ACH-000623,-0.1461115619062856
ACH-000624,0.02805100848542699
ACH-000627,-0.0019827616780719423
ACH-000630,-0.10235159718277348
ACH-000631,-0.02514440287647595
ACH-000632,-0.036607271477704734
ACH-000633,-0.13272406042702412
ACH-000637,-0.11240505053480432
ACH-000638,-0.17794531640904304
ACH-000646,-0.08287478649336097
ACH-000647,-0.09977837478187783
ACH-000648,-0.10624154926836483
ACH-000649,-0.050241631201192016
ACH-000651,-0.04912972828721721
ACH-000652,-0.2437538813260239
ACH-000653,-0.004903512610467685
ACH-000657,-0.1789530116430007
ACH-000658,-0.03889155225824111
ACH-000661,0.07703634988919911
ACH-000662,0.08755056074818747
ACH-000663,-0.27516849452571684
ACH-000665,-0.0007425732722231744
ACH-000671,-0.0662173038060296
ACH-000672,-0.3189793888570708
ACH-000673,-0.08511953258921898
ACH-000676,-0.04746427197475875
ACH-000677,0.07551850582464573
ACH-000681,-0.04656726529053765
ACH-000683,-0.0089054475769272
ACH-000684,-0.039504353038318035
ACH-000688,0.04363290022179618
ACH-000693,-0.043125418097446855
ACH-000694,0.024188280802573767
ACH-000695,-0.12664224512401095
ACH-000696,-0.032191757972798586
