,KLC2 (64837)
ACH-000226,-0.5970666562917796
ACH-000227,-0.6126800418990961
ACH-000228,-0.6246856421616545
ACH-000231,-0.5180974373534132
ACH-000232,-0.6401368923609951
ACH-000233,-0.5570458340760723
ACH-000234,-0.6134386761481352
ACH-000235,-0.635440510439603
ACH-000237,-0.7226345042981939
ACH-000238,-0.5433962807825281
ACH-000242,-0.6886916912850083
ACH-000243,-0.6089252189972935
ACH-000244,-0.8349990266863931
ACH-000246,-0.5303622470372548
ACH-000248,-0.7355614093899487
ACH-000250,-0.6027962906793117
ACH-000251,-0.5306115033489699
ACH-000252,-0.6933651694560219
ACH-000253,-0.5765846899338193
ACH-000255,-0.7205571414877316
ACH-000256,-0.7767623547945646
ACH-000257,-0.43154013997698604
ACH-000258,-0.5779998074653839
ACH-000259,-0.6372762621458189
ACH-000260,-0.6204552660815892
ACH-000261,-0.7416576819998062
ACH-000262,-0.5824383292337421
ACH-000263,-0.4928517402982885
ACH-000264,-0.6608953940690477
ACH-000265,-0.5961806806121811
ACH-000266,-0.734550511106812
ACH-000272,-0.6364874936822497
ACH-000274,-0.6047306129563509
ACH-000277,-0.9423041115293764
ACH-000278,-0.6371938068339094
ACH-000279,-0.5046592859806938
ACH-000280,-0.5784245219895207
ACH-000281,-0.5200877174817539
ACH-000288,-0.6609692839269868
ACH-000291,-0.6102439575102391
ACH-000293,-0.6620672002987988
ACH-000294,-0.5229517415273641
ACH-000295,-0.6440320787012218
ACH-000296,-0.4476294248771567
ACH-000302,-0.5958196959551821
ACH-000304,-0.3949802503972301
ACH-000307,-0.5879543036840215
ACH-000308,-0.804083522356669
ACH-000310,-0.6178445653191501
ACH-000311,-0.6299797453362033
ACH-000312,-0.6160943568084654
ACH-000315,-0.5177521946000567
ACH-000316,-0.6387887781819448
ACH-000317,-0.6631823060937025
ACH-000318,-0.8166199689719092
ACH-000319,-0.4739783597776017
ACH-000320,-0.500091875580613
ACH-000322,-0.5830790081170265
ACH-000323,-0.7240670525956338
ACH-000324,-0.6277116410439739
ACH-000329,-0.5332233949472556
ACH-000330,-0.708522314972679
ACH-000331,-0.550002083137678
ACH-000332,-0.7480466350385738
ACH-000334,-0.7154496494526605
ACH-000335,-0.5243471182623682
ACH-000336,-0.5939681715709109
ACH-000337,-0.6253843321319507
ACH-000338,-0.7012687291886214
ACH-000339,-0.6716377916833093
ACH-000341,-0.6822040505639243
ACH-000348,-0.5294915463008235
ACH-000350,-0.6621570266568968
ACH-000352,-0.6483885847296248
ACH-000356,-0.7417271997541336
ACH-000361,-0.7516469029199515
ACH-000362,-0.5696459284313198
ACH-000363,-0.5938194088371387
ACH-000364,-0.723382648599157
ACH-000365,-0.6483696303339801
ACH-000366,-0.8187968395403651
ACH-000368,-0.5278545387427545
ACH-000374,-0.7318189353102513
ACH-000375,-0.3640005050317522
ACH-000376,-0.5792034838713093
ACH-000381,-0.6229013205980872
ACH-000383,-0.6609330227652492
ACH-000387,-0.568363009217026
ACH-000389,-0.3385544068964845
ACH-000390,-0.7559596986004938
ACH-000393,-0.7411073626839132
ACH-000395,-0.7345662067556187
ACH-000396,-0.5230075707278257
ACH-000397,-0.8149872276427113
ACH-000401,-0.6326287463642443
ACH-000402,-0.32100440148002524
ACH-000403,-0.7281469019833334
ACH-000404,-0.5988640854653959
ACH-000406,-0.6944298968340923
ACH-000407,-0.5482624593028641
ACH-000408,-0.80731078585772
ACH-000410,-0.6342043639432342
ACH-000411,-0.4792405410530683
ACH-000414,-0.5838677188562594
ACH-000415,-0.7844006449012236
ACH-000416,-0.6021658476370815
ACH-000420,-0.5720695746798035
ACH-000421,-0.5492524448796381
ACH-000424,-0.657758642610772
ACH-000425,-0.5558650417335175
ACH-000426,-0.40197268813876813
ACH-000427,-0.8488254283667741
ACH-000433,-0.5553024835836385
ACH-000435,-0.503869698782108
ACH-000436,-0.4475726265811865
ACH-000444,-0.6240039013107417
ACH-000445,-0.619486156092067
ACH-000448,-0.638525944843018
ACH-000450,-0.4863965306422913
ACH-000452,-0.6671075848036504
ACH-000454,-0.5566910024527991
ACH-000458,-0.7680172594418139
ACH-000459,-0.4323325154552841
ACH-000460,-0.6745682583396584
ACH-000461,-0.7877641546824363
ACH-000463,-0.6593386175599929
ACH-000464,-0.5224703260626394
ACH-000466,-0.8438243121858526
ACH-000467,-0.500228912854113
ACH-000468,-0.6623801222158656
ACH-000469,-0.8305314929394555
ACH-000470,-0.5930033617364167
ACH-000471,-0.5378486098723697
ACH-000472,-0.7658911561804473
ACH-000473,-0.4633456466382183
ACH-000475,-0.5952461334509506
ACH-000476,-0.6307974747735137
ACH-000477,-0.5904247250441952
ACH-000479,-0.7788682879410623
ACH-000480,-0.7847352668169032
ACH-000481,-0.7314332498566178
ACH-000483,-0.601068674944866
ACH-000484,-0.7209425181984414
ACH-000485,-0.5941323886377916
ACH-000486,-0.8133503020077579
ACH-000487,-0.5968175941978603
ACH-000488,-0.6036494613110324
ACH-000490,-0.5466825411221262
ACH-000491,-0.5077772428440849
ACH-000495,-0.5399586034836502
ACH-000496,-0.6653003598423964
ACH-000499,-0.6646759676402367
ACH-000500,-0.6673829312900822
ACH-000502,-0.6070913829089313
ACH-000503,-0.4777864277724676
ACH-000505,-0.6424692849210227
ACH-000507,-0.7388597479921625
ACH-000510,-0.5498089684169861
ACH-000511,-0.6860581204411184
ACH-000512,-0.6851749886009841
ACH-000516,-0.4392087029163043
ACH-000517,-0.5817403148459871
ACH-000518,-0.6377149754892184
ACH-000520,-0.4676961274320053
ACH-000521,-0.41179970355218576
ACH-000522,-0.5943014655133546
ACH-000524,-0.4988082282822658
ACH-000527,-0.5831174594578874
ACH-000528,-0.5692122523480878
ACH-000537,-0.8401897236260424
ACH-000541,-0.8463464350307518
ACH-000542,-0.6224433435067189
ACH-000544,-0.8346129480276626
ACH-000545,-0.7604241728907214
ACH-000547,-0.4966508867442361
ACH-000548,-0.8829716444636694
ACH-000549,-0.7774228992049613
ACH-000550,-0.5696301919338023
ACH-000552,-0.5773167743795189
ACH-000556,-0.6159998963512421
ACH-000557,-0.2414903369834359
ACH-000569,-0.4653781076727133
ACH-000570,-0.5427542330678354
ACH-000571,-0.7438357768162241
ACH-000573,-0.4481281403640983
ACH-000576,-0.5940734842044098
ACH-000579,-0.6242763307934825
ACH-000580,-0.6704049947518251
ACH-000584,-0.7094320383830652
ACH-000585,-0.7064494828374418
ACH-000588,-0.4067615958987733
ACH-000589,-0.4337744913337672
ACH-000591,-0.4658426111783686
ACH-000593,-0.42829148583575866
ACH-000600,-0.6995020763761376
ACH-000601,-0.5896744149364491
ACH-000605,-0.5466466033223567
ACH-000606,-0.8614324751545235
ACH-000608,-0.6590243814292656
ACH-000614,-0.9153580308064556
ACH-000616,-0.4828391287899982
ACH-000618,-0.7698466868744113
ACH-000619,-0.8750746589529389
ACH-000620,-0.585562968727045
ACH-000621,-0.6410492815156991
ACH-000622,-0.6641811944365829
ACH-000623,-0.5770943604773375
ACH-000624,-0.635063848897723
ACH-000627,-0.7353048110540158
ACH-000630,-0.706399549569626
ACH-000631,-0.4715369539808945
ACH-000632,-0.6011147015208261
ACH-000633,-0.6114470121000161
ACH-000637,-0.8101091885515633
ACH-000638,-0.5740773723258682
ACH-000646,-0.4704115951851066
ACH-000647,-0.8028968716498747
ACH-000648,-0.4593544339261086
ACH-000649,-0.6364568299383444
ACH-000651,-0.4929357478545086
ACH-000652,-0.6867071308392764
ACH-000653,-0.4632470551617361
ACH-000657,-0.6030145746234438
ACH-000658,-0.4409805453123373
ACH-000661,-0.7873870770781196
ACH-000662,-0.7783753805181504
ACH-000663,-0.6857203258198797
ACH-000665,-0.7778424261979939
ACH-000671,-0.5980823311808431
ACH-000672,-0.5562099213410353
ACH-000673,-0.6775412792169453
ACH-000676,-0.6551017435385408
ACH-000677,-0.44987680181421397
ACH-000681,-0.5828226407837311
ACH-000683,-0.6569282249658239
ACH-000684,-0.6516237619315222
ACH-000688,-0.6323234522714531
ACH-000693,-0.7814228021179253
ACH-000694,-0.7566773932766414
ACH-000695,-0.4285152365100188
ACH-000696,-0.6537655611812939
ACH-000697,-0.7512879312949632
ACH-000699,-0.7943194640720467
ACH-000701,-0.6739189628019904
ACH-000706,-0.5835939628075264
ACH-000711,-0.523878342386539
ACH-000713,-0.5972165033519824
ACH-000714,-0.5505017109404217
ACH-000718,-0.4692770589725941
ACH-000720,-0.6672604853794822
ACH-000721,-0.6010409171939641
ACH-000724,-0.4927692755105656
ACH-000725,-0.7408635525183797
ACH-000732,-0.4775839301318023
ACH-000734,-0.7560571385228219
ACH-000735,-0.7679962319929041
ACH-000736,-0.6078970505099935
ACH-000738,-0.6693131220017584
ACH-000746,-0.6443785043284149
ACH-000747,-0.4591692211246973
ACH-000748,-0.6262668896212207
ACH-000753,-0.6252499842191991
ACH-000756,-0.7961879758872477
ACH-000757,-0.7169988748946879
ACH-000758,-0.3984573894034306
ACH-000760,-0.7084592466039594
ACH-000762,-0.8018229355691435
ACH-000763,-0.5628817092752724
ACH-000764,-0.7545217355540375
ACH-000765,-0.8960667755731501
ACH-000766,-0.5321036987175035
ACH-000767,-0.5506982117970748
ACH-000768,-0.5777266969304576
ACH-000769,-0.7178441068265401
ACH-000770,-0.5379325055008891
ACH-000771,-0.6272535174928738
ACH-000773,-0.6386153121829757
ACH-000776,-0.5756134235330489
ACH-000777,-0.623688129518541
ACH-000778,-0.9074213673322052
ACH-000781,-0.6936455454000129
ACH-000782,-0.5676839608859472
ACH-000783,-0.816144445280593
ACH-000784,-0.56471732993816
ACH-000785,-0.5787472611526403
ACH-000787,-0.5239530387149259
ACH-000788,-0.6260487921456069
ACH-000791,-0.6010917030543305
ACH-000792,-0.6742159337327721
ACH-000794,-0.7970916770720496
ACH-000796,-0.8370568159814936
ACH-000798,-0.7453571753198114
ACH-000799,-0.6110608903943626
ACH-000800,-0.3467154127169115
ACH-000802,-0.7676396502680419
ACH-000804,-0.7124156834816873
ACH-000805,-0.6830354048414525
ACH-000809,-0.5413310175405392
ACH-000810,-0.3717559727761475
ACH-000811,-0.5228730102452317
ACH-000817,-0.6594226346211259
ACH-000819,-0.6659242129811502
ACH-000820,-0.8233105928036099
ACH-000821,-0.7383120597210784
ACH-000822,-0.6741694767699968
ACH-000823,-0.6358395368794858
ACH-000824,-0.6067657188655933
ACH-000827,-0.5767572491152632
ACH-000829,-0.8762655158094302
ACH-000831,-0.6108020629326703
ACH-000832,-0.8502882477584754
ACH-000833,-0.44036603483728304
ACH-000834,-0.8080225333756546
ACH-000835,-0.6022216005141123
ACH-000836,-0.5649609265452273
ACH-000837,-0.6180902911844282
ACH-000838,-0.7599641833454664
ACH-000839,-0.9902190379548436
ACH-000840,-0.5678897538883039
ACH-000841,-0.9063680448183936
ACH-000843,-0.7681099177326585
ACH-000846,-0.7557657225434955
ACH-000847,-0.5976073030643729
ACH-000848,-0.4373100668432223
ACH-000849,-0.5186927316183947
ACH-000851,-0.5483811559663336
ACH-000855,-0.330494750924346
ACH-000856,-0.5484853834300352
ACH-000858,-0.5546353825365495
ACH-000859,-0.6926272537804914
ACH-000861,-0.6070228154700097
ACH-000862,-0.6443139465453218
ACH-000865,-0.6833977802793447
ACH-000866,-0.5964566769888844
ACH-000867,-0.6245835915387887
ACH-000869,-0.6429085591315948
ACH-000872,-0.9922566489726304
ACH-000873,-0.5706056812238961
ACH-000876,-0.5753029629834462
ACH-000878,-0.4929580657994656
ACH-000880,-0.7210712443459212
ACH-000881,-0.6167542084525457
ACH-000882,-0.6188886838099745
ACH-000884,-0.5654689661511701
ACH-000885,-0.6473130329322713
ACH-000887,-0.7139877259934425
ACH-000889,-0.6456701274837894
ACH-000896,-0.5431810110391292
ACH-000898,-0.5495475480643577
ACH-000900,-0.6168995294734912
ACH-000901,-0.9640577778245224
ACH-000905,-0.5107894248338369
ACH-000906,-0.7219564631231543
ACH-000907,-0.5527408660074277
ACH-000910,-0.5509964933472471
ACH-000911,-0.7252734541923563
ACH-000912,-0.5690913633738556
ACH-000913,-0.6143347912881929
ACH-000915,-0.5590986774470924
ACH-000916,-0.6757701882376509
ACH-000917,-0.6619386427744447
ACH-000920,-0.9217352928327048
ACH-000921,-0.6423012862195492
ACH-000924,-0.4638459860201115
ACH-000926,-0.6044400365825969
ACH-000928,-0.7915544797455141
ACH-000929,-0.6300474138955137
ACH-000932,-0.5914356370963253
ACH-000935,-0.7819464960603277
ACH-000936,-0.6291600392759968
ACH-000937,-0.6974227594749735
ACH-000938,-0.4928288512161566
ACH-000939,-0.5733936501660821
ACH-000941,-0.7126112577650374
ACH-000943,-0.5839619234296929
ACH-000946,-0.6563534361206409
ACH-000947,-0.6637261135516594
ACH-000948,-0.6789391554663919
ACH-000950,-0.6328158762612193
ACH-000953,-0.6467722874770473
ACH-000954,-0.5837925076810264
ACH-000957,-0.5909897594561286
ACH-000958,-0.7361304644051392
ACH-000960,-0.5858348363690119
ACH-000963,-0.5977858076621314
ACH-000968,-0.6632793936708101
ACH-000969,-0.5501205361983318
ACH-000972,-0.5657992203407259
ACH-000973,-0.7038268519483735
ACH-000974,-0.5184237305705863
ACH-000978,-0.5143624384241208
ACH-000984,-0.7355899268648464
ACH-000986,-0.6183892219840421
ACH-000988,-0.5736929031188871
ACH-000993,-0.718238759583812
ACH-000994,-0.6555207593629799
ACH-000996,-0.5978408647533978
ACH-001001,-0.7530324326676509
ACH-001020,-0.5953369273352302
ACH-001028,-0.6967895235239441
ACH-001031,-0.6220363370003053
ACH-001038,-0.629499867149104
ACH-001048,-0.6845699781096614
ACH-001050,-0.7069153464330291
ACH-001053,-0.598242221238683
ACH-001054,-0.44248674229869467
ACH-001061,-0.7092616103191351
ACH-001067,-0.4536258463935142
ACH-001075,-0.5094934758294822
ACH-001096,-0.5955045590615379
ACH-001111,-0.6410364410542337
ACH-001119,-0.4670535107992464
ACH-001128,-0.5728330804993914
ACH-001134,-0.3826579474827487
ACH-001151,-0.5437023586190219
ACH-001163,-0.7321338014783982
ACH-001164,-0.3998086305521845
ACH-001183,-0.4927468869967098
ACH-001192,-0.7191407997094095
ACH-001193,-0.4392624930076467
ACH-001196,-0.4968808649638502
ACH-001197,-0.7168262658263238
ACH-001205,-0.4879782183972901
ACH-001211,-0.5440884873304763
ACH-001212,-0.8106413652286613
ACH-001228,-0.6203880867856549
ACH-001232,-0.4747484405198796
ACH-001239,-0.5482510262407772
ACH-001270,-0.7056944602085063
ACH-001274,-0.6608156942302152
ACH-001275,-0.6893027882690707
ACH-001277,-0.4817445733058646
ACH-001278,-0.5860044427497104
ACH-001280,-0.6807385807642851
ACH-001283,-0.6881818550357148
ACH-001289,-0.528112447234227
ACH-001300,-0.6906942646757521
ACH-001301,-0.7285058848642457
ACH-001302,-0.4560095507058156
ACH-001306,-0.5424703506143326
ACH-001318,-0.5214419477855253
ACH-001322,-0.7831168945417207
ACH-001328,-0.6641840688727348
ACH-001332,-0.7248673581611651
ACH-001336,-0.6038296712815386
ACH-001346,-0.8046964953011387
ACH-001353,-0.6966748698186678
ACH-001354,-0.5190371116768773
ACH-001367,-0.34584851492156243
ACH-001368,-0.4826205184782293
ACH-001374,-0.3316344028830581
ACH-001377,-0.5082604759121331
ACH-001380,-0.5035100773186839
ACH-001391,-0.6435704051398775
ACH-001408,-0.5941787117000287
ACH-001430,-0.6103705473409109
ACH-001431,-0.6114647705798765
ACH-001450,-0.5913096395167793
ACH-001496,-0.4624977633458296
ACH-001500,-0.6491708978991505
ACH-001523,-0.6180130786874409
ACH-001532,-0.5821215839703061
ACH-001550,-0.8267425082682691
ACH-001552,-0.6930263891420204
ACH-001554,-0.6074047757743375
ACH-001654,-0.6392586615061541
ACH-001735,-0.6730846141380212
ACH-001736,-0.5749624731505847
ACH-001737,-1.0412219980698507
ACH-001740,-0.533983176645658
ACH-001745,-0.5650791337890668
ACH-001765,-0.580811785021285
