,TAF4 (6874)
ACH-000004,-0.3504899274109764
ACH-000005,0.18533185848363504
ACH-000007,-0.7266745589131489
ACH-000009,-0.1390378069842732
ACH-000011,-0.6112700607998712
ACH-000012,-0.3153238463527742
ACH-000013,-0.3842111464196566
ACH-000014,-0.4113569313809382
ACH-000015,-0.4674770245483316
ACH-000017,-0.11183585037569634
ACH-000018,-0.535621348181894
ACH-000019,-0.5235966864863677
ACH-000021,-0.4017304817973307
ACH-000022,-0.3052009887913417
ACH-000025,-0.31159645257897745
ACH-000028,-0.11273604118107147
ACH-000030,-0.2313762448340572
ACH-000035,-0.1224856242357287
ACH-000036,-0.0006763576417395314
ACH-000037,-0.2524791233216929
ACH-000039,-0.18995056283571493
ACH-000040,-0.4173870312571839
ACH-000041,-0.4208431192671896
ACH-000042,-0.1602647541049029
ACH-000045,-0.36624197521777213
ACH-000047,-0.5550715356020492
ACH-000052,-0.4721380473085562
ACH-000053,-0.4916781570549546
ACH-000054,-0.3318361790160457
ACH-000055,-0.2908113639391698
ACH-000060,-0.3733723415006829
ACH-000067,-0.2699868903198934
ACH-000070,-0.4653153389969895
ACH-000075,-0.29565617243106784
ACH-000078,-0.3576595304732951
ACH-000082,-0.3715905414427164
ACH-000085,-0.3258923578386335
ACH-000086,-0.41495291848327376
ACH-000087,-0.6116452710200954
ACH-000092,-0.2882574019989177
ACH-000095,-0.5010679422862554
ACH-000097,-0.16508265815354067
ACH-000098,-0.24849057799524515
ACH-000099,-0.4838374001063301
ACH-000108,-0.4301377766548191
ACH-000113,-0.5235856258255424
ACH-000116,-0.1904835841867669
ACH-000118,-0.16346785818289813
ACH-000120,-0.463493582570609
ACH-000123,-0.5750405836845633
ACH-000127,-0.2412337936362957
ACH-000128,-0.5730277821610561
ACH-000132,-0.3007750557842718
ACH-000133,-0.4575418616372575
ACH-000137,-0.2911233062587725
ACH-000138,-0.12230530984622667
ACH-000142,-0.310727239572593
ACH-000143,-0.9039372049623962
ACH-000146,-0.1214057254705391
ACH-000148,-0.4412435984509368
ACH-000150,-0.4893981952682959
ACH-000152,-0.3295289819397605
ACH-000153,-0.4344825334818592
ACH-000159,-0.3320619608419866
ACH-000160,-0.08105821560096407
ACH-000163,-0.2837942614153621
ACH-000167,0.24438367847510475
ACH-000168,-0.14858272468570285
ACH-000169,-0.3969103380793057
ACH-000178,-0.4463284740253573
ACH-000183,-0.4652602977303314
ACH-000188,0.012051110332936009
ACH-000189,-0.6168577313443824
ACH-000190,0.04450757509859617
ACH-000198,-0.35117232738257464
ACH-000203,-0.23152410112725075
ACH-000204,-0.25906883875680736
ACH-000206,-0.18807321643021185
ACH-000207,-0.04718474154617042
ACH-000208,-0.2925667092267541
ACH-000210,-0.2890283429972623
ACH-000211,-0.2081655159397596
ACH-000215,-0.2334913819625254
ACH-000221,-0.4915213110557299
ACH-000222,-0.21447476782656094
ACH-000223,-0.2536593154971206
ACH-000226,-0.4063907577458918
ACH-000227,-0.24131749811993816
ACH-000228,-0.2349420503595891
ACH-000231,-0.3368930187134677
ACH-000232,-0.3239995589787973
ACH-000233,-0.6367422198029775
ACH-000234,-0.09386692763803828
ACH-000235,-0.21723720686740436
ACH-000237,-0.09905430813929804
ACH-000238,-0.1224530041747798
ACH-000242,-0.7023796867595339
ACH-000243,-0.3937656088731872
ACH-000244,-0.5214527824983627
ACH-000246,-0.5654908007307825
ACH-000248,-0.2725492700542242
ACH-000250,-0.3592725226495016
ACH-000251,-0.4039305724798093
ACH-000252,-0.2864756222919432
ACH-000253,-0.3409150871123322
ACH-000255,-0.20363424225451845
ACH-000256,-0.24968141886028425
ACH-000257,-0.3710318090136644
ACH-000258,-0.5983481170042791
ACH-000259,-0.13749523064297595
ACH-000260,-0.3941852730472705
ACH-000261,-0.4204773187093823
ACH-000262,-0.16248711165768792
ACH-000263,-0.3549225039985791
ACH-000264,-0.3500831955173778
