,HEBP1 (50865)
ACH-000004,0.1247499625924526
ACH-000005,0.16476720197853909
ACH-000007,0.033457085253536814
ACH-000009,0.12546471363998607
ACH-000011,0.2227486379258515
ACH-000012,0.2733064371965596
ACH-000013,0.08491497190790051
ACH-000014,0.0959333094456466
ACH-000015,0.2116904858882424
ACH-000017,0.12834894345695352
ACH-000018,0.0593318868582056
ACH-000019,0.0999592119363188
ACH-000021,0.1430406949206759
ACH-000022,0.034641048391133744
ACH-000025,0.09005293588180094
ACH-000028,0.13570485920001338
ACH-000030,0.07923221968855404
ACH-000035,0.14483800828600604
ACH-000036,0.12962660355029673
ACH-000037,0.11825030936179184
ACH-000039,0.09114307615754667
ACH-000040,0.15063601892378484
ACH-000041,0.18212209487211994
ACH-000042,0.14546901908451199
ACH-000045,0.14062946128519524
ACH-000047,0.14438156369055252
ACH-000052,-0.011084347436649123
ACH-000053,0.17597919328266504
ACH-000054,0.05295408179973172
ACH-000055,0.18141115797506646
ACH-000060,0.10620428026614892
ACH-000067,0.027615753865097164
ACH-000070,0.15915247890004444
ACH-000075,-0.11105577486247724
ACH-000078,0.15431158483598073
ACH-000082,0.22110456454232602
ACH-000085,0.11468137274979705
ACH-000086,0.10240444475454248
ACH-000087,0.10665301582810162
ACH-000092,0.10567480497061142
ACH-000095,0.06436779266396396
ACH-000097,0.21150693985217645
ACH-000098,0.25304628397782697
ACH-000099,0.15676031374682586
ACH-000108,0.049977640186779686
ACH-000113,0.14784471742591035
ACH-000116,0.1635599972474008
ACH-000118,0.12403536412931845
ACH-000120,0.14516687859512906
ACH-000123,0.18037918245118115
ACH-000127,0.06220449728211142
ACH-000128,0.1828924173363186
ACH-000132,0.2806260888759983
ACH-000133,0.08541344623078809
ACH-000137,0.2107501399393392
ACH-000138,0.10741932867744053
ACH-000142,-0.11684131412120337
ACH-000143,0.08949933149009574
ACH-000146,0.21230300309324776
ACH-000148,0.26978766982121355
ACH-000150,0.045283132000238716
ACH-000152,0.18834111804685388
ACH-000153,0.20712671911682626
ACH-000159,0.1460411746434496
ACH-000160,0.015599910978877637
ACH-000163,0.05153040527143117
ACH-000167,-0.08463549942885543
ACH-000168,0.16833831258375315
ACH-000169,0.2078380710959595
ACH-000178,0.16790469121901924
ACH-000183,0.10321122674405367
ACH-000188,0.11065581613908188
ACH-000189,0.14033692885548807
ACH-000190,0.13954204286071376
ACH-000198,0.1993655633295216
ACH-000203,0.03466069184873539
ACH-000204,0.03116546015878357
ACH-000206,0.13284840872505882
ACH-000207,0.17989827855443186
ACH-000208,0.2407983647711588
ACH-000210,-0.0986160731095074
ACH-000211,0.07335608236537472
ACH-000215,0.11532823839576495
ACH-000221,0.19456193192870536
ACH-000222,0.02930614816338023
ACH-000223,0.10353415084315944
ACH-000226,0.1875895553102432
ACH-000227,0.1708416592029967
ACH-000228,0.04105958594830405
ACH-000231,0.15517188321179626
ACH-000232,0.1281918714325828
ACH-000233,0.20811492802979112
ACH-000234,0.1665793255824172
ACH-000235,0.08025518712879222
ACH-000237,0.10646137679369196
ACH-000238,0.0767230319100699
ACH-000242,-0.31314050900763585
ACH-000243,0.13694681430826272
ACH-000244,0.5502061087745321
ACH-000246,0.23094793724582904
ACH-000248,0.20190208772622412
ACH-000250,0.18396632002260385
ACH-000251,0.06350815086893548
ACH-000252,-0.08930306671850227
ACH-000253,0.08692539242937866
ACH-000255,0.20515626112117816
ACH-000256,0.05222637025907565
ACH-000257,0.3515946327768098
ACH-000258,0.3208172342156579
ACH-000259,0.11905546746329852
ACH-000260,0.15329359878454685
ACH-000261,0.16361128204839534
ACH-000262,0.08886334790700247
ACH-000263,0.3516707760166511
ACH-000264,0.01976672096402737
ACH-000265,0.1961862887061586
ACH-000266,0.0655557361265032
ACH-000272,0.13643423934260654
ACH-000274,0.025469795492637348
ACH-000277,0.07547344437619008
ACH-000278,0.16657231216527926
ACH-000279,0.17607477504521354
ACH-000280,0.15417974131934495
ACH-000281,0.06101484893661105
ACH-000288,-0.02606852137186981
ACH-000291,0.17458486272350074
ACH-000293,0.20759434471649374
ACH-000294,5.208111658051353e-05
ACH-000295,0.4256608904878065
ACH-000296,0.07742224062593991
ACH-000302,0.19782356511450325
ACH-000304,0.21471282337979067
ACH-000307,-0.08062255939330187
ACH-000308,0.08879268917329991
ACH-000310,0.15787927294092605
ACH-000311,0.1714718489165303
ACH-000312,0.09346341605492883
ACH-000315,0.1144668665715903
ACH-000316,0.1923407815261927
ACH-000317,0.2554836077640386
ACH-000318,0.09230917541429508
ACH-000319,0.051877765446070666
ACH-000320,0.03969947881791543
ACH-000322,0.0952161794333031
ACH-000323,0.12267691358427266
ACH-000324,0.051093603317380144
ACH-000329,0.07544213716069179
