,CBWD6 (644019)
ACH-000004,0.10863431896254408
ACH-000005,0.15970836559644594
ACH-000007,0.2676191425868866
ACH-000009,0.24635180114868954
ACH-000011,0.3114552447925011
ACH-000012,0.18594641193764935
ACH-000013,0.17711759015057232
ACH-000014,0.3029338529859104
ACH-000015,0.12636072545609886
ACH-000017,0.24916750603571264
ACH-000018,0.11376423332741305
ACH-000019,0.3758842413108599
ACH-000021,0.14960137912598692
ACH-000022,0.1947584247749152
ACH-000025,0.17239584114396778
ACH-000028,0.167442306035508
ACH-000030,0.14621909377464312
ACH-000035,0.21521552634248187
ACH-000036,0.25906089229811513
ACH-000037,0.2462146769290155
ACH-000039,0.3005638737365827
ACH-000040,0.29693773048524097
ACH-000041,0.2465428315519804
ACH-000042,0.16561303475320222
ACH-000045,0.2391912434678198
ACH-000047,0.13574785089674948
ACH-000052,0.26316911207451404
ACH-000053,0.285921649366414
ACH-000054,0.18909457961971154
ACH-000055,0.3820185348941888
ACH-000060,0.2402206091757934
ACH-000067,0.3031535657295971
ACH-000070,0.1942767918703336
ACH-000075,0.23421656814931344
ACH-000078,0.3116915748619009
ACH-000082,0.2932704689659445
ACH-000085,0.12453904566913244
ACH-000086,0.2568514818092791
ACH-000087,0.3384456836895369
ACH-000092,0.15809688451129802
ACH-000095,0.2632805008510243
ACH-000097,0.21340721780143246
ACH-000098,0.2535299446722823
ACH-000099,0.23584672628861836
ACH-000108,0.13030375949828427
ACH-000113,0.2108447170836497
ACH-000116,0.25550899921725684
ACH-000118,0.2530431317431799
ACH-000120,0.39802124551891177
ACH-000123,0.24173068823860844
ACH-000127,0.14610318861230245
ACH-000128,0.21836659355174912
ACH-000132,0.21318849329622214
ACH-000133,0.24279682082621296
ACH-000137,0.1897414047815245
ACH-000138,0.15868871028098858
ACH-000142,0.2937834245910649
ACH-000143,0.23611498737073286
ACH-000146,0.2817866155526499
ACH-000148,0.17412592169033375
ACH-000150,0.2202305391009143
ACH-000152,0.2297076368204841
ACH-000153,0.3096184990846949
ACH-000159,0.04635935063714062
ACH-000160,0.21194316968560067
ACH-000163,0.23666786934481185
ACH-000167,-0.11926606350054827
ACH-000168,0.2102305777784388
ACH-000169,0.1994034759927344
ACH-000178,0.20782855038935052
ACH-000183,0.3290521494116533
ACH-000188,0.27166342577989155
ACH-000189,0.28598784195304155
ACH-000190,0.19602091516908424
ACH-000198,0.26000304384778605
ACH-000203,0.16166209189920933
ACH-000204,0.2129120279126955
ACH-000206,0.1919021143299207
ACH-000207,0.32911077740500233
ACH-000208,0.35281398107501105
ACH-000210,0.2488014218672164
ACH-000211,0.16030731934543407
ACH-000215,0.21091640138273976
ACH-000221,0.1971397668423148
ACH-000222,0.23452437545547744
ACH-000223,0.23967199710414475
ACH-000226,0.32176184526429946
ACH-000227,0.09886954621794998
ACH-000228,0.15032176219663868
ACH-000231,0.2958056255184928
ACH-000232,0.16897328044507903
ACH-000233,0.18526047777824486
ACH-000234,0.12194276293698506
ACH-000235,0.2273802775537586
ACH-000237,0.1415951303723519
ACH-000238,0.19508840162782115
ACH-000242,0.4290290024716289
ACH-000243,0.27353638608238035
ACH-000244,0.1657389835554245
ACH-000246,0.2203872648167396
ACH-000248,0.18392171395470852
ACH-000250,0.21432996138112645
ACH-000251,0.11553085902905268
ACH-000252,0.4926483160233104
ACH-000253,0.3408107707125305
ACH-000255,0.20635924385064794
ACH-000256,0.28928275638615425
ACH-000257,0.4073710494408096
ACH-000258,0.16669841759745446
ACH-000259,0.19417815421342566
ACH-000260,0.2537895214785677
ACH-000261,0.20959350821059755
ACH-000262,0.355747475014726
ACH-000263,0.15107583832800506
ACH-000264,0.33163224032881305
ACH-000265,0.2830865557634624
ACH-000266,0.1375993147885428
ACH-000272,0.16408559692869915
ACH-000274,0.1893995431506175
ACH-000277,0.2369252347736107
ACH-000278,0.3816656897496799
ACH-000279,0.12754866835127993
ACH-000280,0.2037894476745582
ACH-000281,0.29465207686567685
ACH-000288,0.2422835579134087
ACH-000291,0.2139572465245181
ACH-000293,0.19393330125564975
ACH-000294,0.3533764617711381
ACH-000295,0.20375932920535295
ACH-000296,0.3758605062783708
ACH-000302,0.2739347602539813
ACH-000304,0.4121463345443043
ACH-000307,0.19615588165195105
ACH-000308,0.11163781207413803
ACH-000310,0.29504198964596323
ACH-000311,0.33145507573104005
ACH-000312,0.24124414140400605
ACH-000315,0.14118416818242208
ACH-000316,0.2965412371280359
ACH-000317,0.2128386708295755
ACH-000318,0.20902872734057296
ACH-000319,0.34422353900063585
ACH-000320,0.1321570072064188
ACH-000322,0.3516324348303757
ACH-000323,0.2105505934407387
ACH-000324,0.321927463493872
ACH-000329,0.2848521014946224
ACH-000330,0.3142829178110107
ACH-000331,0.20257870429898686
ACH-000332,0.16868608302229554
ACH-000334,0.027380372000763674
ACH-000335,0.4557226404771357
ACH-000336,0.12560065154829894
ACH-000337,0.26724912078890983
ACH-000338,0.9190911274714508
ACH-000339,0.13838625492838938
ACH-000341,0.1254437316184975
ACH-000348,0.2350304482337321
ACH-000350,0.19796195605355568
ACH-000352,0.1819643077373064
ACH-000356,0.1739041522948075
ACH-000361,0.26295715024828353
ACH-000362,0.19452605414245375
ACH-000363,0.261901048344557
ACH-000364,0.21343436760927487
ACH-000365,0.13397348524801722
ACH-000366,0.16255885289637564
ACH-000368,0.1694790126533461
ACH-000374,0.21662110482691296
ACH-000375,0.3300435927879752
ACH-000376,0.25702629996570703
ACH-000381,0.2861951081737694
ACH-000383,0.15651016614563065
ACH-000387,0.2330594175398802
ACH-000389,0.2327253820278358
ACH-000390,0.06284224144620076
ACH-000393,0.12322794499613099
ACH-000395,0.1932161163420296
ACH-000396,0.2969596601971437
ACH-000397,0.18201283857679407
ACH-000401,0.4519064915964042
ACH-000402,0.12004730149088695
ACH-000403,0.2299489834752863
ACH-000404,0.3207704428633245
ACH-000406,0.16531206736360599
ACH-000407,0.19953995590807194
ACH-000408,0.17073715388636934
ACH-000410,0.3239816010323448
ACH-000411,0.2817941174419461
ACH-000414,0.2408330239907336
ACH-000415,0.1921036109504284
ACH-000416,0.10524385935437146
ACH-000420,0.2406345711070348
ACH-000421,0.2984252566476153
ACH-000424,0.011006396241946362
ACH-000425,0.07939592051726747
ACH-000426,0.2623391794781175
ACH-000427,0.08710255001154585
ACH-000433,0.16897035926405554
ACH-000435,0.28421230523618324
ACH-000436,0.4006270559372676
ACH-000444,0.28224474379187536
ACH-000445,0.21824110052524967
ACH-000448,0.22572595481256835
ACH-000450,0.2933924684644672
ACH-000452,0.27298052223081753
ACH-000454,0.1842815724066825
ACH-000458,0.3069377574615225
ACH-000459,0.18524136370377547
ACH-000460,0.2014433990926687
ACH-000461,0.26780790922217484
ACH-000463,0.2047441704395464
ACH-000464,0.19359507185669975
ACH-000466,0.1421054469931232
ACH-000467,0.2295537147120161
ACH-000468,0.24834766735679575
ACH-000469,0.2812331873675574
ACH-000470,0.4113795008693471
ACH-000471,0.1914261114444013
ACH-000472,0.11404861800273987
ACH-000473,0.29408395545891697
ACH-000475,0.2916487742462557
ACH-000476,0.2406043367156659
ACH-000477,0.37515304927713655
ACH-000479,0.20602658798696932
ACH-000480,0.2592947008295426
ACH-000481,0.2713878816893864
ACH-000483,0.37349777191578615
ACH-000484,0.19442453596851605
ACH-000485,0.32101224531937605
ACH-000486,0.2292393078305792
ACH-000487,0.09402473210097803
ACH-000488,0.18079521554793404
ACH-000490,0.2712420165818359
ACH-000491,0.22515053842056906
ACH-000495,0.434399281192815
ACH-000496,0.2800490382981102
ACH-000499,0.3729516127037821
ACH-000500,0.1628744522612629
ACH-000502,0.1594255866864705
ACH-000503,0.3034718828001403
ACH-000505,0.167202158096893
ACH-000507,0.19045931110761344
ACH-000510,0.2176257547314698
ACH-000511,0.2625450367589204
ACH-000512,0.22894936260670196
ACH-000516,0.2472066830384572
ACH-000517,0.33969032547917355
ACH-000518,0.11988195220749845
ACH-000520,0.3677799694935934
ACH-000521,0.1391805873241616
ACH-000522,0.17030596551380686
ACH-000524,0.3065931148037098
ACH-000527,0.17384147601206687
ACH-000528,0.2876572617534813
ACH-000537,0.14950117451489126
ACH-000541,0.3647209936697623
ACH-000542,0.1767786016744785
ACH-000544,0.2502876034459953
ACH-000545,0.19656389357574927
ACH-000547,0.14157687203964334
ACH-000548,0.2573989200374905
ACH-000549,0.13326691054037065
ACH-000550,0.2489617534986097
ACH-000552,0.2433978193680981
ACH-000556,0.22597492716069614
ACH-000557,0.1825495195731197
ACH-000569,0.26416263995596506
ACH-000570,0.11597751278739153
ACH-000571,0.13792730011752244
ACH-000573,0.3112823113193928
ACH-000576,0.2729629899882441
ACH-000579,0.12525671691293574
ACH-000580,0.30441577269017983
ACH-000584,0.13648062643763434
ACH-000585,0.2936856698073328
ACH-000588,0.3193950251275531
ACH-000589,0.1913602316499945
ACH-000591,0.3100276792847785
ACH-000593,0.3904874480089542
ACH-000600,0.24473093686779165
ACH-000601,0.10248611676354433
ACH-000605,0.11510938174121405
ACH-000606,0.24258124612285584
ACH-000608,0.19230774802195236
ACH-000614,0.20234631473778505
ACH-000616,0.2514449169622791
ACH-000618,0.226673026582866
ACH-000619,0.2934707985469596
ACH-000620,0.07753202853207372
ACH-000621,0.3418547744578441
ACH-000622,0.13081616809644647
ACH-000623,0.22089530696310766
ACH-000624,0.23020417463779266
ACH-000627,0.24673936774852656
ACH-000630,0.2759118621976905
ACH-000631,0.21814219553550865
ACH-000632,0.22067016343231965
ACH-000633,0.19542516400984655
ACH-000637,0.1298160937948633
ACH-000638,0.19491582189993706
ACH-000646,0.1832308371336624
ACH-000647,0.2013578220133541
ACH-000648,0.14699296728838213
ACH-000649,0.1937108849159352
ACH-000651,0.13194710306943105
ACH-000652,0.2281060345714629
ACH-000653,0.27588663751262504
ACH-000657,0.12913122612555686
ACH-000658,0.16155202101425098
ACH-000661,0.13895750319034728
ACH-000662,0.21921293725663346
ACH-000663,0.2234306239860836
ACH-000665,0.16764503638986542
ACH-000671,0.1797000943337607
ACH-000672,0.20280291014723215
ACH-000673,0.2225326496306433
ACH-000676,0.2031704664070064
ACH-000677,0.19977465736359398
ACH-000681,0.25528226580458546
ACH-000683,0.15711330508121835
ACH-000684,0.35903421227882865
ACH-000688,0.13063873260809072
ACH-000693,0.2211503896793004
ACH-000694,0.1936008704815344
ACH-000695,0.12537351201548416
ACH-000696,0.2402675709058341
ACH-000697,0.3646610609958755
ACH-000699,0.15002619146164728
ACH-000701,0.18660832088755114
ACH-000706,0.20859735126084147
ACH-000711,0.1095369380964369
ACH-000713,0.15805293238167026
ACH-000714,0.1996646818954355
ACH-000718,0.2371160733349753
ACH-000720,0.1718541054882411
ACH-000721,0.15283252201672765
ACH-000724,0.3344428199927431
ACH-000725,0.1340670678305318
ACH-000732,0.33711827058205057
ACH-000734,0.1858224678183074
ACH-000735,0.2228953074295716
ACH-000736,0.2856562124444117
ACH-000738,0.24740972594583116
ACH-000746,0.34101019113379977
ACH-000747,0.1041118966651058
ACH-000748,0.1303828091724268
ACH-000753,0.2558769649798533
ACH-000756,0.3054699591543599
ACH-000757,0.13143055116042165
ACH-000758,0.25480567755570155
ACH-000760,0.2853882947309857
ACH-000762,0.3563209628168911
ACH-000763,0.2355879644835949
ACH-000764,0.2048596273775074
ACH-000765,0.12282349399924138
ACH-000766,0.25886297246678264
ACH-000767,0.21593855894234165
ACH-000768,0.25544072875487434
ACH-000769,0.2718445383924705
ACH-000770,0.2445259936929517
ACH-000771,0.11198740194137154
ACH-000773,0.2805377616079243
ACH-000776,0.1797993752643819
ACH-000777,0.33920548164449305
ACH-000778,0.21988345753501126
ACH-000781,0.2335928738412808
ACH-000782,0.12248541169760825
ACH-000783,0.21474892000382734
ACH-000784,0.2494874095653976
ACH-000785,0.21894996800903055
ACH-000787,0.1917814866543956
ACH-000788,0.14923595724231226
ACH-000791,0.2714655029358174
ACH-000792,0.2625578385054585
ACH-000794,0.2591646906590874
ACH-000796,0.1411348789867547
ACH-000798,0.4015392183706754
ACH-000799,0.2640104587274772
ACH-000800,0.19155270650905515
ACH-000802,0.12292140032941705
ACH-000804,0.2789078273080968
ACH-000805,0.19187941960429727
ACH-000809,0.1404611189985135
ACH-000810,0.4500809271656613
ACH-000811,0.17037798307385596
ACH-000817,0.3692813337395405
ACH-000819,0.14816368701635838
ACH-000820,0.4976413564288661
ACH-000821,0.2773175081298667
ACH-000822,0.20848698361008386
ACH-000823,0.2618816278687947
ACH-000824,0.2854072459965104
ACH-000827,0.1464262235870697
ACH-000829,0.2226319795854012
ACH-000831,0.16473927167070046
ACH-000832,0.22159137443512886
ACH-000833,0.442342484728918
ACH-000834,0.271884517050149
ACH-000835,0.17108741216040632
ACH-000836,0.1875090417717236
ACH-000837,0.14172738024843667
ACH-000838,0.2098807460789949
ACH-000839,0.2116652522232585
ACH-000840,0.3235732973185338
ACH-000841,0.27525081516527544
ACH-000843,0.18058586178873934
ACH-000846,0.3149643939652008
ACH-000847,0.10936722923706807
ACH-000848,0.1842419122122048
ACH-000849,0.1978717438098808
ACH-000851,0.22911646576445235
ACH-000855,0.25235832191168445
ACH-000856,0.3656875498732236
ACH-000858,0.11058693321565567
ACH-000859,0.27294004438038705
ACH-000861,0.2946311926256795
ACH-000862,0.2093776476040764
ACH-000865,0.17587744272790948
ACH-000866,0.3013866404637397
ACH-000867,0.2386450710731017
ACH-000869,0.18596096994435946
ACH-000872,0.2925469078922954
ACH-000873,0.2937188875751398
ACH-000876,0.2710930850984659
ACH-000878,0.1266622385285652
ACH-000880,0.2938677830461431
ACH-000881,0.172406044773749
ACH-000882,0.283510584347971
ACH-000884,0.178282002576677
ACH-000885,0.3101072680716804
ACH-000887,0.2658284939834849
ACH-000889,0.13680180894013866
ACH-000896,0.0595702296069416
ACH-000898,0.18654473743228325
ACH-000900,0.2646396658577192
ACH-000901,0.3149966958209582
ACH-000905,0.2469269508181844
ACH-000906,0.1828527794063156
ACH-000907,0.2262848622467826
ACH-000910,0.2320983341420179
ACH-000911,0.20020947387071925
ACH-000912,0.20637292696047635
ACH-000913,0.14941406017203887
ACH-000915,0.22040348007245772
ACH-000916,0.10257346948000896
ACH-000917,0.24928289492788586
ACH-000920,0.2764160724489404
ACH-000921,0.28569064031318325
ACH-000924,0.1924285897114737
ACH-000926,0.20766991195580972
ACH-000928,0.021489347746034542
ACH-000929,0.32014834480656784
ACH-000932,0.18063361872065764
ACH-000935,0.2946516023547171
ACH-000936,0.2025619198158405
ACH-000937,0.19073597561778816
ACH-000938,0.20417075403661505
ACH-000939,0.227926476977484
ACH-000941,0.2452351820502773
ACH-000943,0.2201070434638491
ACH-000946,0.21324167048230472
ACH-000947,0.1820860126611213
ACH-000948,0.2688977460886701
ACH-000950,0.2393704020251896
ACH-000953,0.17405125145692832
ACH-000954,0.2145658896460352
