,ELAVL3 (1995)
ACH-000004,-0.0870567416892924
ACH-000005,0.1029340951526944
ACH-000007,-0.14887452315386393
ACH-000009,0.0093910453631589
ACH-000011,0.03003993811963757
ACH-000012,-0.032801617791775005
ACH-000013,-0.20699368122300496
ACH-000014,-0.026935175209825992
ACH-000015,-0.21039256931100667
ACH-000017,-0.06446434714096415
ACH-000018,-0.20750547373263906
ACH-000019,-0.2686770924671835
ACH-000021,-0.21476244944662698
ACH-000022,-0.12184511555191085
ACH-000025,0.0015224376726748938
ACH-000028,-0.31553345279393
ACH-000030,-0.06912023172090212
ACH-000035,0.07577589337706342
ACH-000036,-0.027278767306530463
ACH-000037,0.1455990003345836
ACH-000039,-0.13552501556198746
ACH-000040,-0.03654160306335632
ACH-000041,-0.007097566791043561
ACH-000042,0.022221416663207275
ACH-000045,-0.07234243048873322
ACH-000047,0.00865381579719841
ACH-000052,-0.1121467044147372
ACH-000053,-0.012979189460605828
ACH-000054,-0.04613880898888728
ACH-000055,0.008671587198792708
ACH-000060,0.13721418735098573
ACH-000067,0.05222617025070278
ACH-000070,-0.23944084754213746
ACH-000075,-0.10441900168400256
ACH-000078,0.02390906828179661
ACH-000082,-0.04361711205664788
ACH-000085,-0.19439422303222934
ACH-000086,0.006400880262403864
ACH-000087,-0.0904560470803889
ACH-000092,-0.13517399413062192
ACH-000095,-0.012280616027857835
ACH-000097,0.012513750592358082
ACH-000098,-0.17179315862800348
ACH-000099,0.025188841025255555
ACH-000108,-0.04807792093334514
ACH-000113,-0.017557471381672858
ACH-000116,-0.20401311158458094
ACH-000118,-0.10479037987906503
ACH-000120,-0.03572363061791073
ACH-000123,0.032299091419872264
ACH-000127,-0.16023380859902225
ACH-000128,-0.031958127074978616
ACH-000132,-0.1134433754174728
ACH-000133,-0.13639658442173394
ACH-000137,-0.27611837254984944
ACH-000138,0.012160536739393234
ACH-000142,0.04871693461828076
ACH-000143,-0.014208330112213731
ACH-000146,-0.10379227220020652
ACH-000148,-0.02633810495065616
ACH-000150,0.1465722244052108
ACH-000152,-0.035989328797888145
ACH-000153,0.2565120703891225
ACH-000159,-0.03571054557161312
ACH-000160,-0.006571137498621063
ACH-000163,-0.13362664688591652
ACH-000167,0.02341177596514991
ACH-000168,-0.15501215003212035
ACH-000169,0.01350966499873599
ACH-000178,-0.055996154616887776
ACH-000183,-0.003083104687174507
