,NR1H4 (9971)
ACH-000004,-0.2233025034770037
ACH-000005,-0.16371189676648065
ACH-000007,-0.2465044069057976
ACH-000009,-0.23826959175193774
ACH-000011,-0.08128994212467146
ACH-000012,-0.09383371796267206
ACH-000013,-0.0850779433966378
ACH-000014,-0.17779874199813095
ACH-000015,-0.1863625965034192
ACH-000017,-0.0417627478076844
ACH-000018,-0.2531020747284822
ACH-000019,-0.03264655741540515
ACH-000021,-0.16165383328926988
ACH-000022,-0.0960995135712838
ACH-000025,-0.14853526933422329
ACH-000028,0.16540226341072806
ACH-000030,-0.06911507101094763
ACH-000035,-0.06509565216194027
ACH-000036,-0.1606917054050112
ACH-000037,-0.15072219266323228
ACH-000039,-0.07460918894836002
ACH-000040,-0.19543546462273415
ACH-000041,-0.07473949773754211
ACH-000042,-0.0771397104958705
ACH-000045,-0.1007167209170222
ACH-000047,-0.047304360331712564
ACH-000052,-0.3079796310551575
ACH-000053,-0.05779471716299005
ACH-000054,-0.1733639483429527
ACH-000055,-0.2347814506965012
ACH-000060,-0.011941532763869656
ACH-000067,-0.20925027254372047
ACH-000070,-0.30898926757250617
ACH-000075,-0.33857300295376624
ACH-000078,0.04297053600820236
ACH-000082,-0.049300470675464
ACH-000085,-0.09701872305623796
ACH-000086,-0.14627853257494158
ACH-000087,-0.3839404021221828
ACH-000092,-0.2573280847812472
ACH-000095,-0.059981366701854125
ACH-000097,-0.14915992604773526
ACH-000098,-0.10587257830535604
ACH-000099,-0.2353366310197934
ACH-000108,0.01382957103317678
ACH-000113,-0.2751619734554569
ACH-000116,-0.1615560677877551
ACH-000118,-0.1700755704459587
ACH-000120,-0.11061606365542476
ACH-000123,-0.1395995815017159
ACH-000127,-0.15737421703407015
ACH-000128,-0.08640232595679896
ACH-000132,-0.06171997342920728
ACH-000133,-0.18816264963607476
ACH-000137,-0.18002163129891444
ACH-000138,-0.05161987703572683
ACH-000142,0.09458401991590333
ACH-000143,-0.2441720448285764
ACH-000146,-0.1945565208080001
ACH-000148,-0.0985369962050475
ACH-000150,-0.2493629402221172
ACH-000152,-0.2489313853448537
ACH-000153,-0.12503352732640013
ACH-000159,-0.12611237462685815
ACH-000160,-0.1187265704895437
ACH-000163,-0.05384923035170944
ACH-000167,-0.4420003989915045
ACH-000168,0.15611079717545276
ACH-000169,-0.2309097025966643
ACH-000178,-0.14031759119487258
ACH-000183,-0.05571736542838047
ACH-000188,-0.2750132579026859
ACH-000189,-0.033198704232398644
ACH-000190,-0.21234642967056205
ACH-000198,-0.299082834569198
ACH-000203,0.04051437108743186
ACH-000204,-0.18329440964887134
ACH-000206,0.10699937315305204
ACH-000207,-0.01413622606575945
ACH-000208,-0.3731389282629014
ACH-000210,0.08746927515850922
ACH-000211,-0.16275910100052735
ACH-000215,-0.230541868856642
ACH-000221,-0.11756601543444001
ACH-000222,0.07488601197672952
ACH-000223,-0.2160211288995404
ACH-000226,-0.1844854236821348
ACH-000227,-0.1909933020115843
ACH-000228,-0.051719530643544336
ACH-000231,-0.12980892970349658
ACH-000232,-0.2541830422694273
ACH-000233,-0.13971048315289786
ACH-000234,-0.2220752032485421
ACH-000235,-0.16591779574320115
ACH-000237,-0.203765188774352
ACH-000238,-0.13673467157255625
ACH-000242,-0.5179219623331283
ACH-000243,-0.1020763760224711
ACH-000244,-0.1048095333537247
ACH-000246,-0.12249842157384447
ACH-000248,-0.2573479422624403
ACH-000250,-0.06411992866180873
ACH-000251,-0.1382264810332793
ACH-000252,-0.1590789240962924
ACH-000253,-0.14993258272109627
ACH-000255,-0.09192011414358227
ACH-000256,-0.2276810961624101
ACH-000257,-0.060338669840002974
ACH-000258,-0.1418072609586486
ACH-000259,0.0040832894951574016
ACH-000260,-0.06482320357487648
ACH-000261,-0.10837072871979853
ACH-000262,-0.08738148560200044
ACH-000263,0.13876391989023748
ACH-000264,-0.044640219182941934
ACH-000265,-0.1140003293468326
ACH-000266,-0.1482950137698427
ACH-000272,-0.07916443420801261
ACH-000274,-0.11775085098165945
ACH-000277,-0.2562925666875537
ACH-000278,-0.13905927477437238
ACH-000279,-0.2324004702740221
ACH-000280,-0.13217161677801564
ACH-000281,-0.09962916843667974
ACH-000288,-0.106515122247564
ACH-000291,-0.13900873434685354
ACH-000293,-0.14008662073047284
ACH-000294,-0.2118452472267842
ACH-000295,-0.1556395569269563
ACH-000296,-0.436866562308485
ACH-000302,-0.1386041808290225
ACH-000304,-0.4948062125570559
ACH-000307,-0.18655310343433207
ACH-000308,-0.15107713308091927
ACH-000310,-0.15690043227603834
ACH-000311,-0.17497446244806278
ACH-000312,-0.17602886275790022
ACH-000315,-0.31553636028637905
ACH-000316,-0.13755258195677195
ACH-000317,-0.4398900830232396
ACH-000318,-0.13220450770679254
ACH-000319,-0.1126205332339759
ACH-000320,-0.15590335929905652
ACH-000322,0.1120415033130804
ACH-000323,0.017823344926153457
ACH-000324,-0.1513066139948437
ACH-000329,-0.2051557319802615
ACH-000330,-0.1925642156844185
ACH-000331,-0.17906297922302392
ACH-000332,-0.20093687882458894
ACH-000334,-0.102754630334664
ACH-000335,-0.2957905428927107
ACH-000336,-0.4731741819892399
ACH-000337,0.028260439808333288
ACH-000338,-0.7585304190623275
ACH-000339,-0.15347492838192095
ACH-000341,-0.2339784046047775
ACH-000348,-0.2660947885196935
ACH-000350,-0.036007799756582554
ACH-000352,-0.07807975695299149
ACH-000356,0.08023487388017621
ACH-000361,-0.054277102110041484
ACH-000362,-0.11860257156063958
ACH-000363,-0.12063339502441332
ACH-000364,-0.045507822744832685
ACH-000365,-0.20356243343660352
ACH-000366,-0.18903128073445166
ACH-000368,-0.08566835138785661
ACH-000374,-0.16232583797263364
ACH-000375,-0.2845102706758283
ACH-000376,-0.2289833482922836
ACH-000381,0.016203131409170863
ACH-000383,-0.15380905831634442
ACH-000387,-0.1027062551456094
ACH-000389,-0.043053955554941285
ACH-000390,-0.18003357674140072
ACH-000393,0.043875408002355225
ACH-000395,-0.14307274876239046
ACH-000396,-0.28944295365260664
ACH-000397,-0.18229677435081115
ACH-000401,-0.11966706271572496
ACH-000402,-0.2817095498793335
ACH-000403,-0.1041851859145435
ACH-000404,-0.4612124530883477
ACH-000406,-0.12764910089302547
ACH-000407,-0.04802527835556671
ACH-000408,-0.15057687990923613
ACH-000410,-0.19409219265485705
