,UBA5 (79876)
ACH-000004,-0.4621949219270135
ACH-000005,-0.2675625550333429
ACH-000007,-0.3325764198595966
ACH-000009,-0.6951042186018244
ACH-000011,-0.5933009949788798
ACH-000012,-0.7198094649424184
ACH-000013,-0.3876051542300086
ACH-000014,-0.4810524228119735
ACH-000015,-0.4699858728272939
ACH-000017,-0.41296187443178495
ACH-000018,-0.9446005831518396
ACH-000019,-0.4318727275607899
ACH-000021,-0.27771943647020003
ACH-000022,-0.39838379397055024
ACH-000025,-0.6599383375686813
ACH-000028,-0.6278327598881857
ACH-000030,-0.2500463463731695
ACH-000035,-0.9014415461274244
ACH-000036,-0.8311544446699015
ACH-000037,-0.5039621078967172
ACH-000039,-0.5066364395421741
ACH-000040,-0.6192338096919712
ACH-000041,-0.09290476879052602
ACH-000042,-0.4263533100785997
ACH-000045,-0.8549799593504835
ACH-000047,-0.4684115665840285
ACH-000052,-0.5863818957496163
ACH-000053,-0.3290163994689718
ACH-000054,-0.5037999777283161
ACH-000055,-0.3429537333868866
ACH-000060,-0.8160997265393545
ACH-000067,-1.0386808626728492
ACH-000070,-0.14432431348813932
ACH-000075,-0.6030349400437544
ACH-000078,-0.29222071630171137
ACH-000082,-0.3578240123750187
ACH-000085,-0.5036151511784691
ACH-000086,-0.7318254920082576
ACH-000087,-0.4453877739123677
ACH-000092,-0.6213652709546807
ACH-000095,-0.29575208014517795
ACH-000097,-0.973115886795362
ACH-000098,-0.2244652113937116
ACH-000099,-0.4116649850114639
ACH-000108,-0.7434300292379887
ACH-000113,-0.37907122870312576
ACH-000116,-0.4157481298473407
ACH-000118,-0.5005859849666636
ACH-000120,-0.7062330815243106
ACH-000123,-0.5854718561911192
ACH-000127,-0.7259332530193066
ACH-000128,-0.5376920265767434
ACH-000132,-0.6643146914438338
ACH-000133,-0.7244188484234257
ACH-000137,-0.42614124126734737
ACH-000138,-0.7399231096862624
ACH-000142,-0.8384289256460925
ACH-000143,-0.3351952449426889
ACH-000146,-0.4766642543520354
ACH-000148,-0.1900540010295246
ACH-000150,-0.40872271832126617
ACH-000152,-0.6729108603139945
ACH-000153,-0.8093516013147456
ACH-000159,-0.7764700127454757
ACH-000160,-0.2860865591032337
ACH-000163,-0.7392070956378873
ACH-000167,-0.70125766619386
ACH-000168,-0.473090248035891
ACH-000169,-0.2926790486150925
ACH-000178,-0.5502867708052052
ACH-000183,-0.55194891801494
ACH-000188,-0.6092931989920114
ACH-000189,-0.6735156030090239
ACH-000190,-0.5034441631226755
ACH-000198,-0.38900622479657737
ACH-000203,-0.3129182233053709
ACH-000204,-0.651927900748256
ACH-000206,-0.4574643608741122
ACH-000207,-0.42193193089435177
ACH-000208,-0.8648330454917655
ACH-000210,-0.516204606553921
ACH-000211,-0.4549143852749489
ACH-000215,-0.6032685793694239
ACH-000221,-0.4592982267766518
ACH-000222,-0.6147898853239543
ACH-000223,-0.6268484811977818
ACH-000226,-0.15096256076548867
ACH-000227,-0.2968437780209187
ACH-000228,-0.6440037574919242
ACH-000231,-0.5247399180183973
ACH-000232,-0.6456110113036327
ACH-000233,-0.5712919510874482
ACH-000234,-0.7703521341174447
ACH-000235,-0.7318874223474758
ACH-000237,-0.8777115432487347
ACH-000238,-0.8767706192085867
ACH-000242,-0.27974128373850393
ACH-000243,-0.6151539567253932
ACH-000244,-0.955055307253432
ACH-000246,-0.7488634120811893
ACH-000248,-0.5477191797738808
ACH-000250,-0.8772399218409231
ACH-000251,-0.6777806348296741
ACH-000252,-0.5757957417669909
ACH-000253,-0.9125984374419672
ACH-000255,-0.8064833964355017
ACH-000256,-0.8638266388654072
ACH-000257,-0.21866322209044206
ACH-000258,-0.426485993524776
ACH-000259,-0.5144804557504347
ACH-000260,-0.5602479739200452
ACH-000261,-0.2503520024752812
ACH-000262,-0.3802181774997997
ACH-000263,-0.6869376533969859
ACH-000264,-0.3263115477788476
ACH-000265,-0.3494894043223959
ACH-000266,-1.0558119377327138
ACH-000272,-0.5965357130065307
ACH-000274,-0.21652734125799908
ACH-000277,-0.5979771758601014
ACH-000278,-0.4339583714969639
ACH-000279,-0.35149368497880384
ACH-000280,-0.33151091006225625
ACH-000281,-0.4758498154904247
ACH-000288,-0.5900388053542718
ACH-000291,-0.9050586165075494
ACH-000293,-0.5412027586767338
ACH-000294,-0.3994029140389578
ACH-000295,-0.3814382925255132
ACH-000296,-0.6172513421494659
ACH-000302,-0.5337383433131849
ACH-000304,-0.4346685047777341
ACH-000307,-0.3838379267309776
ACH-000308,-0.7769137377236164
ACH-000310,-0.36280043653896826
ACH-000311,-0.6418627345193737
ACH-000312,-0.4985942171180385
ACH-000315,-0.2012543428074901
ACH-000316,-0.7956517484323292
ACH-000317,-0.6957965000231423
ACH-000318,-0.4483158106006835
ACH-000319,-0.7635894852791067
ACH-000320,-0.2961159157432678
ACH-000322,-0.5906023348137006
ACH-000323,-0.8895247984149477
ACH-000324,-0.6745967174799488
ACH-000329,-0.5463394752442994
ACH-000330,-0.4657153847529118
ACH-000331,-0.8728585615428726
ACH-000332,-0.5420813694922392
ACH-000334,-0.2689351990835617
ACH-000335,-0.5399684937994244
ACH-000336,-0.5836157322033535
ACH-000337,-0.5925935484194033
ACH-000338,-0.11865221379210142
ACH-000339,-0.81634680427385
ACH-000341,-0.4030152607121692
ACH-000348,-0.5441614584518047
ACH-000350,-0.3603584320210971
ACH-000352,-0.6361319313931322
ACH-000356,-0.5741271309606932
ACH-000361,-0.2717327115278198
ACH-000362,-0.4536543538949852
ACH-000363,-0.9250720123597668
ACH-000364,-0.6727457197747666
ACH-000365,-0.7694292827998372
ACH-000366,-0.4321944321815432
ACH-000368,-0.8083575478430471
ACH-000374,-0.5579775919607963
ACH-000375,-0.4992741303554266
ACH-000376,-0.8249014595869267
ACH-000381,-0.6205844875882512
ACH-000383,-0.4734419267474733
ACH-000387,-0.931885960509938
ACH-000389,-0.9456869928489724
ACH-000390,-0.7876550609549662
ACH-000393,-0.5166733684095866
ACH-000395,-1.0306023722154192
ACH-000396,-0.4792510853098607
ACH-000397,-0.8438114624053712
ACH-000401,-0.8358241420831986
ACH-000402,-0.5895158162369107
ACH-000403,-0.3841821044942101
ACH-000404,-0.8950580552148396
ACH-000406,-0.4265220422233221
ACH-000407,-0.33017630631664124
ACH-000408,-0.8657101143771024
ACH-000410,-0.6511297062755786
ACH-000411,-0.6722830056586332
ACH-000414,-0.7170999607741055
ACH-000415,-0.3879637030204784
ACH-000416,-0.5156406112183176
ACH-000420,-0.5456102724826518
ACH-000421,-0.5210370731052225
ACH-000424,-0.5150826112646244
ACH-000425,-0.8729408460797855
ACH-000426,-0.6742222002656865
ACH-000427,-0.43578360058389976
ACH-000433,-0.7718675816963206
ACH-000435,-0.6931745966837013
ACH-000436,-0.5226527679744513
ACH-000444,-0.3880789633573804
ACH-000445,-0.8273301171316942
ACH-000448,-0.33395284955938365
ACH-000450,-0.4198323783886209
ACH-000452,-0.5713029225648083
ACH-000454,-0.7519322761335994
ACH-000458,-0.7813100337543819
ACH-000459,-0.1642934939016697
ACH-000460,-0.7963522316214067
ACH-000461,-0.7905195300699618
ACH-000463,-0.7128455940549193
ACH-000464,-0.7617885035240948
ACH-000466,-0.5631129006124472
ACH-000467,-0.6438788147869875
ACH-000468,-0.6230822659893662
ACH-000469,-0.8697183293269338
ACH-000470,-0.7612330134623356
ACH-000471,-0.5983126761918414
ACH-000472,-0.6773457792275858
ACH-000473,-0.7157614810053218
ACH-000475,-1.0927054726393952
ACH-000476,-0.5934679712162739
ACH-000477,-0.3993473717478629
ACH-000479,-0.6355771614540996
ACH-000480,-0.9039078653868864
ACH-000481,-0.4566509597700304
ACH-000483,-0.6046782117196909
ACH-000484,-0.4947428534968417
ACH-000485,-0.412071170393705
ACH-000486,-0.6690814755828155
ACH-000487,-0.5542199705956654
ACH-000488,-0.455613936181991
ACH-000490,-0.4882897812842743
ACH-000491,-0.6708615079528634
ACH-000495,-0.5535728711712303
ACH-000496,-0.906966780371676
ACH-000499,-0.7787568195278555
ACH-000500,-0.5225797021098055
ACH-000502,-0.8526910790755129
ACH-000503,-0.5001597492519795
ACH-000505,-0.5298832499777034
ACH-000507,-0.8315242916472716
ACH-000510,-0.366860398947185
ACH-000511,-0.8682951399424319
ACH-000512,-1.1060118915200312
ACH-000516,-0.3924461554451159
ACH-000517,-0.8987582888717122
ACH-000518,-0.7195991049231877
ACH-000520,-0.7573373432233786
ACH-000521,-0.9995722039336848
ACH-000522,-0.23303650661246186
ACH-000524,-0.5614986895255807
ACH-000527,-0.8963207522360334
ACH-000528,-0.8062312428747409
ACH-000537,-0.8519428095947353
ACH-000541,-0.4426761196562585
ACH-000542,-0.4620969338625529
ACH-000544,-0.7856190157061066
ACH-000545,-0.6882028635275834
ACH-000547,-0.9470293572518684
ACH-000548,-0.6203966428452939
ACH-000549,-0.5953276101961003
ACH-000550,-0.5355518567311989
ACH-000552,-0.9572560532080268
ACH-000556,-0.4427349864732662
ACH-000557,-0.9754588138884144
ACH-000569,-0.7864924087127604
ACH-000570,-0.5324803078597876
ACH-000571,-0.8248526963098921
ACH-000573,-0.43796812426023257
ACH-000576,-0.8643239026450084
ACH-000579,-0.4116575776977624
ACH-000580,-0.7052544894890881
ACH-000584,-0.3735848626433877
ACH-000585,-0.35873149875802224
ACH-000588,-0.6898394816979301
ACH-000589,-0.4886587582252332
ACH-000591,-0.7600569338783757
ACH-000593,-0.989793647153423
ACH-000600,-1.030692518940271
ACH-000601,-0.32353428329066464
ACH-000605,-0.7267888406978713
ACH-000606,-0.5671306734664439
ACH-000608,-0.2587041924552639
ACH-000614,-0.5301255915629068
ACH-000616,-0.6625474156513426
ACH-000618,-0.3457315602767048
ACH-000619,-0.4611391925504148
ACH-000620,-0.7723247399577999
ACH-000621,-0.6919805721317379
ACH-000622,-0.4861164582601434
ACH-000623,-0.5390193679056202
ACH-000624,-0.3641344721966189
ACH-000627,-0.5150197501663328
ACH-000630,-0.9417010718574018
ACH-000631,-0.6642077406713056
ACH-000632,-0.7492447493906147
ACH-000633,-0.7540556291424971
ACH-000637,-0.7662686686681034
ACH-000638,-0.6854288856722347
ACH-000646,-0.4261983915412191
ACH-000647,-0.2425511558965429
ACH-000648,-0.333695531368763
ACH-000649,-1.0280910032623685
ACH-000651,-0.7129088351526933
ACH-000652,-0.8279102816131523
ACH-000653,-0.43994171345407895
ACH-000657,-0.5175538204857106
ACH-000658,-0.7462517416230747
ACH-000661,-0.3976133748588641
ACH-000662,-0.4363768731850128
ACH-000663,-0.8703908063068818
ACH-000665,-0.541473479427838
ACH-000671,-0.6282425664213243
ACH-000672,-0.8387642845634778
ACH-000673,-0.21962239370076567
ACH-000676,-0.7595214363673495
ACH-000677,-0.3064941821078806
ACH-000681,-0.4694812681790679
ACH-000683,-0.367141724250024
ACH-000684,-0.760313365120361
ACH-000688,-0.4178841717311415
ACH-000693,-0.4562462029123947
ACH-000694,-0.328375860728224
ACH-000695,-0.405725417392762
ACH-000696,-0.6793043197034652
ACH-000697,-1.020267131528675
ACH-000699,-0.4165395720106944
ACH-000701,-0.5598572643265531
ACH-000706,-0.3942667242182592
ACH-000711,-0.4101452032244881
ACH-000713,-0.6935068520310999
ACH-000714,-0.6895198406464895
ACH-000718,-0.7287098239442191
ACH-000720,-0.18689824526119447
ACH-000721,-0.6606504149383552
ACH-000724,-0.568824206488031
ACH-000725,-0.2899997357244549
ACH-000732,-0.7929048222019699
ACH-000734,-0.7524818313284003
ACH-000735,-0.594588809724772
ACH-000736,-0.7949971512062926
ACH-000738,-0.7295575395653586
ACH-000746,-0.2792072278897443
ACH-000747,-0.2523791521157908
ACH-000748,-0.8089320392695157
ACH-000753,-0.6567979847231777
ACH-000756,-0.6311801595819293
ACH-000757,-0.478299788746707
ACH-000758,-0.4904074025585525
ACH-000760,-0.4984531272613731
ACH-000762,-0.8630799279530753
ACH-000763,-0.6415213219150674
ACH-000764,-0.7102124120677834
ACH-000765,-0.6485397919752962
ACH-000766,-0.5852928088767446
ACH-000767,-0.3208261699601161
ACH-000768,-0.6423936594652847
ACH-000769,-0.3483027222699553
ACH-000770,-1.0401552663344091
ACH-000771,-0.8359574222561413
ACH-000773,-0.3177944315361309
ACH-000776,-0.9055812531243712
ACH-000777,-0.4059151088914051
ACH-000778,-0.4251476195616048
ACH-000781,-0.10630713047472072
ACH-000782,-0.4164689477208043
ACH-000783,-0.22280541948215432
ACH-000784,-0.3748458084190269
ACH-000785,-0.6217066537305121
ACH-000787,-0.6687943050873171
ACH-000788,-0.30176127328976565
ACH-000791,-0.7598688307306709
ACH-000792,-0.6367246223637677
ACH-000794,-0.7053111329046468
ACH-000796,-0.4372446496925645
ACH-000798,-0.42535323391016255
ACH-000799,-0.6903815283470667
ACH-000800,-0.9199246144076118
ACH-000802,-0.5816110977418685
ACH-000804,-0.4167897220969136
ACH-000805,-0.6951644937895356
ACH-000809,-0.5886257116958946
ACH-000810,-0.561533191165043
ACH-000811,-0.4785905516786543
ACH-000817,-0.6642779030175198
ACH-000819,-0.6516531428171108
ACH-000820,-0.6285689832710987
ACH-000821,-0.4951280324009433
ACH-000822,-0.5611363650523673
ACH-000823,-0.6590571439863891
ACH-000824,-0.2672277935303036
ACH-000827,-1.052988372928512
ACH-000829,-0.6158101338412781
ACH-000831,-0.5299031323850765
ACH-000832,-0.7720169608730032
ACH-000833,-0.31097086808584473
ACH-000834,-0.5014974909937845
ACH-000835,-0.8672559925311629
ACH-000836,-0.8735369596321899
ACH-000837,-0.8430947305891703
ACH-000838,-0.29512703631227394
ACH-000839,-0.7564075260746443
ACH-000840,-0.5208204348433375
ACH-000841,-0.4541770629497273
ACH-000843,-0.7076593180798062
ACH-000846,-0.2609035741279177
ACH-000847,-0.7651262119023301
ACH-000848,-0.7628657177035303
ACH-000849,-0.2666489210287138
ACH-000851,-0.7026357259684669
ACH-000855,-0.35184293386516896
ACH-000856,-0.7081134490782937
ACH-000858,-0.3987976716603949
ACH-000859,-0.6973933913976339
ACH-000861,-0.7433468262991855
ACH-000862,-0.8309665897125879
ACH-000865,-0.8047527899904945
ACH-000866,-0.30655812800613885
ACH-000867,-0.2465365772629086
ACH-000869,-0.6741409391389263
ACH-000872,-0.4823726600245668
ACH-000873,-0.6366627096154223
ACH-000876,-0.6089497257656791
ACH-000878,-1.005445065557951
ACH-000880,-0.6698171675717886
ACH-000881,-0.6680865966748899
ACH-000882,-0.4846142594044718
ACH-000884,-0.684814215443331
ACH-000885,-0.6884715171593827
ACH-000887,-0.4863588191137378
ACH-000889,-0.8345863512404508
ACH-000896,-0.12072642608850595
ACH-000898,-0.7802613745194872
ACH-000900,-0.6131915055353795
ACH-000901,-0.5841073764147091
ACH-000905,-0.34204488109807885
ACH-000906,-0.6322971505191409
ACH-000907,-0.7505775918662024
ACH-000910,-0.6103549703083462
ACH-000911,-0.6892231939067579
ACH-000912,-0.5531861521283447
ACH-000913,-0.7141316087285867
ACH-000915,-0.20440386456774234
ACH-000916,-0.6767130782244815
ACH-000917,-0.4275731060134837
ACH-000920,-0.37505309084947264
ACH-000921,-0.7988634271083179
ACH-000924,-0.7597745594280201
ACH-000926,-0.6130457183253254
ACH-000928,-0.5114234850551499
ACH-000929,-0.5406694260285072
ACH-000932,-0.283864162756412
ACH-000935,-0.5480222331636653
ACH-000936,-1.0520858182681825
ACH-000937,-0.4441298811523666
ACH-000938,-0.15888710796792227
ACH-000939,-0.34577319555796104
ACH-000941,-0.24469839117248976
ACH-000943,-0.44427081467441504
ACH-000946,-0.33323601353341903
ACH-000947,-0.12102585888950047
ACH-000948,-0.7301800982840637
ACH-000950,-0.5612452407182392
ACH-000953,0.007121313420107515
ACH-000954,-0.6805695340884745
ACH-000957,-0.4104318228002725
ACH-000958,-0.6680560651616533
ACH-000960,-0.3371071117934456
ACH-000963,-0.5405269576220657
ACH-000968,-0.5327549246226905
ACH-000969,-0.2614631239048729
ACH-000972,-0.6701264294761955
ACH-000973,-0.3321563070810165
ACH-000974,-0.4571832635820377
ACH-000978,-0.6235362676073546
ACH-000984,-0.42752454699073056
ACH-000986,-0.31487387531649397
ACH-000988,-0.4252166702210207
ACH-000993,-0.6001411126774843
ACH-000994,-0.4729070984903457
ACH-000996,-0.4915460433610889
ACH-001001,-0.42162055801821
ACH-001020,-0.7256860313533697
ACH-001028,-0.19803309171106095
ACH-001031,-0.03888991724619557
ACH-001038,-0.3246015815188718
ACH-001048,-0.40480622900295454
ACH-001050,-0.3438619414271243
ACH-001053,-0.7410413027561045
ACH-001054,-0.4935074871113873
ACH-001061,-0.43190832465034656
ACH-001067,-0.5122875578605909
ACH-001075,-0.5004807034541842
ACH-001096,-0.4784187612157492
ACH-001111,-0.3154846820885088
ACH-001119,-0.5655560884898987
ACH-001128,-0.5764999130164906
ACH-001134,-0.35061031067652243
ACH-001151,-0.9016443391131392
ACH-001163,-0.4592611118574093
ACH-001164,-0.6595194331544909
ACH-001183,-0.7503357665395345
ACH-001192,-0.4101260809732945
ACH-001193,-0.3918933548935659
ACH-001196,-0.2917878455180585
ACH-001197,-0.2520500862345708
ACH-001205,-0.3924023041187271
ACH-001211,-0.5721334131535866
ACH-001212,-0.7664707450965748
ACH-001228,-0.3928275534166678
ACH-001232,-0.8274073051161964
ACH-001239,-0.3279566327480667
ACH-001270,-0.7477937117327859
ACH-001274,-0.6890362255510893
ACH-001275,-0.6383100923278935
ACH-001277,-0.6713280249513802
ACH-001278,-0.5841168706953866
ACH-001280,-0.7094525938326661
ACH-001283,-0.33559536828879843
ACH-001289,-0.3481026882060785
ACH-001300,-0.3013504209221243
ACH-001301,-0.38278339969948494
ACH-001302,-0.5538036455923636
ACH-001306,-0.6697160326964261
ACH-001318,-0.3644540510739746
ACH-001322,-0.6265592082335933
ACH-001328,-0.5023972556425772
ACH-001332,-0.3188809055799427
ACH-001336,-0.6174462624830936
ACH-001346,-0.6539102089568519
ACH-001353,-0.8793154434732451
ACH-001354,-0.16811834865931596
ACH-001367,-0.36011870057089546
ACH-001368,-0.43068040274720537
ACH-001374,-0.8922241284346336
ACH-001377,-1.096207641543269
ACH-001380,-0.7907089444707659
ACH-001391,-0.4641323194577142
ACH-001408,-0.5919309768916603
ACH-001430,-0.6155423801153072
ACH-001431,-0.19215440978795714
ACH-001450,-0.4929270514419782
ACH-001496,-0.8106789176321219
ACH-001500,-0.6500427568592541
ACH-001523,-0.5171698755362203
ACH-001532,-0.4429581266426119
ACH-001550,-0.28032816278352785
ACH-001552,-0.5992537500923381
ACH-001554,-0.5278658674534263
ACH-001654,-0.7024614408423284
ACH-001735,-0.3567443630807056
ACH-001736,-0.3654292869721726
ACH-001737,-0.8742127641722015
ACH-001740,-0.3919117552436948
ACH-001745,-0.3337713232036835
ACH-001765,-0.009590042374710249
