,SRL (6345)
ACH-000004,-0.03463559441813357
ACH-000005,0.31924147037121786
ACH-000007,-0.013105260710510913
ACH-000009,0.08583040720748222
ACH-000011,0.04720175405519483
ACH-000012,-0.039954576604609285
ACH-000013,-0.104343205975297
ACH-000014,0.2733825333362777
ACH-000015,0.0013521580086528302
ACH-000017,0.026664878493234564
ACH-000018,0.2458459360850165
ACH-000019,-0.04678546152580357
ACH-000021,0.009106043314467968
ACH-000022,0.05343987222735072
ACH-000025,-0.06255278532915927
ACH-000028,-0.0624756574107493
ACH-000030,0.13497387836120697
ACH-000035,-0.19655933868750186
ACH-000036,-0.10832010267240667
ACH-000037,-0.008832490255359302
ACH-000039,0.12107692691523456
ACH-000040,0.02951548722338742
ACH-000041,-0.03307133300327595
ACH-000042,0.052054721432801536
ACH-000045,0.13509088544462086
ACH-000047,-0.03745082666091679
ACH-000052,0.046856450813152935
ACH-000053,0.1455571354937303
ACH-000054,-0.039052961931407636
ACH-000055,-0.08103041291533225
ACH-000060,-0.025014105869741725
ACH-000067,-0.02175500807278368
ACH-000070,-0.04655855859286688
ACH-000075,0.33249818114057844
ACH-000078,0.0682154966289053
ACH-000082,0.06171816135606751
ACH-000085,0.2489003423767915
ACH-000086,0.061173193062595985
ACH-000087,0.10056919340069337
ACH-000092,-0.03718292295999645
ACH-000095,0.10472954358515284
ACH-000097,0.02044260773655899
ACH-000098,-0.07204778695296593
ACH-000099,-0.007654284706225458
ACH-000108,-0.023646055978047163
ACH-000113,0.1189523339118068
ACH-000116,0.004567317571555703
ACH-000118,-0.037999926819899214
ACH-000120,-0.06696036097730926
ACH-000123,0.025649006746829062
ACH-000127,0.025727328656324436
ACH-000128,0.20267299158114294
ACH-000132,0.1993838212806454
ACH-000133,-0.002235043849489735
ACH-000137,-0.11625142477432715
ACH-000138,0.17921835523211668
ACH-000142,-0.01480242163347843
ACH-000143,0.04638163951652395
ACH-000146,0.07315853473688179
ACH-000148,0.042497146004353316
ACH-000150,-0.14957589720174938
